rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
2;1goal1dream;1211;-13300;121100;317600;404;438;369;930;199;75;7;0;0;0;0;0;100;33.36;12.58;8477;2250;-11050;33908;135632;152586;169540;203448
3;I YouPi I;1107;-3500;110700;295600;389;366;352;848;179;74;5;0;1;0;0;0;100;35.14;10.99;7749;1500;-2000;30996;123984;139482;154980;185976
4;proscoo;760;-2400;76000;210000;263;277;220;570;132;52;3;2;1;0;0;0;100;34.61;7.89;5320;1000;-1400;21280;85120;95760;106400;127680
5;itsfree;703;-7300;70300;193600;238;271;194;537;106;53;5;1;1;0;0;0;100;33.85;8.2;4921;750;-6550;19684;78736;88578;98420;118104
8;Biquettesick;388;1400;38800;106800;147;129;112;292;52;41;3;0;0;0;0;0;100;37.89;8.25;2716;350;1750;10864;43456;48888;54320;65184
10;MezuuUuuT;334;-2400;33400;86000;115;116;103;267;44;20;3;0;0;0;0;0;100;34.43;14.17;2338;350;-2050;9352;37408;42084;46760;56112
11;Tire-fesses;314;-2600;31400;83200;104;122;88;244;51;15;3;1;0;0;0;0;100;33.12;11.68;2198;250;-2350;8792;35168;39564;43960;52752
12;RagazzaBella;306;-1400;30600;82400;109;75;122;230;54;18;4;0;0;0;0;0;100;35.62;10.24;2142;250;-1150;8568;34272;38556;42840;51408
13;stephou89;287;-1900;28700;79600;98;75;114;208;51;26;2;0;0;0;0;0;100;34.15;7.55;2009;250;-1650;8036;32144;36162;40180;48216
14;OthelloG;277;-2500;27700;68600;103;100;74;227;34;16;0;0;0;0;0;0;100;37.18;17.45;1939;250;-2250;7756;31024;34902;38780;46536
15;djfinck;273;2500;27300;72000;107;81;85;215;37;17;4;0;0;0;0;0;100;39.19;12.09;1911;250;2750;7644;30576;34398;38220;45864
16;Malhabah;247;-3900;24700;70400;75;54;118;183;47;15;1;0;1;0;0;0;100;30.36;4.99;1729;150;-3750;6916;27664;31122;34580;41496
17;raar91;241;-500;24100;63200;87;74;80;187;35;18;1;0;0;0;0;0;100;36.1;12.59;1687;150;-350;6748;26992;30366;33740;40488
18;moringoo;229;-1700;22900;66000;75;63;91;169;32;24;3;1;0;0;0;0;100;32.75;3.93;1603;150;-1550;6412;25648;28854;32060;38472
19;tong26;215;-3500;21500;56200;69;57;89;167;32;15;1;0;0;0;0;0;100;32.09;12.87;1505;150;-3350;6020;24080;27090;30100;36120
20;TheKidStu;213;-900;21300;54800;80;40;93;166;33;14;0;0;0;0;0;0;100;37.56;14.24;1491;150;-750;5964;23856;26838;29820;35784
21;gazamiseh;207;3500;20700;58800;71;63;73;157;29;18;1;2;0;0;0;0;100;34.3;5.31;1449;150;3650;5796;23184;26082;28980;34776
22;Gini2a;202;-1200;20200;55800;73;80;49;145;39;17;1;0;0;0;0;0;100;36.14;7.92;1414;150;-1050;5656;22624;25452;28280;33936
23;G4NG B4NG;202;-3400;20200;53000;66;69;67;156;31;14;1;0;0;0;0;0;100;32.67;12.54;1414;150;-3250;5656;22624;25452;28280;33936
24;Mainna;198;1400;19800;49200;85;55;58;158;32;8;0;0;0;0;0;0;100;42.93;17.17;1386;150;1550;5544;22176;24948;27720;33264
26;Mesja33;182;-1600;18200;47800;65;55;62;144;23;13;2;0;0;0;0;0;100;35.71;12.45;1274;100;-1500;5096;20384;22932;25480;30576
