rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
24;adopteunbet;170;-600;17000;43200;59;64;47;136;26;6;2;0;0;0;0;0;100;34.71;15.29;1190;150;-450;4760;19040;21420;23800;28560
25;LickMyEvChip;161;-1100;16100;44600;53;59;49;114;34;12;1;0;0;0;0;0;100;32.92;7.66;1127;150;-950;4508;18032;20286;22540;27048
26;Xbet;157;100;15700;41800;56;60;41;120;26;9;2;0;0;0;0;0;100;35.67;11.25;1099;100;200;4396;17584;19782;21980;26376
27;Marcel45;154;-1600;15400;41600;51;64;39;111;34;8;1;0;0;0;0;0;100;33.12;9.96;1078;100;-1500;4312;17248;19404;21560;25872
28;1goal1dream;133;-2300;13300;40800;41;48;44;96;21;12;2;2;0;0;0;0;100;30.83;-2.26;931;100;-2200;3724;14896;16758;18620;22344
29;royale47;133;-500;13300;35800;48;44;41;97;28;7;1;0;0;0;0;0;100;36.09;10.28;931;100;-400;3724;14896;16758;18620;22344
30;Thx Teerak;131;-700;13100;33000;46;54;31;103;22;6;0;0;0;0;0;0;100;35.11;16.03;917;100;-600;3668;14672;16506;18340;22008
31;add59;129;-700;12900;35000;42;32;55;95;24;9;1;0;0;0;0;0;100;32.56;9.56;903;100;-600;3612;14448;16254;18060;21672
32;proscoo;127;1100;12700;34200;52;37;38;95;20;12;0;0;0;0;0;0;100;40.94;10.24;889;100;1200;3556;14224;16002;17780;21336
34;Tire-fesses;118;-400;11800;31400;42;41;35;91;15;12;0;0;0;0;0;0;100;35.59;11.3;826;100;-300;3304;13216;14868;16520;19824
35;paye cafard;117;-4500;11700;33600;33;48;36;85;17;13;2;0;0;0;0;0;100;28.21;4.27;819;100;-4400;3276;13104;14742;16380;19656
36;stephenlala;112;200;11200;30600;42;34;36;81;23;7;1;0;0;0;0;0;100;37.5;8.93;784;100;300;3136;12544;14112;15680;18816
37;MalcatAAnho1;112;1000;11200;52800;36;35;41;74;27;7;3;0;0;1;0;0;100;32.14;-57.14;784;100;1100;3136;12544;14112;15680;18816
38;FB-NoahSport;110;-400;11000;35200;35;42;33;84;15;9;0;1;1;0;0;0;100;31.82;-6.67;770;100;-300;3080;12320;13860;15400;18480
39;ManGoItsMe;106;200;10600;32600;35;40;31;70;21;12;3;0;0;0;0;0;100;33.02;-2.52;742;100;300;2968;11872;13356;14840;17808
40;Picciotto;103;900;10300;28600;41;25;37;74;18;11;0;0;0;0;0;0;100;39.81;7.44;721;100;1000;2884;11536;12978;14420;17304
41;BLOODY.NL;102;-2000;10200;27200;35;27;40;79;14;8;1;0;0;0;0;0;100;34.31;11.11;714;100;-1900;2856;11424;12852;14280;17136
42;tong26;101;-1700;10100;29000;25;30;46;77;13;9;1;1;0;0;0;0;100;24.75;4.29;707;100;-1600;2828;11312;12726;14140;16968
43;StillStay;100;1000;10000;28800;39;28;33;73;17;9;0;1;0;0;0;0;100;39;4;700;100;1100;2800;11200;12600;14000;16800
44;Julvar2210;99;-900;9900;26600;30;27;42;76;16;5;2;0;0;0;0;0;100;30.3;10.44;693;100;-800;2772;11088;12474;13860;16632
45;tub55;98;400;9800;24000;42;27;29;81;12;5;0;0;0;0;0;0;100;42.86;18.37;686;100;500;2744;10976;12348;13720;16464
46;Tsunami34;96;0;9600;24600;35;30;31;74;17;5;0;0;0;0;0;0;100;36.46;14.58;672;100;100;2688;10752;12096;13440;16128
47;Touchdown67.;95;-500;9500;24000;38;25;32;74;17;4;0;0;0;0;0;0;100;40;15.79;665;100;-400;2660;10640;11970;13300;15960
48;Robinho3101;94;1200;9400;24800;34;28;32;73;12;9;0;0;0;0;0;0;100;36.17;12.06;658;100;1300;2632;10528;11844;13160;15792
49;1flip 2win;91;-500;9100;23800;34;38;19;70;16;4;1;0;0;0;0;0;100;37.36;12.82;637;100;-400;2548;10192;11466;12740;15288
50;NsRZoltan;91;-900;9100;24800;32;29;30;67;15;9;0;0;0;0;0;0;100;35.16;9.16;637;100;-800;2548;10192;11466;12740;15288
51;Kevin26000;88;0;8800;24000;30;23;35;65;16;6;1;0;0;0;0;0;100;34.09;9.09;616;50;50;2464;9856;11088;12320;14784
53;G4ME OVER;84;-1600;8400;21600;26;32;26;64;16;4;0;0;0;0;0;0;100;30.95;14.29;588;50;-1550;2352;9408;10584;11760;14112
54;Armani78520;84;-800;8400;21000;28;19;37;67;13;4;0;0;0;0;0;0;100;33.33;16.67;588;50;-750;2352;9408;10584;11760;14112
55;scorpio-777;84;0;8400;24200;30;27;27;56;19;9;0;0;0;0;0;0;100;35.71;3.97;588;50;50;2352;9408;10584;11760;14112
56;MATETALEX13;83;-500;8300;24400;21;29;33;58;15;8;2;0;0;0;0;0;100;25.3;2.01;581;50;-450;2324;9296;10458;11620;13944
57;johanjuniorS;82;-1400;8200;24200;24;26;32;57;15;8;2;0;0;0;0;0;100;29.27;1.63;574;50;-1350;2296;9184;10332;11480;13776
58;not_dead;80;-800;8000;21200;27;20;33;59;16;5;0;0;0;0;0;0;100;33.75;11.67;560;50;-750;2240;8960;10080;11200;13440
59;nico-malab;78;-400;7800;20800;25;20;33;58;14;6;0;0;0;0;0;0;100;32.05;11.11;546;50;-350;2184;8736;9828;10920;13104
60;Verneuil;77;-1300;7700;21200;25;17;35;57;13;6;1;0;0;0;0;0;100;32.47;8.23;539;50;-1250;2156;8624;9702;10780;12936
61;Sir lewis;76;-1200;7600;19600;26;15;35;61;10;4;1;0;0;0;0;0;100;34.21;14.04;532;50;-1150;2128;8512;9576;10640;12768
62;dubbelfriss1;74;-1600;7400;21200;20;32;22;51;14;9;0;0;0;0;0;0;100;27.03;4.5;518;50;-1550;2072;8288;9324;10360;12432
63;Fafoo6;74;-200;7400;19200;30;22;22;56;14;4;0;0;0;0;0;0;100;40.54;13.51;518;50;-150;2072;8288;9324;10360;12432
64;Eva Green;71;100;7100;18400;28;23;20;55;11;5;0;0;0;0;0;0;100;39.44;13.62;497;50;150;1988;7952;8946;9940;11928
65;_s4_;71;-2700;7100;20600;17;24;30;46;18;7;0;0;0;0;0;0;100;23.94;3.29;497;50;-2650;1988;7952;8946;9940;11928
66;FISHANDFUSCH;70;-600;7000;19000;21;24;25;52;11;7;0;0;0;0;0;0;100;30;9.52;490;50;-550;1960;7840;8820;9800;11760
67;mimil7752;69;-900;6900;17800;23;17;29;53;12;4;0;0;0;0;0;0;100;33.33;14.01;483;50;-850;1932;7728;8694;9660;11592
68;ALaRetraite;66;-600;6600;17800;20;22;24;48;13;5;0;0;0;0;0;0;100;30.3;10.1;462;50;-550;1848;7392;8316;9240;11088
69;Samlel;66;-800;6600;17800;21;24;21;50;11;4;1;0;0;0;0;0;100;31.82;10.1;462;50;-750;1848;7392;8316;9240;11088
70;112233;65;1300;6500;18800;27;22;16;46;13;4;2;0;0;0;0;0;100;41.54;3.59;455;50;1350;1820;7280;8190;9100;10920
71;-Level99;63;500;6300;18200;23;25;15;46;13;3;0;1;0;0;0;0;100;36.51;3.7;441;50;550;1764;7056;7938;8820;10584
72;Akhym94;63;-2900;6300;17000;13;30;20;43;18;2;0;0;0;0;0;0;100;20.63;10.05;441;50;-2850;1764;7056;7938;8820;10584
73;Lydie des L5;62;-2000;6200;17600;15;27;20;46;10;4;2;0;0;0;0;0;100;24.19;5.38;434;50;-1950;1736;6944;7812;8680;10416
74;EN_VACANCES;61;-900;6100;15600;21;21;19;48;9;4;0;0;0;0;0;0;100;34.43;14.75;427;50;-850;1708;6832;7686;8540;10248
77;Tony_Cmister;60;1400;6000;15800;25;23;12;46;9;5;0;0;0;0;0;0;100;41.67;12.22;420;50;1450;1680;6720;7560;8400;10080
78;vagon;60;-1400;6000;15400;19;21;20;46;11;3;0;0;0;0;0;0;100;31.67;14.44;420;50;-1350;1680;6720;7560;8400;10080
79;Jupy973;60;-600;6000;16000;17;17;26;46;8;6;0;0;0;0;0;0;100;28.33;11.11;420;50;-550;1680;6720;7560;8400;10080
81;brams94600;56;0;5600;13800;19;19;18;45;9;2;0;0;0;0;0;0;100;33.93;17.86;392;50;50;1568;6272;7056;7840;9408
82;MAYFAIRW1K;55;-700;5500;15600;18;16;21;44;6;4;0;1;0;0;0;0;100;32.73;5.45;385;50;-650;1540;6160;6930;7700;9240
83;Benmc24;53;-1500;5300;13600;16;17;20;42;7;4;0;0;0;0;0;0;100;30.19;14.47;371;50;-1450;1484;5936;6678;7420;8904
84;_SperK_;51;-100;5100;13400;20;17;14;38;10;3;0;0;0;0;0;0;100;39.22;12.42;357;50;-50;1428;5712;6426;7140;8568
85;Ba88con;50;2000;5000;14800;20;18;12;39;5;5;0;1;0;0;0;0;100;40;1.33;350;50;2050;1400;5600;6300;7000;8400
