rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
1;BetterCallMe;1996;-1550;63000;171350;709;701;586;1507;328;144;14;2;1;0;0;0;31.56;35.52;9.34;4410;2250;700;17640;70560;79380;88200;105840
3;ChildCZ;1294;-1550;32350;88400;441;467;386;979;213;91;7;3;1;0;0;0;25;34.08;8.91;2264.5;1000;-550;9058;36232;40761;45290;54348
4;Tu_Te_Calm;1239;-2000;39000;105850;450;447;342;940;210;78;8;2;1;0;0;0;31.48;36.32;9.53;2730;750;-1250;10920;43680;49140;54600;65520
6;SAMSHAGIRL;961;-2175;25775;68350;336;319;306;743;140;69;8;1;0;0;0;0;26.82;34.96;11.61;1804.25;375;-1800;7217;28868;32476.5;36085;43302
7;KYFFF;904;750;22600;60700;346;276;282;681;155;61;6;1;0;0;0;0;25;38.27;10.47;1582;375;1125;6328;25312;28476;31640;37968
9;U.S.Tuermer.;832;800;20800;53550;326;298;208;655;123;50;4;0;0;0;0;0;25;39.18;14.18;1456;225;1025;5824;23296;26208;29120;34944
13;tec9;630;2800;31500;83300;258;215;157;484;102;40;3;1;0;0;0;0;50;40.95;11.85;2205;150;2950;8820;35280;39690;44100;52920
14;AndriusP7;573;-2675;22675;61200;195;226;152;435;96;37;4;1;0;0;0;0;39.57;34.03;10.03;1587.25;150;-2525;6349;25396;28570.5;31745;38094
15;unasmonfrere;522;-1200;26100;67600;192;165;165;415;72;29;6;0;0;0;0;0;50;36.78;13.67;1827;150;-1050;7308;29232;32886;36540;43848
16;adopteunbet;511;2550;25550;67800;207;155;149;392;81;33;5;0;0;0;0;0;50;40.51;11.55;1788.5;75;2625;7154;28616;32193;35770;42924
17;V1rOgn3;508;225;25225;69950;175;152;181;374;92;34;7;1;0;0;0;0;49.66;34.45;7.57;1765.75;75;300;7063;28252;31783.5;35315;42378
18;KhaleesiFTW;483;375;12075;32550;179;148;156;369;71;40;2;1;0;0;0;0;25;37.06;10.14;845.25;75;450;3381;13524;15214.5;16905;20286
19;Petonbet;474;-100;23700;65000;161;176;137;354;77;39;3;1;0;0;0;0;50;33.97;8.58;1659;75;-25;6636;26544;29862;33180;39816
20;polak__n10__;459;-700;12550;33300;168;133;158;349;74;34;2;0;0;0;0;0;27.34;36.6;11.55;878.5;75;-625;3514;14056;15813;17570;21084
21;Tinitouns31;420;300;11100;30800;153;116;151;325;54;39;1;0;1;0;0;0;26.43;36.43;7.51;777;75;375;3108;12432;13986;15540;18648
23;alinou53;406;1825;17675;72150;149;144;113;314;58;27;6;0;0;0;1;0;43.53;36.7;-36.07;1237.25;75;1900;4949;19796;22270.5;24745;29694
24;jetelamet13;405;-1650;12800;32950;136;120;149;317;68;18;1;1;0;0;0;0;31.6;33.58;14.19;896;75;-1575;3584;14336;16128;17920;21504
25;shakkkiraa;401;-625;13325;36100;142;111;148;301;65;31;4;0;0;0;0;0;33.23;35.41;9.69;932.75;75;-550;3731;14924;16789.5;18655;22386
27;MrTs222;390;1175;10725;29850;159;128;103;290;65;32;2;1;0;0;0;0;27.5;40.77;7.23;750.75;50;1225;3003;12012;13513.5;15015;18018
29;S i r   J V;373;-950;9800;26000;122;137;114;282;65;24;2;0;0;0;0;0;26.27;32.71;11.56;686;50;-900;2744;10976;12348;13720;16464
31;Danyoo;344;275;8975;24650;129;106;109;261;50;30;3;0;0;0;0;0;26.09;37.5;8.45;628.25;50;325;2513;10052;11308.5;12565;15078
32;castorseb;340;625;12475;34650;134;113;93;249;62;26;3;0;0;0;0;0;36.69;39.41;7.41;873.25;50;675;3493;13972;15718.5;17465;20958
33;Pofis;339;-425;8475;22550;123;129;87;256;58;23;2;0;0;0;0;0;25;36.28;11.31;593.25;50;-375;2373;9492;10678.5;11865;14238
34;moringoo;335;400;10750;31300;129;91;115;263;47;18;5;1;1;0;0;0;32.09;38.51;2.95;752.5;50;450;3010;12040;13545;15050;18060
35;jerome83;331;675;8275;23450;129;93;109;233;68;25;5;0;0;0;0;0;25;38.97;5.54;579.25;50;725;2317;9268;10426.5;11585;13902
36;milla69;328;-950;10400;29050;106;99;123;245;50;29;4;0;0;0;0;0;31.71;32.32;6.89;728;50;-900;2912;11648;13104;14560;17472
37;Thx Teerak;325;1350;16250;43400;131;106;88;250;47;25;3;0;0;0;0;0;50;40.31;10.97;1137.5;50;1400;4550;18200;20475;22750;27300
38;windguru14;324;-450;9150;24300;120;103;101;244;57;21;2;0;0;0;0;0;28.24;37.04;11.48;640.5;50;-400;2562;10248;11529;12810;15372
40;zippo3;313;-1525;11025;28200;103;108;102;255;35;20;3;0;0;0;0;0;35.22;32.91;14.74;771.75;50;-1475;3087;12348;13891.5;15435;18522
42;bishop74270;305;375;8325;22650;117;119;69;228;50;26;1;0;0;0;0;0;27.3;38.36;9.31;582.75;50;425;2331;9324;10489.5;11655;13986
43;Size7;303;-150;13650;36750;115;100;88;227;53;22;1;0;0;0;0;0;45.05;37.95;10.26;955.5;50;-100;3822;15288;17199;19110;22932
44;Julvar2210;302;-3100;11050;29300;85;99;118;232;42;28;0;0;0;0;0;0;36.59;28.15;11.61;773.5;50;-3050;3094;12376;13923;15470;18564
45;megapitch;300;-975;8225;21500;106;108;86;232;46;20;2;0;0;0;0;0;27.42;35.33;12.87;575.75;50;-925;2303;9212;10363.5;11515;13818
46;5OOk.7up;297;-425;7575;20350;106;73;118;218;59;19;1;0;0;0;0;0;25.51;35.69;10.45;530.25;50;-375;2121;8484;9544.5;10605;12726
47;DocRivers;291;400;9050;24750;104;81;106;222;47;18;4;0;0;0;0;0;31.1;35.74;8.84;633.5;50;450;2534;10136;11403;12670;15204
48;Reko;288;-1775;7925;21400;88;103;97;223;48;14;1;2;0;0;0;0;27.52;30.56;9.99;554.75;50;-1725;2219;8876;9985.5;11095;13314
49;LeBasilicain;286;-1075;8475;22300;98;81;107;227;41;13;5;0;0;0;0;0;29.63;34.27;12.29;593.25;50;-1025;2373;9492;10678.5;11865;14238
50;marzo_45;280;-775;9075;24050;100;96;84;207;48;23;2;0;0;0;0;0;32.41;35.71;11.66;635.25;50;-725;2541;10164;11434.5;12705;15246
51;samkilla;275;50;9350;24450;101;68;106;209;45;20;1;0;0;0;0;0;34;36.73;12.83;654.5;25;75;2618;10472;11781;13090;15708
52;Crashfan;272;-750;6800;17950;93;95;84;208;47;14;3;0;0;0;0;0;25;34.19;12.01;476;25;-725;1904;7616;8568;9520;11424
54;FsherT;262;-175;6575;17900;95;67;100;198;42;20;1;1;0;0;0;0;25.1;36.26;9.25;460.25;25;-150;1841;7364;8284.5;9205;11046
55;tchii64;257;-775;6425;17500;82;103;72;184;59;11;3;0;0;0;0;0;25;31.91;9.21;449.75;25;-750;1799;7196;8095.5;8995;10794
56;Plakeslke;257;-1075;9125;22700;94;61;102;214;25;17;1;0;0;0;0;0;35.51;36.58;17.08;638.75;25;-1050;2555;10220;11497.5;12775;15330
57;joffbzh;253;-1025;10625;27550;93;87;73;198;38;17;0;0;0;0;0;0;42;36.76;13.57;743.75;25;-1000;2975;11900;13387.5;14875;17850
58;Koozo;249;725;8625;23900;91;87;71;183;45;19;1;1;0;0;0;0;34.64;36.55;7.63;603.75;25;750;2415;9660;10867.5;12075;14490
59;lescure4ever;248;-450;6200;16300;87;82;79;192;36;19;1;0;0;0;0;0;25;35.08;12.37;434;25;-425;1736;6944;7812;8680;10416
60;Envoi DuPain;247;-25;6475;16800;100;72;75;192;38;16;1;0;0;0;0;0;26.21;40.49;13.51;453.25;25;0;1813;7252;8158.5;9065;10878
61;stc-bats;246;-950;6150;16250;82;83;81;188;39;18;1;0;0;0;0;0;25;33.33;11.92;430.5;25;-925;1722;6888;7749;8610;10332
62;bellouin61;245;50;6450;17200;98;68;79;183;43;18;1;0;0;0;0;0;26.33;40;11.11;451.5;25;75;1806;7224;8127;9030;10836
63;MM18;243;1375;8925;23700;97;85;61;184;42;15;2;0;0;0;0;0;36.73;39.92;11.48;624.75;25;1400;2499;9996;11245.5;12495;14994
64;Patrun50;242;-275;8525;22000;90;76;76;189;36;17;0;0;0;0;0;0;35.23;37.19;13.98;596.75;25;-250;2387;9548;10741.5;11935;14322
65;Anaislea;240;-725;6625;18400;75;71;94;171;47;21;1;0;0;0;0;0;27.6;31.25;7.42;463.75;25;-700;1855;7420;8347.5;9275;11130
66;chop-suey;234;-975;6425;16750;71;83;80;182;37;14;1;0;0;0;0;0;27.46;30.34;13.1;449.75;25;-950;1799;7196;8095.5;8995;10794
67;Orel127mx;233;-550;7750;21200;82;85;66;172;46;14;0;1;0;0;0;0;33.26;35.19;8.82;542.5;25;-525;2170;8680;9765;10850;13020
68;BanFromPluto;225;1050;11250;30700;88;55;82;166;38;20;1;0;0;0;0;0;50;39.11;9.04;787.5;25;1075;3150;12600;14175;15750;18900
70;KarolisK;221;1500;5850;15950;103;71;47;169;30;19;3;0;0;0;0;0;26.47;46.61;9.12;409.5;25;1525;1638;6552;7371;8190;9828
71;leila540;221;-1575;7775;20600;66;71;84;160;48;12;1;0;0;0;0;0;35.18;29.86;11.68;544.25;25;-1550;2177;8708;9796.5;10885;13062
72;Zorhus;218;-775;5525;14400;75;79;64;169;33;16;0;0;0;0;0;0;25.34;34.4;13.12;386.75;25;-750;1547;6188;6961.5;7735;9282
73;lazgirouette;212;-300;5300;13200;77;79;56;171;30;11;0;0;0;0;0;0;25;36.32;16.98;371;25;-275;1484;5936;6678;7420;8904
75;TheoWach;207;-800;6600;17050;68;54;85;158;34;15;0;0;0;0;0;0;31.88;32.85;13.89;462;25;-775;1848;7392;8316;9240;11088
76;Lanesthesist;207;-400;6500;17500;63;78;66;158;32;16;1;0;0;0;0;0;31.4;30.43;10.26;455;25;-375;1820;7280;8190;9100;10920
77;tysony;206;-25;6625;16800;77;67;62;161;35;9;1;0;0;0;0;0;32.16;37.38;15.47;463.75;25;0;1855;7420;8347.5;9275;11130
78;choune34300;205;-25;5225;14200;73;77;55;155;29;19;2;0;0;0;0;0;25.49;35.61;9.41;365.75;25;0;1463;5852;6583.5;7315;8778
79;_All4PokR_;198;50;9550;25400;70;60;68;152;32;12;2;0;0;0;0;0;48.23;35.35;11.34;668.5;25;75;2674;10696;12033;13370;16044
80;Merci_River;193;-450;6800;19350;62;57;74;138;37;15;2;1;0;0;0;0;35.23;32.12;5.15;476;25;-425;1904;7616;8568;9520;11424
81;Doug21;190;-200;4800;12650;73;61;56;145;34;9;2;0;0;0;0;0;25.26;38.42;12.15;336;25;-175;1344;5376;6048;6720;8064
83;superfish75;190;-925;6075;15650;66;63;61;150;30;9;1;0;0;0;0;0;31.97;34.74;14.13;425.25;25;-900;1701;6804;7654.5;8505;10206
84;Akhym94;189;199175;7025;268500;55;66;68;144;28;16;0;0;0;0;0;1;37.17;29.1;-1174.02;491.75;25;199200;1967;7868;8851.5;9835;11802
85;AAnus Etroit;189;-1325;6775;17850;62;64;63;145;29;14;1;0;0;0;0;0;35.85;32.8;12.18;474.25;25;-1300;1897;7588;8536.5;9485;11382
86;TiSoJuTo;189;500;5700;15900;73;63;53;143;28;14;4;0;0;0;0;0;30.16;38.62;7.02;399;25;525;1596;6384;7182;7980;9576
87;benlea64;188;150;4900;13400;68;59;61;133;41;13;1;0;0;0;0;0;26.06;36.17;8.84;343;25;175;1372;5488;6174;6860;8232
88;jonah83;187;1225;5875;16450;69;61;57;139;32;14;1;1;0;0;0;0;31.42;36.9;6.67;411.25;25;1250;1645;6580;7402.5;8225;9870
89;gaybel;185;-500;5650;14900;68;70;47;137;36;12;0;0;0;0;0;0;30.54;36.76;12.09;395.5;25;-475;1582;6328;7119;7910;9492
90;golfinhood;182;-225;4675;13400;59;60;63;129;35;16;2;0;0;0;0;0;25.69;32.42;4.46;327.25;25;-200;1309;5236;5890.5;6545;7854
91;TIMES SQUARE;181;-1100;5000;13350;50;58;73;140;28;11;2;0;0;0;0;0;27.62;27.62;11;350;25;-1075;1400;5600;6300;7000;8400
93;_SperK_;180;25;5625;16200;73;64;43;134;29;12;4;1;0;0;0;0;31.25;40.56;4;393.75;25;50;1575;6300;7087.5;7875;9450
94;tozmiou13;180;-25;5025;12950;68;64;48;137;32;11;0;0;0;0;0;0;27.92;37.78;14.1;351.75;25;0;1407;5628;6331.5;7035;8442
95;keikogi;179;-825;4925;13550;57;47;75;136;27;13;2;1;0;0;0;0;27.51;31.84;8.29;344.75;25;-800;1379;5516;6205.5;6895;8274
96;traqueur 3;179;575;5225;14000;73;52;54;134;29;15;1;0;0;0;0;0;29.19;40.78;10.69;365.75;25;600;1463;5852;6583.5;7315;8778
97;-Fakito-;179;-725;6825;18650;66;67;46;126;38;15;0;0;0;0;0;0;38.13;36.87;8.91;477.75;25;-700;1911;7644;8599.5;9555;11466
98;Rest trankil;177;-300;4550;12300;62;58;57;134;26;16;1;0;0;0;0;0;25.71;35.03;9.89;318.5;25;-275;1274;5096;5733;6370;7644
99;Benmc24;176;-1325;6075;16350;56;58;62;129;34;12;1;0;0;0;0;0;34.52;31.82;10.29;425.25;25;-1300;1701;6804;7654.5;8505;10206
100;fario69;175;-425;4675;13250;61;64;50;126;31;16;2;0;0;0;0;0;26.71;34.86;5.53;327.25;25;-400;1309;5236;5890.5;6545;7854
101;-touco-;175;-150;4800;13450;62;68;45;122;37;14;2;0;0;0;0;0;27.43;35.43;6.6;336;0;-150;1344;5376;6048;6720;8064
102;berreta244;175;-1025;5175;16050;50;44;81;137;21;14;2;0;1;0;0;0;29.57;28.57;-3.38;362.25;0;-1025;1449;5796;6520.5;7245;8694
103;El_Chacal_94;173;1150;6350;18300;63;59;51;128;26;16;2;1;0;0;0;0;36.71;36.42;3.94;444.5;0;1150;1778;7112;8001;8890;10668
104;RagazzaBella;173;-275;8625;23950;57;36;80;126;31;14;2;0;0;0;0;0;49.86;32.95;7.44;603.75;0;-275;2415;9660;10867.5;12075;14490
105;LoicACC;171;300;4950;12950;67;53;51;132;27;11;1;0;0;0;0;0;28.95;39.18;12.79;346.5;0;300;1386;5544;6237;6930;8316
106;munegu57;171;1750;5000;13400;82;31;58;130;26;13;2;0;0;0;0;0;29.24;47.95;10.67;350;0;1750;1400;5600;6300;7000;8400
107;ghjuvanni13;170;2150;7700;45700;58;59;53;125;29;15;0;0;0;0;1;0;45.29;34.12;-97.84;539;0;2150;2156;8624;9702;10780;12936
108;pigloti3;169;550;4850;13950;58;55;56;127;29;11;1;0;1;0;0;0;28.7;34.32;4.12;339.5;0;550;1358;5432;6111;6790;8148
109;LucAS nOOb;168;250;6000;16700;58;64;46;126;26;15;1;0;0;0;0;0;35.71;34.52;7.22;420;0;250;1680;6720;7560;8400;10080
110;Naaddiinne;168;2800;4600;37600;67;58;43;125;28;11;3;0;0;0;1;0;27.38;39.88;-172.46;322;0;2800;1288;5152;5796;6440;7728
111;Roobbbyyy;167;575;4175;11550;63;65;39;119;36;10;2;0;0;0;0;0;25;37.72;7.78;292.25;0;575;1169;4676;5260.5;5845;7014
112;Barbitouf25;166;-400;4150;10900;56;61;49;131;24;8;3;0;0;0;0;0;25;33.73;12.45;290.5;0;-400;1162;4648;5229;5810;6972
113;AAlchimiste;165;-1450;7850;19900;51;61;53;132;23;10;0;0;0;0;0;0;47.58;30.91;15.5;549.5;0;-1450;2198;8792;9891;10990;13188
114;blade67;161;-725;4125;10900;48;67;46;119;31;11;0;0;0;0;0;0;25.62;29.81;11.92;288.75;0;-725;1155;4620;5197.5;5775;6930
115;pascalpc2;161;-375;4025;10500;55;46;60;126;23;11;1;0;0;0;0;0;25;34.16;13.04;281.75;0;-375;1127;4508;5071.5;5635;6762
116;marjyo;159;-200;4100;11400;54;50;55;117;28;12;2;0;0;0;0;0;25.79;33.96;7.32;287;0;-200;1148;4592;5166;5740;6888
117;blo_ody;159;-525;4475;12150;45;68;46;116;29;13;1;0;0;0;0;0;28.14;28.3;9.5;313.25;0;-525;1253;5012;5638.5;6265;7518
118;nono201270;157;-650;4200;10400;56;55;46;127;21;9;0;0;0;0;0;0;26.75;35.67;17.46;294;0;-650;1176;4704;5292;5880;7056
119;zegnial;157;3025;5475;64500;48;45;64;116;28;11;1;0;0;0;1;0;34.87;30.57;-292.69;383.25;0;3025;1533;6132;6898.5;7665;9198
120;Faceplouc;156;-3100;7600;18050;37;58;61;132;18;6;0;0;0;0;0;0;48.72;23.72;20.83;532;0;-3100;2128;8512;9576;10640;12768
121;Raiseorfold1;156;750;3900;10450;69;38;49;120;21;14;1;0;0;0;0;0;25;44.23;10.68;273;0;750;1092;4368;4914;5460;6552
122;moicbambi;155;-325;4175;12250;49;50;56;109;30;14;1;1;0;0;0;0;26.94;31.61;2.2;292.25;0;-325;1169;4676;5260.5;5845;7014
123;alessandro..;155;5500;5200;63600;53;41;61;119;25;9;1;0;0;0;1;0;33.55;34.19;-307.69;364;0;5500;1456;5824;6552;7280;8736
124;xxav59;154;-300;5550;15950;48;46;60;113;25;14;1;1;0;0;0;0;36.04;31.17;4.2;388.5;0;-300;1554;6216;6993;7770;9324
125;9pressure9;153;-125;3875;10350;63;47;43;116;26;10;1;0;0;0;0;0;25.33;41.18;10.97;271.25;0;-125;1085;4340;4882.5;5425;6510
126;benyv4501;153;-75;3825;10000;55;58;40;116;31;4;2;0;0;0;0;0;25;35.95;12.85;267.75;0;-75;1071;4284;4819.5;5355;6426
127;Patron.W;153;225;4425;11950;61;49;43;113;23;16;1;0;0;0;0;0;28.92;39.87;9.98;309.75;0;225;1239;4956;5575.5;6195;7434
128;jayjay34990;152;-600;4600;11200;55;47;50;125;20;7;0;0;0;0;0;0;30.26;36.18;18.84;322;0;-600;1288;5152;5796;6440;7728
129;lakalach69;152;100;4050;12650;49;48;55;110;23;15;3;0;1;0;0;0;26.64;32.24;-4.12;283.5;0;100;1134;4536;5103;5670;6804
130;_AirAlgerie-;151;275;3975;12200;57;57;37;112;25;10;3;0;1;0;0;0;26.32;37.75;-2.31;278.25;0;275;1113;4452;5008.5;5565;6678
131;Caesar_IV;150;400;5100;14750;54;42;54;104;29;16;1;0;0;0;0;0;34;36;3.59;357;0;400;1428;5712;6426;7140;8568
132;MJ5555;148;-750;5150;14000;50;41;57;104;34;10;0;0;0;0;0;0;34.8;33.78;9.39;360.5;0;-750;1442;5768;6489;7210;8652
133;nico-malab;146;-75;5925;16400;42;46;58;108;21;16;1;0;0;0;0;0;40.58;28.77;7.74;414.75;0;-75;1659;6636;7465.5;8295;9954
146;jeanpopek;138;-425;3725;9600;46;53;39;111;15;12;0;0;0;0;0;0;26.99;33.33;14.09;260.75;0;-425;1043;4172;4693.5;5215;6258
147;River-as;137;-900;3500;8950;41;40;56;108;22;6;1;0;0;0;0;0;25.55;29.93;14.76;245;0;-900;980;3920;4410;4900;5880
148;bg.du.19;136;-1225;4525;12100;42;32;62;101;23;12;0;0;0;0;0;0;33.27;30.88;10.87;316.75;0;-1225;1267;5068;5701.5;6335;7602
149;90crf90;135;-1300;4100;10000;41;44;50;111;19;5;0;0;0;0;0;0;30.37;30.37;18.7;287;0;-1300;1148;4592;5166;5740;6888
150;baboon zzz;135;-75;3975;11050;47;55;33;98;24;10;3;0;0;0;0;0;29.44;34.81;7.34;278.25;0;-75;1113;4452;5008.5;5565;6678
151;nadiro05;135;-575;3675;10750;43;37;55;105;22;6;1;0;1;0;0;0;27.22;31.85;2.49;257.25;0;-575;1029;4116;4630.5;5145;6174
152;TonyD26;134;-375;3375;9000;45;53;36;104;18;11;1;0;0;0;0;0;25.19;33.58;11.11;236.25;0;-375;945;3780;4252.5;4725;5670
153;Bann181;133;300;3750;10450;48;42;43;101;18;12;2;0;0;0;0;0;28.2;36.09;7.11;262.5;0;300;1050;4200;4725;5250;6300
154;romainrn;133;-775;4625;12850;44;44;45;98;28;4;2;1;0;0;0;0;34.77;33.08;7.39;323.75;0;-775;1295;5180;5827.5;6475;7770
155;james2702;132;-275;4225;11600;45;30;57;97;21;14;0;0;0;0;0;0;32.01;34.09;8.48;295.75;0;-275;1183;4732;5323.5;5915;7098
156;axelou15;131;-200;3400;8900;46;52;33;104;16;10;1;0;0;0;0;0;25.95;35.11;12.75;238;0;-200;952;3808;4284;4760;5712
157;jvetous;131;-1575;4025;9800;32;44;55;108;18;4;1;0;0;0;0;0;30.73;24.43;18.84;281.75;0;-1575;1127;4508;5071.5;5635;6762
158;FISH&CHEAP7;131;125;3275;8350;51;33;47;102;22;7;0;0;0;0;0;0;25;38.93;15.01;229.25;0;125;917;3668;4126.5;4585;5502
159;Mariutz;129;200;6100;17750;48;31;50;90;22;16;1;0;0;0;0;0;47.29;37.21;3.01;427;0;200;1708;6832;7686;8540;10248
160;zooksie;128;-475;5975;18350;43;47;38;96;23;7;1;0;1;0;0;0;46.68;33.59;-2.37;418.25;0;-475;1673;6692;7528.5;8365;10038
162;Jeff 21 Rima;127;-350;4350;11250;41;51;35;99;22;6;0;0;0;0;0;0;34.25;32.28;13.79;304.5;0;-350;1218;4872;5481;6090;7308
163;MANCITY1984;127;-50;4050;9800;46;36;45;104;15;8;0;0;0;0;0;0;31.89;36.22;19.34;283.5;0;-50;1134;4536;5103;5670;6804
164;alicia1204;127;-675;3275;7700;47;46;34;106;21;0;0;0;0;0;0;0;25.79;37.01;21.63;229.25;0;-675;917;3668;4126.5;4585;5502
165;sha-all-in73;127;200;3350;9100;47;45;35;95;22;9;1;0;0;0;0;0;26.38;37.01;9.45;234.5;0;200;938;3752;4221;4690;5628
166;777river;126;-675;3275;8350;41;37;48;96;25;5;0;0;0;0;0;0;25.99;32.54;15.01;229.25;0;-675;917;3668;4126.5;4585;5502
168;abdel95200;125;-550;4200;10550;43;40;42;103;16;5;1;0;0;0;0;0;33.6;34.4;16.27;294;0;-550;1176;4704;5292;5880;7056
169;Yone26;125;300;4500;12350;51;42;32;92;26;5;1;1;0;0;0;0;36;40.8;8.52;315;0;300;1260;5040;5670;6300;7560
170;calamardu83;124;-225;5175;16500;37;42;45;96;17;6;2;2;1;0;0;0;41.73;29.84;-6.28;362.25;0;-225;1449;5796;6520.5;7245;8694
171;HACEK;123;100;3550;10600;43;37;43;88;22;12;0;1;0;0;0;0;28.86;34.96;0.47;248.5;0;100;994;3976;4473;4970;5964
172;titouan888;122;-1150;5350;13400;39;40;43;101;14;6;1;0;0;0;0;0;43.85;31.97;16.51;374.5;0;-1150;1498;5992;6741;7490;8988
173;nLiArtist;122;325;3375;8800;44;50;28;99;12;10;1;0;0;0;0;0;27.66;36.07;13.09;236.25;0;325;945;3780;4252.5;4725;5670
174;Alex3194;121;-125;3025;8200;46;33;42;87;27;6;1;0;0;0;0;0;25;38.02;9.64;211.75;0;-125;847;3388;3811.5;4235;5082
175;noahjohns666;121;775;3325;9300;54;36;31;84;27;8;2;0;0;0;0;0;27.48;44.63;6.77;232.75;0;775;931;3724;4189.5;4655;5586
176;1goal1dream;120;-275;3575;9650;38;47;35;89;22;7;2;0;0;0;0;0;29.79;31.67;10.02;250.25;0;-275;1001;4004;4504.5;5005;6006
177;iceberg11;119;-975;4425;12500;34;40;45;83;21;14;1;0;0;0;0;0;37.18;28.57;5.84;309.75;0;-975;1239;4956;5575.5;6195;7434
179;OthelloG;118;-200;5900;15600;44;40;34;86;28;3;1;0;0;0;0;0;50;37.29;11.86;413;0;-200;1652;6608;7434;8260;9912
180;29BaRaKa;118;800;2950;8500;49;36;33;85;18;13;2;0;0;0;0;0;25;41.53;3.95;206.5;0;800;826;3304;3717;4130;4956
181;Z-_-Z;117;-225;2975;12950;34;51;32;88;19;7;2;0;0;1;0;0;25.43;29.06;-45.1;208.25;0;-225;833;3332;3748.5;4165;4998
182;WERZOU;117;-450;3550;9450;36;29;52;87;19;11;0;0;0;0;0;0;30.34;30.77;11.27;248.5;0;-450;994;3976;4473;4970;5964
183;Nathmar;116;925;4475;13550;50;28;38;80;23;10;2;1;0;0;0;0;38.58;43.1;-0.93;313.25;0;925;1253;5012;5638.5;6265;7518
184;sonoosh;116;-125;4375;11000;42;33;41;93;15;8;0;0;0;0;0;0;37.72;36.21;16.19;306.25;0;-125;1225;4900;5512.5;6125;7350
185;LULUBES;116;250;4450;12400;45;33;38;85;21;9;1;0;0;0;0;0;38.36;38.79;7.12;311.5;0;250;1246;4984;5607;6230;7476
186;davidamelie;116;525;3575;10700;48;34;34;83;19;11;2;1;0;0;0;0;30.82;41.38;0.23;250.25;0;525;1001;4004;4504.5;5005;6006
187;JoHaven;115;-525;3225;8400;35;36;44;86;22;6;1;0;0;0;0;0;28.04;30.43;13.18;225.75;0;-525;903;3612;4063.5;4515;5418
188;yves kylian;115;-175;3575;9250;41;38;36;86;23;6;0;0;0;0;0;0;31.09;35.65;13.75;250.25;0;-175;1001;4004;4504.5;5005;6006
189;nyls333;114;-75;3125;8800;35;37;42;86;16;10;1;1;0;0;0;0;27.41;30.7;6.13;218.75;0;-75;875;3500;3937.5;4375;5250
