rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
56;alinou53;210;-1575;6575;18700;62;68;80;157;38;13;1;1;0;0;0;0;31.31;29.52;5.2;460.25;25;-1550;1841;7364;8284.5;9205;11046
57;Size7;204;-1450;7800;21600;67;71;66;160;33;9;0;1;1;0;0;0;38.24;32.84;7.69;546;25;-1425;2184;8736;9828;10920;13104
58;AAlchimiste;203;-600;6900;19400;67;69;67;153;37;12;0;0;1;0;0;0;33.99;33;6.28;483;25;-575;1932;7728;8694;9660;11592
59;panny37;201;-400;6500;17200;67;44;90;155;32;13;1;0;0;0;0;0;32.34;33.33;11.79;455;25;-375;1820;7280;8190;9100;10920
60;gigouille;200;75;6425;17900;77;58;65;147;35;17;1;0;0;0;0;0;32.12;38.5;7.13;449.75;25;100;1799;7196;8095.5;8995;10794
61;RagazzaBella;200;850;9850;26300;80;48;72;147;38;15;0;0;0;0;0;0;49.25;40;11;689.5;25;875;2758;11032;12411;13790;16548
63;Vanouchkaaa;195;1500;6700;18850;74;62;59;146;29;18;1;1;0;0;0;0;34.36;37.95;6.22;469;25;1525;1876;7504;8442;9380;11256
64;blo_ody;193;175;5725;15800;71;67;55;148;28;14;2;1;0;0;0;0;29.66;36.79;8.01;400.75;25;200;1603;6412;7213.5;8015;9618
65;enidron76;192;-100;6350;16700;81;60;51;146;33;11;2;0;0;0;0;0;33.07;42.19;12.34;444.5;25;-75;1778;7112;8001;8890;10668
66;maklauds;191;-225;6225;16850;65;62;64;142;35;12;2;0;0;0;0;0;32.59;34.03;9.77;435.75;25;-200;1743;6972;7843.5;8715;10458
68;megapitch;190;300;4750;12750;78;55;57;138;39;13;0;0;0;0;0;0;25;41.05;10.53;332.5;25;325;1330;5320;5985;6650;7980
69;TonyD26;190;0;4850;12700;70;54;66;154;24;9;2;1;0;0;0;0;25.53;36.84;12.71;339.5;25;25;1358;5432;6111;6790;8148
70;Rest trankil;189;-450;4800;13100;65;54;70;141;35;9;4;0;0;0;0;0;25.4;34.39;9.03;336;25;-425;1344;5376;6048;6720;8064
71;Slappyb0y;187;-375;5625;14700;71;60;56;147;26;12;2;0;0;0;0;0;30.08;37.97;12.89;393.75;25;-350;1575;6300;7087.5;7875;9450
72;milla69;187;75;5525;13800;69;45;73;151;24;11;1;0;0;0;0;0;29.55;36.9;16.74;386.75;25;100;1547;6188;6961.5;7735;9282
73;x_lucky_91;186;-500;7550;20650;60;81;45;138;31;17;0;0;0;0;0;0;40.59;32.26;8.83;528.5;25;-475;2114;8456;9513;10570;12684
74;alan5765;186;-750;4750;13500;55;72;59;126;42;17;1;0;0;0;0;0;25.54;29.57;5.26;332.5;25;-725;1330;5320;5985;6650;7980
75;JacksBurgers;184;-1725;7775;19650;60;74;50;145;31;8;0;0;0;0;0;0;42.26;32.61;15.76;544.25;25;-1700;2177;8708;9796.5;10885;13062
76;Doug21;183;-925;4775;12200;58;66;59;147;22;13;1;0;0;0;0;0;26.09;31.69;14.83;334.25;25;-900;1337;5348;6016.5;6685;8022
77;Pierreisska;182;525;7225;20200;62;44;76;136;33;12;0;0;1;0;0;0;39.7;34.07;6.81;505.75;25;550;2023;8092;9103.5;10115;12138
78;MorX13;181;-1350;6750;18300;56;69;56;138;23;20;0;0;0;0;0;0;37.29;30.94;9.63;472.5;25;-1325;1890;7560;8505;9450;11340
79;AZQ25;179;-250;4550;12050;60;55;64;142;22;12;3;0;0;0;0;0;25.42;33.52;11.72;318.5;25;-225;1274;5096;5733;6370;7644
80;benyv4501;178;-600;5350;14400;58;71;49;132;33;12;1;0;0;0;0;0;30.06;32.58;10.28;374.5;25;-575;1498;5992;6741;7490;8988
81;Benmc24;177;-200;5350;13800;65;55;57;137;29;10;1;0;0;0;0;0;30.23;36.72;14.02;374.5;25;-175;1498;5992;6741;7490;8988
82;BeuStaps;176;-775;5075;13200;57;59;60;134;32;8;2;0;0;0;0;0;28.84;32.39;13.3;355.25;25;-750;1421;5684;6394.5;7105;8526
83;bobo38;176;-200;4400;13400;53;68;55;126;34;13;2;0;1;0;0;0;25;30.11;-1.52;308;25;-175;1232;4928;5544;6160;7392
84;leila540;176;500;7500;19700;70;43;63;138;24;14;0;0;0;0;0;0;42.61;39.77;12.44;525;25;525;2100;8400;9450;10500;12600
85;blade67;174;-775;4625;13250;54;62;58;119;35;18;2;0;0;0;0;0;26.58;31.03;4.5;323.75;25;-750;1295;5180;5827.5;6475;7770
86;Mauxbydick;171;-700;6450;17150;62;56;53;132;24;14;1;0;0;0;0;0;37.72;36.26;11.37;451.5;25;-675;1806;7224;8127;9030;10836
87;Djegueur;169;-625;4775;12250;59;52;58;128;33;7;1;0;0;0;0;0;28.25;34.91;14.49;334.25;25;-600;1337;5348;6016.5;6685;8022
88;WERZOU;165;-1150;5650;14400;52;46;67;136;18;7;4;0;0;0;0;0;34.24;31.52;15.04;395.5;25;-1125;1582;6328;7119;7910;9492
89;chop-suey;164;325;5575;15650;60;55;49;117;36;10;0;1;0;0;0;0;33.99;36.59;6.43;390.25;25;350;1561;6244;7024.5;7805;9366
90;grillonade65;164;-250;4700;12150;60;51;53;131;23;8;2;0;0;0;0;0;28.66;36.59;13.83;329;25;-225;1316;5264;5922;6580;7896
91;CHANG666;164;1125;4325;12300;67;46;51;120;22;21;1;0;0;0;0;0;26.37;40.85;5.2;302.75;25;1150;1211;4844;5449.5;6055;7266
92;spainbatman;161;-200;6100;16200;60;56;45;118;30;12;1;0;0;0;0;0;37.89;37.27;11.48;427;25;-175;1708;6832;7686;8540;10248
93;Klpower;160;-175;4475;12050;53;46;61;117;30;12;1;0;0;0;0;0;27.97;33.12;10.24;313.25;25;-150;1253;5012;5638.5;6265;7518
94;Boublosh;160;-200;4050;11200;61;61;38;113;34;12;1;0;0;0;0;0;25.31;38.12;7.82;283.5;25;-175;1134;4536;5103;5670;6804
95;G13A;158;-575;4725;13300;55;53;50;111;32;14;1;0;0;0;0;0;29.91;34.81;6.17;330.75;25;-550;1323;5292;5953.5;6615;7938
96;catcamaur1;157;-1175;4875;12600;47;68;42;122;21;14;0;0;0;0;0;0;31.05;29.94;13.85;341.25;25;-1150;1365;5460;6142.5;6825;8190
100;LENNY2610;153;-550;4150;11600;47;68;38;107;33;13;0;0;0;0;0;0;27.12;30.72;6.83;290.5;25;-525;1162;4648;5229;5810;6972
101;lkjhgfd1;151;-75;3775;9450;57;46;48;122;20;9;0;0;0;0;0;0;25;37.75;16.56;264.25;0;-75;1057;4228;4756.5;5285;6342
102;xgilles979;151;475;4875;13500;53;43;55;115;21;13;2;0;0;0;0;0;32.28;35.1;7.69;341.25;0;475;1365;5460;6142.5;6825;8190
103;Akhym94;150;1750;5600;17150;57;53;40;99;33;15;2;1;0;0;0;0;37.33;38;-2.08;392;0;1750;1568;6272;7056;7840;9408
104;Lanesthesist;149;800;4100;11150;58;55;36;111;22;15;1;0;0;0;0;0;27.52;38.93;9.35;287;0;800;1148;4592;5166;5740;6888
105;yoyo935;149;400;6700;19150;58;45;46;99;34;16;0;0;0;0;0;0;44.97;38.93;4.73;469;0;400;1876;7504;8442;9380;11256
108;Anaislea;144;1050;4500;14500;48;45;51;94;33;16;0;0;1;0;0;0;31.25;33.33;-7.41;315;0;1050;1260;5040;5670;6300;7560
109;charivari1;143;-275;3575;9800;50;57;36;108;24;10;0;1;0;0;0;0;25;34.97;8.62;250.25;0;-275;1001;4004;4504.5;5005;6006
110;Barbitouf25;143;-75;3625;9900;52;47;44;104;25;14;0;0;0;0;0;0;25.35;36.36;8.97;253.75;0;-75;1015;4060;4567.5;5075;6090
111;TOM 2A 1983;143;-50;4750;13000;56;46;41;107;25;9;1;1;0;0;0;0;33.22;39.16;8.77;332.5;0;-50;1330;5320;5985;6650;7980
112;DiLeonardo;143;-525;6825;18350;51;50;42;108;23;11;1;0;0;0;0;0;47.73;35.66;10.38;477.75;0;-525;1911;7644;8599.5;9555;11466
113;jess.2014;142;-1850;6450;16500;43;35;64;113;18;11;0;0;0;0;0;0;45.42;30.28;14.73;451.5;0;-1850;1806;7224;8127;9030;10836
114;TiSoJuTo;142;500;3750;10450;54;42;46;104;22;16;0;0;0;0;0;0;26.41;38.03;7.11;262.5;0;500;1050;4200;4725;5250;6300
116;MANCITY1984;140;-175;4425;13000;48;45;47;98;28;11;2;1;0;0;0;0;31.61;34.29;2.07;309.75;0;-175;1239;4956;5575.5;6195;7434
117;superfish75;138;-225;3775;10250;49;39;50;105;15;18;0;0;0;0;0;0;27.36;35.51;9.49;264.25;0;-225;1057;4228;4756.5;5285;6342
118;Brancox;137;-275;5625;16750;40;49;48;93;26;16;2;0;0;0;0;0;41.06;29.2;0.74;393.75;0;-275;1575;6300;7087.5;7875;9450
120;bricounet68;137;-900;4500;11950;45;31;61;102;30;5;0;0;0;0;0;0;32.85;32.85;11.48;315;0;-900;1260;5040;5670;6300;7560
122;52Vaillant52;136;1225;3425;14600;58;39;39;93;30;12;0;0;0;1;0;0;25.18;42.65;-42.09;239.75;0;1225;959;3836;4315.5;4795;5754
125;Filippoanc;134;-1225;4475;11900;37;36;61;106;16;11;1;0;0;0;0;0;33.4;27.61;11.36;313.25;0;-1225;1253;5012;5638.5;6265;7518
126;Furppy;134;-400;3350;8950;43;50;41;101;25;6;2;0;0;0;0;0;25;32.09;10.95;234.5;0;-400;938;3752;4221;4690;5628
127;hibou75002;134;500;5900;16800;50;44;40;99;22;10;2;1;0;0;0;0;44.03;37.31;5.08;413;0;500;1652;6608;7434;8260;9912
128;alessandro..;134;100;4350;12050;52;40;42;100;22;10;1;1;0;0;0;0;32.46;38.81;7.66;304.5;0;100;1218;4872;5481;6090;7308
129;lmoses;133;1350;5500;14200;63;38;32;106;19;6;2;0;0;0;0;0;41.35;47.37;13.94;385;0;1350;1540;6160;6930;7700;9240
130;bruns1987;132;-1200;5000;12850;38;49;45;105;19;7;1;0;0;0;0;0;37.88;28.79;14.33;350;0;-1200;1400;5600;6300;7000;8400
131;21LaaetRom;131;-350;3750;11800;40;49;42;92;22;15;1;0;1;0;0;0;28.63;30.53;-4.89;262.5;0;-350;1050;4200;4725;5250;6300
132;Patrun50;130;-450;4450;10700;49;36;45;108;19;3;0;0;0;0;0;0;34.23;37.69;19.85;311.5;0;-450;1246;4984;5607;6230;7476
133;OUKRAK;129;400;3250;9250;49;43;37;92;25;10;2;0;0;0;0;0;25.19;37.98;5.13;227.5;0;400;910;3640;4095;4550;5460
134;babsetvero;128;-350;4000;10350;43;50;35;99;22;7;0;0;0;0;0;0;31.25;33.59;13.75;280;0;-350;1120;4480;5040;5600;6720
135;thebutcher38;128;-375;3675;9550;46;43;39;100;18;10;0;0;0;0;0;0;28.71;35.94;13.38;257.25;0;-375;1029;4116;4630.5;5145;6174
136;reborn44;127;-900;3850;10300;33;52;42;94;24;8;1;0;0;0;0;0;30.31;25.98;10.82;269.5;0;-900;1078;4312;4851;5390;6468
138;myszka;127;-50;3200;8550;47;42;38;95;24;7;1;0;0;0;0;0;25.2;37.01;10.94;224;0;-50;896;3584;4032;4480;5376
139;.FUNNYFISH.;126;800;3200;8850;53;40;33;99;16;8;2;1;0;0;0;0;25.4;42.06;7.81;224;0;800;896;3584;4032;4480;5376
140;FISH&CHEAP7;125;-650;3200;10100;36;36;53;88;24;11;1;0;1;0;0;0;25.6;28.8;-5.21;224;0;-650;896;3584;4032;4480;5376
141;stephoux69;125;-275;3125;8450;38;38;49;91;24;10;0;0;0;0;0;0;25;30.4;9.87;218.75;0;-275;875;3500;3937.5;4375;5250
142;Reko;124;700;3800;9850;50;34;40;93;23;8;0;0;0;0;0;0;30.65;40.32;13.6;266;0;700;1064;4256;4788;5320;6384
143;gogepok37;123;625;3075;8850;47;44;32;85;24;13;1;0;0;0;0;0;25;38.21;4.07;215.25;0;625;861;3444;3874.5;4305;5166
144;arnaudtlse;123;-675;3075;8450;37;56;30;93;18;10;2;0;0;0;0;0;25;30.08;8.4;215.25;0;-675;861;3444;3874.5;4305;5166
148;Aoninenk;118;-725;5075;13500;39;42;37;87;23;8;0;0;0;0;0;0;43.01;33.05;11.33;355.25;0;-725;1421;5684;6394.5;7105;8526
149;Jeanlo44;118;-550;3350;7650;42;44;32;102;13;3;0;0;0;0;0;0;28.39;35.59;23.88;234.5;0;-550;938;3752;4221;4690;5628
150;cKRabS-1;118;-950;2950;7800;32;44;42;92;14;12;0;0;0;0;0;0;25;27.12;11.86;206.5;0;-950;826;3304;3717;4130;4956
151;nithab;117;750;3350;9150;45;25;47;87;17;13;0;0;0;0;0;0;28.63;38.46;8.96;234.5;0;750;938;3752;4221;4690;5628
152;lacteur 21;116;-1200;4450;12350;29;52;35;85;18;13;0;0;0;0;0;0;38.36;25;7.49;311.5;0;-1200;1246;4984;5607;6230;7476
154;mimi075;116;50;3300;9200;46;35;35;88;17;10;1;0;0;0;0;0;28.45;39.66;7.07;231;0;50;924;3696;4158;4620;5544
155;Teamats76;116;-225;3225;7800;39;35;42;96;17;2;1;0;0;0;0;0;27.8;33.62;19.38;225.75;0;-225;903;3612;4063.5;4515;5418
156;Gr0sDaniel;115;-950;3200;8500;27;54;34;86;21;8;0;0;0;0;0;0;27.83;23.48;11.46;224;0;-950;896;3584;4032;4480;5376
157;lele7669;115;-750;3150;8700;31;35;49;82;20;13;0;0;0;0;0;0;27.39;26.96;7.94;220.5;0;-750;882;3528;3969;4410;5292
158;LuckyLaeti;115;250;3800;9700;42;26;47;89;19;6;1;0;0;0;0;0;33.04;36.52;14.91;266;0;250;1064;4256;4788;5320;6384
159;badboy67720x;113;-175;3275;9350;38;40;35;82;19;11;0;1;0;0;0;0;28.98;33.63;4.83;229.25;0;-175;917;3668;4126.5;4585;5502
161;frbery;111;400;3750;9700;48;29;34;85;18;8;0;0;0;0;0;0;33.78;43.24;13.78;262.5;0;400;1050;4200;4725;5250;6300
162;lescure4ever;111;625;2775;7150;51;36;24;87;16;8;0;0;0;0;0;0;25;45.95;14.11;194.25;0;625;777;3108;3496.5;3885;4662
163;nono201270;111;600;4250;11400;43;37;31;84;20;6;1;0;0;0;0;0;38.29;38.74;10.59;297.5;0;600;1190;4760;5355;5950;7140
164;SylvainB01;110;-725;3675;10150;31;38;41;80;21;7;2;0;0;0;0;0;33.41;28.18;7.94;257.25;0;-725;1029;4116;4630.5;5145;6174
165;pyjama51;109;-700;3600;9000;39;37;33;90;11;7;1;0;0;0;0;0;33.03;35.78;16.67;252;0;-700;1008;4032;4536;5040;6048
166;the alsacian;109;-75;3475;9500;33;52;24;80;19;10;0;0;0;0;0;0;31.88;30.28;8.87;243.25;0;-75;973;3892;4378.5;4865;5838
167;SOUS RIRE;109;-1350;4250;11550;30;35;44;80;21;7;1;0;0;0;0;0;38.99;27.52;9.41;297.5;0;-1350;1190;4760;5355;5950;7140
168;yves kylian;108;-125;3475;9750;36;39;33;77;17;11;3;0;0;0;0;0;32.18;33.33;6.47;243.25;0;-125;973;3892;4378.5;4865;5838
169;Bemouzz77;108;475;3025;8600;42;32;34;74;25;8;1;0;0;0;0;0;28.01;38.89;5.23;211.75;0;475;847;3388;3811.5;4235;5082
170;stc-bats;107;-125;2675;7650;32;40;35;74;22;10;1;0;0;0;0;0;25;29.91;4.67;187.25;0;-125;749;2996;3370.5;3745;4494
171;kitkekoute;107;-175;2675;7300;40;36;31;77;21;9;0;0;0;0;0;0;25;37.38;9.03;187.25;0;-175;749;2996;3370.5;3745;4494
172;Mariutz;106;-225;3375;8450;39;30;37;87;14;3;2;0;0;0;0;0;31.84;36.79;16.54;236.25;0;-225;945;3780;4252.5;4725;5670
173;x juju26;106;-300;2850;7350;41;33;32;81;19;6;0;0;0;0;0;0;26.89;38.68;14.04;199.5;0;-300;798;3192;3591;3990;4788
174;Klaks;106;-225;3575;9400;39;29;38;81;17;8;0;0;0;0;0;0;33.73;36.79;12.35;250.25;0;-225;1001;4004;4504.5;5005;6006
175;paye_frere;106;-100;3550;9550;39;26;41;75;24;7;0;0;0;0;0;0;33.49;36.79;10.33;248.5;0;-100;994;3976;4473;4970;5964
177;Shurky;105;-675;3075;8100;31;36;38;81;15;9;0;0;0;0;0;0;29.29;29.52;12.2;215.25;0;-675;861;3444;3874.5;4305;5166
178;PROMETHEUS26;105;-1200;4300;11250;34;33;38;84;12;8;1;0;0;0;0;0;40.95;32.38;12.79;301;0;-1200;1204;4816;5418;6020;7224
179;ptipot;105;250;5200;14450;40;26;39;77;17;9;2;0;0;0;0;0;49.52;38.1;7.37;364;0;250;1456;5824;6552;7280;8736
180;HERVIRG;104;-400;3150;8800;34;42;28;77;16;9;2;0;0;0;0;0;30.29;32.69;6.88;220.5;0;-400;882;3528;3969;4410;5292
181;FalconX;104;400;3400;8900;42;38;24;79;16;9;0;0;0;0;0;0;32.69;40.38;12.75;238;0;400;952;3808;4284;4760;5712
182;Mimh62;104;0;2850;7800;39;45;20;80;13;10;1;0;0;0;0;0;27.4;37.5;8.77;199.5;0;0;798;3192;3591;3990;4788
183;titcho13;103;-750;3050;8200;31;49;23;78;20;4;1;0;0;0;0;0;29.61;30.1;10.38;213.5;0;-750;854;3416;3843;4270;5124
185;Khn-M19;103;475;3275;8950;43;30;30;75;19;8;1;0;0;0;0;0;31.8;41.75;8.91;229.25;0;475;917;3668;4126.5;4585;5502
186;Full max 69;102;-100;2700;7850;34;34;34;72;19;9;2;0;0;0;0;0;26.47;33.33;3.09;189;0;-100;756;3024;3402;3780;4536
188;PinPinBeach;102;475;3775;10100;46;25;31;76;18;8;0;0;0;0;0;0;37.01;45.1;10.82;264.25;0;475;1057;4228;4756.5;5285;6342
189;ERIS07;102;-150;3400;10250;33;38;31;73;14;12;3;0;0;0;0;0;33.33;32.35;-0.49;238;0;-150;952;3808;4284;4760;5712
190;Zorhus;102;1125;2575;8750;40;36;26;71;20;6;4;0;1;0;0;0;25.25;39.22;-13.27;180.25;0;1125;721;2884;3244.5;3605;4326
191;Ketelsen;101;-250;5050;13400;37;45;19;80;13;6;2;0;0;0;0;0;50;36.63;11.55;353.5;0;-250;1414;5656;6363;7070;8484
192;JuniorK;100;-875;2675;6700;29;29;42;79;15;6;0;0;0;0;0;0;26.75;29;16.51;187.25;0;-875;749;2996;3370.5;3745;4494
193;yoyocdc;100;-450;3350;9250;37;32;31;73;16;11;0;0;0;0;0;0;33.5;37;7.96;234.5;0;-450;938;3752;4221;4690;5628
