rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
84;la_pin_ce;180;-750;4500;11800;57;63;60;137;30;13;0;0;0;0;0;0;25;31.67;12.59;315;25;-725;1260;5040;5670;6300;7560
85;EtBoOoOm15;179;-100;5350;13950;70;58;51;142;27;9;0;1;0;0;0;0;29.89;39.11;13.08;374.5;25;-75;1498;5992;6741;7490;8988
86;ju-up04;178;-775;4825;12500;62;53;63;133;36;8;1;0;0;0;0;0;27.11;34.83;13.64;337.75;25;-750;1351;5404;6079.5;6755;8106
87;V1rOgn3;174;1475;5675;16100;68;47;59;130;34;9;0;0;1;0;0;0;32.61;39.08;5.43;397.25;25;1500;1589;6356;7150.5;7945;9534
88;alicia1204;173;-175;4525;11900;61;59;53;130;35;7;1;0;0;0;0;0;26.16;35.26;12.34;316.75;25;-150;1267;5068;5701.5;6335;7602
89;needfrench;172;-1550;7300;18700;52;61;59;138;21;11;2;0;0;0;0;0;42.44;30.23;14.61;511;25;-1525;2044;8176;9198;10220;12264
90;TopGunJTs;169;775;4225;11300;72;48;49;128;27;13;1;0;0;0;0;0;25;42.6;10.85;295.75;25;800;1183;4732;5323.5;5915;7098
91;Drachno;166;-450;7150;17900;60;56;50;138;17;9;2;0;0;0;0;0;43.07;36.14;16.55;500.5;25;-425;2002;8008;9009;10010;12012
92;Gini2a;166;2700;6900;20300;69;62;35;121;35;9;0;0;1;0;0;0;41.57;41.57;1.93;483;25;2725;1932;7728;8694;9660;11592
93;nisharko;164;-325;4275;11250;60;55;49;128;21;14;1;0;0;0;0;0;26.07;36.59;12.28;299.25;25;-300;1197;4788;5386.5;5985;7182
94;jerome83;162;-450;4100;10150;58;49;55;135;18;8;1;0;0;0;0;0;25.31;35.8;17.48;287;25;-425;1148;4592;5166;5740;6888
95;raunopehka;161;275;4025;11000;61;48;52;119;27;14;1;0;0;0;0;0;25;37.89;8.9;281.75;25;300;1127;4508;5071.5;5635;6762
96;MrSebou;160;525;7675;21600;63;52;45;120;22;15;3;0;0;0;0;0;47.97;39.38;6.19;537.25;25;550;2149;8596;9670.5;10745;12894
97;DesperHate;160;-200;8000;21100;59;59;42;124;25;9;2;0;0;0;0;0;50;36.88;12.08;560;25;-175;2240;8960;10080;11200;13440
98;PAN PAN QQ;160;-150;7800;22200;57;58;45;114;27;17;2;0;0;0;0;0;48.75;35.62;5.13;546;25;-125;2184;8736;9828;10920;13104
99;WALYANISW;159;-50;4250;10850;66;41;52;127;19;13;0;0;0;0;0;0;26.73;41.51;14.9;297.5;25;-25;1190;4760;5355;5950;7140
100;GetZao;158;-100;3950;10300;63;59;36;122;28;6;2;0;0;0;0;0;25;39.87;13.08;276.5;25;-75;1106;4424;4977;5530;6636
101;MeisterLampe;158;-700;3950;9950;51;71;36;128;21;8;1;0;0;0;0;0;25;32.28;16.03;276.5;0;-700;1106;4424;4977;5530;6636
102;PouRiToSs67;157;-1175;4425;11600;47;43;67;119;28;10;0;0;0;0;0;0;28.18;29.94;12.62;309.75;0;-1175;1239;4956;5575.5;6195;7434
103;isolab;157;-450;5350;14050;58;41;58;124;21;9;3;0;0;0;0;0;34.08;36.94;12.46;374.5;0;-450;1498;5992;6741;7490;8988
104;BoardGGeek;156;100;4200;11400;59;47;50;118;22;15;1;0;0;0;0;0;26.92;37.82;9.52;294;0;100;1176;4704;5292;5880;7056
105;MAYFAIRW1K;156;-500;6750;17750;55;44;57;119;23;13;1;0;0;0;0;0;43.27;35.26;12.35;472.5;0;-500;1890;7560;8505;9450;11340
106;gRIPSIKING;155;-75;6975;20250;52;44;59;114;26;11;3;1;0;0;0;0;45;33.55;3.23;488.25;0;-75;1953;7812;8788.5;9765;11718
107;jayjay34990;155;1100;4100;10400;69;38;48;125;24;4;2;0;0;0;0;0;26.45;44.52;15.45;287;0;1100;1148;4592;5166;5740;6888
108;LePardon;155;-400;5150;14200;53;51;51;120;25;8;0;2;0;0;0;0;33.23;34.19;8.09;360.5;0;-400;1442;5768;6489;7210;8652
109;windguru14;154;-1775;4375;11150;37;44;73;122;22;9;1;0;0;0;0;0;28.41;24.03;15.05;306.25;0;-1775;1225;4900;5512.5;6125;7350
110;lhelicoptere;151;-225;3775;10600;49;54;48;110;28;12;0;1;0;0;0;0;25;32.45;6.4;264.25;0;-225;1057;4228;4756.5;5285;6342
111;kalach___;150;-275;5975;15950;46;62;42;114;25;11;0;0;0;0;0;0;39.83;30.67;11.02;418.25;0;-275;1673;6692;7528.5;8365;10038
112;jean77777777;150;-1225;4675;12650;39;58;53;112;22;14;2;0;0;0;0;0;31.17;26;9.8;327.25;0;-1225;1309;5236;5890.5;6545;7854
113;JoOeY sTaRr;149;-525;4675;12650;51;54;44;114;22;12;1;0;0;0;0;0;31.38;34.23;9.8;327.25;0;-525;1309;5236;5890.5;6545;7854
114;Fouinne18;149;-500;4200;11150;56;45;48;107;34;8;0;0;0;0;0;0;28.19;37.58;11.51;294;0;-500;1176;4704;5292;5880;7056
115;le tcho 85;147;100;4550;12700;51;45;51;102;34;10;1;0;0;0;0;0;30.95;34.69;6.96;318.5;0;100;1274;5096;5733;6370;7644
116;finette69;147;-575;4325;11450;45;45;57;110;26;11;0;0;0;0;0;0;29.42;30.61;11.75;302.75;0;-575;1211;4844;5449.5;6055;7266
117;PandaPower;147;-375;4475;11500;50;38;59;115;23;8;1;0;0;0;0;0;30.44;34.01;14.34;313.25;0;-375;1253;5012;5638.5;6265;7518
118;seseeldiablo;146;-300;3650;10250;48;48;50;108;21;15;2;0;0;0;0;0;25;32.88;6.39;255.5;0;-300;1022;4088;4599;5110;6132
119;HUGO BOSS44;146;-25;4225;11050;57;41;48;109;30;7;0;0;0;0;0;0;28.94;39.04;12.82;295.75;0;-25;1183;4732;5323.5;5915;7098
120;KYFFF;142;4400;3550;14300;62;42;38;108;21;12;0;0;0;1;0;0;25;43.66;-34.27;248.5;0;4400;994;3976;4473;4970;5964
121;Sylange73;142;475;5025;13350;50;46;46;109;22;10;1;0;0;0;0;0;35.39;35.21;11.44;351.75;0;475;1407;5628;6331.5;7035;8442
122;LuDa21;141;-625;4325;10850;48;58;35;115;18;7;1;0;0;0;0;0;30.67;34.04;16.38;302.75;0;-625;1211;4844;5449.5;6055;7266
123;HE VOILA;141;-125;3525;9450;49;37;55;107;20;14;0;0;0;0;0;0;25;34.75;10.64;246.75;0;-125;987;3948;4441.5;4935;5922
124;xx HPC xx;140;950;4200;12700;51;38;51;95;28;15;2;0;0;0;0;0;30;36.43;-0.79;294;0;950;1176;4704;5292;5880;7056
125;-AAKK-CRIM66;140;650;4050;11350;56;47;37;96;35;7;2;0;0;0;0;0;28.93;40;6.58;283.5;0;650;1134;4536;5103;5670;6804
126;SuperBaf.bad;139;-800;4300;11050;41;56;42;110;18;9;2;0;0;0;0;0;30.94;29.5;14.34;301;0;-800;1204;4816;5418;6020;7224
127;Pink_Devil;139;275;3475;10150;49;60;30;101;21;15;1;1;0;0;0;0;25;35.25;2.64;243.25;0;275;973;3892;4378.5;4865;5838
128;KING11400;139;250;4400;11400;56;40;43;102;30;7;0;0;0;0;0;0;31.65;40.29;13.64;308;0;250;1232;4928;5544;6160;7392
129;Fish6259;139;75;4975;13250;54;48;37;108;20;9;2;0;0;0;0;0;35.79;38.85;11.22;348.25;0;75;1393;5572;6268.5;6965;8358
130;Julvar2210;136;-550;4400;11850;45;33;58;100;29;6;0;1;0;0;0;0;32.35;33.09;10.23;308;0;-550;1232;4928;5544;6160;7392
131;Luis.Bekhti;135;-825;3525;9200;37;51;47;108;15;10;2;0;0;0;0;0;26.11;27.41;13;246.75;0;-825;987;3948;4441.5;4935;5922
132;elchapoguzma;135;-150;4150;11150;52;41;42;101;22;12;0;0;0;0;0;0;30.74;38.52;10.44;290.5;0;-150;1162;4648;5229;5810;6972
133;home2lombre;135;-750;3950;9550;44;46;45;113;16;5;1;0;0;0;0;0;29.26;32.59;19.41;276.5;0;-750;1106;4424;4977;5530;6636
134;fario69;133;150;3650;10050;48;55;30;99;26;7;0;1;0;0;0;0;27.44;36.09;8.22;255.5;0;150;1022;4088;4599;5110;6132
135;Poker_Dz;133;25;4325;11950;49;34;50;103;15;15;0;0;0;0;0;0;32.52;36.84;7.9;302.75;0;25;1211;4844;5449.5;6055;7266
136;isata;131;-125;5775;15450;47;46;38;99;21;10;1;0;0;0;0;0;44.08;35.88;10.82;404.25;0;-125;1617;6468;7276.5;8085;9702
137;D.RIOLO;130;250;6050;15900;53;40;37;98;24;8;0;0;0;0;0;0;46.54;40.77;12.4;423.5;0;250;1694;6776;7623;8470;10164
138;ACE02;130;550;6350;16200;48;29;53;105;16;8;1;0;0;0;0;0;48.85;36.92;14.96;444.5;0;550;1778;7112;8001;8890;10668
139;MorX13;130;-75;3975;10450;53;36;41;99;22;9;0;0;0;0;0;0;30.58;40.77;12.37;278.25;0;-75;1113;4452;5008.5;5565;6678
140;T0p_sHaRcK;129;-525;3425;8850;45;40;44;101;21;7;0;0;0;0;0;0;26.55;34.88;13.87;239.75;0;-525;959;3836;4315.5;4795;5754
141;Cocohen;129;-275;3225;8400;45;58;26;97;27;4;1;0;0;0;0;0;25;34.88;13.18;225.75;0;-275;903;3612;4063.5;4515;5418
142;jojolebedo;129;-1175;3775;9950;39;42;48;95;25;9;0;0;0;0;0;0;29.26;30.23;12.14;264.25;0;-1175;1057;4228;4756.5;5285;6342
143;WSOPMONACO;128;325;4625;13650;45;40;43;85;28;12;3;0;0;0;0;0;36.13;35.16;1.62;323.75;0;325;1295;5180;5827.5;6475;7770
144;Amine1008;127;-25;4125;10700;52;30;45;98;17;11;1;0;0;0;0;0;32.48;40.94;13.54;288.75;0;-25;1155;4620;5197.5;5775;6930
145;yves kylian;127;50;3900;11100;50;43;34;93;19;13;2;0;0;0;0;0;30.71;39.37;5.13;273;0;50;1092;4368;4914;5460;6552
146;Tinitouns31;127;175;3175;8100;55;25;47;99;21;7;0;0;0;0;0;0;25;43.31;14.96;222.25;0;175;889;3556;4000.5;4445;5334
147;furtif37;125;-225;3325;8900;43;25;57;90;30;4;1;0;0;0;0;0;26.6;34.4;10.78;232.75;0;-225;931;3724;4189.5;4655;5586
148;MALCHIDIEL;125;425;3125;8400;53;31;41;94;19;12;0;0;0;0;0;0;25;42.4;10.4;218.75;0;425;875;3500;3937.5;4375;5250
149;pepsifred;124;-650;4750;13500;38;46;40;90;24;8;1;1;0;0;0;0;38.31;30.65;5.26;332.5;0;-650;1330;5320;5985;6650;7980
150;luish_f;124;750;5500;16600;42;37;45;89;18;14;2;0;1;0;0;0;44.35;33.87;-0.61;385;0;750;1540;6160;6930;7700;9240
151;Jphi84;123;-1375;3575;8650;37;53;33;100;20;3;0;0;0;0;0;0;29.07;30.08;19.35;250.25;0;-1375;1001;4004;4504.5;5005;6006
152;Janua;123;325;3075;8250;50;35;38;91;24;7;1;0;0;0;0;0;25;40.65;10.57;215.25;0;325;861;3444;3874.5;4305;5166
153;lavidaLoca.;123;950;5300;13950;51;39;33;92;23;8;0;0;0;0;0;0;43.09;41.46;12.26;371;0;950;1484;5936;6678;7420;8904
154;nordin11;122;250;3900;11450;43;34;45;88;24;7;3;0;0;0;0;0;31.97;35.25;2.14;273;0;250;1092;4368;4914;5460;6552
155;Kd2412;122;-150;3350;9100;43;37;42;95;16;9;2;0;0;0;0;0;27.46;35.25;9.45;234.5;0;-150;938;3752;4221;4690;5628
156;cedroc38;121;-575;3825;9950;46;37;38;95;20;4;2;0;0;0;0;0;31.61;38.02;13.29;267.75;0;-575;1071;4284;4819.5;5355;6426
157;David Machad;121;-575;3175;9200;36;33;52;80;28;12;1;0;0;0;0;0;26.24;29.75;3.41;222.25;0;-575;889;3556;4000.5;4445;5334
158;Boubil59;120;200;3700;9600;44;41;35;91;18;10;1;0;0;0;0;0;30.83;36.67;13.51;259;0;200;1036;4144;4662;5180;6216
159;Acacias35;119;-700;3550;9400;35;42;42;92;19;7;1;0;0;0;0;0;29.83;29.41;11.74;248.5;0;-700;994;3976;4473;4970;5964
160;metis974reun;119;-575;3275;8250;36;36;47;94;17;8;0;0;0;0;0;0;27.52;30.25;16.03;229.25;0;-575;917;3668;4126.5;4585;5502
161;kikerced;118;-700;3000;7500;36;38;44;93;20;5;0;0;0;0;0;0;25.42;30.51;16.67;210;0;-700;840;3360;3780;4200;5040
162;chrismaboul;118;-100;3800;9600;45;35;38;90;23;4;1;0;0;0;0;0;32.2;38.14;15.79;266;0;-100;1064;4256;4788;5320;6384
163;sergio2903;118;625;4725;14150;44;31;43;85;18;14;0;1;0;0;0;0;40.04;37.29;0.18;330.75;0;625;1323;5292;5953.5;6615;7938
164;LENNY2610;117;-1650;5450;13450;34;42;41;97;14;6;0;0;0;0;0;0;46.58;29.06;17.74;381.5;0;-1650;1526;6104;6867;7630;9156
165;squali44;117;-475;3625;10000;35;55;27;95;17;3;1;0;1;0;0;0;30.98;29.91;8.05;253.75;0;-475;1015;4060;4567.5;5075;6090
166;dalidache666;117;-600;5650;14450;40;33;44;92;18;7;0;0;0;0;0;0;48.29;34.19;14.75;395.5;0;-600;1582;6328;7119;7910;9492
167;jiv72;116;-1000;3250;8750;34;35;47;85;22;9;0;0;0;0;0;0;28.02;29.31;10.26;227.5;0;-1000;910;3640;4095;4550;5460
168;raphhou;115;225;3975;10300;46;31;38;91;16;8;0;0;0;0;0;0;34.57;40;13.63;278.25;0;225;1113;4452;5008.5;5565;6678
169;Linski;114;-175;3625;9750;37;36;41;89;16;8;0;1;0;0;0;0;31.8;32.46;10.34;253.75;0;-175;1015;4060;4567.5;5075;6090
170;LoicACC;114;700;2900;9100;45;41;28;87;16;9;1;0;1;0;0;0;25.44;39.47;-4.6;203;0;700;812;3248;3654;4060;4872
171;sdegriver;114;150;3150;8850;44;32;38;82;23;8;1;0;0;0;0;0;27.63;38.6;6.35;220.5;0;150;882;3528;3969;4410;5292
172;fbi86;114;-550;3300;9350;36;37;41;82;21;10;1;0;0;0;0;0;28.95;31.58;5.56;231;0;-550;924;3696;4158;4620;5544
173;Nonassis;114;-625;4275;11250;39;37;38;85;19;9;1;0;0;0;0;0;37.5;34.21;12.28;299.25;0;-625;1197;4788;5386.5;5985;7182
