rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
13;LoosIi;277;-1900;27700;77400;90;62;125;200;52;21;4;0;0;0;0;0;100;32.49;6.86;1939;250;-1650;7756;31024;34902;38780;46536
14;pollo401;274;-1600;27400;77400;94;65;115;207;41;21;3;2;0;0;0;0;100;34.31;5.84;1918;250;-1350;7672;30688;34524;38360;46032
15;compasole;235;-500;23500;61000;90;79;66;186;37;10;1;1;0;0;0;0;100;38.3;13.48;1645;250;-250;6580;26320;29610;32900;39480
16;ValueMerguez;235;1900;23500;63400;95;89;51;176;40;17;2;0;0;0;0;0;100;40.43;10.07;1645;150;2050;6580;26320;29610;32900;39480
17;bloutoussse;233;-2700;23300;60800;78;103;52;178;41;13;1;0;0;0;0;0;100;33.48;13.02;1631;150;-2550;6524;26096;29358;32620;39144
18;bongos;227;-2300;22700;61400;76;70;81;173;36;14;4;0;0;0;0;0;100;33.48;9.84;1589;150;-2150;6356;25424;28602;31780;38136
19;ti-breton;222;-1600;22200;61800;79;58;85;162;39;18;3;0;0;0;0;0;100;35.59;7.21;1554;150;-1450;6216;24864;27972;31080;37296
20;wtangw;220;-2200;22000;55800;82;54;84;176;33;9;2;0;0;0;0;0;100;37.27;15.45;1540;150;-2050;6160;24640;27720;30800;36960
21;jertiann;211;-300;21100;57400;82;75;54;159;32;18;2;0;0;0;0;0;100;38.86;9.32;1477;150;-150;5908;23632;26586;29540;35448
22;paieoupasse;204;-800;20400;58400;70;74;60;162;26;11;1;4;0;0;0;0;100;34.31;4.58;1428;150;-650;5712;22848;25704;28560;34272
23;Malhabah;185;-4500;18500;48200;54;41;90;142;30;13;0;0;0;0;0;0;100;29.19;13.15;1295;150;-4350;5180;20720;23310;25900;31080
24;LickMyEvChip;178;1800;17800;46600;74;67;37;134;33;11;0;0;0;0;0;0;100;41.57;12.73;1246;150;1950;4984;19936;22428;24920;29904
25;PacoRayban;167;3300;16700;48400;72;59;36;132;23;8;3;0;1;0;0;0;100;43.11;3.39;1169;150;3450;4676;18704;21042;23380;28056
26;LePardon;166;-1400;16600;42600;59;58;49;132;25;7;2;0;0;0;0;0;100;35.54;14.46;1162;100;-1300;4648;18592;20916;23240;27888
27;Chattardd;163;1300;16300;43400;66;48;49;125;29;8;0;1;0;0;0;0;100;40.49;11.25;1141;100;1400;4564;18256;20538;22820;27384
28;TheToilet2b;162;-1800;16200;42800;58;62;42;119;36;6;1;0;0;0;0;0;100;35.8;11.93;1134;100;-1700;4536;18144;20412;22680;27216
29;TOELMADE;158;-800;15800;43600;54;48;56;120;24;10;4;0;0;0;0;0;100;34.18;8.02;1106;100;-700;4424;17696;19908;22120;26544
30;Isabelle1988;157;1700;15700;45600;61;54;42;115;27;13;0;2;0;0;0;0;100;38.85;3.18;1099;100;1800;4396;17584;19782;21980;26376
31;Off the Wall;154;76200;15400;140000;51;41;62;119;21;13;0;0;0;0;1;0;100;33.12;-203.03;1078;100;76300;4312;17248;19404;21560;25872
32;Thx Teerak;151;900;15100;41200;54;50;47;113;25;11;2;0;0;0;0;0;100;35.76;9.05;1057;100;1000;4228;16912;19026;21140;25368
33;Patoufponpon;150;-400;15000;39400;51;49;50;115;25;9;1;0;0;0;0;0;100;34;12.44;1050;100;-300;4200;16800;18900;21000;25200
34;Biquettesick;142;-1200;14200;37600;45;46;51;108;24;9;1;0;0;0;0;0;100;31.69;11.74;994;100;-1100;3976;15904;17892;19880;23856
35;Drachno;135;-300;13500;36200;48;46;41;99;28;7;1;0;0;0;0;0;100;35.56;10.62;945;100;-200;3780;15120;17010;18900;22680
36;DonMoiTou;133;-1100;13300;34600;49;41;43;101;24;8;0;0;0;0;0;0;100;36.84;13.28;931;100;-1000;3724;14896;16758;18620;22344
37;siestoboulot;133;-1700;13300;33000;46;38;49;108;20;4;1;0;0;0;0;0;100;34.59;17.29;931;100;-1600;3724;14896;16758;18620;22344
38;ElHamiltador;132;1400;13200;37600;52;38;42;95;27;8;1;1;0;0;0;0;100;39.39;5.05;924;100;1500;3696;14784;16632;18480;22176
39;DavAtt24;130;-800;13000;38400;40;39;51;92;23;13;1;1;0;0;0;0;100;30.77;1.54;910;100;-700;3640;14560;16380;18200;21840
40;dolipran;126;200;12600;32000;50;50;26;99;20;7;0;0;0;0;0;0;100;39.68;15.34;882;100;300;3528;14112;15876;17640;21168
41;JeanLuc123;125;-2700;12500;34400;32;50;43;94;22;8;0;1;0;0;0;0;100;25.6;8.27;875;100;-2600;3500;14000;15750;17500;21000
42;benyv4501;124;600;12400;33000;46;46;32;94;21;8;1;0;0;0;0;0;100;37.1;11.29;868;100;700;3472;13888;15624;17360;20832
43;BLOODY.NL;123;2300;12300;33800;52;27;44;88;24;11;0;0;0;0;0;0;100;42.28;8.4;861;100;2400;3444;13776;15498;17220;20664
44;zizmax;117;-3300;11700;29800;34;38;45;97;10;9;1;0;0;0;0;0;100;29.06;15.1;819;100;-3200;3276;13104;14742;16380;19656
45;Cop-y-33;117;100;11700;32800;43;36;38;88;17;9;3;0;0;0;0;0;100;36.75;6.55;819;100;200;3276;13104;14742;16380;19656
46;-HOMER-;116;1000;11600;31600;41;37;38;85;22;8;1;0;0;0;0;0;100;35.34;9.2;812;100;1100;3248;12992;14616;16240;19488
47;Biscotto06;114;200;11400;30600;44;43;27;86;21;5;2;0;0;0;0;0;100;38.6;10.53;798;100;300;3192;12768;14364;15960;19152
48;PandaPower;110;-3400;11000;30000;30;37;43;88;15;4;2;1;0;0;0;0;100;27.27;9.09;770;100;-3300;3080;12320;13860;15400;18480
49;jmcaronoel;109;500;10900;32200;36;38;35;74;26;5;4;0;0;0;0;0;100;33.03;1.53;763;100;600;3052;12208;13734;15260;18312
50;CandC36;109;-2700;10900;33000;26;41;42;75;19;14;0;1;0;0;0;0;100;23.85;-0.92;763;100;-2600;3052;12208;13734;15260;18312
51;sammarga78;108;1200;10800;32000;38;33;37;76;20;8;4;0;0;0;0;0;100;35.19;1.23;756;50;1250;3024;12096;13608;15120;18144
52;Wsop13480;107;-1500;10700;29000;33;30;44;83;12;11;1;0;0;0;0;0;100;30.84;9.66;749;50;-1450;2996;11984;13482;14980;17976
53;dudu69999;105;100;10500;28000;38;34;33;75;25;5;0;0;0;0;0;0;100;36.19;11.11;735;50;150;2940;11760;13230;14700;17640
54;mastertoph;100;-2600;10000;26600;29;22;49;76;15;9;0;0;0;0;0;0;100;29;11.33;700;50;-2550;2800;11200;12600;14000;16800
55;Kekhou;94;3400;9400;31000;39;30;25;71;14;7;0;1;1;0;0;0;100;41.49;-9.93;658;50;3450;2632;10528;11844;13160;15792
56;VincyVon;90;1000;9000;26000;33;28;29;64;16;8;2;0;0;0;0;0;100;36.67;3.7;630;50;1050;2520;10080;11340;12600;15120
57;quadrifoglio;89;-1500;8900;22000;29;28;32;72;13;4;0;0;0;0;0;0;100;32.58;17.6;623;50;-1450;2492;9968;11214;12460;14952
58;Busta_jaz;83;700;8300;23000;32;19;32;62;12;8;1;0;0;0;0;0;100;38.55;7.63;581;50;750;2324;9296;10458;11620;13944
59;MezuuUuuT;82;600;8200;21200;35;22;25;61;18;3;0;0;0;0;0;0;100;42.68;13.82;574;50;650;2296;9184;10332;11480;13776
60;Sircuts15;82;-1600;8200;20800;26;32;24;66;10;6;0;0;0;0;0;0;100;31.71;15.45;574;50;-1550;2296;9184;10332;11480;13776
61;Expresso_GTO;80;-2000;8000;21000;24;27;29;62;13;4;1;0;0;0;0;0;100;30;12.5;560;50;-1950;2240;8960;10080;11200;13440
62;SolidSnake13;80;600;8000;22000;34;29;17;59;12;9;0;0;0;0;0;0;100;42.5;8.33;560;50;650;2240;8960;10080;11200;13440
63;lol_Sverev;80;3200;8000;27400;30;27;23;58;10;8;1;3;0;0;0;0;100;37.5;-14.17;560;50;3250;2240;8960;10080;11200;13440
64;OhMyGuruuu;79;-300;7900;21200;30;24;25;60;11;8;0;0;0;0;0;0;100;37.97;10.55;553;50;-250;2212;8848;9954;11060;13272
65;Leperede3;78;-1600;7800;26000;22;30;26;53;20;4;0;0;1;0;0;0;100;28.21;-11.11;546;50;-1550;2184;8736;9828;10920;13104
66;BoumBail;78;-1400;7800;21000;24;31;23;57;17;3;1;0;0;0;0;0;100;30.77;10.26;546;50;-1350;2184;8736;9828;10920;13104
67;PremiumFish;77;-1300;7700;17600;29;23;25;67;9;1;0;0;0;0;0;0;100;37.66;23.81;539;50;-1250;2156;8624;9702;10780;12936
68;torche08;76;-1800;7600;20800;22;17;37;57;12;6;1;0;0;0;0;0;100;28.95;8.77;532;50;-1750;2128;8512;9576;10640;12768
69;jerome83;76;-400;7600;19800;29;23;24;57;15;4;0;0;0;0;0;0;100;38.16;13.16;532;50;-350;2128;8512;9576;10640;12768
70;RagazzaBella;74;-2200;7400;18800;19;25;30;59;10;5;0;0;0;0;0;0;100;25.68;15.32;518;50;-2150;2072;8288;9324;10360;12432
71;jenpeusplus;71;1500;7100;18200;30;25;16;59;6;5;1;0;0;0;0;0;100;42.25;14.55;497;50;1550;1988;7952;8946;9940;11928
72;MITROVIC67;71;-500;7100;19000;23;25;23;55;10;5;1;0;0;0;0;0;100;32.39;10.8;497;50;-450;1988;7952;8946;9940;11928
73;Flinck;71;-1500;7100;20600;24;31;16;53;10;5;3;0;0;0;0;0;100;33.8;3.29;497;50;-1450;1988;7952;8946;9940;11928
74;josh2108;69;100;6900;19000;27;12;30;51;12;5;1;0;0;0;0;0;100;39.13;8.21;483;50;150;1932;7728;8694;9660;11592
75;HustlaStylez;66;2000;6600;18400;30;15;21;49;10;6;1;0;0;0;0;0;100;45.45;7.07;462;50;2050;1848;7392;8316;9240;11088
76;DUCKYMUCK;66;200;6600;18400;25;23;18;48;10;8;0;0;0;0;0;0;100;37.88;7.07;462;50;250;1848;7392;8316;9240;11088
77;crobin94;66;200;6600;17600;23;23;20;49;12;5;0;0;0;0;0;0;100;34.85;11.11;462;50;250;1848;7392;8316;9240;11088
78;pheniiixx;64;-2200;6400;16800;15;27;22;48;12;4;0;0;0;0;0;0;100;23.44;12.5;448;50;-2150;1792;7168;8064;8960;10752
79;RAISE75;61;-100;6100;16600;25;20;16;47;10;2;2;0;0;0;0;0;100;40.98;9.29;427;50;-50;1708;6832;7686;8540;10248
80;nayalo;61;-1300;6100;15600;19;22;20;50;7;3;1;0;0;0;0;0;100;31.15;14.75;427;50;-1250;1708;6832;7686;8540;10248
81;sachaTouquet;60;-2000;6000;17800;15;23;22;39;13;8;0;0;0;0;0;0;100;25;1.11;420;50;-1950;1680;6720;7560;8400;10080
82;suazo59lmr;59;500;5900;18000;21;20;18;39;13;5;2;0;0;0;0;0;100;35.59;-1.69;413;50;550;1652;6608;7434;8260;9912
83;Messi 17000;59;-2900;5900;16400;12;19;28;47;8;3;0;1;0;0;0;0;100;20.34;7.34;413;50;-2850;1652;6608;7434;8260;9912
84;Pelmanoir14;53;-900;5300;15400;15;21;17;39;11;2;0;1;0;0;0;0;100;28.3;3.14;371;50;-850;1484;5936;6678;7420;8904
85;MotifXF;53;-1900;5300;13800;14;17;22;39;12;2;0;0;0;0;0;0;100;26.42;13.21;371;50;-1850;1484;5936;6678;7420;8904
86;MorX13;51;-1900;5100;13400;13;13;25;36;14;1;0;0;0;0;0;0;100;25.49;12.42;357;50;-1850;1428;5712;6426;7140;8568
