rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
1;Ketelsen;1091;4500;109100;383200;394;408;289;856;159;69;5;1;0;0;1;0;100;36.11;-17.08;7637;3500;8000;30548;122192;137466;152740;183288
2;monkey4242;938;-3000;93800;245600;337;254;347;735;130;66;7;0;0;0;0;0;100;35.93;12.72;6566;2250;-750;26264;105056;118188;131320;157584
3;Jan Pier Lag;896;-7200;89600;240200;313;321;262;680;148;60;7;1;0;0;0;0;100;34.93;10.64;6272;1500;-5700;25088;100352;112896;125440;150528
4;RagazzaBella;865;-8500;86500;236400;271;194;400;648;149;62;5;0;1;0;0;0;100;31.33;8.9;6055;1000;-7500;24220;96880;108990;121100;145320
5;MAMARAZZI;562;-4000;56200;148200;204;193;165;440;77;39;6;0;0;0;0;0;100;36.3;12.1;3934;750;-3250;15736;62944;70812;78680;94416
6;Expresso_GTO;510;77600;51000;242800;169;188;153;366;96;42;4;1;0;0;1;0;100;33.14;-58.69;3570;500;78100;14280;57120;64260;71400;85680
8;raar91;435;-500;43500;118400;157;141;137;326;69;36;4;0;0;0;0;0;100;36.09;9.27;3045;350;-150;12180;48720;54810;60900;73080
9;proscoo;391;-5500;39100;104600;124;131;136;300;63;24;3;1;0;0;0;0;100;31.71;10.83;2737;350;-5150;10948;43792;49266;54740;65688
10;_s4_;360;200;36000;96600;133;113;114;274;57;25;4;0;0;0;0;0;100;36.94;10.56;2520;350;550;10080;40320;45360;50400;60480
11;ChibreAcier7;285;2700;28500;81600;100;106;79;215;41;27;1;0;1;0;0;0;100;35.09;4.56;1995;250;2950;7980;31920;35910;39900;47880
12;Bartolomeo33;255;-1100;25500;70800;85;83;87;188;43;20;4;0;0;0;0;0;100;33.33;7.45;1785;250;-850;7140;28560;32130;35700;42840
13;AAnus Etroit;242;-7800;24200;65400;67;79;96;181;37;24;0;0;0;0;0;0;100;27.69;9.92;1694;250;-7550;6776;27104;30492;33880;40656
