rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
1;BetterCallMe;2091;525;85875;234450;771;678;642;1591;334;141;21;3;1;0;0;0;41.07;36.87;9;6011.25;2250;2775;24045;96180;108202.5;120225;144270
3;AdAugusta;1841;-1775;46975;126000;679;660;502;1391;307;126;16;1;0;0;0;0;25.52;36.88;10.59;3288.25;1000;-775;13153;52612;59188.5;65765;78918
4;stasiukaxz11;1168;50;29200;76700;450;409;309;894;196;71;7;0;0;0;0;0;25;38.53;12.44;2044;750;800;8176;32704;36792;40880;49056
6;jjsam;772;-675;19775;52100;291;284;197;603;110;53;5;1;0;0;0;0;25.62;37.69;12.18;1384.25;375;-300;5537;22148;24916.5;27685;33222
7;KYFFF;771;1025;19275;52150;307;200;264;585;121;57;7;1;0;0;0;0;25;39.82;9.81;1349.25;375;1400;5397;21588;24286.5;26985;32382
8;adopteunbet;760;3200;38000;104000;297;270;193;564;125;67;3;1;0;0;0;0;50;39.08;8.77;2660;225;3425;10640;42560;47880;53200;63840
9;Ajeossi;690;2450;17250;46800;277;232;181;521;118;38;13;0;0;0;0;0;25;40.14;9.57;1207.5;225;2675;4830;19320;21735;24150;28980
10;Ketelsen;651;1750;32550;87200;248;225;178;502;98;43;7;1;0;0;0;0;50;38.1;10.7;2278.5;225;1975;9114;36456;41013;45570;54684
11;BurjAlArab;617;-575;16525;68450;195;198;224;475;98;40;2;1;0;0;1;0;26.78;31.6;-38.07;1156.75;150;-425;4627;18508;20821.5;23135;27762
12;y-nesta-r;607;-1375;18425;50800;209;220;178;461;92;47;5;1;1;0;0;0;30.35;34.43;8.1;1289.75;150;-1225;5159;20636;23215.5;25795;30954
13;Petonbet;576;50;14400;37850;227;188;161;444;89;40;3;0;0;0;0;0;25;39.41;12.38;1008;150;200;4032;16128;18144;20160;24192
14;lhelicoptere;557;425;13925;37050;204;193;160;422;94;37;4;0;0;0;0;0;25;36.62;11.31;974.75;150;575;3899;15596;17545.5;19495;23394
15;bishop74270;549;425;14775;40250;205;207;137;417;84;44;3;1;0;0;0;0;26.91;37.34;9.19;1034.25;150;575;4137;16548;18616.5;20685;24822
16;Vi1MetrTaTet;526;1075;18025;49050;193;213;120;397;83;42;4;0;0;0;0;0;34.27;36.69;9.29;1261.75;75;1150;5047;20188;22711.5;25235;30282
17;Bangaloo;498;225;12525;35000;190;163;145;374;79;41;3;0;1;0;0;0;25.15;38.15;6.85;876.75;75;300;3507;14028;15781.5;17535;21042
18;mAD le BaRGe;462;-1975;13125;40900;143;142;177;339;82;36;4;0;0;1;0;0;28.41;30.95;-3.87;918.75;75;-1900;3675;14700;16537.5;18375;22050
20;Hello-Kitty1;411;525;18975;57300;155;126;130;294;80;34;2;0;0;1;0;0;46.17;37.71;-0.66;1328.25;75;600;5313;21252;23908.5;26565;31878
21;megapitch;403;3175;19425;54950;157;132;114;302;71;25;3;1;1;0;0;0;48.2;38.96;5.71;1359.75;75;3250;5439;21756;24475.5;27195;32634
22;- Viet -;371;-100;9600;30100;139;117;115;283;58;29;0;0;0;1;0;0;25.88;37.47;-4.51;672;75;-25;2688;10752;12096;13440;16128
23;AAnus Etroit;366;-1900;13600;35250;126;126;114;290;46;27;3;0;0;0;0;0;37.16;34.43;13.6;952;75;-1825;3808;15232;17136;19040;22848
24;PhiI lvey;359;2350;17950;49000;149;112;98;268;60;29;1;1;0;0;0;0;50;41.5;9.01;1256.5;75;2425;5026;20104;22617;25130;30156
25;Gini2a;354;-1250;13200;33400;130;136;88;280;53;21;0;0;0;0;0;0;37.29;36.72;15.66;924;75;-1175;3696;14784;16632;18480;22176
27;titouan888;347;250;14150;37450;128;107;112;257;66;23;1;0;0;0;0;0;40.78;36.89;11.78;990.5;50;300;3962;15848;17829;19810;23772
28;mario0000079;344;-850;8600;22900;118;119;107;258;60;25;1;0;0;0;0;0;25;34.3;11.24;602;50;-800;2408;9632;10836;12040;14448
29;jetelamet13;344;125;9525;25650;127;107;110;261;54;23;6;0;0;0;0;0;27.69;36.92;10.24;666.75;50;175;2667;10668;12001.5;13335;16002
31;MrTs222;339;-375;8475;22100;128;111;100;266;54;16;2;1;0;0;0;0;25;37.76;13.08;593.25;50;-325;2373;9492;10678.5;11865;14238
32;Julvar2210;337;6650;10100;38800;107;89;141;249;61;24;1;0;1;1;0;0;29.97;31.75;-28.05;707;50;6700;2828;11312;12726;14140;16968
34;Tinitouns31;283;125;7425;20000;111;81;91;215;48;18;2;0;0;0;0;0;26.24;39.22;10.21;519.75;50;175;2079;8316;9355.5;10395;12474
35;tchacacaboom;283;-400;7150;18450;100;68;115;221;43;18;1;0;0;0;0;0;25.27;35.34;13.99;500.5;50;-350;2002;8008;9009;10010;12012
36;ChibreAcier7;278;-1425;12325;32250;99;96;83;220;39;17;2;0;0;0;0;0;44.33;35.61;12.78;862.75;50;-1375;3451;13804;15529.5;17255;20706
37;Vic60;274;-475;7025;17800;96;88;90;215;49;8;2;0;0;0;0;0;25.64;35.04;15.54;491.75;50;-425;1967;7868;8851.5;9835;11802
38;bab3006;273;-375;8375;21100;103;87;83;216;39;18;0;0;0;0;0;0;30.68;37.73;16.02;586.25;50;-325;2345;9380;10552.5;11725;14070
39;Angelios17;267;75;9975;28300;102;87;78;192;48;22;5;0;0;0;0;0;37.36;38.2;5.43;698.25;50;125;2793;11172;12568.5;13965;16758
40;blackbearl;266;-200;6800;18800;93;96;77;194;48;23;0;1;0;0;0;0;25.56;34.96;7.84;476;50;-150;1904;7616;8568;9520;11424
41;jayjay34990;262;100;7200;19350;102;92;68;204;38;18;1;1;0;0;0;0;27.48;38.93;10.42;504;50;150;2016;8064;9072;10080;12096
42;LordBendtner;261;875;9025;25250;101;106;54;188;45;26;2;0;0;0;0;0;34.58;38.7;6.74;631.75;50;925;2527;10108;11371.5;12635;15162
43;SAMSHAGIRL;257;-1050;8700;24300;81;85;91;182;52;23;0;0;0;0;0;0;33.85;31.52;6.9;609;50;-1000;2436;9744;10962;12180;14616
44;lifesick01;254;-1125;7025;21000;79;99;76;179;45;24;5;1;0;0;0;0;27.66;31.1;0.36;491.75;50;-1075;1967;7868;8851.5;9835;11802
45;Touchdown67.;251;-1700;8750;23700;84;90;77;188;40;21;2;0;0;0;0;0;34.86;33.47;9.71;612.5;50;-1650;2450;9800;11025;12250;14700
46;Archer90;251;-650;10850;28200;93;84;74;191;44;15;1;0;0;0;0;0;43.23;37.05;13.36;759.5;50;-600;3038;12152;13671;15190;18228
48;Lanesthesist;247;525;6675;17800;92;86;69;191;40;13;3;0;0;0;0;0;27.02;37.25;11.11;467.25;50;575;1869;7476;8410.5;9345;11214
49;aar.poker;244;-775;6125;15450;86;97;61;196;34;13;1;0;0;0;0;0;25.1;35.25;15.92;428.75;50;-725;1715;6860;7717.5;8575;10290
50;kikerced;244;25;6225;17200;87;73;84;180;37;26;1;0;0;0;0;0;25.51;35.66;7.9;435.75;50;75;1743;6972;7843.5;8715;10458
51;Pierreisska;240;-450;7750;22250;83;69;88;181;34;19;5;1;0;0;0;0;32.29;34.58;4.3;542.5;25;-425;2170;8680;9765;10850;13020
52;iaia;240;-175;7225;19050;85;85;70;189;30;20;0;1;0;0;0;0;30.1;35.42;12.11;505.75;25;-150;2023;8092;9103.5;10115;12138
53;Naounator;236;-825;6075;16000;80;76;80;180;39;16;1;0;0;0;0;0;25.74;33.9;12.21;425.25;25;-800;1701;6804;7654.5;8505;10206
54;BanFromPluto;234;4475;6875;24100;91;73;70;170;45;13;5;0;0;1;0;0;29.38;38.89;-16.85;481.25;25;4500;1925;7700;8662.5;9625;11550
55;AKENATH;232;-1625;8875;23100;71;77;84;177;41;13;1;0;0;0;0;0;38.25;30.6;13.24;621.25;25;-1600;2485;9940;11182.5;12425;14910
56;Nooka69;227;475;6975;18500;91;54;82;166;49;12;0;0;0;0;0;0;30.73;40.09;11.59;488.25;25;500;1953;7812;8788.5;9765;11718
57;chatblanc1;226;-450;9750;26300;74;68;84;173;37;14;2;0;0;0;0;0;43.14;32.74;10.09;682.5;25;-425;2730;10920;12285;13650;16380
59;_CaLviN_;224;575;6475;18600;87;82;55;153;44;26;1;0;0;0;0;0;28.91;38.84;4.25;453.25;25;600;1813;7252;8158.5;9065;10878
60;I-Want-U;223;-50;11150;28300;91;64;68;186;21;15;0;1;0;0;0;0;50;40.81;15.4;780.5;25;-25;3122;12488;14049;15610;18732
61;LeBasilicain;222;-425;6975;17900;77;75;70;173;36;13;0;0;0;0;0;0;31.42;34.68;14.46;488.25;25;-400;1953;7812;8788.5;9765;11718
63;alinou53;219;-2000;5750;15050;63;68;88;167;39;13;0;0;0;0;0;0;26.26;28.77;12.75;402.5;25;-1975;1610;6440;7245;8050;9660
65;cpasvole;216;-150;5400;13650;85;56;75;171;33;12;0;0;0;0;0;0;25;39.35;15.74;378;25;-125;1512;6048;6804;7560;9072
66;AndriusP7;216;1400;5400;15500;99;86;31;155;38;18;5;0;0;0;0;0;25;45.83;4.32;378;25;1425;1512;6048;6804;7560;9072
67;janoli17;215;525;8125;21450;82;71;62;170;28;14;3;0;0;0;0;0;37.79;38.14;12;568.75;25;550;2275;9100;10237.5;11375;13650
68;saycheese;211;-550;9650;25200;73;75;63;165;33;11;2;0;0;0;0;0;45.73;34.6;12.95;675.5;25;-525;2702;10808;12159;13510;16212
69;Cocohen;211;-525;5275;14550;66;87;58;161;31;16;2;1;0;0;0;0;25;31.28;8.06;369.25;25;-500;1477;5908;6646.5;7385;8862
70;GTL01;210;-750;5250;13900;69;80;61;155;42;13;0;0;0;0;0;0;25;32.86;11.75;367.5;25;-725;1470;5880;6615;7350;8820
71;jejonjobs;209;-1200;6700;17750;66;81;62;159;36;14;0;0;0;0;0;0;32.06;31.58;11.69;469;25;-1175;1876;7504;8442;9380;11256
72;AnArKine;207;450;5750;16150;72;63;72;148;45;10;4;0;0;0;0;0;27.78;34.78;6.38;402.5;25;475;1610;6440;7245;8050;9660
73;ESPION92;203;275;6225;15950;83;58;62;155;32;16;0;0;0;0;0;0;30.67;40.89;14.59;435.75;25;300;1743;6972;7843.5;8715;10458
76;unasmonfrere;198;225;9725;25450;79;66;53;153;29;16;0;0;0;0;0;0;49.12;39.9;12.77;680.75;25;250;2723;10892;12253.5;13615;16338
77;moringoo;197;-725;5625;14650;67;59;71;155;28;13;1;0;0;0;0;0;28.55;34.01;13.19;393.75;25;-700;1575;6300;7087.5;7875;9450
78;alicia1204;195;375;5025;13450;71;79;45;148;29;17;1;0;0;0;0;0;25.77;36.41;10.78;351.75;25;400;1407;5628;6331.5;7035;8442
79;.FUNNYFISH.;195;25;4875;13100;78;68;49;152;28;13;1;1;0;0;0;0;25;40;10.43;341.25;25;50;1365;5460;6142.5;6825;8190
80;Jeff 21 Rima;194;-1050;7100;20200;63;80;51;143;34;13;3;1;0;0;0;0;36.6;32.47;5.16;497;25;-1025;1988;7952;8946;9940;11928
81;VERYWELL;184;75;5275;14150;72;65;47;136;29;19;0;0;0;0;0;0;28.67;39.13;10.58;369.25;25;100;1477;5908;6646.5;7385;8862
84;PokrThreat;180;-225;4875;12300;73;46;61;140;32;7;1;0;0;0;0;0;27.08;40.56;15.9;341.25;25;-200;1365;5460;6142.5;6825;8190
85;isa127;177;-525;4425;11900;51;66;60;133;27;17;0;0;0;0;0;0;25;28.81;10.36;309.75;25;-500;1239;4956;5575.5;6195;7434
86;shakalaka;174;-800;4850;12600;58;54;62;134;27;13;0;0;0;0;0;0;27.87;33.33;13.4;339.5;25;-775;1358;5432;6111;6790;8148
87;Fish6259;172;2575;5025;15300;79;47;46;136;26;7;2;0;1;0;0;0;29.22;45.93;-1.49;351.75;25;2600;1407;5628;6331.5;7035;8442
88;keikogi;170;-1850;6350;16950;45;56;69;131;23;16;0;0;0;0;0;0;37.35;26.47;11.02;444.5;25;-1825;1778;7112;8001;8890;10668
89;PAN PAN QQ;170;-1275;5975;16300;49;61;60;126;32;9;3;0;0;0;0;0;35.15;28.82;9.07;418.25;25;-1250;1673;6692;7528.5;8365;10038
90;payeman63;169;1075;6375;18150;75;51;43;122;36;9;1;1;0;0;0;0;37.72;44.38;5.1;446.25;25;1100;1785;7140;8032.5;8925;10710
91;Looping3210;168;-175;5275;13550;62;42;64;136;19;13;0;0;0;0;0;0;31.4;36.9;14.38;369.25;25;-150;1477;5908;6646.5;7385;8862
92;TiSoJuTo;166;-775;4175;10850;58;64;44;127;30;8;1;0;0;0;0;0;25.15;34.94;13.37;292.25;25;-750;1169;4676;5260.5;5845;7014
93;Mainna;163;350;6700;17850;61;32;70;117;37;9;0;0;0;0;0;0;41.1;37.42;11.19;469;25;375;1876;7504;8442;9380;11256
94;yves kylian;162;-625;5975;16100;55;59;48;122;27;12;1;0;0;0;0;0;36.88;33.95;10.18;418.25;25;-600;1673;6692;7528.5;8365;10038
95;gaybel;162;-350;4050;11050;57;63;42;128;18;14;1;1;0;0;0;0;25;35.19;9.05;283.5;25;-325;1134;4536;5103;5670;6804
96;9pressure9;161;-825;6925;18350;55;54;52;123;24;13;1;0;0;0;0;0;43.01;34.16;11.67;484.75;25;-800;1939;7756;8725.5;9695;11634
97;nono697;159;1525;7775;20450;69;38;52;125;21;12;1;0;0;0;0;0;48.9;43.4;12.33;544.25;25;1550;2177;8708;9796.5;10885;13062
98;Tu_Te_Calm;159;-825;7375;19350;51;58;50;122;22;15;0;0;0;0;0;0;46.38;32.08;12.54;516.25;25;-800;2065;8260;9292.5;10325;12390
99;Akhym94;158;-675;5875;15400;55;56;47;129;14;13;2;0;0;0;0;0;37.18;34.81;12.62;411.25;25;-650;1645;6580;7402.5;8225;9870
100;nounou 29;156;800;4900;13400;68;38;50;114;28;12;2;0;0;0;0;0;31.41;43.59;8.84;343;25;825;1372;5488;6174;6860;8232
101;1905GS;155;-275;3875;10600;52;45;58;119;22;13;0;1;0;0;0;0;25;33.55;8.82;271.25;0;-275;1085;4340;4882.5;5425;6510
102;TOUFIK76;154;750;6150;17700;57;42;55;111;25;15;3;0;0;0;0;0;39.94;37.01;4.07;430.5;0;750;1722;6888;7749;8610;10332
103;Bronx02;153;0;4450;12050;52;34;67;112;28;11;2;0;0;0;0;0;29.08;33.99;9.74;311.5;0;0;1246;4984;5607;6230;7476
104;luish_f;152;-150;7450;19750;58;40;54;117;25;7;3;0;0;0;0;0;49.01;38.16;11.63;521.5;0;-150;2086;8344;9387;10430;12516
105;Funpok64;151;-475;5875;16100;50;56;45;111;29;9;2;0;0;0;0;0;38.91;33.11;8.65;411.25;0;-475;1645;6580;7402.5;8225;9870
106;WhatThe_fish;151;1750;4400;13750;61;41;49;103;28;17;1;2;0;0;0;0;29.14;40.4;-4.17;308;0;1750;1232;4928;5544;6160;7392
107;pepsifred;151;-75;3825;9650;58;50;43;118;26;7;0;0;0;0;0;0;25.33;38.41;15.9;267.75;0;-75;1071;4284;4819.5;5355;6426
