rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
29;NicoFloflo;126;-2800;12600;32400;38;50;38;100;16;10;0;0;0;0;0;0;100;30.16;14.29;882;100;-2700;3528;14112;15876;17640;21168
30;BoumBail;124;2000;12400;32800;52;39;33;96;18;9;1;0;0;0;0;0;100;41.94;11.83;868;100;2100;3472;13888;15624;17360;20832
31;bongos;117;1700;11700;34400;43;33;41;79;25;11;2;0;0;0;0;0;100;36.75;1.99;819;100;1800;3276;13104;14742;16380;19656
32;ti-breton;110;2000;11000;29800;45;33;32;80;21;9;0;0;0;0;0;0;100;40.91;9.7;770;100;2100;3080;12320;13860;15400;18480
33;4betspew;105;300;10500;27600;45;30;30;81;17;6;1;0;0;0;0;0;100;42.86;12.38;735;100;400;2940;11760;13230;14700;17640
34;Archer90;101;1100;10100;25000;45;36;20;82;16;2;1;0;0;0;0;0;100;44.55;17.49;707;100;1200;2828;11312;12726;14140;16968
35;Patoufponpon;101;-100;10100;25600;40;28;33;80;15;6;0;0;0;0;0;0;100;39.6;15.51;707;100;0;2828;11312;12726;14140;16968
36;isolab;95;-900;9500;27800;32;24;39;68;14;11;2;0;0;0;0;0;100;33.68;2.46;665;100;-800;2660;10640;11970;13300;15960
37;Isabelle1988;93;1500;9300;26400;36;32;25;74;10;6;2;1;0;0;0;0;100;38.71;5.38;651;100;1600;2604;10416;11718;13020;15624
38;dolipran;90;-1800;9000;23600;28;28;34;69;16;4;1;0;0;0;0;0;100;31.11;12.59;630;100;-1700;2520;10080;11340;12600;15120
39;Biscotto06;89;100;8900;22200;34;21;34;73;10;6;0;0;0;0;0;0;100;38.2;16.85;623;100;200;2492;9968;11214;12460;14952
40;itsfree;86;400;8600;24200;30;30;26;65;9;11;1;0;0;0;0;0;100;34.88;6.2;602;100;500;2408;9632;10836;12040;14448
41;Jupy973;86;-800;8600;22800;26;28;32;67;10;9;0;0;0;0;0;0;100;30.23;11.63;602;100;-700;2408;9632;10836;12040;14448
42;Drachno;84;-1400;8400;20600;29;29;26;69;11;4;0;0;0;0;0;0;100;34.52;18.25;588;100;-1300;2352;9408;10584;11760;14112
43;zaletnik;83;1500;8300;24800;34;22;27;57;17;6;3;0;0;0;0;0;100;40.96;0.4;581;100;1600;2324;9296;10458;11620;13944
44;geicha;82;-2000;8200;23200;22;24;36;62;15;3;1;1;0;0;0;0;100;26.83;5.69;574;100;-1900;2296;9184;10332;11480;13776
45;Shori Nota;82;-1600;8200;21600;23;31;28;63;12;7;0;0;0;0;0;0;100;28.05;12.2;574;100;-1500;2296;9184;10332;11480;13776
46;PanicHeadach;81;-700;8100;21400;29;30;22;62;14;4;1;0;0;0;0;0;100;35.8;11.93;567;100;-600;2268;9072;10206;11340;13608
47;Expresso_GTO;80;800;8000;20800;35;25;20;63;10;7;0;0;0;0;0;0;100;43.75;13.33;560;100;900;2240;8960;10080;11200;13440
48;Off the Wall;79;-1700;7900;22200;23;27;29;59;8;12;0;0;0;0;0;0;100;29.11;6.33;553;100;-1600;2212;8848;9954;11060;13272
49;ShAAAlom;78;-4000;7800;18800;18;40;20;65;10;3;0;0;0;0;0;0;100;23.08;19.66;546;100;-3900;2184;8736;9828;10920;13104
50;Jajajahomaha;78;-200;7800;21200;28;25;25;56;16;6;0;0;0;0;0;0;100;35.9;9.4;546;100;-100;2184;8736;9828;10920;13104
51;olelemaiko11;70;-800;7000;17400;25;16;29;55;13;2;0;0;0;0;0;0;100;35.71;17.14;490;50;-750;1960;7840;8820;9800;11760
52;diazou30150;70;800;7000;19200;28;22;20;51;14;4;1;0;0;0;0;0;100;40;8.57;490;50;850;1960;7840;8820;9800;11760
53;Biquettesick;70;-1000;7000;19400;22;20;28;51;11;8;0;0;0;0;0;0;100;31.43;7.62;490;50;-950;1960;7840;8820;9800;11760
54;SolidSnake13;69;500;6900;18000;28;19;22;54;9;6;0;0;0;0;0;0;100;40.58;13.04;483;50;550;1932;7728;8694;9660;11592
55;T-KO;68;0;6800;18000;25;14;29;52;10;6;0;0;0;0;0;0;100;36.76;11.76;476;50;50;1904;7616;8568;9520;11424
56;Nascars;68;-800;6800;19800;21;25;22;47;11;10;0;0;0;0;0;0;100;30.88;2.94;476;50;-750;1904;7616;8568;9520;11424
57;theos57100;67;-2100;6700;16000;20;20;27;57;7;3;0;0;0;0;0;0;100;29.85;20.4;469;50;-2050;1876;7504;8442;9380;11256
58;Belsunce83;66;0;6600;17200;25;20;21;55;4;6;1;0;0;0;0;0;100;37.88;13.13;462;50;50;1848;7392;8316;9240;11088
59;8ESPOIR9;64;-200;6400;16400;21;10;33;52;6;6;0;0;0;0;0;0;100;32.81;14.58;448;50;-150;1792;7168;8064;8960;10752
60;jerome83;64;-1600;6400;17800;17;16;31;48;9;6;1;0;0;0;0;0;100;26.56;7.29;448;50;-1550;1792;7168;8064;8960;10752
61;Montana26;61;100;6100;16200;23;18;20;44;14;3;0;0;0;0;0;0;100;37.7;11.48;427;50;150;1708;6832;7686;8540;10248
62;MezuuUuuT;60;2400;6000;15600;33;13;14;45;12;3;0;0;0;0;0;0;100;55;13.33;420;50;2450;1680;6720;7560;8400;10080
63;MAMARAZZI;60;-200;6000;13400;24;24;12;54;5;1;0;0;0;0;0;0;100;40;25.56;420;50;-150;1680;6720;7560;8400;10080
64;ChebilaX;60;-600;6000;15400;22;18;20;48;7;5;0;0;0;0;0;0;100;36.67;14.44;420;50;-550;1680;6720;7560;8400;10080
65;HUGOPAIS75;56;-800;5600;16400;20;19;17;43;7;5;0;1;0;0;0;0;100;35.71;2.38;392;50;-750;1568;6272;7056;7840;9408
66;SpaBienWalla;56;-400;5600;14400;19;17;20;44;8;4;0;0;0;0;0;0;100;33.93;14.29;392;50;-350;1568;6272;7056;7840;9408
67;Armani78520;56;-2400;5600;14600;12;18;26;45;7;3;1;0;0;0;0;0;100;21.43;13.1;392;50;-2350;1568;6272;7056;7840;9408
68;LaPalud;56;400;5600;14600;21;17;18;42;11;3;0;0;0;0;0;0;100;37.5;13.1;392;50;450;1568;6272;7056;7840;9408
69;Cokine2a;55;-500;5500;14600;21;16;18;42;10;2;1;0;0;0;0;0;100;38.18;11.52;385;50;-450;1540;6160;6930;7700;9240
70;MAYFAIRW1K;55;-1500;5500;12600;18;18;19;47;8;0;0;0;0;0;0;0;100;32.73;23.64;385;50;-1450;1540;6160;6930;7700;9240
71;MonkeyDope;54;0;5400;15000;21;20;13;46;4;2;1;1;0;0;0;0;100;38.89;7.41;378;50;50;1512;6048;6804;7560;9072
72;Meltingrobz;53;-300;5300;15800;19;18;16;37;8;7;1;0;0;0;0;0;100;35.85;0.63;371;50;-250;1484;5936;6678;7420;8904
73;DonMoiTou;52;-1200;5200;16000;14;15;23;31;16;4;1;0;0;0;0;0;100;26.92;-2.56;364;50;-1150;1456;5824;6552;7280;8736
74;djy86;51;-1100;5100;13400;13;21;17;40;6;5;0;0;0;0;0;0;100;25.49;12.42;357;50;-1050;1428;5712;6426;7140;8568
