rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
101;CrapsBaz;145;1750;7050;20000;63;42;40;101;30;12;2;0;0;0;0;0;48.62;43.45;5.44;493.5;0;1750;1974;7896;8883;9870;11844
103;Lawinmec;144;675;4825;13000;61;34;49;106;26;12;0;0;0;0;0;0;33.51;42.36;10.19;337.75;0;675;1351;5404;6079.5;6755;8106
104;Cassou1603;144;0;3600;10100;48;52;44;105;29;8;1;1;0;0;0;0;25;33.33;6.48;252;0;0;1008;4032;4536;5040;6048
105;milla69;143;-825;3575;9250;39;52;52;113;18;12;0;0;0;0;0;0;25;27.27;13.75;250.25;0;-825;1001;4004;4504.5;5005;6006
107;Koozo;141;-300;3900;9900;51;46;44;111;24;4;2;0;0;0;0;0;27.66;36.17;15.38;273;0;-300;1092;4368;4914;5460;6552
108;lizarazu80;138;-850;4900;12400;42;55;41;108;20;10;0;0;0;0;0;0;35.51;30.43;15.65;343;0;-850;1372;5488;6174;6860;8232
109;Djegueur;138;-300;3450;9000;45;45;48;110;16;11;1;0;0;0;0;0;25;32.61;13.04;241.5;0;-300;966;3864;4347;4830;5796
110;romainrn;137;-1125;4625;11650;42;56;39;108;23;6;0;0;0;0;0;0;33.76;30.66;16.04;323.75;0;-1125;1295;5180;5827.5;6475;7770
111;KING11400;136;75;4375;11800;58;44;34;104;18;11;3;0;0;0;0;0;32.17;42.65;10.1;306.25;0;75;1225;4900;5512.5;6125;7350
112;A-et-C;136;600;3400;9200;57;37;42;101;24;10;1;0;0;0;0;0;25;41.91;9.8;238;0;600;952;3808;4284;4760;5712
113;ToutDevant;136;225;3425;9750;44;56;36;96;28;9;3;0;0;0;0;0;25.18;32.35;5.11;239.75;0;225;959;3836;4315.5;4795;5754
114;ROSSEE;136;425;4375;11400;56;42;38;113;14;6;3;0;0;0;0;0;32.17;41.18;13.14;306.25;0;425;1225;4900;5512.5;6125;7350
115;Briand19;135;-1350;4400;11350;40;54;41;107;19;9;0;0;0;0;0;0;32.59;29.63;14.02;308;0;-1350;1232;4928;5544;6160;7392
116;delfast;135;-350;5250;14050;42;35;58;105;17;12;0;1;0;0;0;0;38.89;31.11;10.79;367.5;0;-350;1470;5880;6615;7350;8820
117;Frankie4F;135;-1300;6700;20200;42;47;46;95;23;14;2;1;0;0;0;0;49.63;31.11;-0.5;469;0;-1300;1876;7504;8442;9380;11256
118;kraken6969;135;175;3375;9300;51;45;39;100;21;13;1;0;0;0;0;0;25;37.78;8.15;236.25;0;175;945;3780;4252.5;4725;5670
119;TonyD26;134;-225;3775;10400;42;45;47;99;25;9;0;1;0;0;0;0;28.17;31.34;8.17;264.25;0;-225;1057;4228;4756.5;5285;6342
120;LaFumeuse;134;1025;3725;10500;56;39;39;97;25;11;1;0;0;0;0;0;27.8;41.79;6.04;260.75;0;1025;1043;4172;4693.5;5215;6258
121;Katta14;133;-950;3850;9500;41;53;39;107;20;6;0;0;0;0;0;0;28.95;30.83;17.75;269.5;0;-950;1078;4312;4851;5390;6468
122;titcho13;133;-775;4275;11100;45;51;37;101;23;9;0;0;0;0;0;0;32.14;33.83;13.45;299.25;0;-775;1197;4788;5386.5;5985;7182
123;Patat2forain;133;-100;3900;10950;43;33;57;93;28;11;1;0;0;0;0;0;29.32;32.33;6.41;273;0;-100;1092;4368;4914;5460;6552
124;samantha55;131;-300;4050;10350;53;34;44;104;22;4;1;0;0;0;0;0;30.92;40.46;14.81;283.5;0;-300;1134;4536;5103;5670;6804
126;marzo_45;130;-500;3450;9400;46;39;45;99;19;10;2;0;0;0;0;0;26.54;35.38;9.18;241.5;0;-500;966;3864;4347;4830;5796
128;luckylook0;129;475;3225;8550;54;37;38;99;20;9;1;0;0;0;0;0;25;41.86;11.63;225.75;0;475;903;3612;4063.5;4515;5418
129;lkjhgfd1;129;-225;3225;9500;45;41;43;94;22;9;3;1;0;0;0;0;25;34.88;1.81;225.75;0;-225;903;3612;4063.5;4515;5418
130;yves kylian;129;-275;3975;10850;50;45;34;101;20;7;0;1;0;0;0;0;30.81;38.76;9.01;278.25;0;-275;1113;4452;5008.5;5565;6678
131;_SperK_;128;-250;3800;10300;43;52;33;99;18;9;2;0;0;0;0;0;29.69;33.59;9.65;266;0;-250;1064;4256;4788;5320;6384
132;Finalgig;128;-375;4325;11300;45;39;44;95;26;6;1;0;0;0;0;0;33.79;35.16;12.91;302.75;0;-375;1211;4844;5449.5;6055;7266
133;fullano13;128;325;4125;11850;55;45;28;102;16;8;1;0;1;0;0;0;32.23;42.97;4.24;288.75;0;325;1155;4620;5197.5;5775;6930
134;ghjuvanni13;126;-1225;4625;12350;39;42;45;97;19;9;1;0;0;0;0;0;36.71;30.95;10.99;323.75;0;-1225;1295;5180;5827.5;6475;7770
135;TKOMEC;125;50;3850;9750;47;39;39;96;22;6;1;0;0;0;0;0;30.8;37.6;15.58;269.5;0;50;1078;4312;4851;5390;6468
136;pat du 30;124;-550;3650;9300;40;28;56;98;19;7;0;0;0;0;0;0;29.44;32.26;15.07;255.5;0;-550;1022;4088;4599;5110;6132
137;bobo38;123;-725;3175;8750;38;43;42;88;27;7;1;0;0;0;0;0;25.81;30.89;8.14;222.25;0;-725;889;3556;4000.5;4445;5334
138;livreurdu45;123;-175;3775;9750;50;32;41;97;19;7;0;0;0;0;0;0;30.69;40.65;13.91;264.25;0;-175;1057;4228;4756.5;5285;6342
139;yassdesas;123;-725;3625;10850;35;47;41;94;18;8;1;2;0;0;0;0;29.47;28.46;0.23;253.75;0;-725;1015;4060;4567.5;5075;6090
140;moringoo;122;75;4975;13250;43;45;34;87;31;4;0;0;0;0;0;0;40.78;35.25;11.22;348.25;0;75;1393;5572;6268.5;6965;8358
141;thebutcher38;122;-350;3250;8550;42;40;40;95;18;7;2;0;0;0;0;0;26.64;34.43;12.31;227.5;0;-350;910;3640;4095;4550;5460
142;castorseb;122;-175;4675;12750;41;45;36;89;25;7;1;0;0;0;0;0;38.32;33.61;9.09;327.25;0;-175;1309;5236;5890.5;6545;7854
143;IBRACA;121;-100;3550;8950;49;35;37;97;18;5;1;0;0;0;0;0;29.34;40.5;15.96;248.5;0;-100;994;3976;4473;4970;5964
144;Wallabaer;120;-300;3000;8500;41;41;38;88;20;9;3;0;0;0;0;0;25;34.17;5.56;210;0;-300;840;3360;3780;4200;5040
146;fario69;119;-775;3225;8350;38;39;42;101;10;6;1;1;0;0;0;0;27.1;31.93;13.7;225.75;0;-775;903;3612;4063.5;4515;5418
149;pium;117;-425;2925;7650;42;43;32;89;20;8;0;0;0;0;0;0;25;35.9;12.82;204.75;0;-425;819;3276;3685.5;4095;4914
150;QuEEnBee;116;-275;3525;9700;40;47;29;80;27;8;1;0;0;0;0;0;30.39;34.48;8.27;246.75;0;-275;987;3948;4441.5;4935;5922
151;Celidan;116;-325;3425;9800;37;36;43;77;29;9;1;0;0;0;0;0;29.53;31.9;4.62;239.75;0;-325;959;3836;4315.5;4795;5754
152;SEB1427;116;-250;3200;8650;41;25;50;87;20;7;2;0;0;0;0;0;27.59;35.34;9.9;224;0;-250;896;3584;4032;4480;5376
153;Pouikito;116;-100;2900;7800;41;42;33;89;16;10;1;0;0;0;0;0;25;35.34;10.34;203;0;-100;812;3248;3654;4060;4872
154;FISH&CHEAP7;116;-525;3375;8550;38;31;47;95;14;5;2;0;0;0;0;0;29.09;32.76;15.56;236.25;0;-525;945;3780;4252.5;4725;5670
155;SylvainB01;116;-125;3925;11100;37;31;48;84;18;14;0;0;0;0;0;0;33.84;31.9;5.73;274.75;0;-125;1099;4396;4945.5;5495;6594
157;peppette59;115;-625;2875;7150;35;57;23;95;12;8;0;0;0;0;0;0;25;30.43;17.1;201.25;0;-625;805;3220;3622.5;4025;4830
158;Klaks;115;-700;4050;10200;41;37;37;91;19;5;0;0;0;0;0;0;35.22;35.65;16.05;283.5;0;-700;1134;4536;5103;5670;6804
159;bruns1987;114;-1100;3300;7750;32;45;37;98;13;3;0;0;0;0;0;0;28.95;28.07;21.72;231;0;-1100;924;3696;4158;4620;5544
160;PoulainO72;114;-175;3525;9700;38;24;52;77;27;10;0;0;0;0;0;0;30.92;33.33;8.27;246.75;0;-175;987;3948;4441.5;4935;5922
161;marcaurel79;114;-775;3675;10200;38;40;36;83;23;7;0;1;0;0;0;0;32.24;33.33;7.48;257.25;0;-775;1029;4116;4630.5;5145;6174
162;raphys68;113;3325;4375;62200;35;32;46;82;20;9;1;0;0;0;1;0;38.72;30.97;-373.9;306.25;0;3325;1225;4900;5512.5;6125;7350
163;payeman63;112;575;4075;11750;46;35;31;78;21;12;1;0;0;0;0;0;36.38;41.07;3.89;285.25;0;575;1141;4564;5134.5;5705;6846
164;kaiser_vince;112;275;3675;9800;46;32;34;89;17;4;1;1;0;0;0;0;32.81;41.07;11.11;257.25;0;275;1029;4116;4630.5;5145;6174
165;tib0511;111;-275;3075;8950;38;31;42;78;21;11;1;0;0;0;0;0;27.7;34.23;2.98;215.25;0;-275;861;3444;3874.5;4305;5166
166;Jolabastos;111;-475;2925;7900;35;40;36;81;23;6;1;0;0;0;0;0;26.35;31.53;9.97;204.75;0;-475;819;3276;3685.5;4095;4914
167;FAFOU91;110;-25;2875;7350;42;32;36;87;17;6;0;0;0;0;0;0;26.14;38.18;14.78;201.25;0;-25;805;3220;3622.5;4025;4830
168;sara6373;110;100;3050;7600;42;35;33;83;25;2;0;0;0;0;0;0;27.73;38.18;16.94;213.5;0;100;854;3416;3843;4270;5124
169;REDDRAGON10;110;-300;2750;7050;35;34;41;85;21;3;1;0;0;0;0;0;25;31.82;14.55;192.5;0;-300;770;3080;3465;3850;4620
170;TheoWach;110;-75;3375;9000;33;32;45;92;10;7;0;1;0;0;0;0;30.68;30;11.11;236.25;0;-75;945;3780;4252.5;4725;5670
171;Reko;110;-175;2775;7400;42;37;31;84;17;8;1;0;0;0;0;0;25.23;38.18;11.11;194.25;0;-175;777;3108;3496.5;3885;4662
172;Bim ds tn Q;109;0;3450;9550;35;22;52;77;25;7;0;0;0;0;0;0;31.65;32.11;7.73;241.5;0;0;966;3864;4347;4830;5796
173;arouaaroua;109;75;2725;7750;39;32;38;76;22;10;1;0;0;0;0;0;25;35.78;5.2;190.75;0;75;763;3052;3433.5;3815;4578
174;lefennekk;108;-300;2700;7800;35;38;35;74;20;14;0;0;0;0;0;0;25;32.41;3.7;189;0;-300;756;3024;3402;3780;4536
175;Luis.Bekhti;108;-450;3000;7300;35;38;35;90;12;6;0;0;0;0;0;0;27.78;32.41;18.89;210;0;-450;840;3360;3780;4200;5040
177;hugowinamax;107;375;3875;9850;43;30;34;85;16;5;1;0;0;0;0;0;36.21;40.19;15.27;271.25;0;375;1085;4340;4882.5;5425;6510
178;tonyeros67;107;-200;3500;9150;38;39;30;80;21;5;1;0;0;0;0;0;32.71;35.51;12.86;245;0;-200;980;3920;4410;4900;5880
179;luish_f;106;950;3450;9750;44;33;29;74;23;8;1;0;0;0;0;0;32.55;41.51;5.8;241.5;0;950;966;3864;4347;4830;5796
180;Sued0is;106;-675;2775;7550;30;36;40;77;20;8;1;0;0;0;0;0;26.18;28.3;9.31;194.25;0;-675;777;3108;3496.5;3885;4662
181;Doug21;105;375;2725;7650;39;32;34;76;18;9;2;0;0;0;0;0;25.95;37.14;6.42;190.75;0;375;763;3052;3433.5;3815;4578
182;Julien4731;105;1150;4250;10950;50;24;31;84;16;4;1;0;0;0;0;0;40.48;47.62;14.12;297.5;0;1150;1190;4760;5355;5950;7140
183;koppiscine29;105;300;3450;8950;42;38;25;76;22;6;1;0;0;0;0;0;32.86;40;13.53;241.5;0;300;966;3864;4347;4830;5796
184;xgilles979;105;625;2975;7350;48;18;39;85;14;6;0;0;0;0;0;0;28.33;45.71;17.65;208.25;0;625;833;3332;3748.5;4165;4998
185;noejonas01;104;375;3875;10300;42;35;27;82;13;8;1;0;0;0;0;0;37.26;40.38;11.4;271.25;0;375;1085;4340;4882.5;5425;6510
186;Jupy973;104;-800;5100;14000;33;34;37;75;22;6;1;0;0;0;0;0;49.04;31.73;8.5;357;0;-800;1428;5712;6426;7140;8568
187;Fish6259;103;-125;2675;7050;36;38;29;78;18;6;1;0;0;0;0;0;25.97;34.95;12.15;187.25;0;-125;749;2996;3370.5;3745;4494
188;Matslide;103;75;2575;7300;37;47;19;76;15;10;2;0;0;0;0;0;25;35.92;5.5;180.25;0;75;721;2884;3244.5;3605;4326
189;dersim93000;103;125;2575;6700;38;19;46;84;14;4;0;1;0;0;0;0;25;36.89;13.27;180.25;0;125;721;2884;3244.5;3605;4326
190;-Hackett-;103;350;3050;7800;49;28;26;79;18;6;0;0;0;0;0;0;29.61;47.57;14.75;213.5;0;350;854;3416;3843;4270;5124
191;benlea64;103;675;2625;7350;42;27;34;73;19;11;0;0;0;0;0;0;25.49;40.78;6.67;183.75;0;675;735;2940;3307.5;3675;4410
192;Lastlife;103;-525;2775;7300;26;34;43;77;18;8;0;0;0;0;0;0;26.94;25.24;12.31;194.25;0;-525;777;3108;3496.5;3885;4662
193;PROELMIMI;103;0;3800;10750;32;29;42;74;16;11;2;0;0;0;0;0;36.89;31.07;5.7;266;0;0;1064;4256;4788;5320;6384
194;Anaislea;102;-1075;2925;7900;21;36;45;71;24;7;0;0;0;0;0;0;28.68;20.59;9.97;204.75;0;-1075;819;3276;3685.5;4095;4914
195;Barbitouf25;102;150;2550;6400;41;32;29;85;8;9;0;0;0;0;0;0;25;40.2;16.34;178.5;0;150;714;2856;3213;3570;4284
196;x juju26;102;125;2825;7400;36;34;32;78;16;7;1;0;0;0;0;0;27.7;35.29;12.68;197.75;0;125;791;3164;3559.5;3955;4746
197;Lucky Tiger;100;-350;2600;6750;35;39;26;78;13;9;0;0;0;0;0;0;26;35;13.46;182;0;-350;728;2912;3276;3640;4368
