rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
16;gambasse;425;-375;11125;28950;154;141;130;330;67;26;2;0;0;0;0;0;26.18;36.24;13.26;778.75;75;-300;3115;12460;14017.5;15575;18690
17;karim le bg;423;1775;10575;28750;173;117;133;324;59;36;3;1;0;0;0;0;25;40.9;9.38;740.25;75;1850;2961;11844;13324.5;14805;17766
18;cxin19871026;418;-1575;12325;33750;138;153;127;307;67;42;2;0;0;0;0;0;29.49;33.01;8.72;862.75;75;-1500;3451;13804;15529.5;17255;20706
19;LordBendtner;375;-425;10275;26450;132;155;88;294;58;23;0;0;0;0;0;0;27.4;35.2;14.19;719.25;75;-350;2877;11508;12946.5;14385;17262
20;TOUFIK76;358;500;13500;37650;141;110;107;278;50;27;2;0;1;0;0;0;37.71;39.39;7.04;945;75;575;3780;15120;17010;18900;22680
21;NOACH95;346;50;11900;32250;125;112;109;250;70;24;2;0;0;0;0;0;34.39;36.13;9.66;833;75;125;3332;13328;14994;16660;19992
22;5massam5;341;-150;13150;35850;132;90;119;248;65;27;1;0;0;0;0;0;38.56;38.71;9.13;920.5;75;-75;3682;14728;16569;18410;22092
23;blo_ody;333;-800;9550;25950;120;112;101;257;44;28;2;2;0;0;0;0;28.68;36.04;9.42;668.5;75;-725;2674;10696;12033;13370;16044
25;lazgirouette;315;475;7875;21150;124;98;93;239;46;29;1;0;0;0;0;0;25;39.37;10.48;551.25;75;550;2205;8820;9922.5;11025;13230
26;_Saudade_;314;-1350;7850;21300;100;127;87;230;56;28;0;0;0;0;0;0;25;31.85;9.55;549.5;50;-1300;2198;8792;9891;10990;13188
27;adopteunbet;303;-1150;15150;38600;113;109;81;246;37;17;3;0;0;0;0;0;50;37.29;15.07;1060.5;50;-1100;4242;16968;19089;21210;25452
28;Gini2a;294;-1250;9550;25100;102;116;76;224;48;20;2;0;0;0;0;0;32.48;34.69;12.39;668.5;50;-1200;2674;10696;12033;13370;16044
29;titouan888;289;-1350;12750;33350;96;86;107;224;51;11;3;0;0;0;0;0;44.12;33.22;12.81;892.5;50;-1300;3570;14280;16065;17850;21420
30;Diep21;286;500;7150;19550;120;85;81;215;44;26;0;1;0;0;0;0;25;41.96;8.86;500.5;50;550;2002;8008;9009;10010;12012
31;ALaRetraite;284;-325;13875;37150;104;87;93;211;50;23;0;0;0;0;0;0;48.86;36.62;10.75;971.25;50;-275;3885;15540;17482.5;19425;23310
32;pepsifred;283;-1750;11150;27700;89;107;87;227;41;15;0;0;0;0;0;0;39.4;31.45;17.19;780.5;50;-1700;3122;12488;14049;15610;18732
33;PaKaiKai;283;-950;14150;36800;107;97;79;225;39;15;4;0;0;0;0;0;50;37.81;13.31;990.5;50;-900;3962;15848;17829;19810;23772
34;alinou53;266;-3450;12600;33850;74;105;87;208;34;20;4;0;0;0;0;0;47.37;27.82;10.45;882;50;-3400;3528;14112;15876;17640;21168
35;nounieu;266;925;12575;42900;98;93;75;204;39;22;0;0;0;1;0;0;47.27;36.84;-13.72;880.25;50;975;3521;14084;15844.5;17605;21126
36;troupineur;261;-425;6525;17300;95;67;99;200;45;12;4;0;0;0;0;0;25;36.4;11.62;456.75;50;-375;1827;7308;8221.5;9135;10962
37;MrSebou;259;-425;12575;34600;92;82;85;193;42;20;4;0;0;0;0;0;48.55;35.52;8.28;880.25;50;-375;3521;14084;15844.5;17605;21126
38;BurjAlArab;256;-750;7450;19250;80;88;88;207;32;14;3;0;0;0;0;0;29.1;31.25;13.87;521.5;50;-700;2086;8344;9387;10430;12516
39;Janikian;246;-700;11800;33300;86;77;83;186;40;15;3;2;0;0;0;0;47.97;34.96;5.93;826;50;-650;3304;13216;14868;16520;19824
40;lera 33;246;-325;9025;23650;87;78;81;191;38;16;1;0;0;0;0;0;36.69;35.37;12.65;631.75;50;-275;2527;10108;11371.5;12635;15162
41;LENNY2610;245;-1025;11425;30250;85;100;60;191;36;13;5;0;0;0;0;0;46.63;34.69;11.74;799.75;50;-975;3199;12796;14395.5;15995;19194
42;Time2call2;245;-500;6200;16450;83;91;71;187;40;16;2;0;0;0;0;0;25.31;33.88;11.56;434;50;-450;1736;6944;7812;8680;10416
43;alicia1204;241;-600;6100;16150;88;90;63;188;36;15;1;1;0;0;0;0;25.31;36.51;11.75;427;50;-550;1708;6832;7686;8540;10248
44;Ahura Dyke;233;-825;9375;25400;72;88;73;173;40;18;2;0;0;0;0;0;40.24;30.9;9.69;656.25;50;-775;2625;10500;11812.5;13125;15750
45;EtBoOoOm15;231;1000;6050;16100;95;71;65;178;35;17;1;0;0;0;0;0;26.19;41.13;11.29;423.5;50;1050;1694;6776;7623;8470;10164
46;PASCAL 1963;231;1050;6300;16950;100;72;59;173;45;11;1;1;0;0;0;0;27.27;43.29;10.32;441;50;1100;1764;7056;7938;8820;10584
47;Drachno;231;-625;6325;15800;88;79;64;188;27;16;0;0;0;0;0;0;27.38;38.1;16.73;442.75;50;-575;1771;7084;7969.5;8855;10626
48;LeBasilicain;229;2250;10150;36850;93;70;66;177;32;15;4;0;0;1;0;0;44.32;40.61;-21.02;710.5;50;2300;2842;11368;12789;14210;17052
49;Tu_Te_Calm;228;-1750;10300;26400;74;97;57;179;32;16;1;0;0;0;0;0;45.18;32.46;14.56;721;50;-1700;2884;11536;12978;14420;17304
50;windguru14;227;2800;8300;23400;104;50;73;170;32;20;5;0;0;0;0;0;36.56;45.81;6.02;581;50;2850;2324;9296;10458;11620;13944
51;gamraissa;226;250;6650;18150;89;72;65;165;45;14;2;0;0;0;0;0;29.42;39.38;9.02;465.5;25;275;1862;7448;8379;9310;11172
52;Eden 62;218;-225;5475;14600;77;61;80;167;33;16;2;0;0;0;0;0;25.11;35.32;11.11;383.25;25;-200;1533;6132;6898.5;7665;9198
53;lhelicoptere;216;150;5400;15800;79;71;66;158;42;13;2;0;1;0;0;0;25;36.57;2.47;378;25;175;1512;6048;6804;7560;9072
54;Rocam;213;-1050;8000;22850;61;76;76;160;31;19;1;2;0;0;0;0;37.56;28.64;4.79;560;25;-1025;2240;8960;10080;11200;13440
55;royale47;211;-300;5400;14950;73;76;62;152;41;15;3;0;0;0;0;0;25.59;34.6;7.72;378;25;-275;1512;6048;6804;7560;9072
56;macssime;210;-2100;7150;19000;56;67;87;160;29;20;1;0;0;0;0;0;34.05;26.67;11.42;500.5;25;-2075;2002;8008;9009;10010;12012
57;SCOFIELD0413;208;-450;6200;16050;73;71;64;162;31;15;0;0;0;0;0;0;29.81;35.1;13.71;434;25;-425;1736;6944;7812;8680;10416
58;Rohnino;206;1100;9100;25350;76;55;75;153;32;20;0;1;0;0;0;0;44.17;36.89;7.14;637;25;1125;2548;10192;11466;12740;15288
59;Tinitouns31;205;-175;5275;13050;81;64;60;173;22;8;2;0;0;0;0;0;25.73;39.51;17.54;369.25;25;-150;1477;5908;6646.5;7385;8862
60;Cocohen;203;-925;5075;14050;68;82;53;149;36;15;3;0;0;0;0;0;25;33.5;7.72;355.25;25;-900;1421;5684;6394.5;7105;8526
61;sdegriver;203;125;6375;16050;75;73;55;162;30;10;1;0;0;0;0;0;31.4;36.95;16.08;446.25;25;150;1785;7140;8032.5;8925;10710
62;LoicACC;201;400;5050;13300;79;69;53;153;36;10;2;0;0;0;0;0;25.12;39.3;12.21;353.5;25;425;1414;5656;6363;7070;8484
63;LEpasduppe;200;700;5000;14100;77;64;59;140;42;16;2;0;0;0;0;0;25;38.5;6;350;25;725;1400;5600;6300;7000;8400
64;Akhym94;193;-450;8450;23650;64;67;62;141;34;17;0;1;0;0;0;0;43.78;33.16;6.71;591.5;25;-425;2366;9464;10647;11830;14196
65;kikerced;191;-1250;4850;12050;57;66;68;155;27;8;1;0;0;0;0;0;25.39;29.84;17.18;339.5;25;-1225;1358;5432;6111;6790;8148
66;Iscandaar;188;-1650;6050;15550;56;68;64;148;27;10;3;0;0;0;0;0;32.18;29.79;14.33;423.5;25;-1625;1694;6776;7623;8470;10164
67;zooooott;185;-250;4800;11850;66;58;61;153;22;9;1;0;0;0;0;0;25.95;35.68;17.71;336;25;-225;1344;5376;6048;6720;8064
68;isolab;185;-575;6975;19350;60;50;75;134;33;18;0;0;0;0;0;0;37.7;32.43;7.53;488.25;25;-550;1953;7812;8788.5;9765;11718
69;Arthur4King;185;275;4625;11800;81;54;50;144;31;10;0;0;0;0;0;0;25;43.78;14.95;323.75;25;300;1295;5180;5827.5;6475;7770
70;marcopaolo;184;-775;5375;14050;61;54;69;142;26;15;1;0;0;0;0;0;29.21;33.15;12.87;376.25;25;-750;1505;6020;6772.5;7525;9030
71;IDEFIX38;184;-1025;6075;15550;64;59;61;146;26;11;1;0;0;0;0;0;33.02;34.78;14.68;425.25;25;-1000;1701;6804;7654.5;8505;10206
72;AAnus Etroit;180;-550;7150;17750;67;53;60;147;25;8;0;0;0;0;0;0;39.72;37.22;17.25;500.5;25;-525;2002;8008;9009;10010;12012
73;leldorado;179;-800;5550;14100;57;51;71;149;15;13;2;0;0;0;0;0;31.01;31.84;15.32;388.5;25;-775;1554;6216;6993;7770;9324
74;HE VOILA;176;-500;4400;10950;66;47;63;145;21;9;1;0;0;0;0;0;25;37.5;17.05;308;25;-475;1232;4928;5544;6160;7392
75;unasmonfrere;175;-1350;8750;23400;56;67;52;128;35;12;0;0;0;0;0;0;50;32;10.86;612.5;25;-1325;2450;9800;11025;12250;14700
76;Moreirense7;174;-150;5100;13800;63;54;57;135;22;15;2;0;0;0;0;0;29.31;36.21;9.8;357;25;-125;1428;5712;6426;7140;8568
77;wtangw;173;25;4375;11400;70;45;58;132;29;12;0;0;0;0;0;0;25.29;40.46;13.14;306.25;25;50;1225;4900;5512.5;6125;7350
78;bedelias76;173;-1325;5025;12850;49;69;55;137;27;7;2;0;0;0;0;0;29.05;28.32;14.76;351.75;25;-1300;1407;5628;6331.5;7035;8442
79;.FUNNYFISH.;170;300;4250;11000;68;56;46;131;28;11;0;0;0;0;0;0;25;40;13.73;297.5;25;325;1190;4760;5355;5950;7140
80;bishop74270;169;-925;4225;10150;59;69;41;143;18;8;0;0;0;0;0;0;25;34.91;19.92;295.75;25;-900;1183;4732;5323.5;5915;7098
81;soispatient;169;-1500;5300;15050;51;62;56;121;31;15;1;1;0;0;0;0;31.36;30.18;5.35;371;25;-1475;1484;5936;6678;7420;8904
82;Ajeossi;166;-150;4150;10900;59;60;47;124;34;7;1;0;0;0;0;0;25;35.54;12.45;290.5;25;-125;1162;4648;5229;5810;6972
83;Archer90;165;250;8250;22400;67;45;53;120;31;14;0;0;0;0;0;0;50;40.61;9.49;577.5;25;275;2310;9240;10395;11550;13860
84;PimpMyLife;163;-250;4550;12550;54;55;54;120;32;9;2;0;0;0;0;0;27.91;33.13;8.06;318.5;25;-225;1274;5096;5733;6370;7644
85;superfish75;163;-450;5050;14100;51;66;46;119;30;12;2;0;0;0;0;0;30.98;31.29;6.93;353.5;25;-425;1414;5656;6363;7070;8484
86;MeisterLampe;160;0;4000;10250;63;59;38;125;25;10;0;0;0;0;0;0;25;39.38;14.58;280;25;25;1120;4480;5040;5600;6720
87;TOELMADE;160;1275;4875;14200;68;36;56;111;29;19;1;0;0;0;0;0;30.47;42.5;2.91;341.25;25;1300;1365;5460;6142.5;6825;8190
88;Janua;159;-350;4000;11350;58;48;53;116;28;13;1;1;0;0;0;0;25.16;36.48;5.42;280;25;-325;1120;4480;5040;5600;6720
89;vivelafete;158;450;4400;13150;53;54;51;110;33;13;1;1;0;0;0;0;27.85;33.54;0.38;308;25;475;1232;4928;5544;6160;7392
90;Benmc24;157;-1575;5675;15350;44;57;56;118;26;13;0;0;0;0;0;0;36.15;28.03;9.84;397.25;25;-1550;1589;6356;7150.5;7945;9534
92;Philisa;155;-725;3875;10150;51;39;65;126;14;13;2;0;0;0;0;0;25;32.9;12.69;271.25;25;-700;1085;4340;4882.5;5425;6510
93;Barbitouf25;155;-250;4350;11000;57;58;40;125;21;8;1;0;0;0;0;0;28.06;36.77;15.71;304.5;25;-225;1218;4872;5481;6090;7308
94;panny37;155;-475;4575;12250;52;39;64;118;27;7;3;0;0;0;0;0;29.52;33.55;10.75;320.25;25;-450;1281;5124;5764.5;6405;7686
95;Koozo;154;-400;5600;14850;56;55;43;121;20;10;3;0;0;0;0;0;36.36;36.36;11.61;392;25;-375;1568;6272;7056;7840;9408
96;Kenanovic;154;-175;4275;11550;56;52;46;115;29;8;1;1;0;0;0;0;27.76;36.36;9.94;299.25;25;-150;1197;4788;5386.5;5985;7182
97;bond_610;152;-250;4150;12850;48;49;55;109;26;15;1;0;1;0;0;0;27.3;31.58;-3.21;290.5;25;-225;1162;4648;5229;5810;6972
98;PAPYFIOTTE02;152;300;3900;10650;64;49;39;111;29;11;1;0;0;0;0;0;25.66;42.11;8.97;273;25;325;1092;4368;4914;5460;6552
99;guiome93150;152;-450;4750;12250;56;38;58;118;26;7;1;0;0;0;0;0;31.25;36.84;14.04;332.5;25;-425;1330;5320;5985;6650;7980
100;Le Audrius;150;-125;3775;9650;62;53;35;122;18;8;2;0;0;0;0;0;25.17;41.33;14.79;264.25;25;-100;1057;4228;4756.5;5285;6342
101;chibredorr;149;-1500;7300;18700;46;55;48;118;21;10;0;0;0;0;0;0;48.99;30.87;14.61;511;0;-1500;2044;8176;9198;10220;12264
102;ddr3ssd;149;-100;3750;10350;53;54;42;115;17;14;3;0;0;0;0;0;25.17;35.57;8;262.5;0;-100;1050;4200;4725;5250;6300
103;500mil;148;-450;4200;10450;53;61;34;117;22;9;0;0;0;0;0;0;28.38;35.81;17.06;294;0;-450;1176;4704;5292;5880;7056
104;DesperHate;148;1800;7400;21600;55;54;39;107;28;11;0;2;0;0;0;0;50;37.16;2.7;518;0;1800;2072;8288;9324;10360;12432
105;Bejaia city;147;150;4300;10850;54;41;52;118;19;9;1;0;0;0;0;0;29.25;36.73;15.89;301;0;150;1204;4816;5418;6020;7224
106;Vincejj;147;850;4750;13350;61;46;40;106;25;14;2;0;0;0;0;0;32.31;41.5;6.32;332.5;0;850;1330;5320;5985;6650;7980
107;PacoRayban;146;1100;5000;12650;64;36;46;117;20;8;1;0;0;0;0;0;34.25;43.84;15.67;350;0;1100;1400;5600;6300;7000;8400
108;Klaks;144;-250;4250;10600;54;45;45;117;20;7;0;0;0;0;0;0;29.51;37.5;16.86;297.5;0;-250;1190;4760;5355;5950;7140
109;oOMrHOLDEMOo;143;1550;4200;13600;45;36;62;108;21;12;1;0;1;0;0;0;29.37;31.47;-7.94;294;0;1550;1176;4704;5292;5880;7056
110;jeffou93;143;-175;6275;16650;51;27;65;104;32;6;1;0;0;0;0;0;43.88;35.66;11.55;439.25;0;-175;1757;7028;7906.5;8785;10542
111;GetZao;142;-950;3550;8600;44;52;46;121;12;9;0;0;0;0;0;0;25;30.99;19.25;248.5;0;-950;994;3976;4473;4970;5964
112;virgie79;142;-900;4200;10550;43;54;45;117;16;8;1;0;0;0;0;0;29.58;30.28;16.27;294;0;-900;1176;4704;5292;5880;7056
113;kalach___;142;-550;3800;10000;46;64;32;111;17;13;1;0;0;0;0;0;26.76;32.39;12.28;266;0;-550;1064;4256;4788;5320;6384
114;scotone1;141;-650;4200;11300;49;49;43;106;25;9;1;0;0;0;0;0;29.79;34.75;10.32;294;0;-650;1176;4704;5292;5880;7056
115;guimlyy;140;-150;5500;15500;44;43;53;106;23;9;0;2;0;0;0;0;39.29;31.43;6.06;385;0;-150;1540;6160;6930;7700;9240
116;MrMr Do;140;-100;4300;11750;43;61;36;104;23;12;1;0;0;0;0;0;30.71;30.71;8.91;301;0;-100;1204;4816;5418;6020;7224
117;WARP11;139;-625;4125;11450;42;44;53;104;21;12;2;0;0;0;0;0;29.68;30.22;7.47;288.75;0;-625;1155;4620;5197.5;5775;6930
118;PouRiToSs67;139;-1225;4375;10600;42;43;54;117;12;10;0;0;0;0;0;0;31.47;30.22;19.24;306.25;0;-1225;1225;4900;5512.5;6125;7350
119;yves kylian;136;-900;4400;11450;39;45;52;106;23;5;2;0;0;0;0;0;32.35;28.68;13.26;308;0;-900;1232;4928;5544;6160;7392
120;Obrado;135;-675;4325;11000;39;40;56;109;20;5;1;0;0;0;0;0;32.04;28.89;15.22;302.75;0;-675;1211;4844;5449.5;6055;7266
121;pale-rider;135;225;3725;10150;49;35;51;91;36;8;0;0;0;0;0;0;27.59;36.3;9.17;260.75;0;225;1043;4172;4693.5;5215;6258
122;Datojava;134;-350;3900;10200;46;40;48;101;23;9;1;0;0;0;0;0;29.1;34.33;12.82;273;0;-350;1092;4368;4914;5460;6552
123;unified38;134;-625;4025;10600;43;32;59;103;23;7;1;0;0;0;0;0;30.04;32.09;12.22;281.75;0;-625;1127;4508;5071.5;5635;6762
124;PokerAJ_2010;134;-350;4950;13400;50;47;37;100;21;13;0;0;0;0;0;0;36.94;37.31;9.76;346.5;0;-350;1386;5544;6237;6930;8316
125;WALYANISW;134;-250;3550;8900;50;34;50;106;23;5;0;0;0;0;0;0;26.49;37.31;16.43;248.5;0;-250;994;3976;4473;4970;5964
126;Zagpak;133;675;6625;18150;53;46;34;101;18;12;2;0;0;0;0;0;49.81;39.85;8.68;463.75;0;675;1855;7420;8347.5;9275;11130
127;grenouille28;133;500;3400;9450;55;43;35;96;21;16;0;0;0;0;0;0;25.56;41.35;7.35;238;0;500;952;3808;4284;4760;5712
128;LucAS nOOb;132;-500;4650;12300;46;51;35;102;23;5;2;0;0;0;0;0;35.23;34.85;11.83;325.5;0;-500;1302;5208;5859;6510;7812
129;Jeff 21 Rima;131;-1100;5100;12350;42;51;38;110;18;2;1;0;0;0;0;0;38.93;32.06;19.28;357;0;-1100;1428;5712;6426;7140;8568
130;LULUBES;131;-825;4875;12250;48;45;38;105;17;9;0;0;0;0;0;0;37.21;36.64;16.24;341.25;0;-825;1365;5460;6142.5;6825;8190
131;HOBA;131;1225;3975;12150;45;46;40;94;23;12;1;1;0;0;0;0;30.34;34.35;-1.89;278.25;0;1225;1113;4452;5008.5;5565;6678
133;blackriver_7;130;-550;3300;8450;39;58;33;104;16;10;0;0;0;0;0;0;25.38;30;14.65;231;0;-550;924;3696;4158;4620;5544
134;Potchozer;129;-100;3600;9050;50;41;38;103;17;9;0;0;0;0;0;0;27.91;38.76;16.2;252;0;-100;1008;4032;4536;5040;6048
135;dadoublack75;127;-450;4100;11400;45;42;40;94;17;15;1;0;0;0;0;0;32.28;35.43;7.32;287;0;-450;1148;4592;5166;5740;6888
136;omahalpha;126;-25;4425;11600;45;43;38;99;19;7;1;0;0;0;0;0;35.12;35.71;12.62;309.75;0;-25;1239;4956;5575.5;6195;7434
137;legende464;126;-450;4650;12600;45;38;43;98;13;14;1;0;0;0;0;0;36.9;35.71;9.68;325.5;0;-450;1302;5208;5859;6510;7812
138;Formule92;126;-500;3150;8000;41;48;37;101;18;6;1;0;0;0;0;0;25;32.54;15.34;220.5;0;-500;882;3528;3969;4410;5292
139;Lovelove1307;125;-300;3800;9900;41;33;51;95;22;7;1;0;0;0;0;0;30.4;32.8;13.16;266;0;-300;1064;4256;4788;5320;6384
140;gueulderak;125;1225;4875;16600;50;37;38;87;23;12;2;0;1;0;0;0;39;40;-13.5;341.25;0;1225;1365;5460;6142.5;6825;8190
141;FUN-FISHING;125;-75;3175;9200;42;44;39;89;23;9;4;0;0;0;0;0;25.4;33.6;3.41;222.25;0;-75;889;3556;4000.5;4445;5334
142;OpenMinD34d;125;2000;3950;12700;54;35;36;97;18;9;0;0;1;0;0;0;31.6;43.2;-7.17;276.5;0;2000;1106;4424;4977;5530;6636
143;y-nesta-r;124;-775;3325;8500;46;46;32;97;21;6;0;0;0;0;0;0;26.81;37.1;14.79;232.75;0;-775;931;3724;4189.5;4655;5586
144;Awawazerr;124;-925;4075;10100;42;37;45;101;12;11;0;0;0;0;0;0;32.86;33.87;17.38;285.25;0;-925;1141;4564;5134.5;5705;6846
145;SpinTopreg;124;-1000;6200;16500;39;44;41;91;25;8;0;0;0;0;0;0;50;31.45;11.29;434;0;-1000;1736;6944;7812;8680;10416
146;Easy.X;123;-575;3775;10200;41;43;39;87;26;9;1;0;0;0;0;0;30.69;33.33;9.93;264.25;0;-575;1057;4228;4756.5;5285;6342
147;JRRST;123;-1150;3400;8850;33;45;45;92;24;6;1;0;0;0;0;0;27.64;26.83;13.24;238;0;-1150;952;3808;4284;4760;5712
148;nrv69100;122;-600;3350;8850;38;42;42;92;21;9;0;0;0;0;0;0;27.46;31.15;11.94;234.5;0;-600;938;3752;4221;4690;5628
149;jtetank;122;-150;3500;9100;45;35;42;96;17;8;1;0;0;0;0;0;28.69;36.89;13.33;245;0;-150;980;3920;4410;4900;5880
150;SAMSHAGIRL;122;-1725;4925;12600;33;41;48;97;17;7;1;0;0;0;0;0;40.37;27.05;14.72;344.75;0;-1725;1379;5516;6205.5;6895;8274
151;DKarolis;122;100;3300;8250;50;41;31;98;17;7;0;0;0;0;0;0;27.05;40.98;16.67;231;0;100;924;3696;4158;4620;5544
152;rokilamoule;121;-325;4525;11650;38;43;40;95;18;8;0;0;0;0;0;0;37.4;31.4;14.18;316.75;0;-325;1267;5068;5701.5;6335;7602
153;doowie2a;120;-600;3300;8750;34;48;38;93;17;9;1;0;0;0;0;0;27.5;28.33;11.62;231;0;-600;924;3696;4158;4620;5544
154;hachibalde;119;925;3125;8700;55;33;31;84;25;9;1;0;0;0;0;0;26.26;46.22;7.2;218.75;0;925;875;3500;3937.5;4375;5250
155;fario69;119;-200;3100;8200;45;51;23;91;16;12;0;0;0;0;0;0;26.05;37.82;11.83;217;0;-200;868;3472;3906;4340;5208
156;zizmax;119;-125;3975;9300;46;36;37;100;15;4;0;0;0;0;0;0;33.4;38.66;22.01;278.25;0;-125;1113;4452;5008.5;5565;6678
157;KhaleesiFTW;118;-750;2950;7650;36;45;37;95;13;9;1;0;0;0;0;0;25;30.51;13.56;206.5;0;-750;826;3304;3717;4130;4956
158;Calma;118;50;3750;9650;47;30;41;94;13;11;0;0;0;0;0;0;31.78;39.83;14.22;262.5;0;50;1050;4200;4725;5250;6300
159;Lanesthesist;117;-75;3575;9350;44;44;29;91;17;8;1;0;0;0;0;0;30.56;37.61;12.82;250.25;0;-75;1001;4004;4504.5;5005;6006
160;oumi26;117;-575;3575;9350;40;42;35;90;20;5;2;0;0;0;0;0;30.56;34.19;12.82;250.25;0;-575;1001;4004;4504.5;5005;6006
161;tchacacaboom;117;-850;3050;7550;37;35;45;96;14;7;0;0;0;0;0;0;26.07;31.62;17.49;213.5;0;-850;854;3416;3843;4270;5124
162;un billet;117;0;2950;7600;42;46;29;92;18;7;0;0;0;0;0;0;25.21;35.9;14.12;206.5;0;0;826;3304;3717;4130;4956
163;dersim93000;117;400;3250;8600;45;38;34;93;17;5;2;0;0;0;0;0;27.78;38.46;11.79;227.5;0;400;910;3640;4095;4550;5460
164;BienTravail;116;400;2900;7400;51;36;29;93;14;9;0;0;0;0;0;0;25;43.97;14.94;203;0;400;812;3248;3654;4060;4872
165;Chris5751575;115;425;4025;11500;48;42;25;79;26;9;1;0;0;0;0;0;35;41.74;4.76;281.75;0;425;1127;4508;5071.5;5635;6762
166;ShipforBoobs;115;250;2900;7700;45;31;39;84;24;7;0;0;0;0;0;0;25.22;39.13;11.49;203;0;250;812;3248;3654;4060;4872
167;leblond55;114;-775;3125;7550;37;41;36;92;20;2;0;0;0;0;0;0;27.41;32.46;19.47;218.75;0;-775;875;3500;3937.5;4375;5250
168;nisharko;113;-625;2875;7050;39;30;44;90;20;3;0;0;0;0;0;0;25.44;34.51;18.26;201.25;0;-625;805;3220;3622.5;4025;4830
169;abdennourrr;113;-200;2850;8600;37;46;30;81;18;11;2;1;0;0;0;0;25.22;32.74;-0.58;199.5;0;-200;798;3192;3591;3990;4788
170;TIREX01;112;-475;4075;12100;32;36;44;85;10;13;4;0;0;0;0;0;36.38;28.57;1.02;285.25;0;-475;1141;4564;5134.5;5705;6846
171;maxsouzback;111;300;3800;9850;50;30;31;87;18;5;1;0;0;0;0;0;34.23;45.05;13.6;266;0;300;1064;4256;4788;5320;6384
172;paco30220;110;225;3325;8900;40;35;35;88;17;3;2;0;0;0;0;0;30.23;36.36;10.78;232.75;0;225;931;3724;4189.5;4655;5586
173;fbi86;110;-1300;3250;8600;27;43;40;88;14;6;1;1;0;0;0;0;29.55;24.55;11.79;227.5;0;-1300;910;3640;4095;4550;5460
174;tonyno gypsi;110;-650;3500;8850;36;44;30;85;19;6;0;0;0;0;0;0;31.82;32.73;15.71;245;0;-650;980;3920;4410;4900;5880
175;chazinho;109;100;3750;11200;45;39;25;84;11;12;1;1;0;0;0;0;34.4;41.28;0.44;262.5;0;100;1050;4200;4725;5250;6300
176;freddoc70;109;-775;2975;8050;30;43;36;84;17;7;1;0;0;0;0;0;27.29;27.52;9.8;208.25;0;-775;833;3332;3748.5;4165;4998
177;Lapiche;109;-75;2725;7450;40;43;26;79;22;7;1;0;0;0;0;0;25;36.7;8.87;190.75;0;-75;763;3052;3433.5;3815;4578
