rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
15;MAMARAZZI;167;3300;16700;43000;67;61;39;138;21;5;2;1;0;0;0;0;100;40.12;14.17;1169;250;3550;4676;18704;21042;23380;28056
16;IL35;159;-100;15900;42600;63;44;52;120;26;12;1;0;0;0;0;0;100;39.62;10.69;1113;150;50;4452;17808;20034;22260;26712
17;royale47;157;-3900;15700;42400;42;57;58;119;25;11;2;0;0;0;0;0;100;26.75;9.98;1099;150;-3750;4396;17584;19782;21980;26376
18;jess.2014;139;-700;13900;38000;50;33;56;104;23;10;2;0;0;0;0;0;100;35.97;8.87;973;150;-550;3892;15568;17514;19460;23352
19;LickMyEvChip;136;-600;13600;36200;50;52;34;99;29;8;0;0;0;0;0;0;100;36.76;11.27;952;150;-450;3808;15232;17136;19040;22848
20;macssime;135;-700;13500;35800;43;39;53;102;24;8;1;0;0;0;0;0;100;31.85;11.6;945;150;-550;3780;15120;17010;18900;22680
21;ItsOK2beGAY;127;1500;12700;34200;50;45;32;96;20;10;1;0;0;0;0;0;100;39.37;10.24;889;150;1650;3556;14224;16002;17780;21336
22;RagazzaBella;127;-3100;12700;32600;36;35;56;101;18;7;1;0;0;0;0;0;100;28.35;14.44;889;150;-2950;3556;14224;16002;17780;21336
23;Malhabah;114;-4400;11400;29600;31;26;57;95;10;6;3;0;0;0;0;0;100;27.19;13.45;798;150;-4250;3192;12768;14364;15960;19152
24;monkey4242;112;-1800;11200;30000;35;35;42;85;18;8;1;0;0;0;0;0;100;31.25;10.71;784;150;-1650;3136;12544;14112;15680;18816
25;MAYFAIRW1K;110;-800;11000;28800;35;34;41;81;24;5;0;0;0;0;0;0;100;31.82;12.73;770;150;-650;3080;12320;13860;15400;18480
26;_s4_;106;1400;10600;27000;43;27;36;80;23;3;0;0;0;0;0;0;100;40.57;15.09;742;100;1500;2968;11872;13356;14840;17808
27;BLOODY.NL;102;1400;10200;33200;39;22;41;68;20;11;1;2;0;0;0;0;100;38.24;-8.5;714;100;1500;2856;11424;12852;14280;17136
28;MalcatAAnho1;102;-2400;10200;25400;31;37;34;84;11;7;0;0;0;0;0;0;100;30.39;16.99;714;100;-2300;2856;11424;12852;14280;17136
29;bobbyyy;100;-1800;10000;26000;32;42;26;77;16;7;0;0;0;0;0;0;100;32;13.33;700;100;-1700;2800;11200;12600;14000;16800
31;AuteuiL_yaya;95;-500;9500;26600;29;32;34;69;16;9;1;0;0;0;0;0;100;30.53;6.67;665;100;-400;2660;10640;11970;13300;15960
32;Crunch56;94;-3000;9400;25600;27;37;30;67;20;7;0;0;0;0;0;0;100;28.72;9.22;658;100;-2900;2632;10528;11844;13160;15792
33;lol_Sverev;88;2200;8800;23200;41;19;28;67;16;4;1;0;0;0;0;0;100;46.59;12.12;616;100;2300;2464;9856;11088;12320;14784
35;jungle julia;84;-800;8400;22200;28;26;30;62;17;5;0;0;0;0;0;0;100;33.33;11.9;588;100;-700;2352;9408;10584;11760;14112
36;Biscotto06;82;-600;8200;22600;28;28;26;62;13;5;2;0;0;0;0;0;100;34.15;8.13;574;100;-500;2296;9184;10332;11480;13776
37;PaKaiKai;81;-300;8100;22000;26;29;26;58;17;6;0;0;0;0;0;0;100;32.1;9.47;567;100;-200;2268;9072;10206;11340;13608
38;Ding68;81;1300;8100;23000;31;27;23;56;16;9;0;0;0;0;0;0;100;38.27;5.35;567;100;1400;2268;9072;10206;11340;13608
39;DrilleDennis;80;-1000;8000;21400;27;29;24;63;11;4;2;0;0;0;0;0;100;33.75;10.83;560;100;-900;2240;8960;10080;11200;13440
40;tong26;80;-200;8000;19400;32;19;29;67;9;4;0;0;0;0;0;0;100;40;19.17;560;100;-100;2240;8960;10080;11200;13440
41;l ouncle09;73;-900;7300;18600;27;21;25;56;14;3;0;0;0;0;0;0;100;36.99;15.07;511;100;-800;2044;8176;9198;10220;12264
42;112233;73;100;7300;17400;28;25;20;59;14;0;0;0;0;0;0;0;100;38.36;20.55;511;100;200;2044;8176;9198;10220;12264
43;lapaesana83;72;-1000;7200;21400;26;19;27;56;8;5;2;1;0;0;0;0;100;36.11;0.93;504;100;-900;2016;8064;9072;10080;12096
44;Gini2a;70;-600;7000;17800;25;29;16;53;15;2;0;0;0;0;0;0;100;35.71;15.24;490;100;-500;1960;7840;8820;9800;11760
45;JeanGuider;70;-1000;7000;19800;23;19;28;52;11;5;2;0;0;0;0;0;100;32.86;5.71;490;100;-900;1960;7840;8820;9800;11760
46;FB-NoahSport;67;-700;6700;17600;23;24;20;52;9;6;0;0;0;0;0;0;100;34.33;12.44;469;100;-600;1876;7504;8442;9380;11256
47;klrdirecteur;67;-1300;6700;16400;21;26;20;56;7;4;0;0;0;0;0;0;100;31.34;18.41;469;100;-1200;1876;7504;8442;9380;11256
48;Excaliburne.;67;2500;6700;19800;31;17;19;44;16;6;1;0;0;0;0;0;100;46.27;1.49;469;100;2600;1876;7504;8442;9380;11256
49;tiwi60;64;-200;6400;16600;25;16;23;50;9;5;0;0;0;0;0;0;100;39.06;13.54;448;100;-100;1792;7168;8064;8960;10752
50;Picciotto;63;-1100;6300;17000;22;17;24;44;16;3;0;0;0;0;0;0;100;34.92;10.05;441;100;-1000;1764;7056;7938;8820;10584
51;letsgamboule;63;1300;6300;18400;28;14;21;43;13;6;1;0;0;0;0;0;100;44.44;2.65;441;50;1350;1764;7056;7938;8820;10584
53;kalm08;60;-1000;6000;15800;20;18;22;44;13;3;0;0;0;0;0;0;100;33.33;12.22;420;50;-950;1680;6720;7560;8400;10080
54;losbramaires;59;-1300;5900;18200;18;24;17;40;12;4;3;0;0;0;0;0;100;30.51;-2.82;413;50;-1250;1652;6608;7434;8260;9912
55;Yespapa13x;58;-200;5800;14600;22;22;14;46;9;3;0;0;0;0;0;0;100;37.93;16.09;406;50;-150;1624;6496;7308;8120;9744
56;siddd;57;-1100;5700;16000;17;23;17;42;9;5;1;0;0;0;0;0;100;29.82;6.43;399;50;-1050;1596;6384;7182;7980;9576
57;ml&stof;57;-300;5700;15800;20;23;14;42;10;4;1;0;0;0;0;0;100;35.09;7.6;399;50;-250;1596;6384;7182;7980;9576
59;Thx Teerak;56;-400;5600;14800;20;18;18;42;10;4;0;0;0;0;0;0;100;35.71;11.9;392;50;-350;1568;6272;7056;7840;9408
60;yldowlogh;56;-800;5600;13800;18;15;23;49;3;3;1;0;0;0;0;0;100;32.14;17.86;392;50;-750;1568;6272;7056;7840;9408
61;stevenbibi;55;4500;5500;20400;24;9;22;40;5;9;0;0;1;0;0;0;100;43.64;-23.64;385;50;4550;1540;6160;6930;7700;9240
62;Vegartagnan;54;-600;5400;15000;16;20;18;39;9;6;0;0;0;0;0;0;100;29.63;7.41;378;50;-550;1512;6048;6804;7560;9072
63;depeche27;53;-300;5300;13800;18;16;19;39;12;2;0;0;0;0;0;0;100;33.96;13.21;371;50;-250;1484;5936;6678;7420;8904
64;NsRZoltan;52;-1200;5200;13600;16;19;17;41;8;2;1;0;0;0;0;0;100;30.77;12.82;364;50;-1150;1456;5824;6552;7280;8736
66;couchezvou68;50;-400;5000;12400;17;10;23;40;8;2;0;0;0;0;0;0;100;34;17.33;350;50;-350;1400;5600;6300;7000;8400
67;dj sanglier;50;-1000;5000;17400;13;25;12;30;9;8;3;0;0;0;0;0;100;26;-16;350;50;-950;1400;5600;6300;7000;8400
