rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
34;gaybel;273;-275;7125;18650;103;98;72;209;43;21;0;0;0;0;0;0;26.1;37.73;12.75;498.75;50;-225;1995;7980;8977.5;9975;11970
35;jjsam;271;-150;6950;17450;105;95;71;218;35;18;0;0;0;0;0;0;25.65;38.75;16.31;486.5;50;-100;1946;7784;8757;9730;11676
36;Gini2a;267;-1850;9800;26250;85;110;72;207;45;13;1;0;1;0;0;0;36.7;31.84;10.71;686;50;-1800;2744;10976;12348;13720;16464
37;Akhym94;266;-1100;10600;28900;77;103;86;204;38;21;2;1;0;0;0;0;39.85;28.95;9.12;742;50;-1050;2968;11872;13356;14840;17808
38;leblond55;261;-500;7600;20550;83;85;93;195;40;24;2;0;0;0;0;0;29.12;31.8;9.87;532;50;-450;2128;8512;9576;10640;12768
39;PAN PAN QQ;258;-1000;7850;20350;90;97;71;203;37;15;3;0;0;0;0;0;30.43;34.88;13.59;549.5;50;-950;2198;8792;9891;10990;13188
40;w2totor;254;600;6600;17200;108;58;88;201;35;17;0;1;0;0;0;0;25.98;42.52;13.13;462;50;650;1848;7392;8316;9240;11088
41;WINDOWS10;242;-25;7525;21300;83;76;83;172;37;31;2;0;0;0;0;0;31.1;34.3;5.65;526.75;50;25;2107;8428;9481.5;10535;12642
42;Cocohen;241;-225;6025;17100;73;87;81;178;36;24;2;1;0;0;0;0;25;30.29;5.39;421.75;50;-175;1687;6748;7591.5;8435;10122
43;scotone1;239;0;6800;18650;77;90;72;180;35;23;0;1;0;0;0;0;28.45;32.22;8.58;476;50;50;1904;7616;8568;9520;11424
44;Size7;235;-650;6050;15800;78;97;60;182;33;20;0;0;0;0;0;0;25.74;33.19;12.95;423.5;50;-600;1694;6776;7623;8470;10164
45;Inhilikan;233;-200;7400;18700;90;77;66;185;35;12;1;0;0;0;0;0;31.76;38.63;15.77;518;50;-150;2072;8288;9324;10360;12432
47;Julien4731;228;-75;9025;24300;85;66;77;169;41;14;3;1;0;0;0;0;39.58;37.28;10.25;631.75;50;-25;2527;10108;11371.5;12635;15162
48;bishop74270;226;-125;6275;16700;85;81;60;177;35;13;0;1;0;0;0;0;27.77;37.61;11.29;439.25;50;-75;1757;7028;7906.5;8785;10542
49;king SELAH;223;-250;5650;14800;88;70;65;175;32;13;3;0;0;0;0;0;25.34;39.46;12.68;395.5;50;-200;1582;6328;7119;7910;9492
50;Arthur4King;222;-600;5550;14450;75;84;63;174;31;16;1;0;0;0;0;0;25;33.78;13.21;388.5;50;-550;1554;6216;6993;7770;9324
51;laviperedu13;220;-325;8775;24950;74;94;52;163;32;21;4;0;0;0;0;0;39.89;33.64;5.22;614.25;25;-300;2457;9828;11056.5;12285;14742
52;I-Want-U;220;2000;11000;31500;87;65;68;162;36;17;4;1;0;0;0;0;50;39.55;4.55;770;25;2025;3080;12320;13860;15400;18480
53;bedelias76;219;-1425;6675;17300;67;75;77;173;30;15;1;0;0;0;0;0;30.48;30.59;13.61;467.25;25;-1400;1869;7476;8410.5;9345;11214
54;BienTravail;216;700;5400;14800;87;63;66;156;42;17;1;0;0;0;0;0;25;40.28;8.64;378;25;725;1512;6048;6804;7560;9072
55;pepsifred;213;375;5425;14800;76;78;59;161;36;13;3;0;0;0;0;0;25.47;35.68;9.06;379.75;25;400;1519;6076;6835.5;7595;9114
56;FireInTheHoL;212;100;5700;15200;84;60;68;159;41;9;3;0;0;0;0;0;26.89;39.62;11.11;399;25;125;1596;6384;7182;7980;9576
57;Raiseorfold1;211;800;6150;18450;85;55;71;155;33;18;3;1;1;0;0;0;29.15;40.28;0;430.5;25;825;1722;6888;7749;8610;10332
58;Callaghan910;210;-375;5275;14250;74;73;63;158;33;18;1;0;0;0;0;0;25.12;35.24;9.95;369.25;25;-350;1477;5908;6646.5;7385;8862
59;jeny47cool;205;-800;6850;18000;67;73;65;159;28;16;2;0;0;0;0;0;33.41;32.68;12.41;479.5;25;-775;1918;7672;8631;9590;11508
61;_CaLviN_;200;-450;6000;15850;71;79;50;150;36;14;0;0;0;0;0;0;30;35.5;11.94;420;25;-425;1680;6720;7560;8400;10080
62;DiLeonardo;198;425;7275;19850;76;75;47;154;31;10;2;1;0;0;0;0;36.74;38.38;9.05;509.25;25;450;2037;8148;9166.5;10185;12222
63;alinou53;197;-1650;5300;13950;56;71;70;153;33;8;3;0;0;0;0;0;26.9;28.43;12.26;371;25;-1625;1484;5936;6678;7420;8904
64;iaia;195;-325;5975;15800;65;73;57;151;28;15;1;0;0;0;0;0;30.64;33.33;11.85;418.25;25;-300;1673;6692;7528.5;8365;10038
65;titcho13;188;-825;7525;21050;61;76;51;135;34;17;2;0;0;0;0;0;40.03;32.45;6.76;526.75;25;-800;2107;8428;9481.5;10535;12642
66;jayjay34990;188;450;4700;12500;81;50;57;145;26;16;1;0;0;0;0;0;25;43.09;11.35;329;25;475;1316;5264;5922;6580;7896
67;bestmind93;187;-800;5650;14100;62;65;60;148;31;8;0;0;0;0;0;0;30.21;33.16;16.81;395.5;25;-775;1582;6328;7119;7910;9492
68;freddoc70;185;275;5425;14500;73;53;59;141;31;12;1;0;0;0;0;0;29.32;39.46;10.91;379.75;25;300;1519;6076;6835.5;7595;9114
69;TheBigShark;178;-300;4700;12950;63;57;58;136;26;14;1;1;0;0;0;0;26.4;35.39;8.16;329;25;-275;1316;5264;5922;6580;7896
70;ChibreAcier7;175;-400;7600;20650;58;64;53;135;24;13;3;0;0;0;0;0;43.43;33.14;9.43;532;25;-375;2128;8512;9576;10640;12768
71;KKickUrAAss;175;325;4375;11500;78;54;43;132;31;12;0;0;0;0;0;0;25;44.57;12.38;306.25;25;350;1225;4900;5512.5;6125;7350
72;Julvar2210;175;-1100;5200;14400;50;43;82;124;37;14;0;0;0;0;0;0;29.71;28.57;7.69;364;25;-1075;1456;5824;6552;7280;8736
73;jerome83;172;-750;4300;11750;55;51;66;128;27;16;1;0;0;0;0;0;25;31.98;8.91;301;25;-725;1204;4816;5418;6020;7224
74;8iRoguH;171;-1500;5200;13550;54;58;59;130;30;10;1;0;0;0;0;0;30.41;31.58;13.14;364;25;-1475;1456;5824;6552;7280;8736
76;Lanesthesist;168;-150;4450;11600;62;53;53;131;23;13;1;0;0;0;0;0;26.49;36.9;13.11;311.5;25;-125;1246;4984;5607;6230;7476
77;romainrn;168;-575;5425;14200;54;55;59;135;19;14;0;0;0;0;0;0;32.29;32.14;12.75;379.75;25;-550;1519;6076;6835.5;7595;9114
78;LeZizouFou;167;1100;5100;13550;66;67;34;129;27;9;2;0;0;0;0;0;30.54;39.52;11.44;357;25;1125;1428;5712;6426;7140;8568
79;natax1;165;-975;7825;21150;47;56;62;122;30;11;2;0;0;0;0;0;47.42;28.48;9.9;547.75;25;-950;2191;8764;9859.5;10955;13146
80;l autre face;165;-750;5150;14300;56;48;61;116;34;15;0;0;0;0;0;0;31.21;33.94;7.44;360.5;25;-725;1442;5768;6489;7210;8652
81;mimi the;165;550;4750;12400;66;55;44;126;29;9;1;0;0;0;0;0;28.79;40;12.98;332.5;25;575;1330;5320;5985;6650;7980
83;y-nesta-r;163;475;4075;10650;66;50;47;124;28;11;0;0;0;0;0;0;25;40.49;12.88;285.25;25;500;1141;4564;5134.5;5705;6846
84;TheoWach;161;-200;5000;13700;53;47;61;119;23;18;1;0;0;0;0;0;31.06;32.92;8.67;350;25;-175;1400;5600;6300;7000;8400
85;Kehan2212;157;-250;4600;12150;59;46;52;121;24;10;2;0;0;0;0;0;29.3;37.58;11.96;322;25;-225;1288;5152;5796;6440;7728
86;l ouncle09;155;-575;6325;16750;47;48;60;119;27;8;1;0;0;0;0;0;40.81;30.32;11.73;442.75;25;-550;1771;7084;7969.5;8855;10626
87;melied92;153;-275;3875;10950;49;43;61;114;24;10;5;0;0;0;0;0;25.33;32.03;5.81;271.25;25;-250;1085;4340;4882.5;5425;6510
88;S i r   J V;153;75;3825;9850;62;49;42;121;20;12;0;0;0;0;0;0;25;40.52;14.16;267.75;25;100;1071;4284;4819.5;5355;6426
89;LeBasilicain;152;-925;4575;12200;49;51;52;113;29;10;0;0;0;0;0;0;30.1;32.24;11.11;320.25;25;-900;1281;5124;5764.5;6405;7686
90;A-et-C;148;-500;3700;9550;50;45;53;115;23;10;0;0;0;0;0;0;25;33.78;13.96;259;25;-475;1036;4144;4662;5180;6216
91;Peecksick;145;650;5500;14950;57;40;48;109;23;12;1;0;0;0;0;0;37.93;39.31;9.39;385;25;675;1540;6160;6930;7700;9240
92;RiVeRShArK15;145;-550;3800;9900;46;50;49;111;25;9;0;0;0;0;0;0;26.21;31.72;13.16;266;25;-525;1064;4256;4788;5320;6384
93;piz55;145;-700;3650;8850;50;48;47;123;13;9;0;0;0;0;0;0;25.17;34.48;19.18;255.5;25;-675;1022;4088;4599;5110;6132
94;alessandro..;144;-125;4925;12550;48;39;57;113;23;7;1;0;0;0;0;0;34.2;33.33;15.06;344.75;25;-100;1379;5516;6205.5;6895;8274
95;ALL3434;143;425;4275;11100;55;47;41;111;23;9;0;0;0;0;0;0;29.9;38.46;13.45;299.25;25;450;1197;4788;5386.5;5985;7182
96;KarolisK;142;425;3575;9150;54;50;38;110;25;7;0;0;0;0;0;0;25.18;38.03;14.69;250.25;25;450;1001;4004;4504.5;5005;6006
97;nene51420;142;275;3675;9350;59;48;35;111;23;8;0;0;0;0;0;0;25.88;41.55;15.19;257.25;25;300;1029;4116;4630.5;5145;6174
98;AAlchimiste;142;-425;6375;16800;51;50;41;106;25;11;0;0;0;0;0;0;44.89;35.92;12.16;446.25;25;-400;1785;7140;8032.5;8925;10710
99;dedepierre22;141;-100;3550;9250;50;41;50;108;25;7;1;0;0;0;0;0;25.18;35.46;13.15;248.5;25;-75;994;3976;4473;4970;5964
100;lau444;141;-925;3575;9750;40;61;40;103;24;14;0;0;0;0;0;0;25.35;28.37;9.09;250.25;25;-900;1001;4004;4504.5;5005;6006
102;Funpok64;139;475;5725;15550;51;47;41;101;26;11;1;0;0;0;0;0;41.19;36.69;9.46;400.75;0;475;1603;6412;7213.5;8015;9618
103;paschaa0087;139;-175;3475;9250;49;58;32;107;20;11;1;0;0;0;0;0;25;35.25;11.27;243.25;0;-175;973;3892;4378.5;4865;5838
104;Jphi84;139;-825;4475;11750;45;48;46;107;24;6;2;0;0;0;0;0;32.19;32.37;12.48;313.25;0;-825;1253;5012;5638.5;6265;7518
105;Pierreisska;138;-1075;5025;12900;47;41;50;107;25;6;0;0;0;0;0;0;36.41;34.06;14.43;351.75;0;-1075;1407;5628;6331.5;7035;8442
106;Micael62200;136;125;3525;9800;51;40;45;102;21;12;0;1;0;0;0;0;25.92;37.5;7.33;246.75;0;125;987;3948;4441.5;4935;5922
107;lizarazu80;136;-725;5025;15100;40;55;41;102;12;20;1;1;0;0;0;0;36.95;29.41;-0.17;351.75;0;-725;1407;5628;6331.5;7035;8442
108;winakoi64;136;-125;3525;8300;55;49;32;115;17;4;0;0;0;0;0;0;25.92;40.44;21.51;246.75;0;-125;987;3948;4441.5;4935;5922
109;CLOGREGORY;134;-600;4550;12750;50;33;51;99;20;13;2;0;0;0;0;0;33.96;37.31;6.59;318.5;0;-600;1274;5096;5733;6370;7644
111;lavinia83;133;-525;3625;9550;44;45;44;104;18;10;1;0;0;0;0;0;27.26;33.08;12.18;253.75;0;-525;1015;4060;4567.5;5075;6090
112;FeLiNFer-AS;133;-50;4600;13450;45;40;48;93;24;15;0;1;0;0;0;0;34.59;33.83;2.54;322;0;-50;1288;5152;5796;6440;7728
113;RatOuNey;132;-150;3400;8950;48;42;42;104;17;9;2;0;0;0;0;0;25.76;36.36;12.25;238;0;-150;952;3808;4284;4760;5712
114;davidamelie;131;300;3700;10000;54;38;39;97;22;12;0;0;0;0;0;0;28.24;41.22;9.91;259;0;300;1036;4144;4662;5180;6216
115;Bronx02;130;275;3725;11650;45;32;53;85;34;10;0;0;1;0;0;0;28.65;34.62;-4.25;260.75;0;275;1043;4172;4693.5;5215;6258
116;Tr1n1T1;128;50;3400;8900;48;35;45;98;21;8;1;0;0;0;0;0;26.56;37.5;12.75;238;0;50;952;3808;4284;4760;5712
117;lorik2010;128;-375;3225;8800;42;47;39;100;13;13;2;0;0;0;0;0;25.2;32.81;9.04;225.75;0;-375;903;3612;4063.5;4515;5418
118;portos77430;128;-325;4175;10400;45;42;41;101;21;6;0;0;0;0;0;0;32.62;35.16;16.97;292.25;0;-325;1169;4676;5260.5;5845;7014
119;diazou30150;128;-650;3700;9000;42;47;39;105;19;4;0;0;0;0;0;0;28.91;32.81;18.92;259;0;-650;1036;4144;4662;5180;6216
120;windguru14;128;-375;3725;10000;40;40;48;102;14;11;0;1;0;0;0;0;29.1;31.25;10.51;260.75;0;-375;1043;4172;4693.5;5215;6258
121;slidouing;127;-375;3425;8400;45;41;41;102;20;5;0;0;0;0;0;0;26.97;35.43;18.25;239.75;0;-375;959;3836;4315.5;4795;5754
122;stuff32000;127;-375;3525;9100;47;48;32;98;22;7;0;0;0;0;0;0;27.76;37.01;13.95;246.75;0;-375;987;3948;4441.5;4935;5922
123;eltchatone;127;-175;3375;9150;45;39;43;94;18;15;0;0;0;0;0;0;26.57;35.43;9.63;236.25;0;-175;945;3780;4252.5;4725;5670
124;WERZOU;127;-650;4450;11900;35;37;55;93;24;9;1;0;0;0;0;0;35.04;27.56;10.86;311.5;0;-650;1246;4984;5607;6230;7476
125;nemdza;126;900;6300;18000;47;36;43;94;17;14;0;1;0;0;0;0;50;37.3;4.76;441;0;900;1764;7056;7938;8820;10584
126;guiome93150;126;-250;4200;10850;44;39;43;98;18;10;0;0;0;0;0;0;33.33;34.92;13.89;294;0;-250;1176;4704;5292;5880;7056
127;WALYANISW;126;525;3325;9500;56;35;35;89;25;9;3;0;0;0;0;0;26.39;44.44;4.76;232.75;0;525;931;3724;4189.5;4655;5586
128;sdegriver;125;-675;3125;8650;41;43;41;87;28;10;0;0;0;0;0;0;25;32.8;7.73;218.75;0;-675;875;3500;3937.5;4375;5250
129;samantha55;125;-575;3525;9500;47;32;46;103;15;4;2;1;0;0;0;0;28.2;37.6;10.17;246.75;0;-575;987;3948;4441.5;4935;5922
130;Bimbe;125;-75;3675;9800;48;48;29;99;17;4;5;0;0;0;0;0;29.4;38.4;11.11;257.25;0;-75;1029;4116;4630.5;5145;6174
131;Looping3210;124;525;4125;10550;58;34;32;98;17;9;0;0;0;0;0;0;33.27;46.77;14.75;288.75;0;525;1155;4620;5197.5;5775;6930
132;mario0000079;124;50;3100;8450;47;39;38;90;23;11;0;0;0;0;0;0;25;37.9;9.14;217;0;50;868;3472;3906;4340;5208
133;laulAAmani;123;225;3075;8350;51;40;32;91;20;12;0;0;0;0;0;0;25;41.46;9.49;215.25;0;225;861;3444;3874.5;4305;5166
134;Easy.X;123;-825;3975;10150;44;31;48;97;21;5;0;0;0;0;0;0;32.32;35.77;14.88;278.25;0;-825;1113;4452;5008.5;5565;6678
135;chatblanc1;121;-550;3050;8400;33;30;58;91;18;10;2;0;0;0;0;0;25.21;27.27;8.2;213.5;0;-550;854;3416;3843;4270;5124
138;MalcatAAnho1;121;-1375;4875;12750;35;42;44;93;19;9;0;0;0;0;0;0;40.29;28.93;12.82;341.25;0;-1375;1365;5460;6142.5;6825;8190
139;Rodaveur;120;275;3275;8950;49;33;38;88;24;7;1;0;0;0;0;0;27.29;40.83;8.91;229.25;0;275;917;3668;4126.5;4585;5502
140;-mr smith55-;120;-650;3050;8150;36;50;34;89;21;10;0;0;0;0;0;0;25.42;30;10.93;213.5;0;-650;854;3416;3843;4270;5124
141;Kiro 92;118;-950;3200;8450;32;23;63;87;25;6;0;0;0;0;0;0;27.12;27.12;11.98;224;0;-950;896;3584;4032;4480;5376
142;panny37;118;-1250;3750;10250;30;40;48;91;13;12;2;0;0;0;0;0;31.78;25.42;8.89;262.5;0;-1250;1050;4200;4725;5250;6300
143;2NeeeRo;118;50;3250;9100;39;34;45;85;21;11;1;0;0;0;0;0;27.54;33.05;6.67;227.5;0;50;910;3640;4095;4550;5460
144;Nicosinus;118;950;4700;12200;50;34;34;93;18;6;1;0;0;0;0;0;39.83;42.37;13.48;329;0;950;1316;5264;5922;6580;7896
145;KESACOPHEDO6;118;-25;3175;8450;49;46;23;88;21;9;0;0;0;0;0;0;26.91;41.53;11.29;222.25;0;-25;889;3556;4000.5;4445;5334
146;Gregou77;118;400;2950;8600;43;45;30;83;25;8;1;1;0;0;0;0;25;36.44;2.82;206.5;0;400;826;3304;3717;4130;4956
147;LesProblems;117;-350;5700;15150;40;38;39;88;20;9;0;0;0;0;0;0;48.72;34.19;11.4;399;0;-350;1596;6384;7182;7980;9576
149;TOM 2A 1983;117;-1225;3975;10200;35;39;43;92;18;7;0;0;0;0;0;0;33.97;29.91;14.47;278.25;0;-1225;1113;4452;5008.5;5565;6678
150;lokahi59;117;375;5325;14900;47;38;32;84;22;10;1;0;0;0;0;0;45.51;40.17;6.73;372.75;0;375;1491;5964;6709.5;7455;8946
152;-SUCKOUT-;116;-350;3250;8400;39;31;46;90;21;4;1;0;0;0;0;0;28.02;33.62;13.85;227.5;0;-350;910;3640;4095;4550;5460
153;-rep-;116;1325;3825;10900;49;32;35;85;20;7;4;0;0;0;0;0;32.97;42.24;5.01;267.75;0;1325;1071;4284;4819.5;5355;6426
154;gOgOwin;115;-525;3625;9650;39;30;46;86;22;6;1;0;0;0;0;0;31.52;33.91;11.26;253.75;0;-525;1015;4060;4567.5;5075;6090
155;chtu29;115;-425;3775;10000;39;31;45;87;21;6;1;0;0;0;0;0;32.83;33.91;11.7;264.25;0;-425;1057;4228;4756.5;5285;6342
156;AnonymouS43;115;-50;3250;8350;48;27;40;91;16;8;0;0;0;0;0;0;28.26;41.74;14.36;227.5;0;-50;910;3640;4095;4550;5460
157;Jayni;114;-100;2850;7300;46;33;35;86;24;4;0;0;0;0;0;0;25;40.35;14.62;199.5;0;-100;798;3192;3591;3990;4788
158;Hello-Kitty1;113;-425;3275;8650;39;38;36;85;22;5;1;0;0;0;0;0;28.98;34.51;11.96;229.25;0;-425;917;3668;4126.5;4585;5502
160;AndriusP7;111;-25;2775;7100;42;37;32;84;23;4;0;0;0;0;0;0;25;37.84;14.71;194.25;0;-25;777;3108;3496.5;3885;4662
161;fario69;110;-350;3100;8800;40;46;24;83;13;12;1;1;0;0;0;0;28.18;36.36;5.38;217;0;-350;868;3472;3906;4340;5208
162;Benmc24;110;-150;3100;8450;39;41;30;85;16;6;3;0;0;0;0;0;28.18;35.45;9.14;217;0;-150;868;3472;3906;4340;5208
163;Jeddan;109;-125;2725;7150;36;26;47;87;14;6;2;0;0;0;0;0;25;33.03;12.54;190.75;0;-125;763;3052;3433.5;3815;4578
164;Bangkok08;109;-25;2725;6850;43;34;32;91;10;7;1;0;0;0;0;0;25;39.45;16.21;190.75;0;-25;763;3052;3433.5;3815;4578
165;Greninho13;108;175;3525;9050;45;26;37;86;13;8;1;0;0;0;0;0;32.64;41.67;14.42;246.75;0;175;987;3948;4441.5;4935;5922
166;Fish6259;106;50;2750;6850;40;30;36;85;16;5;0;0;0;0;0;0;25.94;37.74;16.97;192.5;0;50;770;3080;3465;3850;4620
167;Ketelsen;106;300;5300;14400;44;33;29;81;14;10;1;0;0;0;0;0;50;41.51;9.43;371;0;300;1484;5936;6678;7420;8904
168;Vase Ectomy;106;300;3300;8700;44;29;33;84;11;9;2;0;0;0;0;0;31.13;41.51;12.12;231;0;300;924;3696;4158;4620;5544
169;Razia.zs;105;425;2975;8400;44;23;38;76;17;11;1;0;0;0;0;0;28.33;41.9;5.88;208.25;0;425;833;3332;3748.5;4165;4998
170;Rorobello69;105;300;2850;7950;43;26;36;77;18;9;1;0;0;0;0;0;27.14;40.95;7.02;199.5;0;300;798;3192;3591;3990;4788
171;Allstarwin;105;-350;3200;8400;34;24;47;83;14;7;1;0;0;0;0;0;30.48;32.38;12.5;224;0;-350;896;3584;4032;4480;5376
172;kev.d1991;105;-200;2950;7850;39;24;42;76;22;7;0;0;0;0;0;0;28.1;37.14;11.3;206.5;0;-200;826;3304;3717;4130;4956
173;djepokertour;105;700;3050;7800;45;35;25;79;21;5;0;0;0;0;0;0;29.05;42.86;14.75;213.5;0;700;854;3416;3843;4270;5124
174;Rest trankil;105;-125;2725;6900;40;25;40;86;13;5;1;0;0;0;0;0;25.95;38.1;15.6;190.75;0;-125;763;3052;3433.5;3815;4578
176;CHANG666;104;-50;2850;8100;41;27;36;76;19;7;2;0;0;0;0;0;27.4;39.42;5.26;199.5;0;-50;798;3192;3591;3990;4788
177;MorX13;104;-850;3450;9600;33;32;39;70;28;6;0;0;0;0;0;0;33.17;31.73;7.25;241.5;0;-850;966;3864;4347;4830;5796
178;AKENATH;104;-1300;3700;9150;29;31;44;83;16;5;0;0;0;0;0;0;35.58;27.88;17.57;259;0;-1300;1036;4144;4662;5180;6216
179;Lapiche;104;200;2600;7050;42;34;28;78;17;8;1;0;0;0;0;0;25;40.38;9.62;182;0;200;728;2912;3276;3640;4368
180;29BaRaKa;103;-50;2600;7050;32;35;36;80;11;11;1;0;0;0;0;0;25.24;31.07;9.62;182;0;-50;728;2912;3276;3640;4368
181;jess.2014;103;-875;3675;9800;30;25;48;82;14;5;2;0;0;0;0;0;35.68;29.13;11.11;257.25;0;-875;1029;4116;4630.5;5145;6174
182;Shurky;102;-500;2800;7400;32;42;28;80;13;8;1;0;0;0;0;0;27.45;31.37;11.9;196;0;-500;784;3136;3528;3920;4704
183;Briou900;102;-100;3500;10400;40;31;31;74;19;8;0;1;0;0;0;0;34.31;39.22;0.95;245;0;-100;980;3920;4410;4900;5880
184;corazon33;100;-825;2575;6450;26;40;34;79;17;4;0;0;0;0;0;0;25.75;26;16.5;180.25;0;-825;721;2884;3244.5;3605;4326
185;Negreanuts;100;-225;2525;6550;31;36;33;82;8;9;1;0;0;0;0;0;25.25;31;13.53;176.75;0;-225;707;2828;3181.5;3535;4242
186;John765;100;150;2600;7250;37;27;36;69;22;9;0;0;0;0;0;0;26;37;7.05;182;0;150;728;2912;3276;3640;4368
187;xxanais02;100;-200;2550;7100;36;26;38;75;12;12;1;0;0;0;0;0;25.5;36;7.19;178.5;0;-200;714;2856;3213;3570;4284
188;SEB1427;100;-100;2500;6300;38;24;38;81;16;1;2;0;0;0;0;0;25;38;16;175;0;-100;700;2800;3150;3500;4200
