rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
64;vanvan690;66;-400;6600;17000;25;24;17;51;11;4;0;0;0;0;0;0;100;37.88;14.14;462;50;-350;1848;7392;8316;9240;11088
65;lelimier57;62;-2000;6200;14600;20;25;17;53;7;2;0;0;0;0;0;0;100;32.26;21.51;434;50;-1950;1736;6944;7812;8680;10416
66;eL PiraTe;62;-1800;6200;18800;21;22;19;47;9;3;2;1;0;0;0;0;100;33.87;-1.08;434;50;-1750;1736;6944;7812;8680;10416
68;Rafa775;61;-500;6100;16800;20;20;21;43;13;5;0;0;0;0;0;0;100;32.79;8.2;427;50;-450;1708;6832;7686;8540;10248
69;MapyPorrins;60;0;6000;15800;21;23;16;46;11;2;1;0;0;0;0;0;100;35;12.22;420;50;50;1680;6720;7560;8400;10080
70;mika3101;60;-2000;6000;13800;19;20;21;52;7;1;0;0;0;0;0;0;100;31.67;23.33;420;50;-1950;1680;6720;7560;8400;10080
71;Kobianchi;59;-1300;5900;16400;17;25;17;41;13;5;0;0;0;0;0;0;100;28.81;7.34;413;50;-1250;1652;6608;7434;8260;9912
72;dydjy888;59;300;5900;15200;25;13;21;47;7;5;0;0;0;0;0;0;100;42.37;14.12;413;50;350;1652;6608;7434;8260;9912
73;Julien4731;59;-1700;5900;14200;18;16;25;48;10;1;0;0;0;0;0;0;100;30.51;19.77;413;50;-1650;1652;6608;7434;8260;9912
74;stephenlala;59;-1100;5900;16800;18;17;24;43;11;3;2;0;0;0;0;0;100;30.51;5.08;413;50;-1050;1652;6608;7434;8260;9912
75;sebpoker93;58;200;5800;14800;23;21;14;44;12;2;0;0;0;0;0;0;100;39.66;14.94;406;50;250;1624;6496;7308;8120;9744
76;jungle julia;57;900;5700;16400;22;15;20;40;9;8;0;0;0;0;0;0;100;38.6;4.09;399;50;950;1596;6384;7182;7980;9576
77;not_dead;57;100;5700;17600;15;23;19;41;10;4;1;1;0;0;0;0;100;26.32;-2.92;399;50;150;1596;6384;7182;7980;9576
78;jtefourlanus;55;1700;5500;16200;22;12;21;36;12;7;0;0;0;0;0;0;100;40;1.82;385;50;1750;1540;6160;6930;7700;9240
79;BetterCallMe;53;-700;5300;13200;20;17;16;43;7;3;0;0;0;0;0;0;100;37.74;16.98;371;50;-650;1484;5936;6678;7420;8904
80;maximus63;52;800;5200;14000;21;15;16;37;12;3;0;0;0;0;0;0;100;40.38;10.26;364;50;850;1456;5824;6552;7280;8736
81;Sir lewis;52;-600;5200;13800;19;5;28;39;9;4;0;0;0;0;0;0;100;36.54;11.54;364;50;-550;1456;5824;6552;7280;8736
82;zipo1979;51;-500;5100;17000;13;12;26;35;9;4;2;1;0;0;0;0;100;25.49;-11.11;357;50;-450;1428;5712;6426;7140;8568
83;le_sAAbreur;50;-200;5000;13800;16;20;14;36;11;2;1;0;0;0;0;0;100;32;8;350;50;-150;1400;5600;6300;7000;8400
84;MezuuUuuT;50;400;5000;13800;21;17;12;36;9;5;0;0;0;0;0;0;100;42;8;350;50;450;1400;5600;6300;7000;8400
