rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
73;jadenolan;200;800;5000;12000;93;51;56;167;26;7;0;0;0;0;0;0;25;46.5;20;350;25;825;1400;5600;6300;7000;8400
74;coachcaillou;199;25;4975;13350;63;72;64;151;35;12;0;1;0;0;0;0;25;31.66;10.55;348.25;25;50;1393;5572;6268.5;6965;8358
75;livreurdu45;196;250;5950;17150;69;47;80;140;34;19;3;0;0;0;0;0;30.36;35.2;3.92;416.5;25;275;1666;6664;7497;8330;9996
76;bruns1987;195;-2550;7500;20400;46;72;77;147;32;13;3;0;0;0;0;0;38.46;23.59;9.33;525;25;-2525;2100;8400;9450;10500;12600
77;Sebonino;195;-325;6025;16050;69;40;86;146;30;19;0;0;0;0;0;0;30.9;35.38;11.2;421.75;25;-300;1687;6748;7591.5;8435;10122
78;abdennourrr;193;-725;4825;11800;69;63;61;157;29;7;0;0;0;0;0;0;25;35.75;18.48;337.75;25;-700;1351;5404;6079.5;6755;8106
79;O0IIIIII0O;191;-1350;9550;24600;61;68;62;149;29;13;0;0;0;0;0;0;50;31.94;14.14;668.5;25;-1325;2674;10696;12033;13370;16044
80;lo-ran;191;175;6175;18250;59;68;64;146;22;20;1;2;0;0;0;0;32.33;30.89;1.48;432.25;25;200;1729;6916;7780.5;8645;10374
81;Negreanu972;190;-550;5100;13400;68;67;55;148;24;17;1;0;0;0;0;0;26.84;35.79;12.42;357;25;-525;1428;5712;6426;7140;8568
82;Size7;188;-725;4825;13750;60;63;65;132;33;22;1;0;0;0;0;0;25.66;31.91;5.01;337.75;25;-700;1351;5404;6079.5;6755;8106
83;AKENATH;184;100;5650;15550;63;51;70;141;24;17;2;0;0;0;0;0;30.71;34.24;8.26;395.5;25;125;1582;6328;7119;7910;9492
84;dampaf;181;125;7425;21950;61;64;56;123;38;17;3;0;0;0;0;0;41.02;33.7;1.46;519.75;25;150;2079;8316;9355.5;10395;12474
85;mR ArnaK;180;325;4725;13000;69;45;66;129;34;16;1;0;0;0;0;0;26.25;38.33;8.29;330.75;25;350;1323;5292;5953.5;6615;7938
86;Vase Ectomy;179;100;5750;15950;67;58;54;130;34;11;4;0;0;0;0;0;32.12;37.43;7.54;402.5;25;125;1610;6440;7245;8050;9660
87;leldorado;176;525;5575;15450;68;49;59;130;29;16;1;0;0;0;0;0;31.68;38.64;7.62;390.25;25;550;1561;6244;7024.5;7805;9366
88;Jacky511;175;-475;6475;16700;62;69;44;131;31;13;0;0;0;0;0;0;37;35.43;14.03;453.25;25;-450;1813;7252;8158.5;9065;10878
89;Akhym94;174;1750;5650;16800;68;54;52;126;26;21;0;1;0;0;0;0;32.47;39.08;0.88;395.5;25;1775;1582;6328;7119;7910;9492
90;temple42;173;-1325;6075;15950;50;59;64;136;21;16;0;0;0;0;0;0;35.12;28.9;12.48;425.25;25;-1300;1701;6804;7654.5;8505;10206
91;troupineur;170;-575;4275;11850;56;44;70;121;32;17;0;0;0;0;0;0;25.15;32.94;7.6;299.25;25;-550;1197;4788;5386.5;5985;7182
92;Salskine1978;169;75;4675;11850;67;49;53;132;29;8;0;0;0;0;0;0;27.66;39.64;15.51;327.25;25;100;1309;5236;5890.5;6545;7854
93;badbeatland.;168;475;6525;17100;64;49;55;128;29;9;2;0;0;0;0;0;38.84;38.1;12.64;456.75;25;500;1827;7308;8221.5;9135;10962
94;Mauxbydick;168;-525;5475;14200;56;41;71;127;28;13;0;0;0;0;0;0;32.59;33.33;13.55;383.25;25;-500;1533;6132;6898.5;7665;9198
95;ORTI37;168;0;6300;17550;59;57;52;123;27;17;1;0;0;0;0;0;37.5;35.12;7.14;441;25;25;1764;7056;7938;8820;10584
96;jeffou93;168;150;6850;18650;61;57;50;124;30;12;2;0;0;0;0;0;40.77;36.31;9.25;479.5;25;175;1918;7672;8631;9590;11508
97;Patrun50;168;375;5625;15250;55;58;55;127;27;12;1;1;0;0;0;0;33.48;32.74;9.63;393.75;25;400;1575;6300;7087.5;7875;9450
98;jayjay34990;167;-750;5050;13700;60;54;53;126;31;8;1;1;0;0;0;0;30.24;35.93;9.57;353.5;25;-725;1414;5656;6363;7070;8484
99;casaouifou;166;-125;4575;12500;59;50;57;123;28;15;0;0;0;0;0;0;27.56;35.54;8.93;320.25;25;-100;1281;5124;5764.5;6405;7686
100;isolab;166;-325;4925;13150;55;47;64;128;22;16;0;0;0;0;0;0;29.67;33.13;11;344.75;25;-300;1379;5516;6205.5;6895;8274
101;Tinitouns31;166;0;4300;11900;57;42;67;119;35;11;1;0;0;0;0;0;25.9;34.34;7.75;301;0;0;1204;4816;5418;6020;7224
102;HfC_LoVeR;163;-200;4200;11050;57;69;37;126;25;11;1;0;0;0;0;0;25.77;34.97;12.3;294;0;-200;1176;4704;5292;5880;7056
103;freddoc70;162;75;4725;12850;60;51;51;125;27;7;1;2;0;0;0;0;29.17;37.04;9.35;330.75;0;75;1323;5292;5953.5;6615;7938
105;banzai27;160;-625;4675;13950;48;71;41;109;33;16;2;0;0;0;0;0;29.22;30;0.53;327.25;0;-625;1309;5236;5890.5;6545;7854
106;K. Rijvers;160;19700;5400;39500;56;58;46;124;17;16;2;0;0;0;1;0;33.75;35;-143.83;378;0;19700;1512;6048;6804;7560;9072
107;Lapiche;160;50;4000;10350;61;48;51;122;31;6;1;0;0;0;0;0;25;38.12;13.75;280;0;50;1120;4480;5040;5600;6720
108;margouilla77;160;-925;4875;13900;52;48;60;111;33;16;0;0;0;0;0;0;30.47;32.5;4.96;341.25;0;-925;1365;5460;6142.5;6825;8190
109;BadButteur;158;-575;5675;14300;58;52;48;125;25;8;0;0;0;0;0;0;35.92;36.71;16.01;397.25;0;-575;1589;6356;7150.5;7945;9534
110;Fish6259;158;-100;5350;14300;52;57;49;122;24;10;2;0;0;0;0;0;33.86;32.91;10.9;374.5;0;-100;1498;5992;6741;7490;8988
111;jonah83;158;-750;4300;12750;53;55;50;119;26;11;1;0;1;0;0;0;27.22;33.54;1.16;301;0;-750;1204;4816;5418;6020;7224
112;Raf266;157;-350;4850;13250;52;58;47;120;22;14;1;0;0;0;0;0;30.89;33.12;8.93;339.5;0;-350;1358;5432;6111;6790;8148
113;joueurderami;156;-1150;4150;11450;37;61;58;117;24;14;0;1;0;0;0;0;26.6;23.72;8.03;290.5;0;-1150;1162;4648;5229;5810;6972
114;remonthemoon;155;-175;5125;13200;54;58;43;124;15;15;1;0;0;0;0;0;33.06;34.84;14.15;358.75;0;-175;1435;5740;6457.5;7175;8610
115;jetelamet13;155;125;3875;9650;59;40;56;130;16;7;2;0;0;0;0;0;25;38.06;16.99;271.25;0;125;1085;4340;4882.5;5425;6510
116;ALaRetraite;151;750;7350;22300;52;47;52;106;29;11;4;1;0;0;0;0;48.68;34.44;-1.13;514.5;0;750;2058;8232;9261;10290;12348
117;gaybel;150;0;3750;9700;58;49;43;118;22;9;1;0;0;0;0;0;25;38.67;13.78;262.5;0;0;1050;4200;4725;5250;6300
118;AAkrimoKK;150;1100;4600;12450;59;42;49;113;23;13;1;0;0;0;0;0;30.67;39.33;9.78;322;0;1100;1288;5152;5796;6440;7728
119;Easyrev;149;-1100;3800;9950;43;62;44;119;22;6;1;1;0;0;0;0;25.5;28.86;12.72;266;0;-1100;1064;4256;4788;5320;6384
120;POUPON57;148;-400;4050;10150;53;49;46;119;22;5;2;0;0;0;0;0;27.36;35.81;16.46;283.5;0;-400;1134;4536;5103;5670;6804
121;corama;148;-200;3900;10800;53;35;60;113;17;15;3;0;0;0;0;0;26.35;35.81;7.69;273;0;-200;1092;4368;4914;5460;6552
122;Ramen LEBIFF;147;250;4550;12400;57;56;34;109;26;12;0;0;0;0;0;0;30.95;38.78;9.16;318.5;0;250;1274;5096;5733;6370;7644
123;Cocohen;146;-750;3650;9600;47;54;45;114;20;11;1;0;0;0;0;0;25;32.19;12.33;255.5;0;-750;1022;4088;4599;5110;6132
124;guigui6283;146;1750;3850;35000;53;46;47;110;25;10;0;0;0;0;1;0;26.37;36.3;-203.03;269.5;0;1750;1078;4312;4851;5390;6468
125;bluedemon;145;-475;4225;11900;53;50;42;108;28;8;0;1;0;0;0;0;29.14;36.55;6.11;295.75;0;-475;1183;4732;5323.5;5915;7098
126;Julien4731;144;-1025;5475;13900;46;38;60;114;21;9;0;0;0;0;0;0;38.02;31.94;15.37;383.25;0;-1025;1533;6132;6898.5;7665;9198
127;cemoi1306;144;-50;4700;12450;51;43;50;111;22;11;0;0;0;0;0;0;32.64;35.42;11.7;329;0;-50;1316;5264;5922;6580;7896
128;PhiI lvey;142;-900;7100;18700;47;48;47;107;25;10;0;0;0;0;0;0;50;33.1;12.21;497;0;-900;1988;7952;8946;9940;11928
130;xgilles979;142;-275;4175;11650;48;43;51;104;22;15;1;0;0;0;0;0;29.4;33.8;6.99;292.25;0;-275;1169;4676;5260.5;5845;7014
131;Jango-fett;139;-175;3875;10200;55;31;53;108;22;7;2;0;0;0;0;0;27.88;39.57;12.26;271.25;0;-175;1085;4340;4882.5;5425;6510
132;WERZOU;139;250;4550;12450;47;31;61;102;25;11;1;0;0;0;0;0;32.73;33.81;8.79;318.5;0;250;1274;5096;5733;6370;7644
133;SERGIO3110;139;-1075;4075;10350;41;40;58;107;26;6;0;0;0;0;0;0;29.32;29.5;15.34;285.25;0;-1075;1141;4564;5134.5;5705;6846
134;bishop74270;135;125;3375;8850;53;43;39;103;22;10;0;0;0;0;0;0;25;39.26;12.59;236.25;0;125;945;3780;4252.5;4725;5670
135;River choc;135;375;4025;11050;51;29;55;100;20;15;0;0;0;0;0;0;29.81;37.78;8.49;281.75;0;375;1127;4508;5071.5;5635;6762
136;Sharkmike;135;-275;3725;9900;41;53;41;106;17;11;1;0;0;0;0;0;27.59;30.37;11.41;260.75;0;-275;1043;4172;4693.5;5215;6258
137;Mariutz;135;39375;6325;67600;41;38;56;94;29;10;1;0;0;0;1;0;46.85;30.37;-256.26;442.75;0;39375;1771;7084;7969.5;8855;10626
138;payeman63;135;-225;4675;12900;45;45;45;102;20;13;0;0;0;0;0;0;34.63;33.33;8.02;327.25;0;-225;1309;5236;5890.5;6545;7854
139;MaT Lekukela;135;775;3375;9750;57;54;24;106;15;8;5;1;0;0;0;0;25;42.22;3.7;236.25;0;775;945;3780;4252.5;4725;5670
140;tidom97133;134;-2025;5475;13900;35;48;51;108;16;8;2;0;0;0;0;0;40.86;26.12;15.37;383.25;0;-2025;1533;6132;6898.5;7665;9198
142;___Lazy___;133;175;3725;9800;53;43;37;104;18;10;1;0;0;0;0;0;28.01;39.85;12.3;260.75;0;175;1043;4172;4693.5;5215;6258
143;Ninizia87;132;225;3825;10250;48;45;39;100;21;11;0;0;0;0;0;0;28.98;36.36;10.68;267.75;0;225;1071;4284;4819.5;5355;6426
144;Bad9359;132;-1550;6200;17200;39;30;63;105;12;11;4;0;0;0;0;0;46.97;29.55;7.53;434;0;-1550;1736;6944;7812;8680;10416
145;Touchdown67.;131;-1375;5425;14300;36;53;42;103;16;10;2;0;0;0;0;0;41.41;27.48;12.14;379.75;0;-1375;1519;6076;6835.5;7595;9114
146;ace_d_one67;131;-775;4925;13150;38;56;37;102;14;15;0;0;0;0;0;0;37.6;29.01;11;344.75;0;-775;1379;5516;6205.5;6895;8274
147;Cyl67;131;-625;3325;9050;41;53;37;97;22;11;1;0;0;0;0;0;25.38;31.3;9.27;232.75;0;-625;931;3724;4189.5;4655;5586
148;MorX13;131;400;4900;13200;54;36;41;101;19;10;1;0;0;0;0;0;37.4;41.22;10.2;343;0;400;1372;5488;6174;6860;8232
149;Fiaesdorio;131;-975;4575;11500;37;48;46;107;17;7;0;0;0;0;0;0;34.92;28.24;16.21;320.25;0;-975;1281;5124;5764.5;6405;7686
150;hercha69;130;425;5175;14600;50;39;41;93;25;10;2;0;0;0;0;0;39.81;38.46;5.96;362.25;0;425;1449;5796;6520.5;7245;8694
151;nwf74;128;275;4475;11600;49;34;45;102;19;6;1;0;0;0;0;0;34.96;38.28;13.59;313.25;0;275;1253;5012;5638.5;6265;7518
152;filoudu56;128;-1150;3300;8400;32;42;54;105;13;9;1;0;0;0;0;0;25.78;25;15.15;231;0;-1150;924;3696;4158;4620;5544
153;Boudiilmax;127;250;4400;13150;43;36;48;87;26;10;4;0;0;0;0;0;34.65;33.86;0.38;308;0;250;1232;4928;5544;6160;7392
154;grillonade65;127;225;3425;9250;51;32;44;95;19;12;1;0;0;0;0;0;26.97;40.16;9.98;239.75;0;225;959;3836;4315.5;4795;5754
156;Comar_Baxter;126;-525;4025;10400;43;36;47;96;23;6;1;0;0;0;0;0;31.94;34.13;13.87;281.75;0;-525;1127;4508;5071.5;5635;6762
157;paschaa0087;126;150;3150;8050;49;46;31;100;17;9;0;0;0;0;0;0;25;38.89;14.81;220.5;0;150;882;3528;3969;4410;5292
158;El-Nin0;126;-250;3600;9200;47;44;35;96;24;6;0;0;0;0;0;0;28.57;37.3;14.81;252;0;-250;1008;4032;4536;5040;6048
159;alacasart;126;-800;3850;11300;40;49;37;96;17;12;0;0;1;0;0;0;30.56;31.75;2.16;269.5;0;-800;1078;4312;4851;5390;6468
160;mouss68;126;100;3450;8850;47;32;47;99;18;9;0;0;0;0;0;0;27.38;37.3;14.49;241.5;0;100;966;3864;4347;4830;5796
161;leosanty;125;-525;4625;11800;46;44;35;98;16;11;0;0;0;0;0;0;37;36.8;14.95;323.75;0;-525;1295;5180;5827.5;6475;7770
162;eltchatone;125;25;3975;11750;45;38;42;94;18;9;4;0;0;0;0;0;31.8;36;1.47;278.25;0;25;1113;4452;5008.5;5565;6678
163;Flora2046;125;-125;3125;8650;44;34;47;95;19;10;0;1;0;0;0;0;25;35.2;7.73;218.75;0;-125;875;3500;3937.5;4375;5250
164;RaiseMou;125;-250;3300;9350;41;44;40;94;19;11;0;1;0;0;0;0;26.4;32.8;5.56;231;0;-250;924;3696;4158;4620;5544
165;sancho431;124;-100;3100;8000;44;29;51;99;16;8;1;0;0;0;0;0;25;35.48;13.98;217;0;-100;868;3472;3906;4340;5208
166;Mrcarlito;123;450;3400;9500;49;36;38;90;23;9;0;1;0;0;0;0;27.64;39.84;6.86;238;0;450;952;3808;4284;4760;5712
167;elpichado;123;-575;3225;8350;43;48;32;100;12;10;1;0;0;0;0;0;26.22;34.96;13.7;225.75;0;-575;903;3612;4063.5;4515;5418
168;TIREX01;123;-800;3250;8750;37;48;38;97;16;8;2;0;0;0;0;0;26.42;30.08;10.26;227.5;0;-800;910;3640;4095;4550;5460
169;isata;122;-1150;4150;11100;33;54;35;90;20;12;0;0;0;0;0;0;34.02;27.05;10.84;290.5;0;-1150;1162;4648;5229;5810;6972
170;marcaurel79;122;-925;3625;9650;38;51;33;89;24;9;0;0;0;0;0;0;29.71;31.15;11.26;253.75;0;-925;1015;4060;4567.5;5075;6090
171;Klaks;120;-450;3250;8900;43;38;39;92;18;7;3;0;0;0;0;0;27.08;35.83;8.72;227.5;0;-450;910;3640;4095;4550;5460
172;Alex3194;120;-250;3000;8000;39;31;50;89;26;3;2;0;0;0;0;0;25;32.5;11.11;210;0;-250;840;3360;3780;4200;5040
173;RiVeRShArK15;120;600;3000;7950;49;38;33;91;21;7;1;0;0;0;0;0;25;40.83;11.67;210;0;600;840;3360;3780;4200;5040
174;merci 91;117;-600;3150;8550;39;31;47;88;16;13;0;0;0;0;0;0;26.92;33.33;9.52;220.5;0;-600;882;3528;3969;4410;5292
175;jjsam;117;-750;3250;8450;37;45;35;89;20;8;0;0;0;0;0;0;27.78;31.62;13.33;227.5;0;-750;910;3640;4095;4550;5460
177;loco-hijo;116;150;3050;7950;44;37;35;88;21;7;0;0;0;0;0;0;26.29;37.93;13.11;213.5;0;150;854;3416;3843;4270;5124
178;diaoulruz;115;-175;3725;9800;44;37;34;85;18;12;0;0;0;0;0;0;32.39;38.26;12.3;260.75;0;-175;1043;4172;4693.5;5215;6258
179;olivier17810;115;-425;2875;7650;40;37;38;87;20;7;1;0;0;0;0;0;25;34.78;11.3;201.25;0;-425;805;3220;3622.5;4025;4830
181;Princessss42;115;175;4275;12500;44;41;30;75;31;4;5;0;0;0;0;0;37.17;38.26;2.53;299.25;0;175;1197;4788;5386.5;5985;7182
182;GuideAA;114;-500;2850;7100;39;39;36;89;22;3;0;0;0;0;0;0;25;34.21;16.96;199.5;0;-500;798;3192;3591;3990;4788
183;LeCheikh KDO;114;300;5400;13550;47;38;29;92;15;7;0;0;0;0;0;0;47.37;41.23;16.36;378;0;300;1512;6048;6804;7560;9072
184;TiSoJuTo;114;-150;2850;7800;40;36;38;86;16;11;1;0;0;0;0;0;25;35.09;8.77;199.5;0;-150;798;3192;3591;3990;4788
185;Rocs57;113;-175;3225;8800;41;37;35;82;22;8;1;0;0;0;0;0;28.54;36.28;9.04;225.75;0;-175;903;3612;4063.5;4515;5418
186;Labriche83;113;-775;3325;9050;32;35;46;82;25;6;0;0;0;0;0;0;29.42;28.32;9.27;232.75;0;-775;931;3724;4189.5;4655;5586
