rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
57;ALJUJO;227;100;6400;18150;77;71;79;169;43;12;2;1;0;0;0;0;28.19;33.92;5.47;448;25;125;1792;7168;8064;8960;10752
58;xxxBOLAxxx;224;200;6100;16000;91;62;71;174;30;20;0;0;0;0;0;0;27.23;40.62;12.57;427;25;225;1708;6832;7686;8540;10248
59;oumi26;218;-1550;7000;18300;63;85;70;169;34;13;2;0;0;0;0;0;32.11;28.9;12.86;490;25;-1525;1960;7840;8820;9800;11760
60;Toda0712;217;1925;7325;20800;79;61;77;170;33;13;0;0;1;0;0;0;33.76;36.41;5.35;512.75;25;1950;2051;8204;9229.5;10255;12306
61;Jude.;211;-525;5275;13650;77;84;50;162;36;13;0;0;0;0;0;0;25;36.49;13.74;369.25;25;-500;1477;5908;6646.5;7385;8862
62;TIREX01;210;-925;7575;19450;69;75;66;162;36;11;1;0;0;0;0;0;36.07;32.86;14.41;530.25;25;-900;2121;8484;9544.5;10605;12726
63;dadatasca;209;1000;10300;29250;80;59;70;155;33;17;3;1;0;0;0;0;49.28;38.28;5.34;721;25;1025;2884;11536;12978;14420;17304
64;blade67;209;-1150;5600;14850;69;78;62;160;32;16;1;0;0;0;0;0;26.79;33.01;11.61;392;25;-1125;1568;6272;7056;7840;9408
65;Marcel45;208;125;5675;14350;83;78;47;163;35;9;1;0;0;0;0;0;27.28;39.9;15.71;397.25;25;150;1589;6356;7150.5;7945;9534
67;OthelloG;206;-300;10300;26400;80;67;59;163;28;15;0;0;0;0;0;0;50;38.83;14.56;721;25;-275;2884;11536;12978;14420;17304
68;Finalgig;206;725;8375;21250;86;56;64;161;33;12;0;0;0;0;0;0;40.66;41.75;15.42;586.25;25;750;2345;9380;10552.5;11725;14070
70;Ba88con;204;-50;6800;18250;78;75;51;153;37;10;4;0;0;0;0;0;33.33;38.24;10.54;476;25;-25;1904;7616;8568;9520;11424
71;PokrThreat;203;2025;9675;26000;91;47;65;154;33;13;3;0;0;0;0;0;47.66;44.83;10.42;677.25;25;2050;2709;10836;12190.5;13545;16254
73;cepatmaran;195;-825;4875;12350;67;60;68;152;34;9;0;0;0;0;0;0;25;34.36;15.56;341.25;25;-800;1365;5460;6142.5;6825;8190
74;alinou53;193;-1650;4850;12800;52;53;88;150;27;15;1;0;0;0;0;0;25.13;26.94;12.03;339.5;25;-1625;1358;5432;6111;6790;8148
76;truzman;190;-425;5675;15550;64;49;77;144;27;18;1;0;0;0;0;0;29.87;33.68;8.66;397.25;25;-400;1589;6356;7150.5;7945;9534
79;FireInTheHoL;187;200;6700;19150;65;67;55;133;36;15;2;1;0;0;0;0;35.83;34.76;4.73;469;25;225;1876;7504;8442;9380;11256
80;mattmattt;187;-125;4975;12800;71;62;54;147;30;10;0;0;0;0;0;0;26.6;37.97;14.24;348.25;25;-100;1393;5572;6268.5;6965;8358
81;shu06;185;-175;4725;12400;66;54;65;138;37;9;1;0;0;0;0;0;25.54;35.68;12.52;330.75;25;-150;1323;5292;5953.5;6615;7938
82;MorX13;185;-125;9225;24850;68;63;54;136;34;15;0;0;0;0;0;0;49.86;36.76;10.21;645.75;25;-100;2583;10332;11623.5;12915;15498
83;Ninizia87;184;-125;5475;14000;64;65;55;145;22;16;1;0;0;0;0;0;29.76;34.78;14.76;383.25;25;-100;1533;6132;6898.5;7665;9198
84;ghjuvanni13;184;-725;4875;13600;60;64;60;133;32;17;2;0;0;0;0;0;26.49;32.61;7.01;341.25;25;-700;1365;5460;6142.5;6825;8190
85;LeBasilicain;183;19475;6375;41650;64;63;56;150;23;7;1;1;0;0;1;0;34.84;34.97;-117.78;446.25;25;19500;1785;7140;8032.5;8925;10710
86;alicia1204;183;-825;5125;13700;61;62;60;131;38;13;1;0;0;0;0;0;28.01;33.33;10.89;358.75;25;-800;1435;5740;6457.5;7175;8610
87;A-et-C;179;-325;4475;11350;63;58;58;143;26;9;1;0;0;0;0;0;25;35.2;15.46;313.25;25;-300;1253;5012;5638.5;6265;7518
88;martinou10;176;-425;6025;14900;62;49;65;139;29;8;0;0;0;0;0;0;34.23;35.23;17.57;421.75;25;-400;1687;6748;7591.5;8435;10122
89;arnaudtlse;176;-550;4400;12200;58;68;50;127;32;16;1;0;0;0;0;0;25;32.95;7.58;308;25;-525;1232;4928;5544;6160;7392
90;TheoWach;175;175;5375;14350;63;56;56;137;22;12;3;1;0;0;0;0;30.71;36;11.01;376.25;25;200;1505;6020;6772.5;7525;9030
91;Balrhog;173;375;5225;15400;63;39;71;127;32;12;1;0;1;0;0;0;30.2;36.42;1.75;365.75;25;400;1463;5852;6583.5;7315;8778
92;fario69;170;825;4675;12550;73;57;40;129;25;15;1;0;0;0;0;0;27.5;42.94;10.52;327.25;25;850;1309;5236;5890.5;6545;7854
93;xproeliumx;168;-800;4200;11250;51;50;67;126;29;12;1;0;0;0;0;0;25;30.36;10.71;294;25;-775;1176;4704;5292;5880;7056
94;FISH&CHEAP7;168;-425;4625;12850;52;52;64;119;35;12;2;0;0;0;0;0;27.53;30.95;7.39;323.75;25;-400;1295;5180;5827.5;6475;7770
95;masque69;166;-850;4250;11500;51;61;54;126;27;10;3;0;0;0;0;0;25.6;30.72;9.8;297.5;25;-825;1190;4760;5355;5950;7140
96;_SperK_;165;400;4950;13500;64;53;48;127;26;10;2;0;0;0;0;0;30;38.79;9.09;346.5;25;425;1386;5544;6237;6930;8316
97;Djegueur;165;-150;4350;12350;56;55;54;115;31;18;1;0;0;0;0;0;26.36;33.94;5.36;304.5;25;-125;1218;4872;5481;6090;7308
98;nene51420;163;-800;5100;13850;52;64;47;118;30;15;0;0;0;0;0;0;31.29;31.9;9.48;357;25;-775;1428;5712;6426;7140;8568
99;SORCIERE H;161;-1400;4950;13150;47;59;55;122;26;11;2;0;0;0;0;0;30.75;29.19;11.45;346.5;25;-1375;1386;5544;6237;6930;8316
100;Romsky44;161;6175;4675;62000;59;48;54;124;25;11;0;0;0;0;1;0;29.04;36.65;-342.07;327.25;25;6200;1309;5236;5890.5;6545;7854
102;Ludolacrapul;159;-75;4025;11200;51;40;68;119;22;17;1;0;0;0;0;0;25.31;32.08;7.25;281.75;0;-75;1127;4508;5071.5;5635;6762
103;Klaks;159;175;4375;12250;59;48;52;118;25;13;3;0;0;0;0;0;27.52;37.11;6.67;306.25;0;175;1225;4900;5512.5;6125;7350
104;payeman63;159;50;5350;14150;66;53;40;118;32;9;0;0;0;0;0;0;33.65;41.51;11.84;374.5;0;50;1498;5992;6741;7490;8988
105;ShipforBoobs;159;175;7725;19950;67;52;40;123;27;9;0;0;0;0;0;0;48.58;42.14;13.92;540.75;0;175;2163;8652;9733.5;10815;12978
106;crous06;158;-525;4325;11350;60;48;50;120;25;13;0;0;0;0;0;0;27.37;37.97;12.52;302.75;0;-525;1211;4844;5449.5;6055;7266
107;JONAH60;157;-475;4675;12350;53;56;48;128;15;12;2;0;0;0;0;0;29.78;33.76;11.94;327.25;0;-475;1309;5236;5890.5;6545;7854
108;jasty2k;154;150;3850;11000;57;63;34;110;26;16;2;0;0;0;0;0;25;37.01;4.76;269.5;0;150;1078;4312;4851;5390;6468
109;ghost fire;154;-1300;4950;12150;49;39;66;127;21;5;1;0;0;0;0;0;32.14;31.82;18.18;346.5;0;-1300;1386;5544;6237;6930;8316
110;sexman13;154;-25;4425;12050;57;40;57;115;21;17;0;1;0;0;0;0;28.73;37.01;9.23;309.75;0;-25;1239;4956;5575.5;6195;7434
111;the ien;153;-400;4400;11300;53;36;64;117;26;10;0;0;0;0;0;0;28.76;34.64;14.39;308;0;-400;1232;4928;5544;6160;7392
112;TKOMEC;153;-25;4025;10450;61;43;49;119;21;13;0;0;0;0;0;0;26.31;39.87;13.46;281.75;0;-25;1127;4508;5071.5;5635;6762
114;moringoo;151;-1125;4975;13900;47;53;51;121;14;14;1;1;0;0;0;0;32.95;31.13;6.87;348.25;0;-1125;1393;5572;6268.5;6965;8358
116;RiVeRShArK15;150;100;5300;13850;59;41;50;116;26;5;2;1;0;0;0;0;35.33;39.33;12.89;371;0;100;1484;5936;6678;7420;8904
117;A.Grison;150;-325;5975;15850;50;52;48;115;27;4;4;0;0;0;0;0;39.83;33.33;11.58;418.25;0;-325;1673;6692;7528.5;8365;10038
118;chrisdav33;149;-125;4675;11500;52;39;58;119;25;5;0;0;0;0;0;0;31.38;34.9;18;327.25;0;-125;1309;5236;5890.5;6545;7854
119;tozmiou13;148;-675;5275;14450;50;49;49;106;31;9;2;0;0;0;0;0;35.64;33.78;8.69;369.25;0;-675;1477;5908;6646.5;7385;8862
120;seseeldiablo;147;-350;3950;10700;53;52;42;110;23;14;0;0;0;0;0;0;26.87;36.05;9.7;276.5;0;-350;1106;4424;4977;5530;6636
121;niksa3869;146;-325;6475;18950;49;32;65;98;30;17;1;0;0;0;0;0;44.35;33.56;2.45;453.25;0;-325;1813;7252;8158.5;9065;10878
122;jeyraume;145;-1200;4050;10850;36;59;50;107;26;12;0;0;0;0;0;0;27.93;24.83;10.7;283.5;0;-1200;1134;4536;5103;5670;6804
123;thaibtk59300;145;1050;4250;11550;66;39;40;106;29;8;2;0;0;0;0;0;29.31;45.52;9.41;297.5;0;1050;1190;4760;5355;5950;7140
124;Negreanuts;144;6150;4900;64650;49;48;47;106;25;10;0;1;1;0;1;0;34.03;34.03;-339.8;343;0;6150;1372;5488;6174;6860;8232
125;Dante A.;143;-475;3675;10100;48;53;42;106;25;11;1;0;0;0;0;0;25.7;33.57;8.39;257.25;0;-475;1029;4116;4630.5;5145;6174
126;Journal du X;142;-150;3550;9000;51;58;33;110;26;6;0;0;0;0;0;0;25;35.92;15.49;248.5;0;-150;994;3976;4473;4970;5964
127;pauls10;138;-650;3500;8700;47;50;41;107;28;3;0;0;0;0;0;0;25.36;34.06;17.14;245;0;-650;980;3920;4410;4900;5880
128;kalfa x;138;-500;3450;8300;48;44;46;119;12;6;1;0;0;0;0;0;25;34.78;19.81;241.5;0;-500;966;3864;4347;4830;5796
129;cashtamain;137;-325;4275;11250;46;36;55;108;18;11;0;0;0;0;0;0;31.2;33.58;12.28;299.25;0;-325;1197;4788;5386.5;5985;7182
130;khykhy;136;-350;3400;8800;42;61;33;108;16;12;0;0;0;0;0;0;25;30.88;13.73;238;0;-350;952;3808;4284;4760;5712
131;FRAA1967;136;-850;3450;9250;36;31;69;102;21;13;0;0;0;0;0;0;25.37;26.47;10.63;241.5;0;-850;966;3864;4347;4830;5796
132;77cashman77;136;-1100;4850;13150;36;39;61;104;17;14;0;1;0;0;0;0;35.66;26.47;9.62;339.5;0;-1100;1358;5432;6111;6790;8148
135;JENNY VI;134;-1350;3750;9450;37;66;31;108;20;6;0;0;0;0;0;0;27.99;27.61;16;262.5;0;-1350;1050;4200;4725;5250;6300
136;Jo8410;133;-525;3675;9200;40;50;43;107;20;5;1;0;0;0;0;0;27.63;30.08;16.55;257.25;0;-525;1029;4116;4630.5;5145;6174
137;vimaak;131;-675;3325;8200;44;32;55;107;19;5;0;0;0;0;0;0;25.38;33.59;17.79;232.75;0;-675;931;3724;4189.5;4655;5586
138;Qbi1973;130;-500;3900;10000;44;27;59;101;20;9;0;0;0;0;0;0;30;33.85;14.53;273;0;-500;1092;4368;4914;5460;6552
139;corama;130;175;3825;10750;45;29;56;97;19;10;4;0;0;0;0;0;29.42;34.62;6.32;267.75;0;175;1071;4284;4819.5;5355;6426
140;myriamstz;130;100;3400;9000;53;27;50;96;28;5;1;0;0;0;0;0;26.15;40.77;11.76;238;0;100;952;3808;4284;4760;5712
142;HipsterStyle;129;-50;3400;9950;45;43;41;93;17;16;3;0;0;0;0;0;26.36;34.88;2.45;238;0;-50;952;3808;4284;4760;5712
143;hibou75002;129;-300;3450;8550;49;50;30;104;19;5;1;0;0;0;0;0;26.74;37.98;17.39;241.5;0;-300;966;3864;4347;4830;5796
144;Sabrex;129;500;3300;8300;55;46;28;105;18;5;1;0;0;0;0;0;25.58;42.64;16.16;231;0;500;924;3696;4158;4620;5544
145;tipayet 974;128;100;3300;10700;43;40;45;98;14;11;3;1;1;0;0;0;25.78;33.59;-8.08;231;0;100;924;3696;4158;4620;5544
146;djridoooo;128;200;3200;8750;49;37;42;93;23;12;0;0;0;0;0;0;25;38.28;8.85;224;0;200;896;3584;4032;4480;5376
147;Alexia_B;127;-100;3600;9200;54;36;37;102;15;9;1;0;0;0;0;0;28.35;42.52;14.81;252;0;-100;1008;4032;4536;5040;6048
148;MangeKK;126;775;4075;9850;56;36;34;105;13;8;0;0;0;0;0;0;32.34;44.44;19.43;285.25;0;775;1141;4564;5134.5;5705;6846
149;LAS-2_VegAAs;126;425;4425;11300;49;36;41;99;18;8;1;0;0;0;0;0;35.12;38.89;14.88;309.75;0;425;1239;4956;5575.5;6195;7434
150;Bimbe;125;-525;5525;16100;42;47;36;90;24;10;0;1;0;0;0;0;44.2;33.6;2.87;386.75;0;-525;1547;6188;6961.5;7735;9282
152;Driversetup;124;-375;3575;9600;39;41;44;94;18;11;1;0;0;0;0;0;28.83;31.45;10.49;250.25;0;-375;1001;4004;4504.5;5005;6006
153;romaka;124;-125;3275;9400;43;49;32;88;20;15;1;0;0;0;0;0;26.41;34.68;4.33;229.25;0;-125;917;3668;4126.5;4585;5502
154;ak13000;124;-350;3900;10550;39;26;59;90;24;8;2;0;0;0;0;0;31.45;31.45;9.83;273;0;-350;1092;4368;4914;5460;6552
155;BurjAlArab;123;-1300;3300;8250;31;50;42;100;17;5;1;0;0;0;0;0;26.83;25.2;16.67;231;0;-1300;924;3696;4158;4620;5544
156;nounieu;122;-275;3225;8600;42;46;34;93;18;10;1;0;0;0;0;0;26.43;34.43;11.11;225.75;0;-275;903;3612;4063.5;4515;5418
158;claire1981;121;-325;3025;8350;40;40;41;88;20;13;0;0;0;0;0;0;25;33.06;7.99;211.75;0;-325;847;3388;3811.5;4235;5082
160;lecorf;121;400;3700;10050;45;42;34;90;18;11;2;0;0;0;0;0;30.58;37.19;9.46;259;0;400;1036;4144;4662;5180;6216
161;-Fakito-;120;425;5175;14000;50;44;26;87;22;11;0;0;0;0;0;0;43.12;41.67;9.82;362.25;0;425;1449;5796;6520.5;7245;8694
162;Ichbintapis;118;175;3275;9050;49;36;33;90;16;9;3;0;0;0;0;0;27.75;41.53;7.89;229.25;0;175;917;3668;4126.5;4585;5502
163;.FUNNYFISH.;118;50;3150;8550;44;42;32;92;19;5;1;1;0;0;0;0;26.69;37.29;9.52;220.5;0;50;882;3528;3969;4410;5292
164;Remykill54;118;-650;3000;7550;37;31;50;92;21;5;0;0;0;0;0;0;25.42;31.36;16.11;210;0;-650;840;3360;3780;4200;5040
165;FalconX;118;-625;3075;7850;43;47;28;95;14;9;0;0;0;0;0;0;26.06;36.44;14.91;215.25;0;-625;861;3444;3874.5;4305;5166
166;PUISSANCE 21;118;-225;2975;9950;39;38;41;83;19;14;0;1;1;0;0;0;25.21;33.05;-11.48;208.25;0;-225;833;3332;3748.5;4165;4998
167;lescure4ever;118;-550;2950;8000;35;43;40;93;15;9;0;1;0;0;0;0;25;29.66;9.6;206.5;0;-550;826;3304;3717;4130;4956
168;LILOU010410;117;-725;3375;8500;44;42;31;93;17;6;1;0;0;0;0;0;28.85;37.61;16.05;236.25;0;-725;945;3780;4252.5;4725;5670
169;scotone1;117;-225;2925;7700;37;43;37;91;19;5;2;0;0;0;0;0;25;31.62;12.25;204.75;0;-225;819;3276;3685.5;4095;4914
170;Our New Home;117;-375;2925;7250;41;52;24;92;22;3;0;0;0;0;0;0;25;35.04;17.38;204.75;0;-375;819;3276;3685.5;4095;4914
171;SAMSHAGIRL;117;-125;3375;8550;45;37;35;93;16;8;0;0;0;0;0;0;28.85;38.46;15.56;236.25;0;-125;945;3780;4252.5;4725;5670
173;RakeAttack;115;-175;2975;7550;39;36;40;94;12;8;1;0;0;0;0;0;25.87;33.91;15.41;208.25;0;-175;833;3332;3748.5;4165;4998
174;AAnus Etroit;115;-1025;3625;8900;38;46;31;97;9;7;2;0;0;0;0;0;31.52;33.04;18.16;253.75;0;-1025;1015;4060;4567.5;5075;6090
175;ljeff;114;-1500;4350;10050;33;48;33;96;16;2;0;0;0;0;0;0;38.16;28.95;22.99;304.5;0;-1500;1218;4872;5481;6090;7308
176;Tony Baggio;114;-275;3075;7900;40;37;37;88;19;6;1;0;0;0;0;0;26.97;35.09;14.36;215.25;0;-275;861;3444;3874.5;4305;5166
178;PROELMIMI;114;75;4675;12700;42;40;32;84;23;7;0;0;0;0;0;0;41.01;36.84;9.45;327.25;0;75;1309;5236;5890.5;6545;7854
179;vicesmoriz;113;-300;3600;9300;41;23;49;87;20;6;0;0;0;0;0;0;31.86;36.28;13.89;252;0;-300;1008;4032;4536;5040;6048
180;HERVIRG;113;300;3400;9850;43;36;34;78;22;12;1;0;0;0;0;0;30.09;38.05;3.43;238;0;300;952;3808;4284;4760;5712
181;bishop74270;113;275;2825;7550;41;43;29;87;18;6;2;0;0;0;0;0;25;36.28;10.91;197.75;0;275;791;3164;3559.5;3955;4746
182;Lila52;113;525;2825;8000;47;39;27;83;22;6;1;1;0;0;0;0;25;41.59;5.6;197.75;0;525;791;3164;3559.5;3955;4746
183;gueulderak;112;975;4125;10850;52;26;34;84;21;7;0;0;0;0;0;0;36.83;46.43;12.32;288.75;0;975;1155;4620;5197.5;5775;6930
184;Lapiche;112;-350;2800;7650;39;33;40;80;23;9;0;0;0;0;0;0;25;34.82;8.93;196;0;-350;784;3136;3528;3920;4704
186;rebemax;111;-475;3475;9250;39;33;39;88;13;8;2;0;0;0;0;0;31.31;35.14;11.27;243.25;0;-475;973;3892;4378.5;4865;5838
187;arouaaroua;111;225;2775;7600;47;23;41;81;23;5;2;0;0;0;0;0;25;42.34;8.71;194.25;0;225;777;3108;3496.5;3885;4662
188;blablapok;111;650;4650;12700;42;37;32;84;18;7;2;0;0;0;0;0;41.89;37.84;8.96;325.5;0;650;1302;5208;5859;6510;7812
189;tassergal;111;125;3075;7600;44;39;28;91;14;6;0;0;0;0;0;0;27.7;39.64;17.62;215.25;0;125;861;3444;3874.5;4305;5166
190;Bim ds tn Q;109;275;3725;9100;39;21;49;90;16;2;0;1;0;0;0;0;34.17;35.78;18.57;260.75;0;275;1043;4172;4693.5;5215;6258
191;WSOPMONACO;109;-900;5000;13000;37;46;26;87;15;6;1;0;0;0;0;0;45.87;33.94;13.33;350;0;-900;1400;5600;6300;7000;8400
192;D3cor;108;-875;3075;7500;32;43;33;90;11;7;0;0;0;0;0;0;28.47;29.63;18.7;215.25;0;-875;861;3444;3874.5;4305;5166
193;arcois70;108;150;4050;11450;39;31;38;83;16;7;2;0;0;0;0;0;37.5;36.11;5.76;283.5;0;150;1134;4536;5103;5670;6804
194;boumerdassi;108;-225;3325;9200;36;28;44;79;19;10;0;0;0;0;0;0;30.79;33.33;7.77;232.75;0;-225;931;3724;4189.5;4655;5586
195;bumnai;108;-225;2775;7350;35;40;33;81;19;8;0;0;0;0;0;0;25.69;32.41;11.71;194.25;0;-225;777;3108;3496.5;3885;4662
196;ASPYRO;108;-200;2700;6800;43;33;32;86;16;6;0;0;0;0;0;0;25;39.81;16.05;189;0;-200;756;3024;3402;3780;4536
197;neyLiOseriaL;107;-400;2900;7850;37;40;30;79;20;7;1;0;0;0;0;0;27.1;34.58;9.77;203;0;-400;812;3248;3654;4060;4872
199;MG1971;107;-850;3950;11250;38;32;37;88;10;5;3;1;0;0;0;0;36.92;35.51;5.06;276.5;0;-850;1106;4424;4977;5530;6636
200;solal38;107;-375;3425;9350;33;35;39;84;11;10;1;1;0;0;0;0;32.01;30.84;9;239.75;0;-375;959;3836;4315.5;4795;5754
201;unbrokeable;106;-250;3600;9500;39;48;19;78;22;5;1;0;0;0;0;0;33.96;36.79;12.04;252;0;-250;1008;4032;4536;5040;6048
202;titcho13;106;-1200;3550;9600;27;46;33;73;27;6;0;0;0;0;0;0;33.49;25.47;9.86;248.5;0;-1200;994;3976;4473;4970;5964
203;windguru14;106;-725;3025;8000;33;37;36;82;15;9;0;0;0;0;0;0;28.54;31.13;11.85;211.75;0;-725;847;3388;3811.5;4235;5082
204;MOOM13;106;-625;4475;11050;36;29;41;85;16;5;0;0;0;0;0;0;42.22;33.96;17.69;313.25;0;-625;1253;5012;5638.5;6265;7518
