rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
33;RagazzaBella;110;-5400;11000;28600;24;40;46;85;17;8;0;0;0;0;0;0;100;21.82;13.33;770;100;-5300;3080;12320;13860;15400;18480
34;MOOM13;108;-400;10800;30200;38;33;37;82;20;3;2;1;0;0;0;0;100;35.19;6.79;756;100;-300;3024;12096;13608;15120;18144
36;PAN PAN QQ;104;-1200;10400;28200;34;28;42;77;17;10;0;0;0;0;0;0;100;32.69;9.62;728;100;-1100;2912;11648;13104;14560;17472
37;klrdirecteur;100;1000;10000;27400;36;35;29;76;13;10;1;0;0;0;0;0;100;36;8.67;700;100;1100;2800;11200;12600;14000;16800
38;O0IIIIII0O;100;-400;10000;24600;40;27;33;84;11;4;1;0;0;0;0;0;100;40;18;700;100;-300;2800;11200;12600;14000;16800
39;jetelamet13;100;-600;10000;25800;39;29;32;76;19;5;0;0;0;0;0;0;100;39;14;700;100;-500;2800;11200;12600;14000;16800
41;atend2sec;98;-800;9800;23600;38;30;30;83;10;5;0;0;0;0;0;0;100;38.78;19.73;686;100;-700;2744;10976;12348;13720;16464
42;Julien4731;97;-1500;9700;25800;28;34;35;72;18;7;0;0;0;0;0;0;100;28.87;11.34;679;100;-1400;2716;10864;12222;13580;16296
43;Pierreisska;94;-1400;9400;45200;24;29;41;72;11;9;1;0;0;1;0;0;100;25.53;-60.28;658;100;-1300;2632;10528;11844;13160;15792
44;siestoboulot;94;-600;9400;23600;32;40;22;77;10;7;0;0;0;0;0;0;100;34.04;16.31;658;100;-500;2632;10528;11844;13160;15792
45;jungle julia;94;600;9400;25600;38;26;30;72;12;9;1;0;0;0;0;0;100;40.43;9.22;658;100;700;2632;10528;11844;13160;15792
46;tildkika;91;100;9100;24600;30;24;37;69;14;7;1;0;0;0;0;0;100;32.97;9.89;637;100;200;2548;10192;11466;12740;15288
47;moka_prv;91;-700;9100;22600;33;33;25;74;12;5;0;0;0;0;0;0;100;36.26;17.22;637;100;-600;2548;10192;11466;12740;15288
48;Faceplouc;90;-800;9000;25000;28;22;40;63;19;8;0;0;0;0;0;0;100;31.11;7.41;630;100;-700;2520;10080;11340;12600;15120
49;1flip 2win;90;800;9000;24400;38;34;18;67;14;9;0;0;0;0;0;0;100;42.22;9.63;630;100;900;2520;10080;11340;12600;15120
50;PanicHeadach;89;900;8900;25200;35;25;29;65;15;7;2;0;0;0;0;0;100;39.33;5.62;623;100;1000;2492;9968;11214;12460;14952
51;Ev4hr;86;-2400;8600;22000;24;26;36;70;10;5;1;0;0;0;0;0;100;27.91;14.73;602;50;-2350;2408;9632;10836;12040;14448
53;tong26;85;-1700;8500;25600;20;26;39;56;17;11;1;0;0;0;0;0;100;23.53;-0.39;595;50;-1650;2380;9520;10710;11900;14280
54;Armani78520;83;-2300;8300;23000;21;31;31;58;20;4;1;0;0;0;0;0;100;25.3;7.63;581;50;-2250;2324;9296;10458;11620;13944
55;Akhym94;81;-3700;8100;18600;20;28;33;69;12;0;0;0;0;0;0;0;100;24.69;23.46;567;50;-3650;2268;9072;10206;11340;13608
56;BROKA;77;-2100;7700;20600;20;24;33;57;16;3;1;0;0;0;0;0;100;25.97;10.82;539;50;-2050;2156;8624;9702;10780;12936
57;Verneuil;76;-1000;7600;19800;24;23;29;58;13;5;0;0;0;0;0;0;100;31.58;13.16;532;50;-950;2128;8512;9576;10640;12768
58;bobbyyy;76;-2200;7600;18600;19;24;33;63;9;4;0;0;0;0;0;0;100;25;18.42;532;50;-2150;2128;8512;9576;10640;12768
59;grandguignol;75;100;7500;20400;29;22;24;50;23;2;0;0;0;0;0;0;100;38.67;9.33;525;50;150;2100;8400;9450;10500;12600
60;NicoFloflo;73;-2100;7300;19800;20;30;23;53;14;6;0;0;0;0;0;0;100;27.4;9.59;511;50;-2050;2044;8176;9198;10220;12264
61;5OOk.7up;72;1400;7200;21400;30;16;26;55;8;7;1;1;0;0;0;0;100;41.67;0.93;504;50;1450;2016;8064;9072;10080;12096
62;jenpeusplus;71;-300;7100;19800;24;28;19;53;10;7;1;0;0;0;0;0;100;33.8;7.04;497;50;-250;1988;7952;8946;9940;11928
63;scb1979;70;600;7000;20400;22;16;32;49;12;8;1;0;0;0;0;0;100;31.43;2.86;490;50;650;1960;7840;8820;9800;11760
64;ValueMerguez;68;1000;6800;18400;28;18;22;50;12;6;0;0;0;0;0;0;100;41.18;9.8;476;50;1050;1904;7616;8568;9520;11424
66;doudz93;68;-400;6800;20400;24;22;22;45;12;11;0;0;0;0;0;0;100;35.29;0;476;50;-350;1904;7616;8568;9520;11424
67;BeckhamOM83;68;-200;6800;16000;28;20;20;57;10;1;0;0;0;0;0;0;100;41.18;21.57;476;50;-150;1904;7616;8568;9520;11424
68;JacksBurgers;67;-300;6700;16800;25;18;24;58;5;2;2;0;0;0;0;0;100;37.31;16.42;469;50;-250;1876;7504;8442;9380;11256
69;Thx Teerak;67;-3300;6700;18000;15;31;21;51;11;4;1;0;0;0;0;0;100;22.39;10.45;469;50;-3250;1876;7504;8442;9380;11256
70;Lililou54;66;3000;6600;22600;24;22;20;50;9;5;1;0;1;0;0;0;100;36.36;-14.14;462;50;3050;1848;7392;8316;9240;11088
71;JOCHAR23;66;-800;6600;18200;23;16;27;50;9;6;1;0;0;0;0;0;100;34.85;8.08;462;50;-750;1848;7392;8316;9240;11088
72;samnehoc;65;-1500;6500;16400;17;26;22;55;5;4;1;0;0;0;0;0;100;26.15;15.9;455;50;-1450;1820;7280;8190;9100;10920
73;raar91;65;-100;6500;15800;25;22;18;55;6;4;0;0;0;0;0;0;100;38.46;18.97;455;50;-50;1820;7280;8190;9100;10920
74;klkako07;64;-1400;6400;19200;17;27;20;42;14;7;1;0;0;0;0;0;100;26.56;0;448;50;-1350;1792;7168;8064;8960;10752
76;jvetous;64;-600;6400;15200;25;23;16;54;8;2;0;0;0;0;0;0;100;39.06;20.83;448;50;-550;1792;7168;8064;8960;10752
77;Cgklone;63;-700;6300;17800;20;22;21;47;8;7;1;0;0;0;0;0;100;31.75;5.82;441;50;-650;1764;7056;7938;8820;10584
78;_All4PokR_;63;100;6300;18000;17;18;28;50;6;6;0;1;0;0;0;0;100;26.98;4.76;441;50;150;1764;7056;7938;8820;10584
79;WAM888;63;-1900;6300;15800;16;20;27;49;12;2;0;0;0;0;0;0;100;25.4;16.4;441;50;-1850;1764;7056;7938;8820;10584
81;AgnesAgnes;62;-1200;6200;14400;22;20;20;53;8;1;0;0;0;0;0;0;100;35.48;22.58;434;50;-1150;1736;6944;7812;8680;10416
82;Bbabaom;62;-400;6200;14800;24;15;23;52;8;2;0;0;0;0;0;0;100;38.71;20.43;434;50;-350;1736;6944;7812;8680;10416
83;Zefah91;61;-1700;6100;17200;16;25;20;46;9;4;2;0;0;0;0;0;100;26.23;6.01;427;50;-1650;1708;6832;7686;8540;10248
84;MaCyLia8484;61;-500;6100;15800;20;18;23;48;8;5;0;0;0;0;0;0;100;32.79;13.66;427;50;-450;1708;6832;7686;8540;10248
85;Xbet;60;1200;6000;17200;23;19;18;40;14;6;0;0;0;0;0;0;100;38.33;4.44;420;50;1250;1680;6720;7560;8400;10080
87;BadFaFa;58;-800;5800;16400;19;17;22;40;12;6;0;0;0;0;0;0;100;32.76;5.75;406;50;-750;1624;6496;7308;8120;9744
88;crobin94;57;1900;5700;19000;21;21;15;33;12;11;1;0;0;0;0;0;100;36.84;-11.11;399;50;1950;1596;6384;7182;7980;9576
89;soshanette;56;-1000;5600;14800;18;12;26;42;10;4;0;0;0;0;0;0;100;32.14;11.9;392;50;-950;1568;6272;7056;7840;9408
90;ItsOK2beGAY;56;3200;5600;15600;28;13;15;37;16;3;0;0;0;0;0;0;100;50;7.14;392;50;3250;1568;6272;7056;7840;9408
91;Blackiller00;55;300;5500;13400;24;15;16;47;4;4;0;0;0;0;0;0;100;43.64;18.79;385;50;350;1540;6160;6930;7700;9240
92;ManGoItsMe;55;100;5500;14600;21;15;19;40;12;3;0;0;0;0;0;0;100;38.18;11.52;385;50;150;1540;6160;6930;7700;9240
94;Ba88con;53;100;5300;13000;20;26;7;43;8;2;0;0;0;0;0;0;100;37.74;18.24;371;50;150;1484;5936;6678;7420;8904
95;Gini2a;52;-600;5200;15000;16;14;22;36;9;7;0;0;0;0;0;0;100;30.77;3.85;364;50;-550;1456;5824;6552;7280;8736
