rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
46;Sir lewis;132;-1800;13200;40000;36;38;58;95;20;15;0;2;0;0;0;0
47;StillStay;132;0;13200;33800;49;34;49;101;25;6;0;0;0;0;0;0
48;Nanunhio80;131;-2700;13100;32000;41;43;47;104;25;2;0;0;0;0;0;0
49;ghjuvanni13;131;-1700;13100;35400;41;51;39;101;16;13;1;0;0;0;0;0
50;jbdu11000;125;-500;12500;33600;45;26;54;95;19;10;1;0;0;0;0;0
51;ManGoItsMe;125;1900;12500;35400;52;37;36;90;22;11;2;0;0;0;0;0
52;nosugarlpls;125;-1500;12500;35400;39;51;35;89;22;13;1;0;0;0;0;0
53;PapusCamara;124;-2200;12400;34000;38;56;30;95;19;9;0;1;0;0;0;0
54;Akhym94;124;-200;12400;33400;49;47;28;93;19;12;0;0;0;0;0;0
55;Touchdown67.;122;-1200;12200;32000;41;43;38;89;28;5;0;0;0;0;0;0
56;gueulderak;122;-400;12200;31200;44;31;47;95;20;7;0;0;0;0;0;0
57;Manu_3P;121;-1700;12100;32000;36;46;39;93;19;8;1;0;0;0;0;0
58;PAN PAN QQ;120;-1200;12000;32800;44;41;35;104;12;2;1;0;1;0;0;0
59;montanatony0;120;1400;12000;30400;52;23;45;98;12;10;0;0;0;0;0;0
61;CapriX13;111;-2100;11100;30200;31;32;48;80;22;9;0;0;0;0;0;0
62;jossss91;111;1300;11100;29800;47;32;32;86;14;10;1;0;0;0;0;0
63;BETTHESETT;110;-1400;11000;29200;33;40;37;86;14;9;1;0;0;0;0;0
64;Pierreisska;109;-1700;10900;28400;37;33;39;86;15;7;1;0;0;0;0;0
65;xHannes;108;-1600;10800;27800;36;44;28;82;23;2;1;0;0;0;0;0
66;alpha33950;106;0;10600;27600;40;31;35;80;20;6;0;0;0;0;0;0
67;Rich-ganG;106;800;10600;31400;35;34;37;74;15;16;1;0;0;0;0;0
68;MAYFAIRW1K;104;-2200;10400;28200;27;37;40;76;19;9;0;0;0;0;0;0
69;WERZOU;104;800;10400;29600;37;23;44;71;22;11;0;0;0;0;0;0
70;blablapok;100;-200;10000;24600;39;34;27;81;15;4;0;0;0;0;0;0
71;Shush;100;-2000;10000;26200;31;35;34;77;17;5;1;0;0;0;0;0
72;didgeridoo_3;99;-4100;9900;26200;20;27;52;75;16;8;0;0;0;0;0;0
73;WSOPMONACO;97;-2500;9700;25400;27;42;28;76;14;6;1;0;0;0;0;0
74;LeBasilicain;97;1700;9700;28600;38;24;35;69;12;15;1;0;0;0;0;0
75;Lebron__23;97;-2300;9700;24800;31;34;32;77;13;7;0;0;0;0;0;0
76;maurice2016;95;-700;9500;24600;35;29;31;75;12;8;0;0;0;0;0;0
77;kaspa84;95;-1300;9500;24800;29;37;29;76;11;7;1;0;0;0;0;0
78;Lamigraine69;95;1100;9500;28000;41;28;26;66;15;13;1;0;0;0;0;0
79;tub55;93;-2300;9300;23800;29;29;35;74;14;4;1;0;0;0;0;0
80;l3y0u_26;93;-300;9300;24200;31;32;30;72;16;4;1;0;0;0;0;0
81;james2702;90;-1000;9000;23600;33;27;30;68;16;6;0;0;0;0;0;0
82;11bRG;88;-1600;8800;23400;32;35;21;69;11;7;1;0;0;0;0;0
83;Julien4731;88;-400;8800;24400;30;21;37;67;10;10;1;0;0;0;0;0
85;IamHaku;87;-3100;8700;22400;24;35;28;70;11;5;1;0;0;0;0;0
88;Chattardd;86;1800;8600;25800;34;28;24;60;13;11;2;0;0;0;0;0
89;Seat  Open;85;-2700;8500;21800;24;28;33;67;12;6;0;0;0;0;0;0
90;Panda35;84;-2000;8400;22800;22;27;35;64;12;7;1;0;0;0;0;0
91;REMIP07;84;-1800;8400;22600;26;38;20;61;17;6;0;0;0;0;0;0
92;ItsOK2beGAY;82;-2000;8200;19400;27;37;18;70;9;3;0;0;0;0;0;0
96;ChTiGaRiNhOo;75;300;7500;18600;29;19;27;61;10;4;0;0;0;0;0;0
97;mimoun85;75;500;7500;21600;29;30;16;52;15;7;1;0;0;0;0;0
98;tong26;75;-500;7500;19600;27;22;26;58;11;6;0;0;0;0;0;0
99;LAS-2_VegAAs;74;800;7400;19600;27;29;18;57;12;4;1;0;0;0;0;0
100;Gabinfle;74;-400;7400;20600;21;31;22;56;14;3;0;1;0;0;0;0
101;AbouSy.Ps.Fr;74;3000;7400;23400;32;20;22;51;14;6;2;1;0;0;0;0
102;MaCyLia8484;73;-1700;7300;19600;24;16;33;56;11;5;1;0;0;0;0;0
103;Toda0712;73;-2300;7300;17000;20;18;35;66;4;2;1;0;0;0;0;0
104;ptipot;73;-700;7300;18200;22;17;34;60;8;5;0;0;0;0;0;0
105;cemoi1306;72;-2000;7200;19000;19;22;31;55;11;6;0;0;0;0;0;0
106;Easy.X;72;800;7200;17000;33;22;17;61;9;2;0;0;0;0;0;0
107;Titzourss;72;-1800;7200;18600;21;27;24;57;9;6;0;0;0;0;0;0
109;DagheGOUTTE;71;-700;7100;18000;25;20;26;58;7;6;0;0;0;0;0;0
111;goder16;69;-1700;6900;17200;20;23;26;58;7;3;1;0;0;0;0;0
112;4betspew;68;0;6800;21000;24;24;20;45;11;11;1;0;0;0;0;0
113;RoroLeskro;67;-1100;6700;16600;19;20;28;56;8;2;1;0;0;0;0;0
114;nene51420;66;1800;6600;21200;27;21;18;39;16;10;1;0;0;0;0;0
115;Willraise;66;0;6600;18800;22;20;24;47;12;6;1;0;0;0;0;0
117;Armani78520;63;100;6300;18400;23;22;18;44;13;4;2;0;0;0;0;0
118;samnehoc;61;-300;6100;15600;23;17;21;47;11;3;0;0;0;0;0;0
119;ben-jyy;60;-200;6000;17600;19;18;23;41;10;9;0;0;0;0;0;0
121;hd1475;60;-2200;6000;16200;15;12;33;45;9;6;0;0;0;0;0;0
122;felicien06;60;400;6000;17200;19;25;16;43;10;6;1;0;0;0;0;0
123;Riomaxime;60;-1200;6000;16600;20;20;20;44;11;4;1;0;0;0;0;0
124;xx_AMSTAF_xx;59;-1300;5900;14800;21;16;22;47;9;3;0;0;0;0;0;0
128;oliswingerz;58;-200;5800;15800;19;19;20;44;7;7;0;0;0;0;0;0
129;unified38;57;-100;5700;17200;20;14;23;39;9;8;1;0;0;0;0;0
130;MAMARAZZI;57;300;5700;15200;20;21;16;43;9;5;0;0;0;0;0;0
131;david.pech1;57;100;5700;14000;24;22;11;47;7;3;0;0;0;0;0;0
132;whodini;56;-600;5600;15000;18;18;20;44;7;4;1;0;0;0;0;0
133;TIBOJOANA;56;1000;5600;16800;18;25;13;42;9;3;1;1;0;0;0;0
134;Verneuil;55;-1100;5500;12600;16;24;15;48;6;1;0;0;0;0;0;0
135;WHATASHEEP;55;-500;5500;13800;24;19;12;46;6;2;1;0;0;0;0;0
137;asterix;54;-2200;5400;13800;13;20;21;41;11;2;0;0;0;0;0;0
138;cabadyjor;53;-300;5300;15400;19;19;15;38;8;6;1;0;0;0;0;0
139;Joradan;53;-1100;5300;12600;17;18;18;45;6;2;0;0;0;0;0;0
140;Tony_Cmister;53;-900;5300;12800;21;22;10;45;5;3;0;0;0;0;0;0
141;TheToilet2b;52;1400;5200;13400;25;14;13;41;7;4;0;0;0;0;0;0
142;kalm08;52;-1000;5200;15000;13;18;21;36;11;4;1;0;0;0;0;0
143;bobbyyy;52;-400;5200;13000;20;15;17;42;7;3;0;0;0;0;0;0
144;Capello15;51;-1100;5100;13000;14;23;14;41;6;4;0;0;0;0;0;0
145;mancity444;51;700;5100;13000;21;13;17;38;12;1;0;0;0;0;0;0
146;babsetvero;51;100;5100;14400;21;17;13;36;11;3;1;0;0;0;0;0
147;Ramiere;50;-400;5000;14600;17;11;22;40;4;5;0;1;0;0;0;0
149;itsfree;50;1600;5000;13800;24;9;17;38;9;1;2;0;0;0;0;0
150;patrick2805;50;-2400;5000;14400;10;18;22;36;8;5;1;0;0;0;0;0
