rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
50;alinou53;88;-3800;8800;20600;21;32;35;76;9;3;0;0;0;0;0;0
51;V1rOgn3;87;-1900;8700;23000;25;34;28;67;14;5;1;0;0;0;0;0
52;monkey4242;83;-3700;8300;21200;16;25;42;68;7;8;0;0;0;0;0;0
53;Off the Wall;83;1700;8300;21800;37;27;19;66;10;6;1;0;0;0;0;0
54;canard nord;81;-1900;8100;21600;19;20;42;63;11;6;1;0;0;0;0;0
55;OthelloG;81;1700;8100;22800;34;25;22;53;23;5;0;0;0;0;0;0
56;Akhym94;79;-1900;7900;19800;25;29;25;65;8;6;0;0;0;0;0;0
57;jerome83;76;-400;7600;22600;24;22;30;51;15;9;1;0;0;0;0;0
58;mussgoo;75;1300;7500;20400;31;25;19;55;13;7;0;0;0;0;0;0
60;dolipran;75;2700;7500;23600;33;27;15;50;14;10;0;1;0;0;0;0
61;D.schrute;74;0;7400;20200;25;22;27;53;15;6;0;0;0;0;0;0
62;LickMyEvChip;74;-1800;7400;19200;21;31;22;55;16;3;0;0;0;0;0;0
63;CapriX13;67;-900;6700;18400;20;22;25;51;7;9;0;0;0;0;0;0
64;gp800;66;200;6600;19600;24;21;21;40;20;6;0;0;0;0;0;0
65;vabellino;62;-600;6200;18000;24;19;19;46;8;6;2;0;0;0;0;0
66;RichLifeInc;62;-1000;6200;18400;18;20;24;40;16;5;1;0;0;0;0;0
67;Poker_Dz;62;-600;6200;18600;18;18;26;42;13;5;2;0;0;0;0;0
68;4betspew;61;500;6100;15800;26;20;15;47;10;4;0;0;0;0;0;0
69;tong26;61;100;6100;16800;21;9;31;45;11;4;1;0;0;0;0;0
70;lapaesana83;60;-1400;6000;15800;17;16;27;46;9;5;0;0;0;0;0;0
71;Ding68;57;500;5700;15800;21;17;19;40;12;5;0;0;0;0;0;0
72;mika3101;56;-1000;5600;15200;19;14;23;42;8;6;0;0;0;0;0;0
73;bloutoussse;56;-400;5600;15600;18;22;16;39;12;5;0;0;0;0;0;0
74;Amna;56;-1400;5600;14800;17;14;25;42;10;4;0;0;0;0;0;0
75;VincyVon;56;-400;5600;13600;24;21;11;48;4;4;0;0;0;0;0;0
76;allattin59;56;1600;5600;15600;24;14;18;37;16;3;0;0;0;0;0;0
77;ohyesbutcher;55;-900;5500;14600;17;19;19;40;12;3;0;0;0;0;0;0
78;niksa3869;55;-700;5500;14200;17;14;24;45;6;3;1;0;0;0;0;0
79;Titankratos;54;2000;5400;14400;28;10;16;39;12;3;0;0;0;0;0;0
80;elchapoguzma;54;-600;5400;15400;16;17;21;40;7;6;1;0;0;0;0;0
81;Secwetwetwet;53;300;5300;14400;17;11;25;43;1;9;0;0;0;0;0;0
82;crophopper;53;500;5300;15200;17;14;22;35;13;5;0;0;0;0;0;0
83;LeCheikh KDO;52;400;5200;14400;20;18;14;36;12;4;0;0;0;0;0;0
84;Jango-fett;52;400;5200;16200;17;10;25;31;15;5;1;0;0;0;0;0
85;BLOODY.NL;51;-900;5100;12600;19;11;21;42;6;3;0;0;0;0;0;0
86;adopteunbet;51;-700;5100;16000;13;22;16;34;12;4;0;1;0;0;0;0
87;cxin19871026;51;-1500;5100;12000;16;12;23;43;7;1;0;0;0;0;0;0
88;Jupy973;51;-700;5100;14800;18;13;20;37;7;6;1;0;0;0;0;0
