rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
28;TheToilet2b;162;-1800;16200;42800;58;62;42;119;36;6;1;0;0;0;0;0
29;TOELMADE;158;-800;15800;43600;54;48;56;120;24;10;4;0;0;0;0;0
30;Isabelle1988;157;1700;15700;45600;61;54;42;115;27;13;0;2;0;0;0;0
31;Off the Wall;154;76200;15400;140000;51;41;62;119;21;13;0;0;0;0;1;0
32;Thx Teerak;151;900;15100;41200;54;50;47;113;25;11;2;0;0;0;0;0
33;Patoufponpon;150;-400;15000;39400;51;49;50;115;25;9;1;0;0;0;0;0
34;Biquettesick;142;-1200;14200;37600;45;46;51;108;24;9;1;0;0;0;0;0
35;Drachno;135;-300;13500;36200;48;46;41;99;28;7;1;0;0;0;0;0
36;DonMoiTou;133;-1100;13300;34600;49;41;43;101;24;8;0;0;0;0;0;0
37;siestoboulot;133;-1700;13300;33000;46;38;49;108;20;4;1;0;0;0;0;0
38;ElHamiltador;132;1400;13200;37600;52;38;42;95;27;8;1;1;0;0;0;0
39;DavAtt24;130;-800;13000;38400;40;39;51;92;23;13;1;1;0;0;0;0
40;dolipran;126;200;12600;32000;50;50;26;99;20;7;0;0;0;0;0;0
41;JeanLuc123;125;-2700;12500;34400;32;50;43;94;22;8;0;1;0;0;0;0
42;benyv4501;124;600;12400;33000;46;46;32;94;21;8;1;0;0;0;0;0
43;BLOODY.NL;123;2300;12300;33800;52;27;44;88;24;11;0;0;0;0;0;0
44;zizmax;117;-3300;11700;29800;34;38;45;97;10;9;1;0;0;0;0;0
45;Cop-y-33;117;100;11700;32800;43;36;38;88;17;9;3;0;0;0;0;0
46;-HOMER-;116;1000;11600;31600;41;37;38;85;22;8;1;0;0;0;0;0
47;Biscotto06;114;200;11400;30600;44;43;27;86;21;5;2;0;0;0;0;0
48;PandaPower;110;-3400;11000;30000;30;37;43;88;15;4;2;1;0;0;0;0
49;jmcaronoel;109;500;10900;32200;36;38;35;74;26;5;4;0;0;0;0;0
50;CandC36;109;-2700;10900;33000;26;41;42;75;19;14;0;1;0;0;0;0
51;sammarga78;108;1200;10800;32000;38;33;37;76;20;8;4;0;0;0;0;0
52;Wsop13480;107;-1500;10700;29000;33;30;44;83;12;11;1;0;0;0;0;0
53;dudu69999;105;100;10500;28000;38;34;33;75;25;5;0;0;0;0;0;0
54;mastertoph;100;-2600;10000;26600;29;22;49;76;15;9;0;0;0;0;0;0
55;Kekhou;94;3400;9400;31000;39;30;25;71;14;7;0;1;1;0;0;0
56;VincyVon;90;1000;9000;26000;33;28;29;64;16;8;2;0;0;0;0;0
57;quadrifoglio;89;-1500;8900;22000;29;28;32;72;13;4;0;0;0;0;0;0
58;Busta_jaz;83;700;8300;23000;32;19;32;62;12;8;1;0;0;0;0;0
59;MezuuUuuT;82;600;8200;21200;35;22;25;61;18;3;0;0;0;0;0;0
60;Sircuts15;82;-1600;8200;20800;26;32;24;66;10;6;0;0;0;0;0;0
61;Expresso_GTO;80;-2000;8000;21000;24;27;29;62;13;4;1;0;0;0;0;0
62;SolidSnake13;80;600;8000;22000;34;29;17;59;12;9;0;0;0;0;0;0
63;lol_Sverev;80;3200;8000;27400;30;27;23;58;10;8;1;3;0;0;0;0
64;OhMyGuruuu;79;-300;7900;21200;30;24;25;60;11;8;0;0;0;0;0;0
65;Leperede3;78;-1600;7800;26000;22;30;26;53;20;4;0;0;1;0;0;0
66;BoumBail;78;-1400;7800;21000;24;31;23;57;17;3;1;0;0;0;0;0
67;PremiumFish;77;-1300;7700;17600;29;23;25;67;9;1;0;0;0;0;0;0
68;torche08;76;-1800;7600;20800;22;17;37;57;12;6;1;0;0;0;0;0
69;jerome83;76;-400;7600;19800;29;23;24;57;15;4;0;0;0;0;0;0
70;RagazzaBella;74;-2200;7400;18800;19;25;30;59;10;5;0;0;0;0;0;0
71;jenpeusplus;71;1500;7100;18200;30;25;16;59;6;5;1;0;0;0;0;0
72;MITROVIC67;71;-500;7100;19000;23;25;23;55;10;5;1;0;0;0;0;0
73;Flinck;71;-1500;7100;20600;24;31;16;53;10;5;3;0;0;0;0;0
74;josh2108;69;100;6900;19000;27;12;30;51;12;5;1;0;0;0;0;0
75;HustlaStylez;66;2000;6600;18400;30;15;21;49;10;6;1;0;0;0;0;0
76;DUCKYMUCK;66;200;6600;18400;25;23;18;48;10;8;0;0;0;0;0;0
77;crobin94;66;200;6600;17600;23;23;20;49;12;5;0;0;0;0;0;0
78;pheniiixx;64;-2200;6400;16800;15;27;22;48;12;4;0;0;0;0;0;0
79;RAISE75;61;-100;6100;16600;25;20;16;47;10;2;2;0;0;0;0;0
80;nayalo;61;-1300;6100;15600;19;22;20;50;7;3;1;0;0;0;0;0
81;sachaTouquet;60;-2000;6000;17800;15;23;22;39;13;8;0;0;0;0;0;0
82;suazo59lmr;59;500;5900;18000;21;20;18;39;13;5;2;0;0;0;0;0
83;Messi 17000;59;-2900;5900;16400;12;19;28;47;8;3;0;1;0;0;0;0
84;Pelmanoir14;53;-900;5300;15400;15;21;17;39;11;2;0;1;0;0;0;0
85;MotifXF;53;-1900;5300;13800;14;17;22;39;12;2;0;0;0;0;0;0
86;MorX13;51;-1900;5100;13400;13;13;25;36;14;1;0;0;0;0;0;0
