rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
2;raar91;1400;-6200;140000;376200;516;488;396;1063;226;97;13;1;0;0;0;0
3;monkey4242;900;-7800;90000;242600;313;251;336;668;163;63;6;0;0;0;0;0
4;Gini2a;709;-7100;70900;188800;243;276;190;549;97;57;6;0;0;0;0;0
5;EN_VACANCES;558;-5200;55800;149400;189;206;163;430;84;38;5;1;0;0;0;0
6;proscoo;403;3700;40300;106800;170;122;111;302;75;24;2;0;0;0;0;0
7;Biquettesick;397;300;39700;112000;135;107;155;283;84;23;6;1;0;0;0;0
8;djfinck;389;-5300;38900;98600;127;139;123;310;58;19;2;0;0;0;0;0
10;stephou89;352;-2800;35200;93800;116;108;128;270;56;24;1;1;0;0;0;0
11;RagazzaBella;330;-3200;33000;99000;97;73;160;228;64;33;2;3;0;0;0;0
12;PAN PAN QQ;305;1500;30500;88000;110;108;87;214;58;30;2;1;0;0;0;0
13;itsfree;285;-700;28500;74800;110;106;69;214;55;15;1;0;0;0;0;0
14;_s4_;247;-900;24700;64400;93;94;60;190;41;15;1;0;0;0;0;0
15;paye cafard;234;-800;23400;64400;83;79;72;181;29;21;2;1;0;0;0;0
16;siddd;229;-500;22900;61600;87;63;79;169;45;13;2;0;0;0;0;0
17;nico-malab;220;-5200;22000;58600;61;59;100;162;43;15;0;0;0;0;0;0
18;gibonFRUITE;198;5400;19800;60000;87;63;48;137;38;19;2;2;0;0;0;0
19;ManGoItsMe;197;-2100;19700;53000;67;68;62;146;36;14;1;0;0;0;0;0
21;LickMyEvChip;185;-500;18500;47000;71;55;59;143;34;8;0;0;0;0;0;0
22;MM18;174;-1800;17400;45800;58;62;54;136;23;14;1;0;0;0;0;0
23;-Level99;165;1500;16500;46200;65;52;48;118;32;13;2;0;0;0;0;0
25;johnnygamble;161;-2900;16100;44800;44;64;53;118;34;6;2;1;0;0;0;0
26;Thx Teerak;155;-1100;15500;41400;57;52;46;122;18;13;2;0;0;0;0;0
27;1FlipMore;154;3200;15400;42800;63;48;43;114;22;17;1;0;0;0;0;0
28;tong26;152;400;15200;42600;52;32;68;108;31;11;2;0;0;0;0;0
30;letsgamboule;145;-2300;14500;40600;46;56;43;104;28;11;2;0;0;0;0;0
31;5massam5;142;-800;14200;39200;45;44;53;104;22;16;0;0;0;0;0;0
32;castorseb;128;1200;12800;35200;53;40;35;94;24;8;2;0;0;0;0;0
33;PairPicAss;125;100;12500;34800;45;46;34;90;25;8;2;0;0;0;0;0
34;1flip 2win;125;-900;12500;33600;40;40;45;94;23;6;2;0;0;0;0;0
35;chikhaoui83;122;-200;12200;33000;44;43;35;94;17;9;2;0;0;0;0;0
36;Lydie des L5;119;-1300;11900;32200;40;43;36;87;22;10;0;0;0;0;0;0
37;sunny_flower;119;-100;11900;29400;43;37;39;98;18;1;2;0;0;0;0;0
38;Akhym94;118;-3600;11800;28400;32;45;41;97;18;3;0;0;0;0;0;0
40;I YouPi I;118;-400;11800;29200;41;49;28;95;18;5;0;0;0;0;0;0
41;Malhabah;116;-600;11600;36000;31;24;61;83;26;5;1;0;1;0;0;0
