"rank";"playerName";"expressoNb";"profit";"totalBuyin";"totalJackpot";"places1";"places2";"places3";"totalX2";"totalX4";"totalX6";"totalX10";"totalX20";"totalX50";"totalX200";"totalX1000";"totalX10000"
"38";"alicia1204";"362";"-875";"10675";"27900";"127";"125";"110";"282";"57";"21";"1";"1";"0";"0";"0";"0"
"39";"O0IIIIII0O";"357";"-1625";"17825";"45200";"125";"132";"100";"278";"64";"14";"1";"0";"0";"0";"0";"0"
"40";"jojolebedo";"354";"-1275";"11575";"31850";"115";"105";"134";"263";"56";"33";"2";"0";"0";"0";"0";"0"
"41";"5massam5";"345";"450";"12900";"33150";"136";"89";"120";"267";"57";"19";"2";"0";"0";"0";"0";"0"
"42";"Beb0rAx";"344";"-1700";"10850";"28150";"115";"107";"122";"273";"43";"26";"2";"0";"0";"0";"0";"0"
"43";"NaicheZ";"344";"-525";"9625";"27300";"114";"142";"88";"249";"61";"30";"3";"1";"0";"0";"0";"0"
"44";"CrapsBaz";"339";"1350";"16600";"42600";"140";"108";"91";"265";"53";"21";"0";"0";"0";"0";"0";"0"
"45";"08NOX10US";"332";"2875";"15275";"43500";"130";"105";"97";"245";"59";"26";"1";"0";"1";"0";"0";"0"
"46";"The kingO";"330";"-900";"8800";"23450";"114";"109";"107";"247";"57";"23";"3";"0";"0";"0";"0";"0"
"47";"enjoz";"329";"-925";"8275";"23100";"110";"137";"82";"241";"54";"30";"4";"0";"0";"0";"0";"0"
"48";"simson82";"322";"-675";"14525";"38150";"119";"113";"90";"241";"65";"14";"2";"0";"0";"0";"0";"0"
"49";"TKOMEC";"322";"1950";"10350";"28400";"140";"96";"86";"239";"55";"26";"1";"1";"0";"0";"0";"0"
"50";"TOUFIK76";"321";"-400";"11750";"30950";"117";"113";"91";"247";"50";"22";"2";"0";"0";"0";"0";"0"
"51";"Javi694";"319";"-925";"7975";"21400";"110";"99";"110";"241";"53";"22";"3";"0";"0";"0";"0";"0"
"52";"Fin2carriere";"316";"1150";"7900";"22550";"116";"103";"97";"236";"47";"27";"4";"2";"0";"0";"0";"0"
"53";"alinou53";"315";"-3100";"14800";"39350";"98";"91";"126";"251";"47";"15";"1";"0";"1";"0";"0";"0"
"54";"unasmonfrere";"311";"-1550";"15550";"43100";"102";"109";"100";"227";"52";"30";"2";"0";"0";"0";"0";"0"
"55";"Le0nArdA";"309";"200";"11650";"30200";"118";"89";"102";"249";"41";"16";"2";"1";"0";"0";"0";"0"
"56";"jiv72";"297";"-775";"9275";"24350";"99";"82";"116";"229";"45";"20";"3";"0";"0";"0";"0";"0"
"57";"Jujumanon42";"297";"550";"7800";"23650";"116";"77";"104";"220";"47";"26";"3";"0";"1";"0";"0";"0"
"58";"30.06.2014";"285";"-275";"7125";"18750";"95";"89";"101";"219";"48";"15";"3";"0";"0";"0";"0";"0"
"59";"blo_ody";"283";"-1200";"7450";"20600";"87";"101";"95";"211";"49";"21";"1";"1";"0";"0";"0";"0"
"60";"AdAugusta";"280";"500";"7000";"18900";"108";"102";"70";"208";"46";"26";"0";"0";"0";"0";"0";"0"
"61";"gaybel";"276";"-175";"8225";"21850";"107";"108";"61";"211";"45";"19";"1";"0";"0";"0";"0";"0"
"62";"Lilac wine";"270";"-975";"6975";"18100";"89";"86";"95";"212";"42";"15";"1";"0";"0";"0";"0";"0"
"63";"truzman";"267";"1300";"10600";"30150";"94";"69";"104";"193";"47";"22";"4";"1";"0";"0";"0";"0"
"64";"bzhy38";"263";"-700";"6800";"19050";"86";"88";"89";"200";"45";"15";"2";"0";"1";"0";"0";"0"
"65";"jasty2k";"261";"575";"6525";"16850";"111";"89";"61";"202";"42";"17";"0";"0";"0";"0";"0";"0"
"66";"MYDJOUL";"260";"200";"8450";"22550";"95";"56";"109";"198";"42";"17";"3";"0";"0";"0";"0";"0"
"67";"FrifelinZer";"259";"-825";"8225";"21200";"87";"76";"96";"207";"29";"22";"1";"0";"0";"0";"0";"0"
"68";"Easyrev";"256";"-75";"9375";"25450";"101";"73";"82";"188";"49";"17";"2";"0";"0";"0";"0";"0"
"69";"CryMeaRiver.";"250";"-125";"7275";"21550";"79";"99";"72";"165";"56";"26";"2";"1";"0";"0";"0";"0"
"70";"mkaly51";"246";"-300";"6750";"18200";"89";"80";"77";"186";"40";"18";"1";"1";"0";"0";"0";"0"
"71";"ljeff";"242";"-625";"6075";"17350";"81";"92";"69";"171";"42";"27";"2";"0";"0";"0";"0";"0"
"72";"Provencal11";"241";"1000";"6550";"17950";"97";"59";"85";"177";"46";"14";"4";"0";"0";"0";"0";"0"
"73";"maklauds";"236";"-50";"9950";"25550";"90";"79";"67";"183";"40";"13";"0";"0";"0";"0";"0";"0"
"74";"BadButteur";"236";"-700";"5950";"14900";"84";"76";"76";"190";"35";"10";"1";"0";"0";"0";"0";"0"
"75";"ddr3ssd";"234";"-100";"5850";"15550";"87";"75";"72";"177";"44";"12";"0";"1";"0";"0";"0";"0"
"76";"Vincejj";"233";"-1075";"7575";"20900";"77";"88";"68";"172";"44";"16";"1";"0";"0";"0";"0";"0"
"77";"gogepok37";"233";"-475";"5825";"14800";"80";"74";"79";"184";"35";"14";"0";"0";"0";"0";"0";"0"
"78";"Katk";"231";"-175";"5775";"14950";"81";"79";"71";"174";"46";"11";"0";"0";"0";"0";"0";"0"
"79";"shaka83";"231";"-825";"7425";"19850";"76";"72";"83";"169";"45";"15";"2";"0";"0";"0";"0";"0"
"80";"TopGunJTs";"228";"-700";"9300";"24500";"85";"73";"70";"173";"39";"14";"2";"0";"0";"0";"0";"0"
"81";"solal38";"223";"300";"6900";"18000";"85";"53";"85";"169";"40";"14";"0";"0";"0";"0";"0";"0"
"82";"EB2A";"221";"-475";"6525";"16400";"79";"66";"76";"173";"35";"13";"0";"0";"0";"0";"0";"0"
"83";"lafrappe42";"219";"-1125";"6725";"19100";"69";"68";"82";"170";"23";"23";"2";"0";"1";"0";"0";"0"
"84";"malicoptere";"218";"-275";"5775";"15600";"75";"63";"80";"169";"29";"17";"3";"0";"0";"0";"0";"0"
"85";"billcarson._";"217";"100";"5650";"15550";"89";"52";"76";"169";"33";"10";"3";"2";"0";"0";"0";"0"
"86";"PokrThreat";"214";"-700";"5350";"14200";"75";"58";"81";"159";"42";"12";"1";"0";"0";"0";"0";"0"
"87";"Jordgz20";"214";"-175";"5575";"14500";"78";"63";"73";"163";"35";"16";"0";"0";"0";"0";"0";"0"
"88";"bable06";"212";"-725";"7625";"21350";"65";"50";"97";"155";"37";"17";"3";"0";"0";"0";"0";"0"
"89";"chibredorr";"209";"2400";"10200";"28050";"85";"55";"69";"160";"34";"11";"3";"1";"0";"0";"0";"0"
"90";"Nicosinus";"209";"-150";"7300";"20650";"74";"82";"53";"152";"35";"21";"0";"1";"0";"0";"0";"0"
"91";"paschaa0087";"209";"-1100";"5600";"14700";"71";"84";"54";"159";"39";"10";"1";"0";"0";"0";"0";"0"
"92";"ScrumMaster";"206";"50";"5450";"14750";"74";"53";"79";"155";"32";"18";"1";"0";"0";"0";"0";"0"
"93";"jadenolan";"205";"-625";"5125";"13500";"75";"70";"60";"159";"31";"13";"2";"0";"0";"0";"0";"0"
"94";"tchacacaboom";"204";"-150";"5100";"13600";"72";"55";"77";"158";"33";"11";"1";"1";"0";"0";"0";"0"
"95";"Messi 17000";"203";"-400";"8950";"25700";"58";"85";"60";"157";"32";"12";"0";"1";"1";"0";"0";"0"
"96";"AnArKine";"201";"175";"5375";"14350";"77";"58";"66";"159";"27";"12";"2";"1";"0";"0";"0";"0"
"97";"shakalaka";"201";"750";"5150";"13800";"89";"57";"55";"147";"39";"15";"0";"0";"0";"0";"0";"0"
"98";"Rohnino";"198";"1800";"8250";"21450";"88";"55";"55";"154";"34";"9";"1";"0";"0";"0";"0";"0"
"99";"EpicKind";"198";"-100";"4950";"13850";"71";"73";"54";"154";"29";"10";"3";"2";"0";"0";"0";"0"
"100";"KhaleesiFTW";"198";"-400";"9900";"36000";"63";"85";"50";"146";"41";"9";"1";"0";"0";"1";"0";"0"
"101";"TiSoJuTo";"197";"75";"5075";"13350";"75";"71";"51";"146";"38";"13";"0";"0";"0";"0";"0";"0"
"102";"mans69";"196";"-800";"6450";"16800";"70";"45";"81";"147";"34";"14";"1";"0";"0";"0";"0";"0"
"103";"DesperHate";"195";"1550";"9750";"24600";"85";"56";"54";"152";"35";"8";"0";"0";"0";"0";"0";"0"
"104";"blamafialao";"193";"-550";"5750";"14700";"71";"57";"65";"150";"32";"9";"2";"0";"0";"0";"0";"0"
"105";"AAnus Etroit";"192";"-1275";"7375";"18650";"66";"76";"50";"148";"33";"11";"0";"0";"0";"0";"0";"0"
"106";"vanou9444";"192";"-550";"5150";"13350";"67";"60";"65";"149";"29";"13";"1";"0";"0";"0";"0";"0"
"107";"8Belle8";"191";"-750";"9550";"23900";"71";"69";"51";"155";"26";"9";"1";"0";"0";"0";"0";"0"
"108";"Thrillerium";"191";"-225";"6175";"16300";"71";"66";"54";"142";"34";"15";"0";"0";"0";"0";"0";"0"
"109";"riverkid3084";"190";"-725";"4825";"13600";"53";"74";"63";"144";"28";"13";"4";"1";"0";"0";"0";"0"
"110";"TIREX01";"190";"-1150";"4750";"11400";"62";"65";"63";"160";"24";"5";"1";"0";"0";"0";"0";"0"
"111";"HustlaStylez";"188";"225";"8675";"24300";"72";"59";"57";"134";"42";"10";"1";"1";"0";"0";"0";"0"
"112";"WERZOU";"187";"-1650";"7550";"19000";"62";"44";"81";"144";"35";"8";"0";"0";"0";"0";"0";"0"
"113";"Sebaw";"185";"-225";"6825";"18550";"72";"54";"59";"140";"27";"17";"0";"1";"0";"0";"0";"0"
"114";"cxin19871026";"184";"-850";"4700";"12300";"66";"60";"58";"143";"28";"11";"2";"0";"0";"0";"0";"0"
"115";"DansTonASS-";"183";"750";"5900";"18450";"81";"43";"59";"134";"35";"11";"0";"2";"1";"0";"0";"0"
"116";"HanK_HulaY";"183";"-275";"4675";"13050";"63";"59";"61";"135";"33";"14";"0";"1";"0";"0";"0";"0"
"117";"malbar9.7.4";"182";"25";"5925";"18100";"63";"53";"66";"127";"34";"18";"2";"1";"0";"0";"0";"0"
"118";"fanycanou";"180";"-1350";"4850";"12950";"58";"54";"68";"136";"28";"14";"2";"0";"0";"0";"0";"0"
"119";"MacMalouff";"179";"-1250";"4650";"12450";"53";"81";"45";"132";"33";"14";"0";"0";"0";"0";"0";"0"
"120";"Volatar2k16";"179";"-1800";"6250";"16800";"46";"80";"53";"137";"22";"20";"0";"0";"0";"0";"0";"0"
"121";"KroKo_Deal";"177";"-1025";"5975";"15450";"56";"69";"52";"131";"38";"8";"0";"0";"0";"0";"0";"0"
"122";"FRANINI.13";"176";"-525";"5625";"15000";"59";"46";"71";"125";"43";"8";"0";"0";"0";"0";"0";"0"
"123";"kikerced";"174";"-675";"4425";"11600";"55";"70";"49";"133";"31";"8";"2";"0";"0";"0";"0";"0"
"124";"PAN PAN QQ";"174";"-1000";"6850";"17750";"62";"64";"48";"132";"31";"11";"0";"0";"0";"0";"0";"0"
"125";"virgie79";"173";"-825";"5775";"14750";"59";"53";"61";"135";"31";"7";"0";"0";"0";"0";"0";"0"
"126";"MapyPorrins";"172";"400";"8600";"22600";"69";"65";"38";"131";"28";"13";"0";"0";"0";"0";"0";"0"
"127";"AMERICA-POKE";"171";"-50";"5150";"13500";"60";"41";"70";"133";"23";"13";"2";"0";"0";"0";"0";"0"
"128";"lamachine62";"170";"-450";"4600";"11700";"59";"56";"55";"135";"23";"12";"0";"0";"0";"0";"0";"0"
"129";"kiki21000";"168";"-100";"4200";"10700";"66";"62";"40";"132";"26";"10";"0";"0";"0";"0";"0";"0"
"130";"Arthur4King";"168";"-200";"4200";"11450";"62";"53";"53";"124";"31";"11";"2";"0";"0";"0";"0";"0"
"131";"madmax441188";"167";"475";"4225";"11400";"68";"41";"58";"127";"25";"13";"2";"0";"0";"0";"0";"0"
"132";"PimPamPoum__";"167";"-425";"8325";"21450";"63";"53";"51";"132";"28";"4";"3";"0";"0";"0";"0";"0"
"133";"Lamigraine69";"167";"-1225";"5525";"15300";"50";"69";"48";"123";"26";"17";"1";"0";"0";"0";"0";"0"
"134";"winamagik75";"166";"-425";"4225";"10850";"58";"62";"46";"130";"26";"10";"0";"0";"0";"0";"0";"0"
"135";"Joke Air";"165";"725";"4525";"12850";"63";"53";"49";"124";"23";"15";"2";"1";"0";"0";"0";"0"
"136";"castorseb";"165";"800";"7350";"19450";"70";"50";"45";"126";"26";"12";"1";"0";"0";"0";"0";"0"
"137";"Vi1MetrTaTet";"165";"375";"4375";"11500";"68";"54";"43";"123";"34";"7";"1";"0";"0";"0";"0";"0"
"138";"Blind_fold";"164";"325";"6475";"19000";"62";"55";"47";"115";"35";"13";"0";"0";"1";"0";"0";"0"
"139";"louane1402";"164";"-100";"4100";"11250";"57";"39";"68";"123";"25";"14";"2";"0";"0";"0";"0";"0"
"140";"xamarol";"163";"-450";"4900";"13350";"58";"53";"52";"126";"24";"10";"3";"0";"0";"0";"0";"0"
"141";"FISH&CHEAP7";"162";"-400";"4450";"12450";"52";"48";"62";"121";"27";"11";"2";"1";"0";"0";"0";"0"
"142";"freddoc70";"161";"-350";"4500";"12900";"59";"50";"52";"122";"29";"9";"0";"0";"1";"0";"0";"0"
"143";"ti-breton";"161";"-2650";"7850";"21050";"46";"61";"54";"121";"28";"11";"1";"0";"0";"0";"0";"0"
"144";"FSLT83";"160";"-950";"5200";"14050";"48";"48";"64";"119";"26";"15";"0";"0";"0";"0";"0";"0"
"145";"fafou1981";"160";"3225";"5275";"19200";"53";"48";"59";"119";"27";"12";"1";"0";"0";"1";"0";"0"
"146";"PPhenoMNexuS";"159";"-1200";"5700";"16250";"44";"53";"62";"121";"22";"11";"4";"1";"0";"0";"0";"0"
"147";"xDEAD-MONEY2";"159";"-150";"4350";"11750";"58";"32";"69";"120";"28";"9";"1";"1";"0";"0";"0";"0"
"148";"isa127";"159";"-25";"4275";"11650";"57";"50";"52";"121";"28";"9";"0";"1";"0";"0";"0";"0"
"149";"Qnel";"159";"-250";"4650";"11900";"57";"50";"52";"123";"25";"11";"0";"0";"0";"0";"0";"0"
"150";"impossibile";"159";"-300";"4550";"11850";"60";"51";"48";"121";"25";"12";"1";"0";"0";"0";"0";"0"
"151";"Tinitouns31";"158";"-575";"4025";"10400";"55";"51";"52";"123";"23";"12";"0";"0";"0";"0";"0";"0"
"152";"Size7";"158";"-100";"7500";"19900";"57";"49";"52";"116";"30";"12";"0";"0";"0";"0";"0";"0"
"153";"HateMouselin";"158";"750";"3950";"12350";"53";"47";"58";"113";"25";"13";"5";"2";"0";"0";"0";"0"
"154";"perleine";"157";"-1300";"4200";"11600";"45";"62";"50";"112";"31";"13";"1";"0";"0";"0";"0";"0"
"156";"tutankhamun";"155";"-375";"3875";"10200";"51";"66";"38";"116";"29";"10";"0";"0";"0";"0";"0";"0"
"157";"fab8888";"153";"-275";"3825";"9800";"52";"51";"50";"123";"21";"7";"2";"0";"0";"0";"0";"0"
"158";"vivelafete";"153";"-600";"4400";"10950";"54";"48";"51";"124";"21";"7";"1";"0";"0";"0";"0";"0"
"159";"Nonol1512";"153";"1300";"4200";"11700";"62";"60";"31";"121";"24";"7";"0";"0";"1";"0";"0";"0"
"160";"benj59570";"152";"-75";"6575";"17650";"54";"51";"47";"114";"24";"13";"0";"1";"0";"0";"0";"0"
"161";"loloche8888";"152";"-400";"3800";"9950";"52";"36";"64";"114";"31";"6";"1";"0";"0";"0";"0";"0"
"162";"Petrozorus";"151";"350";"4650";"12800";"62";"29";"60";"113";"21";"17";"0";"0";"0";"0";"0";"0"
"163";"-rep-";"150";"-75";"3825";"9950";"57";"46";"47";"117";"23";"9";"1";"0";"0";"0";"0";"0"
"164";"MerguezValue";"149";"-300";"4500";"11950";"54";"51";"44";"114";"22";"13";"0";"0";"0";"0";"0";"0"
"165";"XxpoloxX";"149";"-2225";"6875";"17650";"45";"57";"47";"119";"25";"4";"0";"1";"0";"0";"0";"0"
"166";"xx_AMSTAF_xx";"147";"-175";"3875";"11200";"52";"43";"52";"104";"27";"13";"3";"0";"0";"0";"0";"0"
"167";"BDEDO";"147";"100";"4100";"11250";"52";"50";"45";"106";"28";"11";"2";"0";"0";"0";"0";"0"
"168";"Jeanlo44";"146";"850";"4350";"13450";"52";"44";"50";"107";"19";"16";"1";"3";"0";"0";"0";"0"
"169";"Zabuzakun313";"146";"-1275";"4475";"10450";"47";"52";"47";"123";"20";"3";"0";"0";"0";"0";"0";"0"
"170";"Minamax87";"146";"375";"3725";"9350";"59";"39";"48";"116";"23";"7";"0";"0";"0";"0";"0";"0"
"171";"Capa7";"145";"-425";"3975";"10650";"48";"58";"39";"110";"21";"13";"1";"0";"0";"0";"0";"0"
"172";"Shurky";"144";"-1200";"4450";"12300";"40";"59";"45";"110";"18";"14";"2";"0";"0";"0";"0";"0"
"173";"stakaws";"144";"325";"3875";"11050";"48";"61";"35";"104";"27";"11";"1";"1";"0";"0";"0";"0"
"174";"Pelele64";"144";"-625";"4575";"13050";"46";"56";"42";"105";"23";"14";"2";"0";"0";"0";"0";"0"
"175";"mopsiszz23";"144";"500";"3600";"9750";"62";"42";"40";"101";"37";"5";"1";"0";"0";"0";"0";"0"
"176";"titcho13";"143";"475";"5675";"17550";"54";"64";"25";"108";"23";"9";"2";"0";"1";"0";"0";"0"
"177";"PouRiToSs67";"142";"625";"4975";"14450";"46";"45";"51";"108";"16";"17";"0";"1";"0";"0";"0";"0"
"178";"BienTravail";"142";"1000";"3550";"9550";"66";"45";"31";"100";"35";"7";"0";"0";"0";"0";"0";"0"
"179";"isolab";"142";"-825";"5275";"12800";"50";"50";"42";"118";"18";"6";"0";"0";"0";"0";"0";"0"
"180";"CED02200";"141";"-725";"3575";"8650";"48";"42";"51";"117";"19";"5";"0";"0";"0";"0";"0";"0"
"181";"PUISSANCE 21";"141";"-750";"4000";"10200";"48";"47";"46";"108";"24";"9";"0";"0";"0";"0";"0";"0"
"182";"moringoo";"140";"125";"4925";"12750";"58";"41";"41";"108";"24";"8";"0";"0";"0";"0";"0";"0"
"183";"Neiles";"140";"0";"3600";"10100";"47";"41";"52";"101";"24";"13";"2";"0";"0";"0";"0";"0"
"184";"bebert1215";"139";"625";"3525";"9600";"60";"35";"44";"102";"26";"10";"1";"0";"0";"0";"0";"0"
"185";"IWantSuckout";"139";"-775";"3475";"9150";"44";"59";"36";"105";"24";"10";"0";"0";"0";"0";"0";"0"
"186";"TIAGO2205";"137";"-300";"3950";"10150";"42";"52";"43";"111";"18";"7";"0";"1";"0";"0";"0";"0"
"187";"jtetank";"137";"450";"4600";"13550";"40";"46";"51";"97";"30";"8";"1";"1";"0";"0";"0";"0"
"188";"z4zou";"137";"150";"3450";"9050";"53";"38";"46";"104";"25";"7";"1";"0";"0";"0";"0";"0"
"189";"panditueur";"137";"625";"3425";"14700";"46";"35";"56";"98";"22";"14";"2";"0";"0";"1";"0";"0"
"190";"91-MR";"137";"475";"3675";"11350";"49";"52";"36";"99";"20";"14";"2";"2";"0";"0";"0";"0"
"191";"lucass91";"135";"375";"4225";"11300";"50";"44";"41";"103";"23";"8";"1";"0";"0";"0";"0";"0"
"192";"Sir Pkr";"134";"200";"3650";"10150";"49";"38";"47";"98";"26";"8";"2";"0";"0";"0";"0";"0"
"193";"12B1-Bill";"134";"-475";"3675";"9250";"47";"37";"50";"103";"27";"4";"0";"0";"0";"0";"0";"0"
"194";"Zazaeva";"134";"25";"4625";"12000";"49";"31";"54";"106";"15";"13";"0";"0";"0";"0";"0";"0"
"195";"Tomme tueur";"133";"75";"6625";"17950";"51";"31";"51";"104";"13";"15";"1";"0";"0";"0";"0";"0"
"196";"Jajajahomaha";"133";"-625";"4875";"12750";"48";"46";"39";"103";"21";"7";"2";"0";"0";"0";"0";"0"
"197";"Cleman09";"132";"-850";"3300";"8150";"41";"46";"45";"109";"15";"8";"0";"0";"0";"0";"0";"0"
"198";"MumfieBoy";"132";"-575";"3325";"8450";"43";"43";"46";"103";"22";"7";"0";"0";"0";"0";"0";"0"
"199";"forzaom84";"132";"-550";"3750";"9600";"44";"52";"36";"104";"19";"8";"1";"0";"0";"0";"0";"0"
"200";"CoCo Nut";"132";"425";"4075";"11100";"50";"38";"44";"100";"23";"6";"3";"0";"0";"0";"0";"0"
"201";"PhiI lvey";"131";"175";"4975";"13500";"55";"43";"33";"97";"21";"13";"0";"0";"0";"0";"0";"0"
"202";"elrolls";"131";"-925";"4625";"11400";"45";"46";"40";"109";"15";"6";"1";"0";"0";"0";"0";"0"
"203";"fivekiller";"131";"50";"6150";"15350";"49";"37";"45";"105";"20";"6";"0";"0";"0";"0";"0";"0"
"204";"KisSMarilynM";"131";"300";"3450";"9150";"50";"43";"38";"104";"17";"9";"0";"1";"0";"0";"0";"0"
"205";"XENANAS";"130";"275";"6275";"15450";"54";"35";"41";"107";"16";"7";"0";"0";"0";"0";"0";"0"
"206";"boudj60";"129";"450";"3900";"11950";"48";"35";"46";"92";"22";"11";"4";"0";"0";"0";"0";"0"
"207";"peppouze alg";"129";"-575";"3725";"11050";"43";"34";"52";"87";"26";"13";"3";"0";"0";"0";"0";"0"
"208";"OCB72";"129";"-300";"3850";"10700";"47";"27";"55";"96";"21";"10";"2";"0";"0";"0";"0";"0"
"209";"SOUS RIRE";"128";"-875";"3875";"11100";"32";"35";"61";"93";"23";"9";"2";"1";"0";"0";"0";"0"
"210";"Laeti-jp2012";"128";"-650";"4000";"10500";"40";"48";"40";"97";"22";"8";"1";"0";"0";"0";"0";"0"
"211";"Chris.7777";"127";"-175";"3175";"8400";"47";"39";"41";"95";"23";"9";"0";"0";"0";"0";"0";"0"
"212";"Briand19";"126";"-325";"3325";"14050";"38";"42";"46";"93";"20";"11";"1";"0";"0";"1";"0";"0"
"213";"Sedanais5131";"126";"-525";"4625";"10750";"49";"44";"33";"109";"12";"5";"0";"0";"0";"0";"0";"0"
"214";"litidjas";"125";"-250";"3450";"8950";"46";"32";"47";"100";"18";"7";"0";"0";"0";"0";"0";"0"
"215";"Gpellat";"125";"-925";"4425";"11400";"40";"38";"47";"101";"16";"7";"1";"0";"0";"0";"0";"0"
"216";"kitkekoute";"125";"-275";"3125";"8200";"45";"43";"37";"94";"23";"8";"0";"0";"0";"0";"0";"0"
"217";"MorX13";"125";"875";"4825";"13750";"41";"41";"43";"95";"17";"11";"1";"1";"0";"0";"0";"0"
"218";"Hothanh";"125";"-100";"3750";"9900";"41";"29";"55";"94";"23";"7";"1";"0";"0";"0";"0";"0"
"219";"Koreskalp";"125";"375";"3125";"8150";"50";"43";"32";"93";"26";"6";"0";"0";"0";"0";"0";"0"
"220";"CR7reaal";"124";"1000";"3250";"8750";"54";"27";"43";"95";"22";"4";"3";"0";"0";"0";"0";"0"
