rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
110;Naaddiinne;168;2800;4600;37600;67;58;43;125;28;11;3;0;0;0;1;0
111;Roobbbyyy;167;575;4175;11550;63;65;39;119;36;10;2;0;0;0;0;0
112;Barbitouf25;166;-400;4150;10900;56;61;49;131;24;8;3;0;0;0;0;0
113;AAlchimiste;165;-1450;7850;19900;51;61;53;132;23;10;0;0;0;0;0;0
114;blade67;161;-725;4125;10900;48;67;46;119;31;11;0;0;0;0;0;0
115;pascalpc2;161;-375;4025;10500;55;46;60;126;23;11;1;0;0;0;0;0
116;marjyo;159;-200;4100;11400;54;50;55;117;28;12;2;0;0;0;0;0
117;blo_ody;159;-525;4475;12150;45;68;46;116;29;13;1;0;0;0;0;0
118;nono201270;157;-650;4200;10400;56;55;46;127;21;9;0;0;0;0;0;0
119;zegnial;157;3025;5475;64500;48;45;64;116;28;11;1;0;0;0;1;0
120;Faceplouc;156;-3100;7600;18050;37;58;61;132;18;6;0;0;0;0;0;0
121;Raiseorfold1;156;750;3900;10450;69;38;49;120;21;14;1;0;0;0;0;0
122;moicbambi;155;-325;4175;12250;49;50;56;109;30;14;1;1;0;0;0;0
123;alessandro..;155;5500;5200;63600;53;41;61;119;25;9;1;0;0;0;1;0
124;xxav59;154;-300;5550;15950;48;46;60;113;25;14;1;1;0;0;0;0
125;9pressure9;153;-125;3875;10350;63;47;43;116;26;10;1;0;0;0;0;0
126;benyv4501;153;-75;3825;10000;55;58;40;116;31;4;2;0;0;0;0;0
127;Patron.W;153;225;4425;11950;61;49;43;113;23;16;1;0;0;0;0;0
128;jayjay34990;152;-600;4600;11200;55;47;50;125;20;7;0;0;0;0;0;0
129;lakalach69;152;100;4050;12650;49;48;55;110;23;15;3;0;1;0;0;0
130;_AirAlgerie-;151;275;3975;12200;57;57;37;112;25;10;3;0;1;0;0;0
131;Caesar_IV;150;400;5100;14750;54;42;54;104;29;16;1;0;0;0;0;0
132;MJ5555;148;-750;5150;14000;50;41;57;104;34;10;0;0;0;0;0;0
133;nico-malab;146;-75;5925;16400;42;46;58;108;21;16;1;0;0;0;0;0
146;jeanpopek;138;-425;3725;9600;46;53;39;111;15;12;0;0;0;0;0;0
147;River-as;137;-900;3500;8950;41;40;56;108;22;6;1;0;0;0;0;0
148;bg.du.19;136;-1225;4525;12100;42;32;62;101;23;12;0;0;0;0;0;0
149;90crf90;135;-1300;4100;10000;41;44;50;111;19;5;0;0;0;0;0;0
150;baboon zzz;135;-75;3975;11050;47;55;33;98;24;10;3;0;0;0;0;0
151;nadiro05;135;-575;3675;10750;43;37;55;105;22;6;1;0;1;0;0;0
152;TonyD26;134;-375;3375;9000;45;53;36;104;18;11;1;0;0;0;0;0
153;Bann181;133;300;3750;10450;48;42;43;101;18;12;2;0;0;0;0;0
154;romainrn;133;-775;4625;12850;44;44;45;98;28;4;2;1;0;0;0;0
155;james2702;132;-275;4225;11600;45;30;57;97;21;14;0;0;0;0;0;0
156;axelou15;131;-200;3400;8900;46;52;33;104;16;10;1;0;0;0;0;0
157;jvetous;131;-1575;4025;9800;32;44;55;108;18;4;1;0;0;0;0;0
158;FISH&CHEAP7;131;125;3275;8350;51;33;47;102;22;7;0;0;0;0;0;0
159;Mariutz;129;200;6100;17750;48;31;50;90;22;16;1;0;0;0;0;0
160;zooksie;128;-475;5975;18350;43;47;38;96;23;7;1;0;1;0;0;0
162;Jeff 21 Rima;127;-350;4350;11250;41;51;35;99;22;6;0;0;0;0;0;0
163;MANCITY1984;127;-50;4050;9800;46;36;45;104;15;8;0;0;0;0;0;0
164;alicia1204;127;-675;3275;7700;47;46;34;106;21;0;0;0;0;0;0;0
165;sha-all-in73;127;200;3350;9100;47;45;35;95;22;9;1;0;0;0;0;0
166;777river;126;-675;3275;8350;41;37;48;96;25;5;0;0;0;0;0;0
168;abdel95200;125;-550;4200;10550;43;40;42;103;16;5;1;0;0;0;0;0
169;Yone26;125;300;4500;12350;51;42;32;92;26;5;1;1;0;0;0;0
170;calamardu83;124;-225;5175;16500;37;42;45;96;17;6;2;2;1;0;0;0
171;HACEK;123;100;3550;10600;43;37;43;88;22;12;0;1;0;0;0;0
172;titouan888;122;-1150;5350;13400;39;40;43;101;14;6;1;0;0;0;0;0
173;nLiArtist;122;325;3375;8800;44;50;28;99;12;10;1;0;0;0;0;0
174;Alex3194;121;-125;3025;8200;46;33;42;87;27;6;1;0;0;0;0;0
175;noahjohns666;121;775;3325;9300;54;36;31;84;27;8;2;0;0;0;0;0
176;1goal1dream;120;-275;3575;9650;38;47;35;89;22;7;2;0;0;0;0;0
177;iceberg11;119;-975;4425;12500;34;40;45;83;21;14;1;0;0;0;0;0
179;OthelloG;118;-200;5900;15600;44;40;34;86;28;3;1;0;0;0;0;0
180;29BaRaKa;118;800;2950;8500;49;36;33;85;18;13;2;0;0;0;0;0
181;Z-_-Z;117;-225;2975;12950;34;51;32;88;19;7;2;0;0;1;0;0
182;WERZOU;117;-450;3550;9450;36;29;52;87;19;11;0;0;0;0;0;0
183;Nathmar;116;925;4475;13550;50;28;38;80;23;10;2;1;0;0;0;0
184;sonoosh;116;-125;4375;11000;42;33;41;93;15;8;0;0;0;0;0;0
185;LULUBES;116;250;4450;12400;45;33;38;85;21;9;1;0;0;0;0;0
186;davidamelie;116;525;3575;10700;48;34;34;83;19;11;2;1;0;0;0;0
187;JoHaven;115;-525;3225;8400;35;36;44;86;22;6;1;0;0;0;0;0
188;yves kylian;115;-175;3575;9250;41;38;36;86;23;6;0;0;0;0;0;0
189;nyls333;114;-75;3125;8800;35;37;42;86;16;10;1;1;0;0;0;0
190;Ichbintapis;114;-325;2925;7650;39;42;33;87;21;6;0;0;0;0;0;0
191;IamHaku;113;-650;3000;8000;37;43;33;84;21;8;0;0;0;0;0;0
192;Flo-42400;112;-25;3775;10100;39;39;34;83;20;9;0;0;0;0;0;0
193;Winabug87;112;-825;4225;11550;30;38;44;74;32;6;0;0;0;0;0;0
194;Tony_Cmister;112;225;5575;15350;45;41;26;82;20;9;1;0;0;0;0;0
195;lacteur 21;111;-975;3675;10050;30;47;34;83;17;10;1;0;0;0;0;0
196;charivari1;111;-975;2775;7250;28;47;36;86;16;9;0;0;0;0;0;0
197;Apouh;110;325;3575;12000;43;44;23;79;22;8;0;0;1;0;0;0
198;RhondaByrne;110;-125;3725;10100;42;43;25;78;27;4;0;1;0;0;0;0
199;BienTravail;110;250;2750;7150;44;36;30;84;19;7;0;0;0;0;0;0
200;Mockroot;110;-600;3700;9600;41;36;33;86;18;5;1;0;0;0;0;0
201;cabwit971;109;150;2900;8400;37;23;49;76;19;12;2;0;0;0;0;0
202;A-et-C;109;-675;2725;7150;30;31;48;81;22;6;0;0;0;0;0;0
203;ljeff;108;-450;3550;9450;30;54;24;87;11;9;1;0;0;0;0;0
204;pablo8413;108;-450;2800;7250;38;30;40;81;21;6;0;0;0;0;0;0
205;King-Killer;107;-325;2725;6450;39;32;36;92;10;5;0;0;0;0;0;0
206;blAcKjAcKKKK;107;-775;4075;10700;36;36;35;81;20;5;1;0;0;0;0;0
208;jojolebedo;106;-300;3350;8400;39;21;46;83;18;5;0;0;0;0;0;0
209;Tuig0n;106;700;3100;8250;42;32;32;82;16;8;0;0;0;0;0;0
210;LesProblems;106;-75;4025;10950;42;32;32;75;25;6;0;0;0;0;0;0
212;Lapousse27;105;250;3500;9350;41;27;37;79;19;6;1;0;0;0;0;0
213;Montana26;104;-275;2675;7600;34;28;42;77;17;9;0;1;0;0;0;0
214;Shuusui;104;600;5200;14500;42;35;27;78;17;6;3;0;0;0;0;0
215;BoardGGeek;104;225;2625;6600;45;29;30;86;9;9;0;0;0;0;0;0
216;temple42;104;-850;3050;8300;29;41;34;75;19;10;0;0;0;0;0;0
217;Pyroman_74;104;675;3025;9000;29;31;44;75;17;8;4;0;0;0;0;0
218;payeman63;103;-100;4350;11450;42;31;30;77;16;10;0;0;0;0;0;0
219;yoyocdc;103;275;2625;7150;37;26;40;81;13;8;0;1;0;0;0;0
220;Kristaps;103;50;2650;7700;36;45;22;74;14;14;1;0;0;0;0;0
221;AgnesAgnes;103;450;4500;11350;41;34;28;83;15;4;1;0;0;0;0;0
222;StepVince;102;25;3375;8950;42;33;27;75;22;4;1;0;0;0;0;0
223;Shanis;102;-325;3325;9350;35;32;35;74;19;8;0;1;0;0;0;0
224;IBO32;102;-200;2850;9250;26;31;45;64;26;8;3;1;0;0;0;0
225;Touchdown67.;101;-75;2975;6800;40;28;33;90;7;4;0;0;0;0;0;0
226;52Vaillant52;100;200;2500;7150;42;22;36;72;20;7;0;1;0;0;0;0
228;django999;100;-775;2725;7350;29;30;41;77;14;9;0;0;0;0;0;0
229;Finalgig;100;-225;3525;9250;32;38;30;79;15;5;1;0;0;0;0;0
230;Jupy973;100;-250;4150;12700;32;28;40;66;21;11;2;0;0;0;0;0
