rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
1;BetterCallMe;2287;-3275;60675;164300;780;757;750;1733;361;172;19;1;1;0;0;0
2;1goal1dream;1669;2375;41775;118150;595;591;483;1269;248;132;18;1;0;1;0;0
6;PhiI lvey;719;300;20150;55950;270;247;202;532;127;51;8;0;1;0;0;0
7;U.S.Tuermer.;676;650;16900;46250;252;246;178;504;112;54;5;1;0;0;0;0
8;jetelamet13;569;-25;21075;56850;205;155;209;436;91;37;4;1;0;0;0;0
10;james2702;477;-425;15975;41250;182;134;161;369;73;35;0;0;0;0;0;0
13;AAnus Etroit;400;-1625;14775;39900;137;145;118;296;69;33;2;0;0;0;0;0
14;Le Audrius;384;-150;9600;26500;143;130;111;285;63;33;2;1;0;0;0;0
15;ChildCZ;362;-650;9050;24400;125;119;118;270;64;25;3;0;0;0;0;0
16;lazgirouette;358;-1450;8950;23600;115;125;118;278;50;28;2;0;0;0;0;0
17;BurjAlArab;354;-800;9800;26900;113;121;120;264;59;27;4;0;0;0;0;0
18;Touchdown67.;341;-1700;14500;41200;111;116;114;247;69;19;4;2;0;0;0;0
19;jojolebedo;340;475;9225;24500;135;97;108;258;59;21;1;1;0;0;0;0
20;totoall;336;-350;8400;22500;123;96;117;252;60;21;3;0;0;0;0;0
22;windguru14;309;375;9075;24950;116;89;104;231;49;25;4;0;0;0;0;0
23;figa2a;308;-775;10375;27700;109;105;94;234;51;20;2;1;0;0;0;0
24;SERGIO3110;307;625;12675;35500;109;99;99;218;58;28;3;0;0;0;0;0
25;Mesja33;304;75;8175;22700;105;93;106;227;42;32;2;1;0;0;0;0
26;J2li3n;302;-325;7575;20850;104;99;99;223;50;26;3;0;0;0;0;0
27;RagazzaBella;300;-2300;9450;25300;88;82;130;226;55;17;2;0;0;0;0;0
28;sniper 78;300;-1675;7925;21300;84;70;146;221;57;20;2;0;0;0;0;0
29;Jeanlo44;287;-600;8700;24300;95;92;100;213;37;35;2;0;0;0;0;0
30;Romsky44;282;-150;7400;19350;103;90;89;219;46;15;2;0;0;0;0;0
33;SAMSHAGIRL;267;0;8700;23800;97;86;84;195;53;16;3;0;0;0;0;0
35;EpicKind;258;50;6450;17250;101;95;62;198;39;18;3;0;0;0;0;0
36;Owned69_x;257;150;7500;20950;87;80;90;191;47;16;2;0;1;0;0;0
39;Aoninenk;254;175;10025;25800;99;83;72;199;41;12;2;0;0;0;0;0
40;Patrun50;249;-1050;9150;25750;81;74;94;183;46;17;2;1;0;0;0;0
41;tarzan57430;246;-1600;10200;26100;83;71;92;191;42;12;1;0;0;0;0;0
42;Duffyshon;246;-900;6150;17000;80;82;84;183;36;25;2;0;0;0;0;0
43;KhaleesiFTW;244;900;9350;25550;100;79;65;189;38;13;3;1;0;0;0;0
44;groscochons;243;0;6600;18550;87;69;87;171;46;24;2;0;0;0;0;0
45;Size7;242;-50;10150;28400;90;64;88;175;45;19;3;0;0;0;0;0
46;Bimbe;240;675;6025;15800;101;76;63;182;45;11;2;0;0;0;0;0
48;Matlepoker34;231;275;7025;19250;84;61;86;168;50;10;3;0;0;0;0;0
51;LeBasilicain;229;-1400;7450;19600;77;73;79;181;29;15;4;0;0;0;0;0
52;djepokertour;224;-175;6375;17700;85;80;59;178;22;19;3;2;0;0;0;0
53;Marcel45;220;-900;8550;22300;80;88;52;171;35;13;0;1;0;0;0;0
54;paschaa0087;215;175;5375;13900;86;84;45;171;25;19;0;0;0;0;0;0
55;sdegriver;212;950;5550;15000;87;65;60;156;40;14;2;0;0;0;0;0
56;Renatojunior;210;-200;7400;18750;76;66;68;166;34;10;0;0;0;0;0;0
57;pascalpc2;206;-150;5150;14300;68;58;80;154;30;19;3;0;0;0;0;0
60;SanRenSei;202;2075;8375;23600;85;62;55;139;46;15;2;0;0;0;0;0
61;FR333B3T;198;700;4950;13950;80;66;52;145;34;17;1;1;0;0;0;0
62;AZQ25;197;275;5275;13800;76;54;67;163;20;11;2;1;0;0;0;0
63;BadSanta nAS;194;1125;9675;26700;78;58;58;135;44;15;0;0;0;0;0;0
64;xxxBOLAxxx;194;625;5175;14750;72;67;55;144;31;16;1;2;0;0;0;0
65;OhMyGambler;193;225;4825;12650;74;74;45;152;22;19;0;0;0;0;0;0
66;Call-me-bou;191;-400;5000;13400;65;70;56;139;39;12;1;0;0;0;0;0
67;WERZOU;188;-1650;6250;16300;53;50;85;142;33;13;0;0;0;0;0;0
68;- Viet -;186;-1050;4650;12350;57;65;64;141;29;16;0;0;0;0;0;0
69;Benmc24;185;-400;5300;13800;64;57;64;138;37;8;2;0;0;0;0;0
70;floptiii;184;-375;5175;13850;65;58;61;141;28;13;2;0;0;0;0;0
71;MorX13;184;-425;7025;19350;69;57;58;134;31;18;1;0;0;0;0;0
72;Romcocacola;183;175;4675;13050;67;60;56;137;22;23;1;0;0;0;0;0
73;KKickUrAAss;182;425;5925;15300;74;48;60;142;25;14;1;0;0;0;0;0
74;alicia1204;182;-1075;4775;13350;52;58;72;137;30;12;3;0;0;0;0;0
75;spainbatman;178;725;7075;18750;69;62;47;141;26;9;1;1;0;0;0;0
76;winnaze;174;-600;5900;16550;57;39;78;135;19;15;5;0;0;0;0;0
77;ERIS07;173;-375;6375;17300;58;56;59;132;25;14;2;0;0;0;0;0
78;superfish75;170;-75;4725;12550;63;56;51;131;23;15;1;0;0;0;0;0
79;PAN PAN QQ;168;100;7250;19500;58;61;49;133;20;13;2;0;0;0;0;0
81;Rohnino;168;-100;7350;20750;65;43;60;121;31;12;4;0;0;0;0;0
82;MrTs222;168;1700;4200;12600;72;58;38;110;40;14;4;0;0;0;0;0
83;stephoux69;168;350;4200;11350;66;51;51;128;25;13;2;0;0;0;0;0
84;padi69;166;150;4700;13250;56;58;52;123;26;15;1;1;0;0;0;0
85;jiv72;166;325;5025;13350;64;55;47;122;34;10;0;0;0;0;0;0
86;BEBINO;165;-1225;4475;12200;48;38;79;121;32;11;1;0;0;0;0;0
87;benyv4501;164;425;5175;14200;60;48;56;112;37;15;0;0;0;0;0;0
88;LENNY2610;163;-50;4200;11550;60;48;55;117;29;17;0;0;0;0;0;0
89;Mauxbydick;163;-100;4100;10650;58;52;53;129;21;12;1;0;0;0;0;0
90;Cherkov;162;1400;5100;13900;66;49;47;121;28;12;1;0;0;0;0;0
91;1I1I;158;-650;4500;11600;52;59;47;123;26;8;1;0;0;0;0;0
92;bedelias76;158;-1050;4600;13800;46;65;47;116;27;12;2;0;1;0;0;0
93;Gr0sDaniel;158;775;3975;10850;66;53;39;119;25;12;2;0;0;0;0;0
94;FUFU13;158;-200;3950;10500;55;54;49;120;24;14;0;0;0;0;0;0
95;ilovurass;150;-175;3825;10400;52;45;53;111;25;14;0;0;0;0;0;0
96;oumi26;150;-1250;3950;10350;41;69;40;113;29;7;1;0;0;0;0;0
