rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
1;Hey_Jude;1947;-3625;48725;130700;665;657;625;1476;345;112;9;4;1;0;0;0
2;BetterCallMe;1540;-3050;50350;135700;550;521;469;1169;243;107;20;1;0;0;0;0
3;Bambino4;1354;2550;34000;95500;512;422;420;997;237;104;11;4;1;0;0;0
4;nounieu;1288;-975;32225;86850;459;439;390;971;215;90;11;1;0;0;0;0
5;Tu_Te_Calm;1020;-1850;35050;93950;379;329;312;768;172;71;9;0;0;0;0;0
6;seseeldiablo;894;700;24550;69050;324;311;259;648;166;68;10;2;0;0;0;0
7;KYFFF;833;-725;20825;55800;310;254;269;634;134;58;6;1;0;0;0;0
8;lhelicoptere;793;-825;19825;53950;275;307;211;594;136;56;5;2;0;0;0;0
9;Aaanditsgone;753;2650;37650;101000;294;252;207;570;127;47;9;0;0;0;0;0
10;TopGunJTs;613;1025;15325;41300;242;196;175;456;109;44;4;0;0;0;0;0
11;ChildCZ;603;-75;15075;41350;232;200;171;457;103;38;3;1;1;0;0;0
12;Paire-severe;601;-150;19000;52850;215;246;140;441;104;48;8;0;0;0;0;0
14;Obrado;504;-1975;13325;35500;149;139;216;379;92;29;3;1;0;0;0;0
15;gogepok37;408;750;10200;27750;160;129;119;315;56;31;5;1;0;0;0;0
16;MmusikK;392;-275;10125;26200;147;130;115;303;67;20;2;0;0;0;0;0
17;LENNY2610;391;-4800;14500;36350;112;155;124;312;60;19;0;0;0;0;0;0
18;BurjAlArab;384;-625;10975;30000;128;121;135;286;61;35;2;0;0;0;0;0
19;pepsifred;376;450;11900;30900;146;103;127;296;52;26;2;0;0;0;0;0
20;adopteunbet;370;1000;18500;49200;143;122;105;291;51;23;4;1;0;0;0;0
21;NeverRest;368;-850;9200;24150;133;139;96;277;67;24;0;0;0;0;0;0
22;PouRiToSs67;366;1550;9800;27350;145;97;124;267;70;23;5;1;0;0;0;0
23;castorseb;356;-150;12200;32700;135;124;97;259;72;24;1;0;0;0;0;0
24;troupineur;348;200;9700;27050;128;102;118;249;67;27;5;0;0;0;0;0
25;Nonassis;344;250;8700;23200;135;133;76;265;47;31;1;0;0;0;0;0
26;DesperHate;339;-650;16950;44000;129;127;83;262;55;21;1;0;0;0;0;0
27;Bangaloo;329;-2300;16250;42600;107;123;99;256;46;26;1;0;0;0;0;0
28;unasmonfrere;320;-1500;16000;41400;113;116;91;249;50;20;1;0;0;0;0;0
29;Gini2a;318;-2000;10150;26050;107;125;86;250;47;20;1;0;0;0;0;0
30;Gnillacpeek;309;175;7825;21750;116;89;104;220;62;26;1;0;0;0;0;0
31;Ramen LEBIFF;304;-1100;10300;26650;104;114;86;232;52;19;1;0;0;0;0;0
32;windguru14;295;1050;9800;26950;110;95;90;220;51;19;4;1;0;0;0;0
33;cpasvole;291;-225;7275;19250;110;73;108;224;42;24;1;0;0;0;0;0
34;bedelias76;291;-725;8175;22200;99;114;78;219;46;23;3;0;0;0;0;0
35;Arthur4King;287;1625;7175;20450;119;101;67;208;51;23;4;1;0;0;0;0
36;lo-ran;287;-425;7875;22450;96;93;98;215;42;27;2;0;1;0;0;0
37;Naruto29;284;725;8625;24350;110;97;77;212;48;21;1;2;0;0;0;0
39;SAMSHAGIRL;281;-600;9500;26100;98;102;81;206;50;23;2;0;0;0;0;0
40;Pink_Devil;280;-825;7225;20000;93;112;75;204;53;19;4;0;0;0;0;0
41;BanFromPluto;277;-325;7025;18900;102;86;89;211;44;18;4;0;0;0;0;0
42;cKRabS-1;265;25;7775;22100;93;85;87;192;49;21;2;1;0;0;0;0
43;bishop74270;262;-400;6550;18350;96;106;60;203;35;18;4;2;0;0;0;0
44;NadineRomano;261;-350;11550;31400;93;110;58;192;48;19;2;0;0;0;0;0
45;- Viet -;254;-725;6375;17750;81;78;95;183;46;23;2;0;0;0;0;0
46;LordBendtner;252;25;7575;19750;97;99;56;199;35;17;1;0;0;0;0;0
47;O0IIIIII0O;250;-500;12500;33100;88;82;80;191;37;22;0;0;0;0;0;0
48;Moreirense7;248;550;7400;20800;97;77;74;178;49;18;3;0;0;0;0;0
49;Ajeossi;246;-400;6150;17000;88;92;66;191;40;13;1;0;1;0;0;0
50;Ahura Dyke;243;-175;8475;23650;80;89;74;188;31;19;4;1;0;0;0;0
51;Cocohen;235;525;5875;15550;94;78;63;178;40;16;1;0;0;0;0;0
52;joueurderami;234;-450;6450;17050;79;82;73;179;40;13;2;0;0;0;0;0
53;gamraissa;227;-925;6175;16200;74;86;67;180;34;11;1;1;0;0;0;0
54;malin57000;226;-175;9025;25800;78;59;89;156;47;20;3;0;0;0;0;0
55;Lapiche;223;-525;5575;14200;74;78;71;178;31;13;1;0;0;0;0;0
56;_Saudade_;218;550;5450;14400;88;64;66;167;34;16;1;0;0;0;0;0
57;lizarazu80;217;-925;8375;22750;72;78;67;162;37;17;1;0;0;0;0;0
58;SushRide;215;1000;6400;17850;90;53;72;159;33;21;1;1;0;0;0;0
59;jeffou93;214;-1300;8950;24150;71;61;82;163;38;11;1;1;0;0;0;0
60;medkoukou;212;-1575;6125;16600;65;76;71;159;38;14;0;1;0;0;0;0
61;Mc Hirsch;207;25;5175;13550;76;80;51;158;36;12;1;0;0;0;0;0
62;virgil1911;205;1300;6500;17100;82;48;75;158;33;13;1;0;0;0;0;0
63;PabudalCALL;203;-1700;6950;18500;60;66;77;157;33;12;0;1;0;0;0;0
64;Touchdown67.;203;-225;5875;15800;69;64;70;153;34;14;2;0;0;0;0;0
65;lavinia83;202;-975;6125;18200;52;80;70;141;35;22;3;1;0;0;0;0
66;ChibreAcier7;202;-1775;9275;22900;65;62;75;168;25;7;1;1;0;0;0;0
67;tozmiou13;200;525;6125;17550;67;72;61;152;31;15;0;1;1;0;0;0
68;tonyno gypsi;200;-775;5575;14550;75;52;73;149;41;10;0;0;0;0;0;0
69;GetZao;199;125;4975;13650;73;65;61;148;32;17;2;0;0;0;0;0
70;isolab;197;-550;7100;19150;61;62;74;146;39;11;0;1;0;0;0;0
71;freddoc70;194;-1000;4850;13300;61;70;63;141;36;16;1;0;0;0;0;0
72;blackriver_7;192;250;4800;12850;70;67;55;145;33;12;2;0;0;0;0;0
73;JeanPiere72;190;-475;5175;13050;72;53;65;153;24;13;0;0;0;0;0;0
74;.FUNNYFISH.;189;-550;4750;13250;60;66;63;134;41;11;3;0;0;0;0;0
75;filoudu56;188;-1075;6475;18950;56;74;58;130;35;22;1;0;0;0;0;0
76;alinou53;183;-1375;7325;19400;52;63;68;138;30;13;2;0;0;0;0;0
