rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
1;Aaanditsgone;1118;-5400;111800;295600;413;391;314;855;183;74;5;1;0;0;0;0
2;LickMyEvChip;1059;-8500;105900;280200;377;390;292;830;154;61;12;2;0;0;0;0
3;itsfree;647;-6300;64700;171600;218;235;194;500;98;44;4;1;0;0;0;0
4;Drachno;542;-4800;54200;144000;187;182;173;411;90;38;3;0;0;0;0;0
5;RagazzaBella;532;-8000;53200;144000;163;127;242;404;76;48;4;0;0;0;0;0
6;wtangw;502;1000;50200;153600;171;156;175;388;74;34;4;1;0;1;0;0
7;EN_VACANCES;441;10100;44100;140000;182;124;135;336;70;28;4;2;0;1;0;0
8;raar91;413;1100;41300;108000;155;128;130;321;65;23;4;0;0;0;0;0
9;MAMARAZZI;378;-5400;37800;96600;126;134;118;297;57;24;0;0;0;0;0;0
10;Ketelsen;336;19600;33600;111200;135;117;84;253;51;27;4;0;0;1;0;0
11;LENNY2610;322;-10400;32200;82600;94;122;106;262;40;17;2;1;0;0;0;0
12;adopteunbet;308;1200;30800;82800;116;107;85;230;54;22;2;0;0;0;0;0
13;HustlaStylez;281;-3300;28100;68000;96;105;80;236;31;14;0;0;0;0;0;0
14;_s4_;265;-1100;26500;76200;91;93;81;189;49;23;3;1;0;0;0;0
15;Tire-fesses;264;2200;26400;69600;105;93;66;209;35;18;1;1;0;0;0;0
17;Foufurieux06;225;-2900;22500;61400;67;61;97;165;44;13;3;0;0;0;0;0
18;Shori Nota;198;-3600;19800;49800;68;63;67;157;31;10;0;0;0;0;0;0
19;zizmax;193;-4900;19300;52800;55;59;79;143;33;15;2;0;0;0;0;0
20;philivey7212;185;-3700;18500;48200;58;77;50;144;30;9;2;0;0;0;0;0
21;jerome83;178;400;17800;47200;63;57;58;136;28;13;1;0;0;0;0;0
22;ChildCZ;175;-100;17500;44800;64;62;49;139;25;10;1;0;0;0;0;0
23;OthelloG;159;-100;15900;43200;60;62;37;119;25;14;1;0;0;0;0;0
24;MAYFAIRW1K;153;-1500;15300;39600;55;41;57;119;23;11;0;0;0;0;0;0
25;proscoo;141;1100;14100;36400;60;45;36;108;25;8;0;0;0;0;0;0
26;AAnus Etroit;135;-700;13500;35600;49;43;43;104;19;12;0;0;0;0;0;0
27;JeanLuc123;130;3400;13000;34400;58;38;34;96;26;8;0;0;0;0;0;0
28;O0IIIIII0O;126;-1800;12600;33200;38;48;40;94;24;8;0;0;0;0;0;0
29;LePardon;123;500;12300;35200;49;42;32;91;19;9;4;0;0;0;0;0
30;PandaPower;116;-1400;11600;29400;36;33;47;94;15;6;1;0;0;0;0;0
31;Armani78520;111;-2700;11100;28400;35;39;37;90;13;7;1;0;0;0;0;0
32;Gini2a;110;-1400;11000;29200;38;42;30;86;14;9;1;0;0;0;0;0
