rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
40;Picciotto;103;900;10300;28600;41;25;37;74;18;11;0;0;0;0;0;0
41;BLOODY.NL;102;-2000;10200;27200;35;27;40;79;14;8;1;0;0;0;0;0
42;tong26;101;-1700;10100;29000;25;30;46;77;13;9;1;1;0;0;0;0
43;StillStay;100;1000;10000;28800;39;28;33;73;17;9;0;1;0;0;0;0
44;Julvar2210;99;-900;9900;26600;30;27;42;76;16;5;2;0;0;0;0;0
45;tub55;98;400;9800;24000;42;27;29;81;12;5;0;0;0;0;0;0
46;Tsunami34;96;0;9600;24600;35;30;31;74;17;5;0;0;0;0;0;0
47;Touchdown67.;95;-500;9500;24000;38;25;32;74;17;4;0;0;0;0;0;0
48;Robinho3101;94;1200;9400;24800;34;28;32;73;12;9;0;0;0;0;0;0
49;1flip 2win;91;-500;9100;23800;34;38;19;70;16;4;1;0;0;0;0;0
50;NsRZoltan;91;-900;9100;24800;32;29;30;67;15;9;0;0;0;0;0;0
51;Kevin26000;88;0;8800;24000;30;23;35;65;16;6;1;0;0;0;0;0
53;G4ME OVER;84;-1600;8400;21600;26;32;26;64;16;4;0;0;0;0;0;0
54;Armani78520;84;-800;8400;21000;28;19;37;67;13;4;0;0;0;0;0;0
55;scorpio-777;84;0;8400;24200;30;27;27;56;19;9;0;0;0;0;0;0
56;MATETALEX13;83;-500;8300;24400;21;29;33;58;15;8;2;0;0;0;0;0
57;johanjuniorS;82;-1400;8200;24200;24;26;32;57;15;8;2;0;0;0;0;0
58;not_dead;80;-800;8000;21200;27;20;33;59;16;5;0;0;0;0;0;0
59;nico-malab;78;-400;7800;20800;25;20;33;58;14;6;0;0;0;0;0;0
60;Verneuil;77;-1300;7700;21200;25;17;35;57;13;6;1;0;0;0;0;0
61;Sir lewis;76;-1200;7600;19600;26;15;35;61;10;4;1;0;0;0;0;0
62;dubbelfriss1;74;-1600;7400;21200;20;32;22;51;14;9;0;0;0;0;0;0
63;Fafoo6;74;-200;7400;19200;30;22;22;56;14;4;0;0;0;0;0;0
64;Eva Green;71;100;7100;18400;28;23;20;55;11;5;0;0;0;0;0;0
65;_s4_;71;-2700;7100;20600;17;24;30;46;18;7;0;0;0;0;0;0
66;FISHANDFUSCH;70;-600;7000;19000;21;24;25;52;11;7;0;0;0;0;0;0
67;mimil7752;69;-900;6900;17800;23;17;29;53;12;4;0;0;0;0;0;0
68;ALaRetraite;66;-600;6600;17800;20;22;24;48;13;5;0;0;0;0;0;0
69;Samlel;66;-800;6600;17800;21;24;21;50;11;4;1;0;0;0;0;0
70;112233;65;1300;6500;18800;27;22;16;46;13;4;2;0;0;0;0;0
71;-Level99;63;500;6300;18200;23;25;15;46;13;3;0;1;0;0;0;0
72;Akhym94;63;-2900;6300;17000;13;30;20;43;18;2;0;0;0;0;0;0
73;Lydie des L5;62;-2000;6200;17600;15;27;20;46;10;4;2;0;0;0;0;0
74;EN_VACANCES;61;-900;6100;15600;21;21;19;48;9;4;0;0;0;0;0;0
77;Tony_Cmister;60;1400;6000;15800;25;23;12;46;9;5;0;0;0;0;0;0
78;vagon;60;-1400;6000;15400;19;21;20;46;11;3;0;0;0;0;0;0
79;Jupy973;60;-600;6000;16000;17;17;26;46;8;6;0;0;0;0;0;0
81;brams94600;56;0;5600;13800;19;19;18;45;9;2;0;0;0;0;0;0
82;MAYFAIRW1K;55;-700;5500;15600;18;16;21;44;6;4;0;1;0;0;0;0
83;Benmc24;53;-1500;5300;13600;16;17;20;42;7;4;0;0;0;0;0;0
84;_SperK_;51;-100;5100;13400;20;17;14;38;10;3;0;0;0;0;0;0
85;Ba88con;50;2000;5000;14800;20;18;12;39;5;5;0;1;0;0;0;0
