rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
1;BetterCallMe;1619;-2325;40875;106400;588;520;511;1244;273;96;6;0;0;0;0;0
4;Ketelsen;1133;1150;56650;150400;427;420;286;862;190;74;6;1;0;0;0;0
5;FeelAlive;1009;2975;31825;88950;372;379;258;752;172;72;10;2;1;0;0;0
6;x_lucky_91;827;1050;29700;82400;310;308;209;627;129;65;4;1;1;0;0;0
7;U.S.Tuermer.;762;-1400;19150;49700;282;282;198;597;110;52;3;0;0;0;0;0
8;KhaleesiFTW;762;550;19050;51250;273;252;237;579;118;60;4;1;0;0;0;0
9;BEBINO;741;-475;19225;50600;274;212;255;584;102;48;6;1;0;0;0;0
10;troupineur;608;-1050;15200;42350;192;152;264;445;105;49;9;0;0;0;0;0
11;lazgirouette;595;-450;15150;40950;214;190;191;444;104;41;6;0;0;0;0;0
12;jetelamet13;565;-2500;21200;57550;197;154;214;432;92;39;0;2;0;0;0;0
15;Sucre-River;510;-1050;12900;57900;148;172;190;399;81;27;2;0;0;0;1;0
16;abdennourrr;476;-1350;12050;32050;156;184;136;361;78;35;2;0;0;0;0;0
17;jjsam;474;-1400;12350;32950;157;179;138;360;75;36;3;0;0;0;0;0
18;babsetvero;456;-1750;18950;49900;153;168;135;354;73;22;6;1;0;0;0;0
19;papier fesse;444;150;11300;30200;167;157;120;339;66;37;2;0;0;0;0;0
20;GuideAA;432;-400;10800;28700;163;148;121;336;59;35;1;1;0;0;0;0
21;Mauxbydick;418;625;10775;28900;164;134;120;312;71;33;2;0;0;0;0;0
23;sara6373;382;625;10775;29100;150;115;117;288;61;28;5;0;0;0;0;0
24;Reko;378;-1050;12600;33700;123;130;125;291;56;28;2;1;0;0;0;0
27;5massam5;342;1300;13650;35850;136;102;104;260;60;20;2;0;0;0;0;0
29;RagazzaBella;333;-3200;15900;42000;94;91;148;260;44;27;2;0;0;0;0;0
31;9pressure9;328;875;8275;22050;130;109;89;247;52;29;0;0;0;0;0;0
32;ToutDevant;326;-925;8325;22900;104;132;90;235;65;25;1;0;0;0;0;0
33;iaia;318;300;8700;47450;104;107;107;246;51;17;3;0;0;0;1;0
34;Touchdown67.;316;1025;12225;57200;111;96;109;240;51;23;1;0;0;0;1;0
35;paschaa0087;314;200;8100;21600;120;116;78;236;61;14;2;1;0;0;0;0
36;Petonbet;310;575;13325;36600;120;106;84;230;47;30;2;1;0;0;0;0
37;Constipete;305;1125;11425;32750;124;90;91;223;58;23;0;0;1;0;0;0
38;megapitch;297;75;7425;19800;117;92;88;226;50;20;0;1;0;0;0;0
39;castorseb;291;-875;10425;27850;102;101;88;217;50;22;2;0;0;0;0;0
40;mancity444;286;250;9900;26900;101;89;96;213;49;22;2;0;0;0;0;0
41;Size7;284;-1500;13150;34900;99;93;92;217;43;23;1;0;0;0;0;0
42;LoicACC;277;375;7525;22800;102;98;77;211;35;21;7;3;0;0;0;0
44;Djoules59;270;1300;9900;26750;106;83;81;209;40;17;3;1;0;0;0;0
45;Matslide;264;-100;6600;18200;97;84;83;197;45;19;2;1;0;0;0;0
47;LULUBES;255;-300;11300;30300;99;96;60;193;39;23;0;0;0;0;0;0
48;KKickUrAAss;254;1450;6400;17750;112;76;66;188;41;24;0;1;0;0;0;0
49;lera 33;251;-625;8375;22300;83;97;71;196;36;18;1;0;0;0;0;0
50;Anaislea;247;-1800;6650;17700;75;78;94;188;41;16;2;0;0;0;0;0
51;ChibreAcier7;240;-700;7900;21550;88;82;70;178;40;20;2;0;0;0;0;0
52;pium;236;825;8525;22650;87;75;74;186;28;19;2;1;0;0;0;0
53;Muxa;235;-450;6050;15600;79;74;82;180;41;14;0;0;0;0;0;0
54;alex_hsb;231;-225;7075;18250;77;64;90;180;38;12;0;1;0;0;0;0
55;charivari1;231;-275;5775;15500;88;90;53;172;41;17;1;0;0;0;0;0
57;ALJUJO;227;100;6400;18150;77;71;79;169;43;12;2;1;0;0;0;0
58;xxxBOLAxxx;224;200;6100;16000;91;62;71;174;30;20;0;0;0;0;0;0
59;oumi26;218;-1550;7000;18300;63;85;70;169;34;13;2;0;0;0;0;0
60;Toda0712;217;1925;7325;20800;79;61;77;170;33;13;0;0;1;0;0;0
61;Jude.;211;-525;5275;13650;77;84;50;162;36;13;0;0;0;0;0;0
62;TIREX01;210;-925;7575;19450;69;75;66;162;36;11;1;0;0;0;0;0
63;dadatasca;209;1000;10300;29250;80;59;70;155;33;17;3;1;0;0;0;0
64;blade67;209;-1150;5600;14850;69;78;62;160;32;16;1;0;0;0;0;0
65;Marcel45;208;125;5675;14350;83;78;47;163;35;9;1;0;0;0;0;0
67;OthelloG;206;-300;10300;26400;80;67;59;163;28;15;0;0;0;0;0;0
68;Finalgig;206;725;8375;21250;86;56;64;161;33;12;0;0;0;0;0;0
70;Ba88con;204;-50;6800;18250;78;75;51;153;37;10;4;0;0;0;0;0
71;PokrThreat;203;2025;9675;26000;91;47;65;154;33;13;3;0;0;0;0;0
73;cepatmaran;195;-825;4875;12350;67;60;68;152;34;9;0;0;0;0;0;0
74;alinou53;193;-1650;4850;12800;52;53;88;150;27;15;1;0;0;0;0;0
76;truzman;190;-425;5675;15550;64;49;77;144;27;18;1;0;0;0;0;0
79;FireInTheHoL;187;200;6700;19150;65;67;55;133;36;15;2;1;0;0;0;0
