rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
47;Julien4731;228;-75;9025;24300;85;66;77;169;41;14;3;1;0;0;0;0
48;bishop74270;226;-125;6275;16700;85;81;60;177;35;13;0;1;0;0;0;0
49;king SELAH;223;-250;5650;14800;88;70;65;175;32;13;3;0;0;0;0;0
50;Arthur4King;222;-600;5550;14450;75;84;63;174;31;16;1;0;0;0;0;0
51;laviperedu13;220;-325;8775;24950;74;94;52;163;32;21;4;0;0;0;0;0
52;I-Want-U;220;2000;11000;31500;87;65;68;162;36;17;4;1;0;0;0;0
53;bedelias76;219;-1425;6675;17300;67;75;77;173;30;15;1;0;0;0;0;0
54;BienTravail;216;700;5400;14800;87;63;66;156;42;17;1;0;0;0;0;0
55;pepsifred;213;375;5425;14800;76;78;59;161;36;13;3;0;0;0;0;0
56;FireInTheHoL;212;100;5700;15200;84;60;68;159;41;9;3;0;0;0;0;0
57;Raiseorfold1;211;800;6150;18450;85;55;71;155;33;18;3;1;1;0;0;0
58;Callaghan910;210;-375;5275;14250;74;73;63;158;33;18;1;0;0;0;0;0
59;jeny47cool;205;-800;6850;18000;67;73;65;159;28;16;2;0;0;0;0;0
61;_CaLviN_;200;-450;6000;15850;71;79;50;150;36;14;0;0;0;0;0;0
62;DiLeonardo;198;425;7275;19850;76;75;47;154;31;10;2;1;0;0;0;0
63;alinou53;197;-1650;5300;13950;56;71;70;153;33;8;3;0;0;0;0;0
64;iaia;195;-325;5975;15800;65;73;57;151;28;15;1;0;0;0;0;0
65;titcho13;188;-825;7525;21050;61;76;51;135;34;17;2;0;0;0;0;0
66;jayjay34990;188;450;4700;12500;81;50;57;145;26;16;1;0;0;0;0;0
67;bestmind93;187;-800;5650;14100;62;65;60;148;31;8;0;0;0;0;0;0
68;freddoc70;185;275;5425;14500;73;53;59;141;31;12;1;0;0;0;0;0
69;TheBigShark;178;-300;4700;12950;63;57;58;136;26;14;1;1;0;0;0;0
70;ChibreAcier7;175;-400;7600;20650;58;64;53;135;24;13;3;0;0;0;0;0
71;KKickUrAAss;175;325;4375;11500;78;54;43;132;31;12;0;0;0;0;0;0
72;Julvar2210;175;-1100;5200;14400;50;43;82;124;37;14;0;0;0;0;0;0
73;jerome83;172;-750;4300;11750;55;51;66;128;27;16;1;0;0;0;0;0
74;8iRoguH;171;-1500;5200;13550;54;58;59;130;30;10;1;0;0;0;0;0
76;Lanesthesist;168;-150;4450;11600;62;53;53;131;23;13;1;0;0;0;0;0
77;romainrn;168;-575;5425;14200;54;55;59;135;19;14;0;0;0;0;0;0
78;LeZizouFou;167;1100;5100;13550;66;67;34;129;27;9;2;0;0;0;0;0
79;natax1;165;-975;7825;21150;47;56;62;122;30;11;2;0;0;0;0;0
80;l autre face;165;-750;5150;14300;56;48;61;116;34;15;0;0;0;0;0;0
81;mimi the;165;550;4750;12400;66;55;44;126;29;9;1;0;0;0;0;0
83;y-nesta-r;163;475;4075;10650;66;50;47;124;28;11;0;0;0;0;0;0
84;TheoWach;161;-200;5000;13700;53;47;61;119;23;18;1;0;0;0;0;0
85;Kehan2212;157;-250;4600;12150;59;46;52;121;24;10;2;0;0;0;0;0
86;l ouncle09;155;-575;6325;16750;47;48;60;119;27;8;1;0;0;0;0;0
87;melied92;153;-275;3875;10950;49;43;61;114;24;10;5;0;0;0;0;0
88;S i r   J V;153;75;3825;9850;62;49;42;121;20;12;0;0;0;0;0;0
89;LeBasilicain;152;-925;4575;12200;49;51;52;113;29;10;0;0;0;0;0;0
90;A-et-C;148;-500;3700;9550;50;45;53;115;23;10;0;0;0;0;0;0
91;Peecksick;145;650;5500;14950;57;40;48;109;23;12;1;0;0;0;0;0
92;RiVeRShArK15;145;-550;3800;9900;46;50;49;111;25;9;0;0;0;0;0;0
93;piz55;145;-700;3650;8850;50;48;47;123;13;9;0;0;0;0;0;0
94;alessandro..;144;-125;4925;12550;48;39;57;113;23;7;1;0;0;0;0;0
95;ALL3434;143;425;4275;11100;55;47;41;111;23;9;0;0;0;0;0;0
96;KarolisK;142;425;3575;9150;54;50;38;110;25;7;0;0;0;0;0;0
97;nene51420;142;275;3675;9350;59;48;35;111;23;8;0;0;0;0;0;0
98;AAlchimiste;142;-425;6375;16800;51;50;41;106;25;11;0;0;0;0;0;0
99;dedepierre22;141;-100;3550;9250;50;41;50;108;25;7;1;0;0;0;0;0
100;lau444;141;-925;3575;9750;40;61;40;103;24;14;0;0;0;0;0;0
102;Funpok64;139;475;5725;15550;51;47;41;101;26;11;1;0;0;0;0;0
103;paschaa0087;139;-175;3475;9250;49;58;32;107;20;11;1;0;0;0;0;0
104;Jphi84;139;-825;4475;11750;45;48;46;107;24;6;2;0;0;0;0;0
105;Pierreisska;138;-1075;5025;12900;47;41;50;107;25;6;0;0;0;0;0;0
106;Micael62200;136;125;3525;9800;51;40;45;102;21;12;0;1;0;0;0;0
107;lizarazu80;136;-725;5025;15100;40;55;41;102;12;20;1;1;0;0;0;0
108;winakoi64;136;-125;3525;8300;55;49;32;115;17;4;0;0;0;0;0;0
109;CLOGREGORY;134;-600;4550;12750;50;33;51;99;20;13;2;0;0;0;0;0
111;lavinia83;133;-525;3625;9550;44;45;44;104;18;10;1;0;0;0;0;0
112;FeLiNFer-AS;133;-50;4600;13450;45;40;48;93;24;15;0;1;0;0;0;0
113;RatOuNey;132;-150;3400;8950;48;42;42;104;17;9;2;0;0;0;0;0
114;davidamelie;131;300;3700;10000;54;38;39;97;22;12;0;0;0;0;0;0
115;Bronx02;130;275;3725;11650;45;32;53;85;34;10;0;0;1;0;0;0
116;Tr1n1T1;128;50;3400;8900;48;35;45;98;21;8;1;0;0;0;0;0
117;lorik2010;128;-375;3225;8800;42;47;39;100;13;13;2;0;0;0;0;0
118;portos77430;128;-325;4175;10400;45;42;41;101;21;6;0;0;0;0;0;0
119;diazou30150;128;-650;3700;9000;42;47;39;105;19;4;0;0;0;0;0;0
120;windguru14;128;-375;3725;10000;40;40;48;102;14;11;0;1;0;0;0;0
121;slidouing;127;-375;3425;8400;45;41;41;102;20;5;0;0;0;0;0;0
122;stuff32000;127;-375;3525;9100;47;48;32;98;22;7;0;0;0;0;0;0
123;eltchatone;127;-175;3375;9150;45;39;43;94;18;15;0;0;0;0;0;0
124;WERZOU;127;-650;4450;11900;35;37;55;93;24;9;1;0;0;0;0;0
125;nemdza;126;900;6300;18000;47;36;43;94;17;14;0;1;0;0;0;0
126;guiome93150;126;-250;4200;10850;44;39;43;98;18;10;0;0;0;0;0;0
127;WALYANISW;126;525;3325;9500;56;35;35;89;25;9;3;0;0;0;0;0
128;sdegriver;125;-675;3125;8650;41;43;41;87;28;10;0;0;0;0;0;0
129;samantha55;125;-575;3525;9500;47;32;46;103;15;4;2;1;0;0;0;0
130;Bimbe;125;-75;3675;9800;48;48;29;99;17;4;5;0;0;0;0;0
131;Looping3210;124;525;4125;10550;58;34;32;98;17;9;0;0;0;0;0;0
132;mario0000079;124;50;3100;8450;47;39;38;90;23;11;0;0;0;0;0;0
133;laulAAmani;123;225;3075;8350;51;40;32;91;20;12;0;0;0;0;0;0
134;Easy.X;123;-825;3975;10150;44;31;48;97;21;5;0;0;0;0;0;0
135;chatblanc1;121;-550;3050;8400;33;30;58;91;18;10;2;0;0;0;0;0
138;MalcatAAnho1;121;-1375;4875;12750;35;42;44;93;19;9;0;0;0;0;0;0
139;Rodaveur;120;275;3275;8950;49;33;38;88;24;7;1;0;0;0;0;0
140;-mr smith55-;120;-650;3050;8150;36;50;34;89;21;10;0;0;0;0;0;0
141;Kiro 92;118;-950;3200;8450;32;23;63;87;25;6;0;0;0;0;0;0
142;panny37;118;-1250;3750;10250;30;40;48;91;13;12;2;0;0;0;0;0
143;2NeeeRo;118;50;3250;9100;39;34;45;85;21;11;1;0;0;0;0;0
144;Nicosinus;118;950;4700;12200;50;34;34;93;18;6;1;0;0;0;0;0
145;KESACOPHEDO6;118;-25;3175;8450;49;46;23;88;21;9;0;0;0;0;0;0
146;Gregou77;118;400;2950;8600;43;45;30;83;25;8;1;1;0;0;0;0
147;LesProblems;117;-350;5700;15150;40;38;39;88;20;9;0;0;0;0;0;0
149;TOM 2A 1983;117;-1225;3975;10200;35;39;43;92;18;7;0;0;0;0;0;0
150;lokahi59;117;375;5325;14900;47;38;32;84;22;10;1;0;0;0;0;0
152;-SUCKOUT-;116;-350;3250;8400;39;31;46;90;21;4;1;0;0;0;0;0
153;-rep-;116;1325;3825;10900;49;32;35;85;20;7;4;0;0;0;0;0
154;gOgOwin;115;-525;3625;9650;39;30;46;86;22;6;1;0;0;0;0;0
155;chtu29;115;-425;3775;10000;39;31;45;87;21;6;1;0;0;0;0;0
156;AnonymouS43;115;-50;3250;8350;48;27;40;91;16;8;0;0;0;0;0;0
157;Jayni;114;-100;2850;7300;46;33;35;86;24;4;0;0;0;0;0;0
158;Hello-Kitty1;113;-425;3275;8650;39;38;36;85;22;5;1;0;0;0;0;0
160;AndriusP7;111;-25;2775;7100;42;37;32;84;23;4;0;0;0;0;0;0
161;fario69;110;-350;3100;8800;40;46;24;83;13;12;1;1;0;0;0;0
162;Benmc24;110;-150;3100;8450;39;41;30;85;16;6;3;0;0;0;0;0
163;Jeddan;109;-125;2725;7150;36;26;47;87;14;6;2;0;0;0;0;0
164;Bangkok08;109;-25;2725;6850;43;34;32;91;10;7;1;0;0;0;0;0
165;Greninho13;108;175;3525;9050;45;26;37;86;13;8;1;0;0;0;0;0
166;Fish6259;106;50;2750;6850;40;30;36;85;16;5;0;0;0;0;0;0
167;Ketelsen;106;300;5300;14400;44;33;29;81;14;10;1;0;0;0;0;0
168;Vase Ectomy;106;300;3300;8700;44;29;33;84;11;9;2;0;0;0;0;0
169;Razia.zs;105;425;2975;8400;44;23;38;76;17;11;1;0;0;0;0;0
170;Rorobello69;105;300;2850;7950;43;26;36;77;18;9;1;0;0;0;0;0
171;Allstarwin;105;-350;3200;8400;34;24;47;83;14;7;1;0;0;0;0;0
172;kev.d1991;105;-200;2950;7850;39;24;42;76;22;7;0;0;0;0;0;0
173;djepokertour;105;700;3050;7800;45;35;25;79;21;5;0;0;0;0;0;0
174;Rest trankil;105;-125;2725;6900;40;25;40;86;13;5;1;0;0;0;0;0
176;CHANG666;104;-50;2850;8100;41;27;36;76;19;7;2;0;0;0;0;0
177;MorX13;104;-850;3450;9600;33;32;39;70;28;6;0;0;0;0;0;0
178;AKENATH;104;-1300;3700;9150;29;31;44;83;16;5;0;0;0;0;0;0
179;Lapiche;104;200;2600;7050;42;34;28;78;17;8;1;0;0;0;0;0
180;29BaRaKa;103;-50;2600;7050;32;35;36;80;11;11;1;0;0;0;0;0
181;jess.2014;103;-875;3675;9800;30;25;48;82;14;5;2;0;0;0;0;0
182;Shurky;102;-500;2800;7400;32;42;28;80;13;8;1;0;0;0;0;0
183;Briou900;102;-100;3500;10400;40;31;31;74;19;8;0;1;0;0;0;0
184;corazon33;100;-825;2575;6450;26;40;34;79;17;4;0;0;0;0;0;0
185;Negreanuts;100;-225;2525;6550;31;36;33;82;8;9;1;0;0;0;0;0
186;John765;100;150;2600;7250;37;27;36;69;22;9;0;0;0;0;0;0
187;xxanais02;100;-200;2550;7100;36;26;38;75;12;12;1;0;0;0;0;0
188;SEB1427;100;-100;2500;6300;38;24;38;81;16;1;2;0;0;0;0;0
