rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
2;proscoo;875;-100;87500;232600;331;242;302;681;116;70;8;0;0;0;0;0
3;itsfree;867;-7300;86700;230600;300;307;260;670;122;68;7;0;0;0;0;0
4;Tire-fesses;694;200;69400;181200;261;255;178;548;97;43;5;1;0;0;0;0
5;1goal1dream;623;7100;62300;172600;232;204;187;471;94;53;4;0;1;0;0;0
6;sunny_flower;566;-1000;56600;152200;207;200;159;432;95;38;0;0;1;0;0;0
10;GuideAA;434;11600;43400;135000;153;170;111;336;56;39;2;0;0;1;0;0
11;-Level99;338;0;33800;89600;126;122;90;258;52;27;1;0;0;0;0;0
12;siddd;273;300;27300;79000;98;89;86;200;50;20;2;0;1;0;0;0
13;letsgamboule;208;1800;20800;77600;74;46;88;151;33;22;1;0;0;1;0;0
14;ghjuvanni13;195;-1700;19500;52600;66;69;60;144;34;17;0;0;0;0;0;0
15;Kimsing;194;-3200;19400;50200;62;65;67;150;31;13;0;0;0;0;0;0
16;Lydie des L5;187;-2900;18700;48000;62;58;67;148;27;11;1;0;0;0;0;0
18;4betspew;163;-300;16300;42000;59;53;51;125;29;9;0;0;0;0;0;0
19;Mesja33;163;-2700;16300;40800;56;49;58;131;23;9;0;0;0;0;0;0
20;PaKaiKai;160;-400;16000;43400;61;54;45;122;21;16;1;0;0;0;0;0
22;lucas32;152;-1400;15200;41000;52;62;38;113;27;11;1;0;0;0;0;0
23;Biquettesick;149;-1500;14900;41200;54;52;43;115;20;12;1;1;0;0;0;0
24;djfinck;144;-3800;14400;36400;40;52;52;115;20;9;0;0;0;0;0;0
25;dudu69999;141;1300;14100;38600;58;39;44;102;28;10;1;0;0;0;0;0
26;shark4s;141;-2300;14100;40600;47;45;49;98;24;19;0;0;0;0;0;0
27;AApikcipsK;139;-700;13900;38200;45;41;53;102;24;12;1;0;0;0;0;0
28;I YouPi I;138;0;13800;35600;48;45;45;109;18;11;0;0;0;0;0;0
29;ASDECOEUR23;135;-1900;13500;34400;44;41;50;108;19;7;1;0;0;0;0;0
30;stephou89;131;-2500;13100;37000;40;34;57;91;28;11;1;0;0;0;0;0
31;JeanLuc123;115;-2500;11500;30400;35;43;37;92;18;3;1;1;0;0;0;0
32;MASTHIBERT13;110;-1200;11000;30200;35;34;41;82;17;10;1;0;0;0;0;0
33;RagazzaBella;110;-5400;11000;28600;24;40;46;85;17;8;0;0;0;0;0;0
34;MOOM13;108;-400;10800;30200;38;33;37;82;20;3;2;1;0;0;0;0
36;PAN PAN QQ;104;-1200;10400;28200;34;28;42;77;17;10;0;0;0;0;0;0
37;klrdirecteur;100;1000;10000;27400;36;35;29;76;13;10;1;0;0;0;0;0
38;O0IIIIII0O;100;-400;10000;24600;40;27;33;84;11;4;1;0;0;0;0;0
39;jetelamet13;100;-600;10000;25800;39;29;32;76;19;5;0;0;0;0;0;0
41;atend2sec;98;-800;9800;23600;38;30;30;83;10;5;0;0;0;0;0;0
42;Julien4731;97;-1500;9700;25800;28;34;35;72;18;7;0;0;0;0;0;0
43;Pierreisska;94;-1400;9400;45200;24;29;41;72;11;9;1;0;0;1;0;0
44;siestoboulot;94;-600;9400;23600;32;40;22;77;10;7;0;0;0;0;0;0
45;jungle julia;94;600;9400;25600;38;26;30;72;12;9;1;0;0;0;0;0
46;tildkika;91;100;9100;24600;30;24;37;69;14;7;1;0;0;0;0;0
47;moka_prv;91;-700;9100;22600;33;33;25;74;12;5;0;0;0;0;0;0
48;Faceplouc;90;-800;9000;25000;28;22;40;63;19;8;0;0;0;0;0;0
49;1flip 2win;90;800;9000;24400;38;34;18;67;14;9;0;0;0;0;0;0
50;PanicHeadach;89;900;8900;25200;35;25;29;65;15;7;2;0;0;0;0;0
51;Ev4hr;86;-2400;8600;22000;24;26;36;70;10;5;1;0;0;0;0;0
53;tong26;85;-1700;8500;25600;20;26;39;56;17;11;1;0;0;0;0;0
54;Armani78520;83;-2300;8300;23000;21;31;31;58;20;4;1;0;0;0;0;0
55;Akhym94;81;-3700;8100;18600;20;28;33;69;12;0;0;0;0;0;0;0
56;BROKA;77;-2100;7700;20600;20;24;33;57;16;3;1;0;0;0;0;0
57;Verneuil;76;-1000;7600;19800;24;23;29;58;13;5;0;0;0;0;0;0
58;bobbyyy;76;-2200;7600;18600;19;24;33;63;9;4;0;0;0;0;0;0
59;grandguignol;75;100;7500;20400;29;22;24;50;23;2;0;0;0;0;0;0
60;NicoFloflo;73;-2100;7300;19800;20;30;23;53;14;6;0;0;0;0;0;0
61;5OOk.7up;72;1400;7200;21400;30;16;26;55;8;7;1;1;0;0;0;0
62;jenpeusplus;71;-300;7100;19800;24;28;19;53;10;7;1;0;0;0;0;0
63;scb1979;70;600;7000;20400;22;16;32;49;12;8;1;0;0;0;0;0
64;ValueMerguez;68;1000;6800;18400;28;18;22;50;12;6;0;0;0;0;0;0
66;doudz93;68;-400;6800;20400;24;22;22;45;12;11;0;0;0;0;0;0
67;BeckhamOM83;68;-200;6800;16000;28;20;20;57;10;1;0;0;0;0;0;0
68;JacksBurgers;67;-300;6700;16800;25;18;24;58;5;2;2;0;0;0;0;0
69;Thx Teerak;67;-3300;6700;18000;15;31;21;51;11;4;1;0;0;0;0;0
70;Lililou54;66;3000;6600;22600;24;22;20;50;9;5;1;0;1;0;0;0
71;JOCHAR23;66;-800;6600;18200;23;16;27;50;9;6;1;0;0;0;0;0
72;samnehoc;65;-1500;6500;16400;17;26;22;55;5;4;1;0;0;0;0;0
73;raar91;65;-100;6500;15800;25;22;18;55;6;4;0;0;0;0;0;0
74;klkako07;64;-1400;6400;19200;17;27;20;42;14;7;1;0;0;0;0;0
76;jvetous;64;-600;6400;15200;25;23;16;54;8;2;0;0;0;0;0;0
77;Cgklone;63;-700;6300;17800;20;22;21;47;8;7;1;0;0;0;0;0
78;_All4PokR_;63;100;6300;18000;17;18;28;50;6;6;0;1;0;0;0;0
79;WAM888;63;-1900;6300;15800;16;20;27;49;12;2;0;0;0;0;0;0
81;AgnesAgnes;62;-1200;6200;14400;22;20;20;53;8;1;0;0;0;0;0;0
82;Bbabaom;62;-400;6200;14800;24;15;23;52;8;2;0;0;0;0;0;0
83;Zefah91;61;-1700;6100;17200;16;25;20;46;9;4;2;0;0;0;0;0
84;MaCyLia8484;61;-500;6100;15800;20;18;23;48;8;5;0;0;0;0;0;0
85;Xbet;60;1200;6000;17200;23;19;18;40;14;6;0;0;0;0;0;0
87;BadFaFa;58;-800;5800;16400;19;17;22;40;12;6;0;0;0;0;0;0
88;crobin94;57;1900;5700;19000;21;21;15;33;12;11;1;0;0;0;0;0
89;soshanette;56;-1000;5600;14800;18;12;26;42;10;4;0;0;0;0;0;0
90;ItsOK2beGAY;56;3200;5600;15600;28;13;15;37;16;3;0;0;0;0;0;0
91;Blackiller00;55;300;5500;13400;24;15;16;47;4;4;0;0;0;0;0;0
92;ManGoItsMe;55;100;5500;14600;21;15;19;40;12;3;0;0;0;0;0;0
94;Ba88con;53;100;5300;13000;20;26;7;43;8;2;0;0;0;0;0;0
95;Gini2a;52;-600;5200;15000;16;14;22;36;9;7;0;0;0;0;0;0
