rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
1;BetterCallMe;2550;-5650;67150;180650;856;861;833;1939;403;185;19;4;0;0;0;0
2;Hey_Jude;2278;-1000;56950;155900;813;745;720;1717;373;160;24;3;1;0;0;0
3;MrTs222;1780;975;44725;118050;690;623;467;1356;299;117;7;1;0;0;0;0
5;nounieu;1480;19475;40275;133650;536;529;415;1117;247;102;12;1;0;0;1;0
6;Bangaloo;888;-3300;25650;68400;303;294;291;683;129;69;7;0;0;0;0;0
7;adopteunbet;873;-350;43650;116100;333;293;247;671;139;54;8;1;0;0;0;0
8;LimpferWin;819;-1225;21525;57950;284;290;245;633;123;57;4;2;0;0;0;0
10;Aaanditsgone;645;2550;32250;88000;244;231;170;498;96;45;4;1;1;0;0;0
11;Hacmen76;512;-1900;25600;71100;168;210;134;389;75;44;3;0;1;0;0;0
12;LENNY2610;477;-3025;13825;37650;144;194;139;355;79;39;4;0;0;0;0;0
13;SAMSHAGIRL;467;-1850;14800;39150;152;182;133;357;66;38;6;0;0;0;0;0
14;AdAugusta;463;-725;11575;30400;170;159;134;360;67;33;3;0;0;0;0;0
15;guigui6283;462;-950;13350;35550;166;131;165;354;76;25;7;0;0;0;0;0
16;alinou53;448;-2025;19675;52000;152;133;163;351;53;42;2;0;0;0;0;0
17;lhelicoptere;439;-1025;10975;28350;154;162;123;341;74;21;3;0;0;0;0;0
18;gogepok37;394;-200;9850;27300;144;133;117;285;80;22;7;0;0;0;0;0
19;BurjAlArab;386;-2800;10300;27550;115;135;136;287;78;17;4;0;0;0;0;0
20;RagazzaBella;353;-1650;17650;50200;101;96;156;261;56;28;7;1;0;0;0;0
21;gamraissa;343;-975;10025;27800;104;127;112;252;64;23;3;1;0;0;0;0
22;PacoRayban;342;-775;11425;30150;114;113;115;262;49;31;0;0;0;0;0;0
23;capone73000;341;-1000;12900;34000;115;108;118;267;49;21;4;0;0;0;0;0
24;ORTI37;329;-50;8800;24400;110;130;89;241;58;25;5;0;0;0;0;0
25;troupineur;327;-650;8300;22300;110;95;122;247;53;24;3;0;0;0;0;0
26;Patrun50;326;-675;13325;35400;119;99;108;244;60;20;2;0;0;0;0;0
27;cpasvole;326;-700;8600;21450;120;91;115;260;49;17;0;0;0;0;0;0
28;Gini2a;320;-1650;11650;28950;117;121;82;267;34;16;3;0;0;0;0;0
29;- Viet -;294;-900;7350;19450;98;109;87;230;44;17;2;1;0;0;0;0
30;temple42;293;-1100;8200;22050;94;100;99;219;47;25;2;0;0;0;0;0
31;windguru14;290;175;8975;22800;114;80;96;234;40;13;3;0;0;0;0;0
32;FireInTheHoL;288;475;8725;24100;109;81;98;217;51;16;3;1;0;0;0;0
33;LeBasilicain;280;150;9850;25650;94;92;94;219;43;16;2;0;0;0;0;0
34;freddoc70;270;-975;7325;19450;93;77;100;203;48;17;2;0;0;0;0;0
35;U.S.Tuermer.;269;-1925;6725;16700;76;130;63;222;29;18;0;0;0;0;0;0
36;Tigrouwood1;267;75;11775;31600;98;79;90;206;40;19;1;0;1;0;0;0
37;lkjhgfd1;264;-650;6600;16800;99;84;81;211;38;13;2;0;0;0;0;0
38;Hello-Kitty1;264;25;6825;18450;91;92;81;198;47;15;4;0;0;0;0;0
39;jonah83;260;775;9325;24900;98;94;68;194;45;21;0;0;0;0;0;0
40;Julvar2210;255;-1425;8675;22950;82;58;115;196;37;21;1;0;0;0;0;0
41;pepsifred;254;175;6625;18150;89;84;81;186;45;21;2;0;0;0;0;0
43;MrSebou;249;1975;11975;32700;100;76;73;193;45;10;0;0;1;0;0;0
44;bishop74270;247;525;6475;16750;100;82;65;196;33;17;1;0;0;0;0;0
45;jadenolan;242;-900;6050;15700;79;76;87;187;40;14;1;0;0;0;0;0
46;kikerced;240;-675;7675;20100;84;76;80;186;40;12;2;0;0;0;0;0
47;TOUFIK76;239;1050;9450;27100;90;72;77;167;43;27;2;0;0;0;0;0
48;TopGunJTs;238;-300;5950;15600;86;84;68;184;38;14;2;0;0;0;0;0
49;PAN PAN QQ;238;200;9650;26350;91;76;71;183;36;17;1;1;0;0;0;0
51;chibredorr;235;650;11650;30000;96;73;66;186;33;15;1;0;0;0;0;0
52;linololo;232;-775;6275;16700;86;71;75;172;43;17;0;0;0;0;0;0
53;NadineRomano;231;1325;8675;23550;91;78;62;175;37;16;3;0;0;0;0;0
54;DesperHate;230;3000;11500;32300;97;77;56;171;33;22;4;0;0;0;0;0
55;isolab;226;-1125;7325;19300;74;65;87;170;43;11;2;0;0;0;0;0
56;KRUNCHY2A;226;-575;6225;16500;86;87;53;171;37;15;3;0;0;0;0;0
57;M.G51;224;-325;5925;15550;82;62;80;177;29;17;1;0;0;0;0;0
58;_CaLviN_;222;-625;7025;18550;75;83;64;172;37;12;0;1;0;0;0;0
59;TYSON2205;220;-900;6450;16700;71;73;76;171;35;13;1;0;0;0;0;0
