rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
111;TOELMADE;162;-300;4450;12350;52;45;65;123;28;9;0;2;0;0;0;0
112;TheoWach;161;-175;4975;13350;55;42;64;121;27;13;0;0;0;0;0;0
113;Guillllaume;161;-50;4100;11150;57;56;48;121;25;14;1;0;0;0;0;0
114;Don Curioso;161;-75;4025;10800;55;48;58;127;22;10;1;1;0;0;0;0
115;Yoyo-coco;159;-525;4125;10850;59;67;33;122;26;9;2;0;0;0;0;0
116;S i r   J V;157;-225;3925;10700;50;70;37;119;23;13;2;0;0;0;0;0
117;tharod69;156;1200;3900;10850;64;55;37;110;33;12;1;0;0;0;0;0
118;CrazyCris;154;325;4175;10250;68;45;41;124;23;7;0;0;0;0;0;0
119;VIO13;153;-125;4075;12150;43;44;66;111;21;17;3;1;0;0;0;0
120;Chatoune95;153;-800;3900;10250;51;50;52;119;21;12;1;0;0;0;0;0
121;Vallantines;152;200;3800;10700;58;47;47;113;25;12;1;1;0;0;0;0
122;JONAH60;152;-200;4000;10750;49;50;53;109;33;10;0;0;0;0;0;0
123;Pierreisska;151;525;5575;15250;55;29;67;108;27;16;0;0;0;0;0;0
124;Philip81100;150;25;4375;12800;55;47;48;118;19;9;3;0;1;0;0;0
125;nicole95;150;-625;3975;10050;48;51;51;120;21;8;1;0;0;0;0;0
126;_KirbystacK_;150;-425;4725;12200;54;49;47;121;19;9;0;1;0;0;0;0
127;Romu59119;150;-675;4175;10900;51;57;42;116;25;8;1;0;0;0;0;0
128;lo-ran;149;475;4975;13350;63;41;45;113;18;17;1;0;0;0;0;0
129;pablo8413;149;1225;3725;11100;61;38;50;113;23;11;1;0;1;0;0;0
130;iaia;147;-175;3675;10200;50;54;43;108;23;15;1;0;0;0;0;0
131;Fiveguys;145;250;3900;10950;60;45;40;106;26;11;1;1;0;0;0;0
132;needfrench;145;-550;4100;11200;49;44;52;106;24;14;1;0;0;0;0;0
133;talavante;145;-1375;4475;11550;39;50;56;111;26;6;2;0;0;0;0;0
134;luigi974;145;950;5250;15350;55;40;50;103;30;9;2;1;0;0;0;0
135;Fishundelj;144;50;3600;9900;58;47;39;107;29;6;1;1;0;0;0;0
136;Aleksandre26;144;-425;3925;10800;50;46;48;104;25;14;1;0;0;0;0;0
137;MaxiDindon;144;-475;4275;11550;52;33;59;113;17;12;2;0;0;0;0;0
138;Easy.X;143;375;5575;14100;59;45;39;112;26;5;0;0;0;0;0;0
139;Christ5973;141;-350;5300;14000;52;43;46;106;25;10;0;0;0;0;0;0
140;Woodshipper1;141;-225;3525;9200;50;57;34;114;15;10;2;0;0;0;0;0
141;soispatient;140;-200;4550;12500;48;46;46;102;26;11;1;0;0;0;0;0
142;pfiff4861;139;-1325;3475;8750;30;53;56;110;22;7;0;0;0;0;0;0
143;Kenzo4475;139;25;3475;9000;55;47;37;111;15;13;0;0;0;0;0;0
144;WSOPMONACO;137;-350;4550;12350;46;45;46;109;14;11;3;0;0;0;0;0
145;mr legodeur;136;-475;3975;10900;44;55;37;100;23;11;2;0;0;0;0;0
146;lavidaLoca.;136;-175;5275;14700;48;48;40;100;27;6;3;0;0;0;0;0
147;Zackus26;135;-500;4850;12500;48;51;36;103;23;9;0;0;0;0;0;0
148;Size7;135;625;3375;8600;65;31;39;109;17;8;1;0;0;0;0;0
149;Split Me;135;-1100;6600;16450;45;48;42;107;21;7;0;0;0;0;0;0
150;CLOGREGORY;135;-950;4650;12250;43;40;52;97;32;6;0;0;0;0;0;0
151;HildaBrugges;134;-150;3750;10250;47;42;45;101;16;16;1;0;0;0;0;0
152;autoxclusion;133;-725;4125;10150;41;42;50;111;16;5;1;0;0;0;0;0
153;Thrillerium;133;-200;3500;9300;46;42;45;104;22;6;0;1;0;0;0;0
154;ShipforBoobs;130;650;3250;9650;41;45;44;99;23;6;1;0;1;0;0;0
155;kitkekoute;128;400;3200;9350;52;46;30;94;17;13;4;0;0;0;0;0
156;Mr-13;128;-550;3400;8550;43;54;31;104;17;5;2;0;0;0;0;0
157;Alchimist86;126;750;4000;10450;55;31;40;97;20;8;1;0;0;0;0;0
158;Virginie.S;126;-350;3350;8250;49;40;37;104;14;8;0;0;0;0;0;0
159;PandaPower;126;-475;3525;9500;41;35;50;95;21;9;1;0;0;0;0;0
160;gofishgo;126;125;3225;8700;49;46;31;93;21;12;0;0;0;0;0;0
161;lamachine62;126;125;3275;8450;48;44;34;100;17;9;0;0;0;0;0;0
162;BoardGGeek;125;250;3450;9550;44;48;33;91;21;13;0;0;0;0;0;0
163;Pink_Devil;124;650;3100;8850;53;43;28;91;19;11;3;0;0;0;0;0
164;babylonellll;124;-525;3975;10300;41;38;45;98;17;9;0;0;0;0;0;0
165;tchacacaboom;124;-250;3100;7950;41;28;55;96;21;7;0;0;0;0;0;0
166;jonah83;124;-350;4150;11150;40;45;39;92;25;7;0;0;0;0;0;0
167;Kd2412;123;-25;3275;9150;37;42;44;90;22;10;0;1;0;0;0;0
168;Shurky;123;425;3475;9350;51;36;36;85;30;8;0;0;0;0;0;0
169;turtle97;123;-25;3625;10600;48;40;35;89;24;9;0;0;1;0;0;0
170;Chris5751575;123;-300;3250;9000;42;48;33;93;20;7;3;0;0;0;0;0
171;Fish6259;122;-725;4575;12150;41;45;36;98;14;8;2;0;0;0;0;0
172;Cashanova31;122;-575;3475;9150;36;36;50;97;15;9;1;0;0;0;0;0
173;sandkaman;122;-600;3050;8550;36;51;35;85;25;12;0;0;0;0;0;0
174;karim le bg;121;-175;5475;14600;44;42;35;91;19;11;0;0;0;0;0;0
175;30.06.2014;121;-625;3025;7350;42;31;48;99;18;4;0;0;0;0;0;0
176;Sofdou59;121;-350;3500;9600;38;32;51;89;20;11;1;0;0;0;0;0
177;squali44;121;-1575;4225;11350;30;50;41;89;24;6;2;0;0;0;0;0
178;MorX13;121;1375;3275;8850;55;31;35;91;21;8;1;0;0;0;0;0
179;Akhym94;120;300;5250;14800;44;37;39;87;18;14;1;0;0;0;0;0
180;MM18;120;-50;3000;8000;42;46;32;93;14;13;0;0;0;0;0;0
181;O.W.N.E.D;120;-200;3200;8250;44;36;40;92;21;7;0;0;0;0;0;0
182;rodrigo88;119;-375;2975;7500;40;33;46;96;17;5;1;0;0;0;0;0
183;AdriPerrine;119;175;2975;9350;48;37;34;94;13;9;1;1;1;0;0;0
184;Hixos;119;-475;3975;10850;38;32;49;86;26;7;0;0;0;0;0;0
185;Sandyge83;119;225;3125;9100;48;36;35;83;22;13;1;0;0;0;0;0
186;Boubil59;116;-600;4650;11250;41;36;39;96;15;5;0;0;0;0;0;0
187;Luckyman14;116;1175;3125;9750;53;25;38;88;18;7;1;1;1;0;0;0
188;SpgEtxe12;116;1250;3550;10000;55;21;40;82;19;15;0;0;0;0;0;0
189;Nikoulai01;115;-300;3200;8250;42;40;33;88;21;6;0;0;0;0;0;0
190;metis974reun;115;750;4000;10900;44;24;47;86;18;11;0;0;0;0;0;0
191;corben08;115;25;2875;7250;46;40;29;92;16;7;0;0;0;0;0;0
192;Dywen71;113;75;4175;11650;40;36;37;83;17;13;0;0;0;0;0;0
193;asone1;113;-575;3775;9950;34;36;43;90;15;7;1;0;0;0;0;0
194;Formule92;112;-675;2825;7650;34;37;41;82;21;9;0;0;0;0;0;0
195;v1nc3_fr;112;75;4375;12400;40;39;33;80;20;10;2;0;0;0;0;0
196;Jeanlo44;111;-600;3100;8450;35;33;43;81;20;10;0;0;0;0;0;0
197;Crow69x;111;-450;3000;7850;33;39;39;87;17;5;2;0;0;0;0;0
198;gamraissa;111;-50;2800;7250;40;33;38;86;19;5;1;0;0;0;0;0
199;David Machad;110;-1550;2750;7150;22;34;54;88;11;11;0;0;0;0;0;0
200;Our New Home;110;-550;2750;7500;32;48;30;79;22;9;0;0;0;0;0;0
201;KroKo_Deal;110;-525;5075;14600;34;37;39;82;16;9;3;0;0;0;0;0
202;Tir3x;110;0;3100;8200;39;32;39;84;17;8;1;0;0;0;0;0
203;ChibreAcier7;109;-675;4675;12650;37;43;29;83;17;8;1;0;0;0;0;0
204;bable06;109;-600;3300;8650;34;25;50;86;11;11;1;0;0;0;0;0
205;_CRASH_;109;950;2900;9250;40;37;32;69;25;12;2;1;0;0;0;0
206;KisSMarilynM;108;-75;3525;9350;40;39;29;82;18;8;0;0;0;0;0;0
208;tonton1962;108;-950;3950;10450;33;34;41;82;18;8;0;0;0;0;0;0
209;-LuCh0-;108;-725;4875;13000;33;44;31;83;16;8;1;0;0;0;0;0
210;PimPamPoum__;107;-550;5350;13900;40;31;36;82;20;4;1;0;0;0;0;0
211;zizmax;107;-375;4225;11450;39;42;26;77;22;7;1;0;0;0;0;0
212;AdAugusta;106;-650;2650;6700;36;48;22;84;18;3;1;0;0;0;0;0
213;royale47;106;-375;2675;6650;35;40;31;85;16;5;0;0;0;0;0;0
214;BienTravail;106;-350;2650;6700;40;49;17;83;18;5;0;0;0;0;0;0
215;comentonjoue;106;-25;2825;6700;40;34;32;91;11;3;1;0;0;0;0;0
216;Paire-severe;106;600;3050;8800;42;37;27;76;17;11;2;0;0;0;0;0
217;Av3rag3_JAW;106;100;2650;6300;43;35;28;90;12;4;0;0;0;0;0;0
218;CADET-CADET;106;700;5300;16700;38;42;26;80;15;9;1;0;1;0;0;0
219;PERSEFONE1;106;525;3075;8450;39;38;29;77;17;11;1;0;0;0;0;0
220;Vittoria06;106;250;2750;7700;40;26;40;75;19;12;0;0;0;0;0;0
221;Bru148;105;-550;3000;8150;35;30;40;75;20;9;1;0;0;0;0;0
222;Yokohama6220;105;-225;2875;7900;39;35;31;77;19;9;0;0;0;0;0;0
223;Julien4731;104;-700;3900;10050;31;33;40;81;16;7;0;0;0;0;0;0
224;mimil7752;103;75;3625;9700;40;26;37;77;16;10;0;0;0;0;0;0
225;MAYFAIRW1K;103;-525;4775;12500;35;43;25;80;15;7;1;0;0;0;0;0
226;BingBOng21;103;-775;3725;9250;36;31;36;85;9;9;0;0;0;0;0;0
227;frbery;102;25;2775;7300;35;28;39;74;22;6;0;0;0;0;0;0
228;bonnie013;102;275;3075;8650;42;23;37;73;18;10;1;0;0;0;0;0
229;HanK_HulaY;101;-525;2525;6450;34;32;35;76;22;3;0;0;0;0;0;0
230;cocodijon21;100;350;2550;6800;42;34;24;76;16;8;0;0;0;0;0;0
231;OhBroTherOh;100;400;3450;8950;34;29;37;80;16;3;1;0;0;0;0;0
232;Veronica77;100;-325;2625;6500;31;35;34;81;13;6;0;0;0;0;0;0
