rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
1;BetterCallMe;2091;525;85875;234450;771;678;642;1591;334;141;21;3;1;0;0;0
3;AdAugusta;1841;-1775;46975;126000;679;660;502;1391;307;126;16;1;0;0;0;0
4;stasiukaxz11;1168;50;29200;76700;450;409;309;894;196;71;7;0;0;0;0;0
6;jjsam;772;-675;19775;52100;291;284;197;603;110;53;5;1;0;0;0;0
7;KYFFF;771;1025;19275;52150;307;200;264;585;121;57;7;1;0;0;0;0
8;adopteunbet;760;3200;38000;104000;297;270;193;564;125;67;3;1;0;0;0;0
9;Ajeossi;690;2450;17250;46800;277;232;181;521;118;38;13;0;0;0;0;0
10;Ketelsen;651;1750;32550;87200;248;225;178;502;98;43;7;1;0;0;0;0
11;BurjAlArab;617;-575;16525;68450;195;198;224;475;98;40;2;1;0;0;1;0
12;y-nesta-r;607;-1375;18425;50800;209;220;178;461;92;47;5;1;1;0;0;0
13;Petonbet;576;50;14400;37850;227;188;161;444;89;40;3;0;0;0;0;0
14;lhelicoptere;557;425;13925;37050;204;193;160;422;94;37;4;0;0;0;0;0
15;bishop74270;549;425;14775;40250;205;207;137;417;84;44;3;1;0;0;0;0
16;Vi1MetrTaTet;526;1075;18025;49050;193;213;120;397;83;42;4;0;0;0;0;0
17;Bangaloo;498;225;12525;35000;190;163;145;374;79;41;3;0;1;0;0;0
18;mAD le BaRGe;462;-1975;13125;40900;143;142;177;339;82;36;4;0;0;1;0;0
20;Hello-Kitty1;411;525;18975;57300;155;126;130;294;80;34;2;0;0;1;0;0
21;megapitch;403;3175;19425;54950;157;132;114;302;71;25;3;1;1;0;0;0
22;- Viet -;371;-100;9600;30100;139;117;115;283;58;29;0;0;0;1;0;0
23;AAnus Etroit;366;-1900;13600;35250;126;126;114;290;46;27;3;0;0;0;0;0
24;PhiI lvey;359;2350;17950;49000;149;112;98;268;60;29;1;1;0;0;0;0
25;Gini2a;354;-1250;13200;33400;130;136;88;280;53;21;0;0;0;0;0;0
27;titouan888;347;250;14150;37450;128;107;112;257;66;23;1;0;0;0;0;0
28;mario0000079;344;-850;8600;22900;118;119;107;258;60;25;1;0;0;0;0;0
29;jetelamet13;344;125;9525;25650;127;107;110;261;54;23;6;0;0;0;0;0
31;MrTs222;339;-375;8475;22100;128;111;100;266;54;16;2;1;0;0;0;0
32;Julvar2210;337;6650;10100;38800;107;89;141;249;61;24;1;0;1;1;0;0
34;Tinitouns31;283;125;7425;20000;111;81;91;215;48;18;2;0;0;0;0;0
35;tchacacaboom;283;-400;7150;18450;100;68;115;221;43;18;1;0;0;0;0;0
36;ChibreAcier7;278;-1425;12325;32250;99;96;83;220;39;17;2;0;0;0;0;0
37;Vic60;274;-475;7025;17800;96;88;90;215;49;8;2;0;0;0;0;0
38;bab3006;273;-375;8375;21100;103;87;83;216;39;18;0;0;0;0;0;0
39;Angelios17;267;75;9975;28300;102;87;78;192;48;22;5;0;0;0;0;0
40;blackbearl;266;-200;6800;18800;93;96;77;194;48;23;0;1;0;0;0;0
41;jayjay34990;262;100;7200;19350;102;92;68;204;38;18;1;1;0;0;0;0
42;LordBendtner;261;875;9025;25250;101;106;54;188;45;26;2;0;0;0;0;0
43;SAMSHAGIRL;257;-1050;8700;24300;81;85;91;182;52;23;0;0;0;0;0;0
44;lifesick01;254;-1125;7025;21000;79;99;76;179;45;24;5;1;0;0;0;0
45;Touchdown67.;251;-1700;8750;23700;84;90;77;188;40;21;2;0;0;0;0;0
46;Archer90;251;-650;10850;28200;93;84;74;191;44;15;1;0;0;0;0;0
48;Lanesthesist;247;525;6675;17800;92;86;69;191;40;13;3;0;0;0;0;0
49;aar.poker;244;-775;6125;15450;86;97;61;196;34;13;1;0;0;0;0;0
50;kikerced;244;25;6225;17200;87;73;84;180;37;26;1;0;0;0;0;0
51;Pierreisska;240;-450;7750;22250;83;69;88;181;34;19;5;1;0;0;0;0
52;iaia;240;-175;7225;19050;85;85;70;189;30;20;0;1;0;0;0;0
53;Naounator;236;-825;6075;16000;80;76;80;180;39;16;1;0;0;0;0;0
54;BanFromPluto;234;4475;6875;24100;91;73;70;170;45;13;5;0;0;1;0;0
55;AKENATH;232;-1625;8875;23100;71;77;84;177;41;13;1;0;0;0;0;0
56;Nooka69;227;475;6975;18500;91;54;82;166;49;12;0;0;0;0;0;0
57;chatblanc1;226;-450;9750;26300;74;68;84;173;37;14;2;0;0;0;0;0
59;_CaLviN_;224;575;6475;18600;87;82;55;153;44;26;1;0;0;0;0;0
60;I-Want-U;223;-50;11150;28300;91;64;68;186;21;15;0;1;0;0;0;0
61;LeBasilicain;222;-425;6975;17900;77;75;70;173;36;13;0;0;0;0;0;0
63;alinou53;219;-2000;5750;15050;63;68;88;167;39;13;0;0;0;0;0;0
65;cpasvole;216;-150;5400;13650;85;56;75;171;33;12;0;0;0;0;0;0
66;AndriusP7;216;1400;5400;15500;99;86;31;155;38;18;5;0;0;0;0;0
67;janoli17;215;525;8125;21450;82;71;62;170;28;14;3;0;0;0;0;0
68;saycheese;211;-550;9650;25200;73;75;63;165;33;11;2;0;0;0;0;0
69;Cocohen;211;-525;5275;14550;66;87;58;161;31;16;2;1;0;0;0;0
70;GTL01;210;-750;5250;13900;69;80;61;155;42;13;0;0;0;0;0;0
71;jejonjobs;209;-1200;6700;17750;66;81;62;159;36;14;0;0;0;0;0;0
72;AnArKine;207;450;5750;16150;72;63;72;148;45;10;4;0;0;0;0;0
73;ESPION92;203;275;6225;15950;83;58;62;155;32;16;0;0;0;0;0;0
76;unasmonfrere;198;225;9725;25450;79;66;53;153;29;16;0;0;0;0;0;0
77;moringoo;197;-725;5625;14650;67;59;71;155;28;13;1;0;0;0;0;0
78;alicia1204;195;375;5025;13450;71;79;45;148;29;17;1;0;0;0;0;0
79;.FUNNYFISH.;195;25;4875;13100;78;68;49;152;28;13;1;1;0;0;0;0
80;Jeff 21 Rima;194;-1050;7100;20200;63;80;51;143;34;13;3;1;0;0;0;0
81;VERYWELL;184;75;5275;14150;72;65;47;136;29;19;0;0;0;0;0;0
84;PokrThreat;180;-225;4875;12300;73;46;61;140;32;7;1;0;0;0;0;0
85;isa127;177;-525;4425;11900;51;66;60;133;27;17;0;0;0;0;0;0
86;shakalaka;174;-800;4850;12600;58;54;62;134;27;13;0;0;0;0;0;0
87;Fish6259;172;2575;5025;15300;79;47;46;136;26;7;2;0;1;0;0;0
88;keikogi;170;-1850;6350;16950;45;56;69;131;23;16;0;0;0;0;0;0
89;PAN PAN QQ;170;-1275;5975;16300;49;61;60;126;32;9;3;0;0;0;0;0
90;payeman63;169;1075;6375;18150;75;51;43;122;36;9;1;1;0;0;0;0
91;Looping3210;168;-175;5275;13550;62;42;64;136;19;13;0;0;0;0;0;0
92;TiSoJuTo;166;-775;4175;10850;58;64;44;127;30;8;1;0;0;0;0;0
93;Mainna;163;350;6700;17850;61;32;70;117;37;9;0;0;0;0;0;0
94;yves kylian;162;-625;5975;16100;55;59;48;122;27;12;1;0;0;0;0;0
95;gaybel;162;-350;4050;11050;57;63;42;128;18;14;1;1;0;0;0;0
96;9pressure9;161;-825;6925;18350;55;54;52;123;24;13;1;0;0;0;0;0
97;nono697;159;1525;7775;20450;69;38;52;125;21;12;1;0;0;0;0;0
98;Tu_Te_Calm;159;-825;7375;19350;51;58;50;122;22;15;0;0;0;0;0;0
99;Akhym94;158;-675;5875;15400;55;56;47;129;14;13;2;0;0;0;0;0
100;nounou 29;156;800;4900;13400;68;38;50;114;28;12;2;0;0;0;0;0
101;1905GS;155;-275;3875;10600;52;45;58;119;22;13;0;1;0;0;0;0
102;TOUFIK76;154;750;6150;17700;57;42;55;111;25;15;3;0;0;0;0;0
103;Bronx02;153;0;4450;12050;52;34;67;112;28;11;2;0;0;0;0;0
104;luish_f;152;-150;7450;19750;58;40;54;117;25;7;3;0;0;0;0;0
105;Funpok64;151;-475;5875;16100;50;56;45;111;29;9;2;0;0;0;0;0
106;WhatThe_fish;151;1750;4400;13750;61;41;49;103;28;17;1;2;0;0;0;0
107;pepsifred;151;-75;3825;9650;58;50;43;118;26;7;0;0;0;0;0;0
108;dalidache666;149;725;5525;16250;54;41;54;111;24;11;2;1;0;0;0;0
109;5massam5;149;-275;4625;12850;48;45;56;108;27;11;2;1;0;0;0;0
110;U_whine_amax;148;650;4500;12350;57;53;38;110;24;13;1;0;0;0;0;0
111;Plakeslke;146;525;6375;17400;57;45;44;105;27;13;1;0;0;0;0;0
112;jadenolan;145;275;3625;10150;54;46;45;109;20;13;3;0;0;0;0;0
113;furiouzzz;143;-1650;4650;12850;38;53;52;108;23;11;0;1;0;0;0;0
114;Ericos1964;143;350;4300;11750;51;44;48;107;23;13;0;0;0;0;0;0
115;troupineur;143;-225;3575;8850;56;37;50;118;16;9;0;0;0;0;0;0
116;El-Nin0;142;1600;3850;12100;53;43;46;113;19;9;0;0;1;0;0;0
117;gibilactico;141;850;4150;12750;55;48;38;99;29;7;5;1;0;0;0;0
118;ALaRetraite;141;175;6875;18850;52;40;49;104;23;13;1;0;0;0;0;0
119;Alesmith;140;750;3500;9850;55;45;40;100;32;6;1;1;0;0;0;0
120;7lucky7;140;-175;6725;19800;50;57;33;94;31;13;2;0;0;0;0;0
121;pokertov;139;125;3575;9300;52;33;54;104;28;7;0;0;0;0;0;0
122;Crow69x;139;-675;3475;8550;45;51;43;112;22;5;0;0;0;0;0;0
123;grillonade65;139;175;4075;11150;45;45;49;104;18;15;2;0;0;0;0;0
124;Constipete;139;525;5425;14050;54;53;32;107;24;8;0;0;0;0;0;0
125;LeZizouFou;139;675;3475;9800;54;38;47;98;27;13;1;0;0;0;0;0
