"rank";"playerName";"expressoNb";"profit";"totalBuyin";"totalJackpot";"places1";"places2";"places3";"totalX2";"totalX4";"totalX6";"totalX10";"totalX20";"totalX50";"totalX200";"totalX1000";"totalX10000"
"217";"burkumins";"107";"575";"5225";"14500";"40";"41";"26";"78";"18";"10";"1";"0";"0";"0";"0";"0"
"218";"deden13";"107";"600";"3600";"9850";"42";"25";"40";"78";"18";"11";"0";"0";"0";"0";"0";"0"
"219";"v1nc3_fr";"107";"425";"3875";"20150";"37";"40";"30";"80";"18";"8";"0";"0";"0";"1";"0";"0"
"220";"raiden69";"107";"-450";"2750";"7150";"33";"45";"29";"80";"22";"5";"0";"0";"0";"0";"0";"0"
"221";"beaujolais42";"106";"-575";"2675";"7800";"28";"23";"55";"76";"17";"11";"2";"0";"0";"0";"0";"0"
"222";"lesombre09";"106";"75";"2825";"7350";"42";"32";"32";"81";"18";"7";"0";"0";"0";"0";"0";"0"
"223";"Alnolaro";"106";"225";"3175";"7850";"39";"48";"19";"87";"13";"5";"1";"0";"0";"0";"0";"0"
"224";"lescure4ever";"106";"500";"2650";"7100";"48";"28";"30";"80";"18";"7";"1";"0";"0";"0";"0";"0"
"225";"R3GBULLL";"106";"-200";"2750";"8000";"30";"44";"32";"81";"13";"9";"2";"1";"0";"0";"0";"0"
"226";"Lapiche";"105";"-475";"2625";"7050";"36";"23";"46";"81";"19";"4";"0";"1";"0";"0";"0";"0"
"227";"JevttKC-tino";"105";"-775";"3175";"7250";"35";"45";"25";"90";"13";"2";"0";"0";"0";"0";"0";"0"
"228";"chrisdav33";"105";"-125";"3075";"8350";"36";"33";"36";"83";"14";"6";"2";"0";"0";"0";"0";"0"
"229";"Titzourss";"105";"275";"2625";"6950";"41";"39";"25";"77";"22";"6";"0";"0";"0";"0";"0";"0"
"230";"JTERASE";"104";"0";"3100";"8250";"37";"35";"32";"76";"25";"2";"1";"0";"0";"0";"0";"0"
"231";"goal0105";"104";"-375";"2975";"7600";"33";"34";"37";"85";"11";"7";"1";"0";"0";"0";"0";"0"
"232";"MapyPorrins";"104";"200";"5200";"13700";"42";"36";"26";"81";"15";"7";"1";"0";"0";"0";"0";"0"
"233";"blamm";"103";"-200";"3200";"9100";"37";"38";"28";"72";"20";"11";"0";"0";"0";"0";"0";"0"
"234";"titcho13";"103";"-400";"4000";"9500";"39";"37";"27";"85";"14";"4";"0";"0";"0";"0";"0";"0"
"235";"jayjay34990";"103";"-850";"3150";"7450";"34";"32";"37";"86";"15";"2";"0";"0";"0";"0";"0";"0"
"236";"progamers13";"102";"-200";"2600";"7650";"37";"29";"36";"75";"12";"12";"3";"0";"0";"0";"0";"0"
"237";"Alsa57";"102";"-250";"2600";"6900";"36";"24";"42";"78";"15";"9";"0";"0";"0";"0";"0";"0"
"238";"wajihusya";"102";"-175";"2675";"6900";"40";"38";"24";"78";"18";"6";"0";"0";"0";"0";"0";"0"
"239";"tank007";"102";"25";"2575";"7150";"37";"31";"34";"77";"14";"9";"2";"0";"0";"0";"0";"0"
"240";"fifi7578";"101";"-475";"2525";"6800";"32";"45";"24";"76";"17";"7";"1";"0";"0";"0";"0";"0"
"241";"lizarazu80";"101";"-475";"2875";"7500";"30";"42";"29";"77";"18";"6";"0";"0";"0";"0";"0";"0"
"242";"inesya";"100";"-150";"4150";"12100";"35";"27";"38";"78";"13";"6";"1";"2";"0";"0";"0";"0"
"243";"Jayni";"100";"-600";"2600";"6350";"33";"39";"28";"81";"17";"2";"0";"0";"0";"0";"0";"0"
"244";"fario69";"100";"-175";"2525";"6450";"36";"39";"25";"78";"16";"6";"0";"0";"0";"0";"0";"0"
"245";"sylomex77";"100";"1450";"4850";"13950";"37";"22";"41";"76";"12";"10";"1";"1";"0";"0";"0";"0"
"246";"superfish75";"100";"-275";"2675";"6950";"34";"26";"40";"79";"14";"7";"0";"0";"0";"0";"0";"0"
