rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
87;Djegueur;169;-625;4775;12250;59;52;58;128;33;7;1;0;0;0;0;0
88;WERZOU;165;-1150;5650;14400;52;46;67;136;18;7;4;0;0;0;0;0
89;chop-suey;164;325;5575;15650;60;55;49;117;36;10;0;1;0;0;0;0
90;grillonade65;164;-250;4700;12150;60;51;53;131;23;8;2;0;0;0;0;0
91;CHANG666;164;1125;4325;12300;67;46;51;120;22;21;1;0;0;0;0;0
92;spainbatman;161;-200;6100;16200;60;56;45;118;30;12;1;0;0;0;0;0
93;Klpower;160;-175;4475;12050;53;46;61;117;30;12;1;0;0;0;0;0
94;Boublosh;160;-200;4050;11200;61;61;38;113;34;12;1;0;0;0;0;0
95;G13A;158;-575;4725;13300;55;53;50;111;32;14;1;0;0;0;0;0
96;catcamaur1;157;-1175;4875;12600;47;68;42;122;21;14;0;0;0;0;0;0
100;LENNY2610;153;-550;4150;11600;47;68;38;107;33;13;0;0;0;0;0;0
101;lkjhgfd1;151;-75;3775;9450;57;46;48;122;20;9;0;0;0;0;0;0
102;xgilles979;151;475;4875;13500;53;43;55;115;21;13;2;0;0;0;0;0
103;Akhym94;150;1750;5600;17150;57;53;40;99;33;15;2;1;0;0;0;0
104;Lanesthesist;149;800;4100;11150;58;55;36;111;22;15;1;0;0;0;0;0
105;yoyo935;149;400;6700;19150;58;45;46;99;34;16;0;0;0;0;0;0
108;Anaislea;144;1050;4500;14500;48;45;51;94;33;16;0;0;1;0;0;0
109;charivari1;143;-275;3575;9800;50;57;36;108;24;10;0;1;0;0;0;0
110;Barbitouf25;143;-75;3625;9900;52;47;44;104;25;14;0;0;0;0;0;0
111;TOM 2A 1983;143;-50;4750;13000;56;46;41;107;25;9;1;1;0;0;0;0
112;DiLeonardo;143;-525;6825;18350;51;50;42;108;23;11;1;0;0;0;0;0
113;jess.2014;142;-1850;6450;16500;43;35;64;113;18;11;0;0;0;0;0;0
114;TiSoJuTo;142;500;3750;10450;54;42;46;104;22;16;0;0;0;0;0;0
116;MANCITY1984;140;-175;4425;13000;48;45;47;98;28;11;2;1;0;0;0;0
117;superfish75;138;-225;3775;10250;49;39;50;105;15;18;0;0;0;0;0;0
118;Brancox;137;-275;5625;16750;40;49;48;93;26;16;2;0;0;0;0;0
120;bricounet68;137;-900;4500;11950;45;31;61;102;30;5;0;0;0;0;0;0
122;52Vaillant52;136;1225;3425;14600;58;39;39;93;30;12;0;0;0;1;0;0
125;Filippoanc;134;-1225;4475;11900;37;36;61;106;16;11;1;0;0;0;0;0
126;Furppy;134;-400;3350;8950;43;50;41;101;25;6;2;0;0;0;0;0
127;hibou75002;134;500;5900;16800;50;44;40;99;22;10;2;1;0;0;0;0
128;alessandro..;134;100;4350;12050;52;40;42;100;22;10;1;1;0;0;0;0
129;lmoses;133;1350;5500;14200;63;38;32;106;19;6;2;0;0;0;0;0
130;bruns1987;132;-1200;5000;12850;38;49;45;105;19;7;1;0;0;0;0;0
131;21LaaetRom;131;-350;3750;11800;40;49;42;92;22;15;1;0;1;0;0;0
132;Patrun50;130;-450;4450;10700;49;36;45;108;19;3;0;0;0;0;0;0
133;OUKRAK;129;400;3250;9250;49;43;37;92;25;10;2;0;0;0;0;0
134;babsetvero;128;-350;4000;10350;43;50;35;99;22;7;0;0;0;0;0;0
135;thebutcher38;128;-375;3675;9550;46;43;39;100;18;10;0;0;0;0;0;0
136;reborn44;127;-900;3850;10300;33;52;42;94;24;8;1;0;0;0;0;0
138;myszka;127;-50;3200;8550;47;42;38;95;24;7;1;0;0;0;0;0
139;.FUNNYFISH.;126;800;3200;8850;53;40;33;99;16;8;2;1;0;0;0;0
140;FISH&CHEAP7;125;-650;3200;10100;36;36;53;88;24;11;1;0;1;0;0;0
141;stephoux69;125;-275;3125;8450;38;38;49;91;24;10;0;0;0;0;0;0
142;Reko;124;700;3800;9850;50;34;40;93;23;8;0;0;0;0;0;0
143;gogepok37;123;625;3075;8850;47;44;32;85;24;13;1;0;0;0;0;0
144;arnaudtlse;123;-675;3075;8450;37;56;30;93;18;10;2;0;0;0;0;0
148;Aoninenk;118;-725;5075;13500;39;42;37;87;23;8;0;0;0;0;0;0
149;Jeanlo44;118;-550;3350;7650;42;44;32;102;13;3;0;0;0;0;0;0
150;cKRabS-1;118;-950;2950;7800;32;44;42;92;14;12;0;0;0;0;0;0
151;nithab;117;750;3350;9150;45;25;47;87;17;13;0;0;0;0;0;0
152;lacteur 21;116;-1200;4450;12350;29;52;35;85;18;13;0;0;0;0;0;0
154;mimi075;116;50;3300;9200;46;35;35;88;17;10;1;0;0;0;0;0
155;Teamats76;116;-225;3225;7800;39;35;42;96;17;2;1;0;0;0;0;0
156;Gr0sDaniel;115;-950;3200;8500;27;54;34;86;21;8;0;0;0;0;0;0
157;lele7669;115;-750;3150;8700;31;35;49;82;20;13;0;0;0;0;0;0
158;LuckyLaeti;115;250;3800;9700;42;26;47;89;19;6;1;0;0;0;0;0
159;badboy67720x;113;-175;3275;9350;38;40;35;82;19;11;0;1;0;0;0;0
161;frbery;111;400;3750;9700;48;29;34;85;18;8;0;0;0;0;0;0
162;lescure4ever;111;625;2775;7150;51;36;24;87;16;8;0;0;0;0;0;0
163;nono201270;111;600;4250;11400;43;37;31;84;20;6;1;0;0;0;0;0
164;SylvainB01;110;-725;3675;10150;31;38;41;80;21;7;2;0;0;0;0;0
165;pyjama51;109;-700;3600;9000;39;37;33;90;11;7;1;0;0;0;0;0
166;the alsacian;109;-75;3475;9500;33;52;24;80;19;10;0;0;0;0;0;0
167;SOUS RIRE;109;-1350;4250;11550;30;35;44;80;21;7;1;0;0;0;0;0
168;yves kylian;108;-125;3475;9750;36;39;33;77;17;11;3;0;0;0;0;0
169;Bemouzz77;108;475;3025;8600;42;32;34;74;25;8;1;0;0;0;0;0
170;stc-bats;107;-125;2675;7650;32;40;35;74;22;10;1;0;0;0;0;0
171;kitkekoute;107;-175;2675;7300;40;36;31;77;21;9;0;0;0;0;0;0
172;Mariutz;106;-225;3375;8450;39;30;37;87;14;3;2;0;0;0;0;0
173;x juju26;106;-300;2850;7350;41;33;32;81;19;6;0;0;0;0;0;0
174;Klaks;106;-225;3575;9400;39;29;38;81;17;8;0;0;0;0;0;0
175;paye_frere;106;-100;3550;9550;39;26;41;75;24;7;0;0;0;0;0;0
177;Shurky;105;-675;3075;8100;31;36;38;81;15;9;0;0;0;0;0;0
178;PROMETHEUS26;105;-1200;4300;11250;34;33;38;84;12;8;1;0;0;0;0;0
179;ptipot;105;250;5200;14450;40;26;39;77;17;9;2;0;0;0;0;0
180;HERVIRG;104;-400;3150;8800;34;42;28;77;16;9;2;0;0;0;0;0
181;FalconX;104;400;3400;8900;42;38;24;79;16;9;0;0;0;0;0;0
182;Mimh62;104;0;2850;7800;39;45;20;80;13;10;1;0;0;0;0;0
183;titcho13;103;-750;3050;8200;31;49;23;78;20;4;1;0;0;0;0;0
185;Khn-M19;103;475;3275;8950;43;30;30;75;19;8;1;0;0;0;0;0
186;Full max 69;102;-100;2700;7850;34;34;34;72;19;9;2;0;0;0;0;0
188;PinPinBeach;102;475;3775;10100;46;25;31;76;18;8;0;0;0;0;0;0
189;ERIS07;102;-150;3400;10250;33;38;31;73;14;12;3;0;0;0;0;0
190;Zorhus;102;1125;2575;8750;40;36;26;71;20;6;4;0;1;0;0;0
191;Ketelsen;101;-250;5050;13400;37;45;19;80;13;6;2;0;0;0;0;0
192;JuniorK;100;-875;2675;6700;29;29;42;79;15;6;0;0;0;0;0;0
193;yoyocdc;100;-450;3350;9250;37;32;31;73;16;11;0;0;0;0;0;0
