"rank";"playerName";"expressoNb";"profit";"totalBuyin";"totalJackpot";"places1";"places2";"places3";"totalX2";"totalX4";"totalX6";"totalX10";"totalX20";"totalX50";"totalX200";"totalX1000";"totalX10000"
"18";"jenpeusplus";"203";"2300";"20300";"52400";"83";"63";"57";"160";"27";"16";"0";"0";"0";"0";"0";"0"
"19";"Akhym94";"194";"-2400";"19400";"54000";"64";"70";"60";"157";"24";"10";"2";"0";"1";"0";"0";"0"
"20";"adopteunbet";"181";"1100";"18100";"50600";"70";"59";"52";"131";"32";"16";"2";"0";"0";"0";"0";"0"
"21";"raar91";"174";"-1000";"17400";"45000";"63";"64";"47";"133";"31";"10";"0";"0";"0";"0";"0";"0"
"22";"HanK_HulaY";"143";"2500";"14300";"41200";"54";"47";"42";"102";"28";"11";"1";"1";"0";"0";"0";"0"
"23";"lol_Sverev";"140";"400";"14000";"40800";"55";"38";"47";"109";"20";"10";"0";"0";"1";"0";"0";"0"
"24";"Manu__b";"134";"-1400";"13400";"35800";"42";"54";"38";"102";"19";"13";"0";"0";"0";"0";"0";"0"
"25";"jertiann";"133";"-2100";"13300";"32000";"47";"55";"31";"112";"15";"6";"0";"0";"0";"0";"0";"0"
"26";"LickMyEvChip";"133";"2100";"13300";"38400";"47";"48";"38";"102";"16";"11";"3";"1";"0";"0";"0";"0"
"27";"solal38";"132";"-1400";"13200";"39400";"38";"28";"66";"98";"18";"11";"4";"1";"0";"0";"0";"0"
"28";"MezuuUuuT";"129";"-2700";"12900";"35000";"38";"54";"37";"93";"28";"7";"1";"0";"0";"0";"0";"0"
"29";"StillStay";"122";"1200";"12200";"32400";"47";"32";"43";"93";"20";"8";"1";"0";"0";"0";"0";"0"
"30";"WERZOU";"119";"-700";"11900";"31400";"44";"29";"46";"91";"20";"7";"1";"0";"0";"0";"0";"0"
"31";"JeanLuc123";"116";"-1400";"11600";"31000";"38";"42";"36";"87";"19";"10";"0";"0";"0";"0";"0";"0"
"32";"MAMARAZZI";"110";"0";"11000";"28800";"39";"40";"31";"84";"20";"5";"1";"0";"0";"0";"0";"0"
"33";"Aziz DuLoft";"109";"-900";"10900";"30000";"39";"42";"28";"82";"17";"8";"2";"0";"0";"0";"0";"0"
"34";"proscoo";"106";"-200";"10600";"27800";"37";"36";"33";"82";"17";"6";"1";"0";"0";"0";"0";"0"
"35";"Milan&Ines";"100";"-1800";"10000";"27400";"29";"41";"30";"78";"9";"12";"1";"0";"0";"0";"0";"0"
"36";"ValueMerguez";"97";"-500";"9700";"25200";"38";"35";"24";"78";"11";"7";"1";"0";"0";"0";"0";"0"
"37";"truzman";"97";"-1100";"9700";"27600";"32";"32";"33";"65";"23";"9";"0";"0";"0";"0";"0";"0"
"38";"losbramaires";"92";"0";"9200";"24000";"34";"35";"23";"73";"12";"6";"1";"0";"0";"0";"0";"0"
"39";"BB_congele";"88";"-600";"8800";"23200";"32";"26";"30";"67";"14";"7";"0";"0";"0";"0";"0";"0"
"40";"pollo401";"86";"-2200";"8600";"22400";"26";"27";"33";"67";"14";"4";"1";"0";"0";"0";"0";"0"
"41";"geranuim46";"85";"2900";"8500";"28200";"28";"36";"21";"62";"12";"10";"0";"0";"1";"0";"0";"0"
"42";"BanFromPluto";"85";"-2100";"8500";"21400";"29";"34";"22";"70";"8";"7";"0";"0";"0";"0";"0";"0"
"43";"melyon";"84";"-200";"8400";"25000";"32";"24";"28";"60";"15";"5";"4";"0";"0";"0";"0";"0"
"44";"gr84";"81";"-500";"8100";"21000";"31";"22";"28";"61";"16";"4";"0";"0";"0";"0";"0";"0"
"45";"RoroLeskro";"80";"2400";"8000";"22200";"34";"29";"17";"58";"17";"3";"2";"0";"0";"0";"0";"0"
"46";"HalAtAc";"74";"-1000";"7400";"22400";"22";"27";"25";"48";"18";"6";"2";"0";"0";"0";"0";"0"
"47";"OMGcall911";"73";"1500";"7300";"20000";"33";"25";"15";"55";"9";"9";"0";"0";"0";"0";"0";"0"
"48";"POLBICH42";"72";"-1400";"7200";"19200";"25";"17";"30";"55";"10";"7";"0";"0";"0";"0";"0";"0"
"49";"CLOGREGORY";"72";"-800";"7200";"17800";"25";"18";"29";"61";"7";"3";"1";"0";"0";"0";"0";"0"
"50";"Etnies";"71";"100";"7100";"18000";"25";"30";"16";"57";"9";"5";"0";"0";"0";"0";"0";"0"
"51";"BoumBail";"70";"-600";"7000";"18400";"25";"21";"24";"55";"8";"7";"0";"0";"0";"0";"0";"0"
"52";"siestoboulot";"70";"1000";"7000";"23400";"24";"21";"25";"43";"15";"8";"4";"0";"0";"0";"0";"0"
"53";"lera 33";"69";"-1100";"6900";"19000";"23";"22";"24";"51";"12";"5";"1";"0";"0";"0";"0";"0"
"54";"Chattardd";"69";"-100";"6900";"20800";"24";"18";"27";"47";"16";"5";"0";"1";"0";"0";"0";"0"
"55";"Ababurre";"68";"-1400";"6800";"17000";"20";"17";"31";"56";"7";"5";"0";"0";"0";"0";"0";"0"
"56";"BAbaBAbaBA.";"67";"-2900";"6700";"17400";"14";"24";"29";"53";"8";"6";"0";"0";"0";"0";"0";"0"
"57";"maAamyy";"67";"-1500";"6700";"17800";"21";"20";"26";"55";"9";"2";"0";"1";"0";"0";"0";"0"
"58";"ManGoItsMe";"67";"-100";"6700";"17000";"27";"21";"19";"50";"16";"1";"0";"0";"0";"0";"0";"0"
"59";"Nascars";"66";"-1800";"6600";"18200";"18";"26";"22";"53";"8";"4";"0";"1";"0";"0";"0";"0"
"60";"moka_prv";"66";"-1800";"6600";"20000";"18";"25";"23";"47";"12";"3";"4";"0";"0";"0";"0";"0"
"61";"HumHum94";"64";"2600";"6400";"21400";"21";"24";"19";"42";"12";"7";"2";"1";"0";"0";"0";"0"
"62";"Watch-me";"63";"-500";"6300";"18000";"21";"21";"21";"45";"11";"6";"1";"0";"0";"0";"0";"0"
"63";"whodini";"61";"-1100";"6100";"16200";"18";"25";"18";"44";"14";"3";"0";"0";"0";"0";"0";"0"
"64";"nkimhoangkie";"60";"-1200";"6000";"17600";"20";"16";"24";"39";"16";"4";"1";"0";"0";"0";"0";"0"
"65";"newintown";"60";"0";"6000";"16800";"22";"18";"20";"44";"10";"5";"1";"0";"0";"0";"0";"0"
"66";"elgatito42";"60";"-2400";"6000";"15400";"15";"20";"25";"46";"11";"3";"0";"0";"0";"0";"0";"0"
"67";"Yespapa13x";"59";"900";"5900";"17000";"23";"22";"14";"41";"10";"8";"0";"0";"0";"0";"0";"0"
"68";"Biscotto06";"59";"-2300";"5900";"15200";"16";"21";"22";"47";"9";"2";"1";"0";"0";"0";"0";"0"
"69";"Ragnarok_1er";"58";"-1200";"5800";"13800";"21";"26";"11";"49";"7";"2";"0";"0";"0";"0";"0";"0"
"70";"BLOODY.NL";"58";"-2400";"5800";"15000";"15";"13";"30";"43";"13";"2";"0";"0";"0";"0";"0";"0"
"71";"crazyjoker29";"57";"-2500";"5700";"16600";"12";"20";"25";"39";"10";"8";"0";"0";"0";"0";"0";"0"
"72";"chachadu05";"56";"1200";"5600";"15400";"23";"10";"23";"40";"11";"5";"0";"0";"0";"0";"0";"0"
"73";"geogeo5488";"55";"-700";"5500";"17000";"21";"18";"16";"39";"9";"6";"0";"1";"0";"0";"0";"0"
"74";"chicha88";"55";"-1700";"5500";"19200";"12";"13";"30";"42";"7";"5";"0";"0";"1";"0";"0";"0"
"75";"alex38om";"54";"-600";"5400";"14400";"15";"15";"24";"39";"12";"3";"0";"0";"0";"0";"0";"0"
"76";"tyzef2001";"54";"-1600";"5400";"13400";"16";"17";"21";"44";"7";"3";"0";"0";"0";"0";"0";"0"
"77";"PouRiToSs67";"54";"-1400";"5400";"15800";"15";"18";"21";"38";"9";"6";"1";"0";"0";"0";"0";"0"
"78";"Machinedu06";"54";"-200";"5400";"13800";"22";"15";"17";"40";"13";"1";"0";"0";"0";"0";"0";"0"
"79";"bloutoussse";"53";"-700";"5300";"16400";"17";"21";"15";"35";"11";"5";"2";"0";"0";"0";"0";"0"
"80";"bnak";"51";"-500";"5100";"12800";"18";"12";"21";"41";"7";"3";"0";"0";"0";"0";"0";"0"
