rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
58;mimoun85;108;-400;10800;27200;43;39;26;85;18;5;0;0;0;0;0;0
59;x_lucky_91;106;200;10600;28400;39;41;26;77;22;7;0;0;0;0;0;0
60;tchoubi38;103;-1700;10300;29000;34;38;31;78;14;8;3;0;0;0;0;0
61;cetteberc;100;-2400;10000;26800;29;24;47;74;18;8;0;0;0;0;0;0
62;MOOM13;97;-300;9700;25200;36;32;29;74;17;6;0;0;0;0;0;0
63;112233;95;1500;9500;26200;42;28;25;72;14;7;2;0;0;0;0;0
64;Elvisss06;93;900;9300;24200;36;19;38;70;18;5;0;0;0;0;0;0
65;jetelamet13;90;-1800;9000;25000;29;37;24;65;17;7;1;0;0;0;0;0
66;Virenque37;89;500;8900;25000;33;25;31;62;18;9;0;0;0;0;0;0
67;Titzourss;89;-1100;8900;22800;28;28;33;71;11;7;0;0;0;0;0;0
68;Xbet;88;2000;8800;25800;40;19;29;63;18;5;1;1;0;0;0;0
69;PROELMIMI;78;-1600;7800;19600;23;31;24;63;10;5;0;0;0;0;0;0
70;rutox69;77;-100;7700;21000;26;25;26;59;10;7;1;0;0;0;0;0
71;rigole-pa;76;1200;7600;19200;33;19;24;60;12;4;0;0;0;0;0;0
72;SebAsTurn;76;-1200;7600;19400;21;25;30;64;10;1;0;1;0;0;0;0
73;Riomaxime;75;100;7500;19400;27;22;26;55;18;2;0;0;0;0;0;0
75;gazamiseh;74;400;7400;20400;24;17;33;54;12;8;0;0;0;0;0;0
76;1flip 2win;73;-1100;7300;20200;27;22;24;53;14;5;1;0;0;0;0;0
77;Fabishflush;72;-200;7200;19400;25;18;29;54;13;4;1;0;0;0;0;0
78;jon azoulay;72;-1000;7200;20200;23;19;30;53;9;10;0;0;0;0;0;0
79;SHINOPS01;71;-2100;7100;19200;18;19;34;51;15;5;0;0;0;0;0;0
80;bombealexia;70;-1000;7000;19800;21;20;29;52;9;8;1;0;0;0;0;0
81;ktell;70;79400;7000;119600;24;20;26;48;15;5;1;0;0;0;1;0
82;Check_Point;69;-700;6900;21000;23;25;21;46;14;7;2;0;0;0;0;0
83;AuteuiL_yaya;69;-700;6900;16600;26;20;23;57;10;2;0;0;0;0;0;0
84;Samlel;69;500;6900;22000;23;22;24;48;12;6;2;1;0;0;0;0
85;blackbet31;67;-100;6700;20000;22;10;35;43;17;6;1;0;0;0;0;0
87;bejo13;67;-900;6700;16000;26;21;20;56;9;2;0;0;0;0;0;0
89;oliswingerz;66;-1600;6600;16200;21;24;21;53;11;2;0;0;0;0;0;0
91;Tant mieux;65;-300;6500;16600;21;20;24;52;10;2;1;0;0;0;0;0
92;Lydie des L5;64;-400;6400;18000;21;28;15;45;14;4;1;0;0;0;0;0
93;chouchou 21;64;-3000;6400;17600;15;22;27;47;12;4;1;0;0;0;0;0
94;ROOFTOP;63;7300;6300;118600;19;12;32;42;11;8;1;0;0;0;1;0
95;EL-DUCOS;61;-2100;6100;16200;18;19;24;45;12;4;0;0;0;0;0;0
96;joy27810;60;-200;6000;16400;21;17;22;46;8;5;1;0;0;0;0;0
97;loichhh;60;1600;6000;17000;29;22;9;42;11;7;0;0;0;0;0;0
99;jertiann;60;-1400;6000;16600;16;28;16;40;17;3;0;0;0;0;0;0
100;nosugarlpls;58;1400;5800;15600;26;18;14;44;8;6;0;0;0;0;0;0
101;Verneuil;58;-400;5800;16200;20;24;14;44;7;6;1;0;0;0;0;0
102;ATHOMIIIK;58;0;5800;18800;24;16;18;48;6;3;0;0;1;0;0;0
103;fivekiller;57;-900;5700;15400;19;17;21;42;10;5;0;0;0;0;0;0
104;castorseb;56;-1000;5600;15400;18;25;13;40;11;5;0;0;0;0;0;0
105;Plakeslke;56;-800;5600;14200;19;17;20;43;11;2;0;0;0;0;0;0
106;lelimier57;56;-1400;5600;15200;14;16;26;39;14;3;0;0;0;0;0;0
107;AbouSy.Ps.Fr;56;800;5600;16000;21;13;22;40;10;5;1;0;0;0;0;0
108;PokrThreat;56;-3400;5600;13800;9;23;24;45;9;2;0;0;0;0;0;0
109;girlie69;55;-100;5500;14600;20;16;19;43;8;3;1;0;0;0;0;0
111;faceup;54;-2800;5400;14800;12;16;26;42;6;5;1;0;0;0;0;0
112;benjoAAAA;54;-600;5400;14400;15;26;13;41;8;5;0;0;0;0;0;0
113;samnehoc;54;-200;5400;14600;20;18;16;38;13;3;0;0;0;0;0;0
114;kingnounou;53;100;5300;15400;20;10;23;38;8;6;1;0;0;0;0;0
115;jbdu11000;53;100;5300;14000;21;19;13;41;7;5;0;0;0;0;0;0
116;Hello-Kitty1;51;-300;5100;12200;22;14;15;42;8;1;0;0;0;0;0;0
117;Noa2104;51;700;5100;13400;21;14;16;40;6;5;0;0;0;0;0;0
118;Rafa775;51;100;5100;12200;23;13;15;42;8;1;0;0;0;0;0;0
120;Oo.jaggy.oO;50;-400;5000;12400;18;15;17;41;6;3;0;0;0;0;0;0
122;nayalo;50;400;5000;13600;21;13;16;37;8;5;0;0;0;0;0;0
