rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
27;PaKaiKai;223;500;22300;66600;80;90;53;170;31;17;3;1;1;0;0;0
28;jejememe13;217;-300;21700;55000;80;72;65;170;36;11;0;0;0;0;0;0
29;Off the Wall;217;-1900;21700;61400;75;62;80;155;40;19;3;0;0;0;0;0
30;LucAS nOOb;216;-1200;21600;55600;79;78;59;169;34;12;1;0;0;0;0;0
31;Ranouna;202;3400;20200;59000;81;56;65;147;31;22;0;2;0;0;0;0
32;ChibreAcier7;200;-1400;20000;52200;66;78;56;155;31;13;1;0;0;0;0;0
33;canard nord;189;-1300;18900;52800;57;69;63;139;32;17;0;1;0;0;0;0
34;ManGoItsMe;189;-900;18900;50400;69;75;45;147;25;15;2;0;0;0;0;0
35;Malhabah;181;-5700;18100;48400;42;46;93;133;35;13;0;0;0;0;0;0
36;benyv4501;173;-2100;17300;44600;59;71;43;135;28;9;1;0;0;0;0;0
37;JeanLuc123;169;500;16900;47600;59;64;46;119;35;13;2;0;0;0;0;0
38;bloutoussse;167;-1900;16700;42200;58;68;41;136;20;10;1;0;0;0;0;0
39;VincyVon;159;1100;15900;44000;64;48;47;118;28;12;0;1;0;0;0;0
40;ValueMerguez;155;-300;15500;41200;53;58;44;115;29;11;0;0;0;0;0;0
41;superwingss;153;-900;15300;47600;50;54;49;115;21;12;4;0;1;0;0;0
42;castorseb;152;400;15200;40000;63;41;48;118;22;11;1;0;0;0;0;0
43;- EXPO -;150;-1400;15000;41200;52;41;57;112;22;15;1;0;0;0;0;0
44;nayalo;142;-200;14200;39600;51;49;42;105;20;16;1;0;0;0;0;0
45;Boubil59;141;-300;14100;38400;48;40;53;103;25;13;0;0;0;0;0;0
46;RichLifeInc;137;-900;13700;36200;48;24;65;106;22;7;2;0;0;0;0;0
47;dolipran;133;-2100;13300;38400;38;61;34;97;20;15;0;1;0;0;0;0
48;pollo401;132;-1400;13200;36200;48;36;48;99;23;7;3;0;0;0;0;0
49;MezuuUuuT;131;2300;13100;34800;51;47;33;103;13;15;0;0;0;0;0;0
50;HOBA;126;-1000;12600;39000;41;36;49;95;19;9;2;0;1;0;0;0
51;ATHOMIIIK;124;5800;12400;37200;56;36;32;95;20;7;1;0;1;0;0;0
52;azerty7373;124;-600;12400;33600;44;43;37;96;16;10;2;0;0;0;0;0
53;nakii;124;-1800;12400;30400;42;42;40;104;12;8;0;0;0;0;0;0
54;Picciotto;121;1100;12100;32400;46;43;32;93;17;10;1;0;0;0;0;0
55;Patoufponpon;117;-1700;11700;30200;44;38;35;92;16;9;0;0;0;0;0;0
56;Ramiere;115;-2300;11500;30000;38;35;42;93;13;7;2;0;0;0;0;0
57;grandguignol;114;2400;11400;32000;46;39;29;85;14;14;1;0;0;0;0;0
58;OhMyGuruuu;114;1200;11400;30800;46;36;32;84;20;10;0;0;0;0;0;0
59;French Teuch;113;500;11300;30200;43;30;40;84;20;9;0;0;0;0;0;0
60;compasole;113;-300;11300;29400;40;34;39;88;16;9;0;0;0;0;0;0
61;Nascas;111;-1500;11100;31800;35;36;40;80;16;14;1;0;0;0;0;0
62;pommdodue21;109;-1300;10900;28400;34;24;51;86;15;7;1;0;0;0;0;0
63;macssime;102;-3200;10200;26000;27;32;43;78;20;4;0;0;0;0;0;0
64;Chattardd;99;-500;9900;29600;34;35;30;64;23;11;1;0;0;0;0;0
65;Moudinette;95;1700;9500;27600;38;30;27;71;11;10;3;0;0;0;0;0
66;Hasan67600;92;-1600;9200;24600;29;32;31;71;11;10;0;0;0;0;0;0
67;Brazil2aa;92;1000;9200;27200;29;26;37;66;17;7;1;1;0;0;0;0
68;Ababurre;90;1000;9000;26800;31;28;31;62;16;10;2;0;0;0;0;0
69;AvIFFF;85;300;8500;24400;31;23;31;63;16;4;1;1;0;0;0;0
70;ALLIN_BABA;84;-1200;8400;21600;30;29;25;65;14;5;0;0;0;0;0;0
71;Expresso_GTO;83;-900;8300;21800;27;33;23;64;12;7;0;0;0;0;0;0
72;mohamed b;81;-700;8100;23200;26;27;28;57;13;11;0;0;0;0;0;0
73;geranuim46;80;3800;8000;22800;40;21;19;55;16;9;0;0;0;0;0;0
74;ElHamiltador;77;-1500;7700;20400;22;22;33;57;15;5;0;0;0;0;0;0
75;jp1260;77;300;7700;21400;28;22;27;58;10;8;1;0;0;0;0;0
76;StillStay;76;-2000;7600;17400;24;22;30;67;7;2;0;0;0;0;0;0
77;59770;76;-2400;7600;21000;20;22;34;54;15;7;0;0;0;0;0;0
78;josh2108;75;-2700;7500;19400;20;20;35;58;12;5;0;0;0;0;0;0
79;Teddy.C974;74;-1200;7400;19200;26;17;31;58;10;6;0;0;0;0;0;0
80;machalex;74;-200;7400;18400;27;22;25;59;12;3;0;0;0;0;0;0
81;Secwetwetwet;72;-2600;7200;18000;15;18;39;58;10;4;0;0;0;0;0;0
82;lera 33;71;-300;7100;18600;25;26;20;57;8;5;1;0;0;0;0;0
83;xxXtchoumXxx;70;400;7000;17200;27;21;22;56;12;2;0;0;0;0;0;0
84;PrincePD;69;-1900;6900;19400;19;28;22;52;8;8;1;0;0;0;0;0
85;ALaRetraite;68;-1000;6800;19200;24;19;25;46;18;3;1;0;0;0;0;0
86;corama;67;-1100;6700;18000;20;15;32;50;11;6;0;0;0;0;0;0
87;DavidNWA;66;-200;6600;17200;25;18;23;52;8;6;0;0;0;0;0;0
88;Samow;66;2400;6600;38600;24;17;25;45;12;8;0;0;0;1;0;0
89;mo le phenix;63;-1300;6300;15200;20;14;29;52;9;2;0;0;0;0;0;0
90;raar91;61;100;6100;16000;23;15;23;47;9;5;0;0;0;0;0;0
91;bnak;61;-1500;6100;15600;18;14;29;47;11;3;0;0;0;0;0;0
92;Laeti-jp2012;60;-600;6000;17200;17;18;25;41;12;7;0;0;0;0;0;0
93;PandaPower;60;-2000;6000;16200;16;20;24;47;7;5;1;0;0;0;0;0
94;djy86;59;-900;5900;16800;18;25;16;44;9;4;2;0;0;0;0;0
95;jenpeusplus;58;-1600;5800;15000;14;23;21;44;11;3;0;0;0;0;0;0
96;parisseaux62;57;3300;5700;20400;18;20;19;42;9;4;1;0;1;0;0;0
97;Zackus26;56;-2800;5600;14000;13;22;21;44;10;2;0;0;0;0;0;0
98;Be3Ru5;55;-300;5500;15000;18;17;20;40;10;5;0;0;0;0;0;0
99;giova06110;53;-1500;5300;14400;14;16;23;41;7;4;1;0;0;0;0;0
100;gr84;53;1500;5300;13200;25;13;15;42;9;2;0;0;0;0;0;0
101;milo1708;52;400;5200;14800;20;18;14;37;8;7;0;0;0;0;0;0
102;Zabachu;52;-600;5200;14800;18;19;15;33;16;3;0;0;0;0;0;0
103;-trodat-;52;-600;5200;14400;17;20;15;38;8;6;0;0;0;0;0;0
104;DesperHate;52;600;5200;13400;22;16;14;40;9;3;0;0;0;0;0;0
105;CapriX13;52;0;5200;14400;18;16;18;39;8;4;1;0;0;0;0;0
106;clamanisa;51;-100;5100;13200;18;16;17;40;7;4;0;0;0;0;0;0
107;sachaTouquet;51;-500;5100;13600;17;17;17;37;11;3;0;0;0;0;0;0
108;tong26;51;-700;5100;13800;18;14;19;38;8;5;0;0;0;0;0;0
109;sofsof69;51;-900;5100;14000;16;13;22;38;9;3;1;0;0;0;0;0
110;BLOODY.NL;50;-1000;5000;12600;13;11;26;42;3;5;0;0;0;0;0;0
111;Andoni11;50;-400;5000;13600;15;17;18;35;12;3;0;0;0;0;0;0
112;Neyabis;50;-200;5000;12400;18;15;17;39;10;1;0;0;0;0;0;0
